  0.130961E-03  0.251495E+06  0.251494E+06  0.335076E+06  0.335046E+06  0.262344E+06  0.251906E+06  0.251495E+06  0.257940E+06 -0.604436E+00  0.250413E+06  0.250412E+06  0.520763E+01
  0.144590E-03  0.251493E+06  0.251491E+06  0.335017E+06  0.334982E+06  0.262321E+06  0.251902E+06  0.251492E+06  0.257935E+06 -0.604425E+00  0.250410E+06  0.250410E+06  0.574950E+01
  0.159637E-03  0.251490E+06  0.251488E+06  0.334946E+06  0.334903E+06  0.262292E+06  0.251898E+06  0.251489E+06  0.257930E+06 -0.604412E+00  0.250407E+06  0.250406E+06  0.634773E+01
  0.176250E-03  0.251486E+06  0.251483E+06  0.334860E+06  0.334807E+06  0.262258E+06  0.251893E+06  0.251486E+06  0.257923E+06 -0.604396E+00  0.250403E+06  0.250402E+06  0.700817E+01
  0.194592E-03  0.251482E+06  0.251478E+06  0.334754E+06  0.334689E+06  0.262216E+06  0.251887E+06  0.251481E+06  0.257916E+06 -0.604377E+00  0.250398E+06  0.250397E+06  0.773730E+01
  0.214842E-03  0.251476E+06  0.251472E+06  0.334625E+06  0.334547E+06  0.262165E+06  0.251880E+06  0.251476E+06  0.257906E+06 -0.604353E+00  0.250392E+06  0.250391E+06  0.854224E+01
  0.237201E-03  0.251470E+06  0.251464E+06  0.334469E+06  0.334373E+06  0.262103E+06  0.251871E+06  0.251469E+06  0.257894E+06 -0.604325E+00  0.250384E+06  0.250383E+06  0.943086E+01
  0.261885E-03  0.251461E+06  0.251455E+06  0.334278E+06  0.334161E+06  0.262027E+06  0.251860E+06  0.251460E+06  0.257880E+06 -0.604290E+00  0.250375E+06  0.250374E+06  0.104118E+02
  0.289139E-03  0.251452E+06  0.251444E+06  0.334045E+06  0.333903E+06  0.261935E+06  0.251847E+06  0.251450E+06  0.257862E+06 -0.604247E+00  0.250364E+06  0.250362E+06  0.114947E+02
  0.319229E-03  0.251440E+06  0.251430E+06  0.333761E+06  0.333588E+06  0.261823E+06  0.251831E+06  0.251438E+06  0.257841E+06 -0.604195E+00  0.250351E+06  0.250349E+06  0.126901E+02
  0.352450E-03  0.251425E+06  0.251414E+06  0.333416E+06  0.333205E+06  0.261686E+06  0.251811E+06  0.251423E+06  0.257815E+06 -0.604132E+00  0.250335E+06  0.250332E+06  0.140096E+02
  0.389129E-03  0.251407E+06  0.251393E+06  0.332996E+06  0.332739E+06  0.261519E+06  0.251788E+06  0.251405E+06  0.257784E+06 -0.604055E+00  0.250315E+06  0.250312E+06  0.154659E+02
  0.429625E-03  0.251385E+06  0.251369E+06  0.332484E+06  0.332172E+06  0.261316E+06  0.251758E+06  0.251382E+06  0.257746E+06 -0.603961E+00  0.250291E+06  0.250287E+06  0.170733E+02
  0.474335E-03  0.251359E+06  0.251338E+06  0.331861E+06  0.331481E+06  0.261068E+06  0.251723E+06  0.251355E+06  0.257699E+06 -0.603847E+00  0.250261E+06  0.250256E+06  0.188473E+02
  0.523698E-03  0.251326E+06  0.251302E+06  0.331103E+06  0.330641E+06  0.260767E+06  0.251680E+06  0.251322E+06  0.257642E+06 -0.603707E+00  0.250225E+06  0.250219E+06  0.208049E+02
  0.578197E-03  0.251287E+06  0.251257E+06  0.330181E+06  0.329620E+06  0.260400E+06  0.251627E+06  0.251282E+06  0.257573E+06 -0.603538E+00  0.250182E+06  0.250174E+06  0.229649E+02
  0.638369E-03  0.251239E+06  0.251202E+06  0.329060E+06  0.328378E+06  0.259954E+06  0.251563E+06  0.251233E+06  0.257488E+06 -0.603331E+00  0.250129E+06  0.250120E+06  0.253480E+02
  0.704802E-03  0.251181E+06  0.251136E+06  0.327698E+06  0.326871E+06  0.259412E+06  0.251485E+06  0.251173E+06  0.257386E+06 -0.603080E+00  0.250064E+06  0.250053E+06  0.279767E+02
  0.778149E-03  0.251109E+06  0.251055E+06  0.326044E+06  0.325042E+06  0.258752E+06  0.251390E+06  0.251100E+06  0.257261E+06 -0.602774E+00  0.249985E+06  0.249971E+06  0.308758E+02
  0.859129E-03  0.251023E+06  0.250956E+06  0.324039E+06  0.322825E+06  0.257951E+06  0.251274E+06  0.251011E+06  0.257109E+06 -0.602402E+00  0.249889E+06  0.249872E+06  0.340723E+02
  0.948537E-03  0.250917E+06  0.250836E+06  0.321608E+06  0.320141E+06  0.256978E+06  0.251133E+06  0.250903E+06  0.256925E+06 -0.601950E+00  0.249772E+06  0.249752E+06  0.375958E+02
  0.104725E-02  0.250789E+06  0.250690E+06  0.318667E+06  0.316897E+06  0.255797E+06  0.250962E+06  0.250772E+06  0.256701E+06 -0.601400E+00  0.249630E+06  0.249605E+06  0.414783E+02
  0.115623E-02  0.250633E+06  0.250513E+06  0.315113E+06  0.312982E+06  0.254368E+06  0.250754E+06  0.250612E+06  0.256429E+06 -0.600734E+00  0.249456E+06  0.249427E+06  0.457546E+02
  0.127656E-02  0.250443E+06  0.250297E+06  0.310827E+06  0.308269E+06  0.252637E+06  0.250502E+06  0.250418E+06  0.256099E+06 -0.599925E+00  0.249246E+06  0.249210E+06  0.504623E+02
  0.140941E-02  0.250212E+06  0.250034E+06  0.305672E+06  0.302611E+06  0.250547E+06  0.250196E+06  0.250182E+06  0.255700E+06 -0.598945E+00  0.248990E+06  0.248946E+06  0.556415E+02
  0.155608E-02  0.249933E+06  0.249715E+06  0.299488E+06  0.295840E+06  0.248027E+06  0.249824E+06  0.249895E+06  0.255217E+06 -0.597759E+00  0.248680E+06  0.248626E+06  0.613352E+02
  0.171802E-02  0.249593E+06  0.249328E+06  0.292096E+06  0.287772E+06  0.244996E+06  0.249375E+06  0.249547E+06  0.254635E+06 -0.596327E+00  0.248303E+06  0.248238E+06  0.675889E+02
  0.189681E-02  0.249181E+06  0.248859E+06  0.283300E+06  0.278207E+06  0.241360E+06  0.248832E+06  0.249126E+06  0.253934E+06 -0.594600E+00  0.247846E+06  0.247767E+06  0.744501E+02
  0.209420E-02  0.248683E+06  0.248290E+06  0.272890E+06  0.266936E+06  0.237016E+06  0.248177E+06  0.248616E+06  0.253091E+06 -0.592523E+00  0.247293E+06  0.247197E+06  0.819679E+02
  0.231214E-02  0.248081E+06  0.247603E+06  0.260650E+06  0.253757E+06  0.231847E+06  0.247388E+06  0.247999E+06  0.252081E+06 -0.590032E+00  0.246625E+06  0.246508E+06  0.901921E+02
  0.255276E-02  0.247355E+06  0.246773E+06  0.246375E+06  0.238491E+06  0.225730E+06  0.246441E+06  0.247255E+06  0.250877E+06 -0.587054E+00  0.245819E+06  0.245676E+06  0.991722E+02
  0.281842E-02  0.246482E+06  0.245773E+06  0.229897E+06  0.221014E+06  0.218537E+06  0.245307E+06  0.246360E+06  0.249447E+06 -0.583509E+00  0.244848E+06  0.244675E+06  0.108956E+03
  0.311173E-02  0.245433E+06  0.244571E+06  0.211113E+06  0.201291E+06  0.210147E+06  0.243955E+06  0.245285E+06  0.247756E+06 -0.579311E+00  0.243682E+06  0.243473E+06  0.119587E+03
  0.343556E-02  0.244178E+06  0.243130E+06  0.190032E+06  0.179433E+06  0.200456E+06  0.242349E+06  0.243998E+06  0.245771E+06 -0.574368E+00  0.242287E+06  0.242034E+06  0.131105E+03
  0.379309E-02  0.242682E+06  0.241409E+06  0.166837E+06  0.155748E+06  0.189394E+06  0.240454E+06  0.242463E+06  0.243459E+06 -0.568589E+00  0.240623E+06  0.240318E+06  0.143537E+03
  0.418782E-02  0.240907E+06  0.239362E+06  0.141942E+06  0.130806E+06  0.176951E+06  0.238230E+06  0.240642E+06  0.240787E+06 -0.561891E+00  0.238649E+06  0.238280E+06  0.156904E+03
  0.462364E-02  0.238813E+06  0.236938E+06  0.116063E+06  0.105477E+06  0.163202E+06  0.235640E+06  0.238490E+06  0.237730E+06 -0.554202E+00  0.236319E+06  0.235875E+06  0.171210E+03
  0.510481E-02  0.236356E+06  0.234083E+06  0.902506E+05  0.809327E+05  0.148339E+06  0.232648E+06  0.235966E+06  0.234274E+06 -0.545475E+00  0.233588E+06  0.233053E+06  0.186445E+03
  0.563605E-02  0.233496E+06  0.230745E+06  0.658810E+05  0.585691E+05  0.132696E+06  0.229225E+06  0.233023E+06  0.230412E+06 -0.535697E+00  0.230409E+06  0.229768E+06  0.202583E+03
  0.622258E-02  0.230194E+06  0.226867E+06  0.445396E+05  0.398085E+05  0.116758E+06  0.225350E+06  0.229622E+06  0.226152E+06 -0.524894E+00  0.226745E+06  0.225978E+06  0.219581E+03
  0.687015E-02  0.226417E+06  0.222401E+06  0.277686E+05  0.257747E+05  0.101146E+06  0.221011E+06  0.225727E+06  0.221511E+06 -0.513134E+00  0.222564E+06  0.221648E+06  0.237383E+03
  0.758511E-02  0.222139E+06  0.217302E+06  0.166587E+05  0.168776E+05  0.865489E+05  0.216207E+06  0.221308E+06  0.216507E+06 -0.500513E+00  0.217847E+06  0.216757E+06  0.255922E+03
  0.837447E-02  0.217348E+06  0.211534E+06  0.113498E+05  0.124655E+05  0.736075E+05  0.210945E+06  0.216349E+06  0.211150E+06 -0.487134E+00  0.212593E+06  0.211299E+06  0.275116E+03
  0.924598E-02  0.212039E+06  0.205069E+06  0.106403E+05  0.108097E+05  0.627537E+05  0.205236E+06  0.210842E+06  0.205427E+06 -0.473067E+00  0.206815E+06  0.205285E+06  0.294859E+03
  0.102082E-01  0.206257E+06  0.197928E+06  0.120452E+05  0.970402E+04  0.556487E+05  0.199179E+06  0.204826E+06  0.199396E+06 -0.458524E+00  0.200629E+06  0.198824E+06  0.315007E+03
  0.112705E-01  0.199950E+06  0.190033E+06  0.126162E+05  0.761251E+04  0.489048E+05  0.192593E+06  0.198246E+06  0.192820E+06 -0.443019E+00  0.193910E+06  0.191788E+06  0.335320E+03
  0.124434E-01  0.193156E+06  0.181401E+06  0.105178E+05  0.478380E+04  0.431694E+05  0.185535E+06  0.191136E+06  0.185724E+06 -0.426555E+00  0.186749E+06  0.184266E+06  0.355435E+03
  0.137384E-01  0.185884E+06  0.172024E+06  0.640259E+04  0.297401E+04  0.372876E+05  0.177967E+06  0.183503E+06  0.178083E+06 -0.408944E+00  0.179144E+06  0.176253E+06  0.374811E+03
