#           k/h    P           
    0.10000E-03    0.32370E+03
    0.10202E-03    0.33005E+03
    0.10408E-03    0.33652E+03
    0.10618E-03    0.34312E+03
    0.10833E-03    0.34986E+03
    0.11052E-03    0.35672E+03
    0.11275E-03    0.36372E+03
    0.11503E-03    0.37086E+03
    0.11735E-03    0.37813E+03
    0.11972E-03    0.38555E+03
    0.12214E-03    0.39311E+03
    0.12461E-03    0.40082E+03
    0.12712E-03    0.40869E+03
    0.12969E-03    0.41670E+03
    0.13231E-03    0.42488E+03
    0.13499E-03    0.43321E+03
    0.13771E-03    0.44171E+03
    0.14049E-03    0.45037E+03
    0.14333E-03    0.45920E+03
    0.14623E-03    0.46821E+03
    0.14918E-03    0.47739E+03
    0.15220E-03    0.48675E+03
    0.15527E-03    0.49630E+03
    0.15841E-03    0.50603E+03
    0.16161E-03    0.51595E+03
    0.16487E-03    0.52607E+03
    0.16820E-03    0.53638E+03
    0.17160E-03    0.54690E+03
    0.17507E-03    0.55762E+03
    0.17860E-03    0.56855E+03
    0.18221E-03    0.57969E+03
    0.18589E-03    0.59106E+03
    0.18965E-03    0.60264E+03
    0.19348E-03    0.61445E+03
    0.19739E-03    0.62649E+03
    0.20138E-03    0.63877E+03
    0.20544E-03    0.65128E+03
    0.20959E-03    0.66404E+03
    0.21383E-03    0.67705E+03
    0.21815E-03    0.69032E+03
    0.22255E-03    0.70384E+03
    0.22705E-03    0.71762E+03
    0.23164E-03    0.73168E+03
    0.23632E-03    0.74601E+03
    0.24109E-03    0.76061E+03
    0.24596E-03    0.77551E+03
    0.25093E-03    0.79069E+03
    0.25600E-03    0.80616E+03
    0.26117E-03    0.82194E+03
    0.26645E-03    0.83803E+03
    0.27183E-03    0.85443E+03
    0.27732E-03    0.87114E+03
    0.28292E-03    0.88818E+03
    0.28864E-03    0.90556E+03
    0.29447E-03    0.92327E+03
    0.30042E-03    0.94132E+03
    0.30649E-03    0.95973E+03
    0.31268E-03    0.97849E+03
    0.31899E-03    0.99761E+03
    0.32544E-03    0.10171E+04
    0.33201E-03    0.10370E+04
    0.33872E-03    0.10572E+04
    0.34556E-03    0.10779E+04
    0.35254E-03    0.10989E+04
    0.35966E-03    0.11204E+04
    0.36693E-03    0.11423E+04
    0.37434E-03    0.11645E+04
    0.38190E-03    0.11873E+04
    0.38962E-03    0.12104E+04
    0.39749E-03    0.12340E+04
    0.40552E-03    0.12581E+04
    0.41371E-03    0.12826E+04
    0.42207E-03    0.13076E+04
    0.43060E-03    0.13331E+04
    0.43929E-03    0.13590E+04
    0.44817E-03    0.13855E+04
    0.45722E-03    0.14124E+04
    0.46646E-03    0.14399E+04
    0.47588E-03    0.14679E+04
    0.48550E-03    0.14965E+04
    0.49530E-03    0.15255E+04
    0.50531E-03    0.15552E+04
    0.51552E-03    0.15854E+04
    0.52593E-03    0.16162E+04
    0.53656E-03    0.16475E+04
    0.54739E-03    0.16795E+04
    0.55845E-03    0.17120E+04
    0.56973E-03    0.17452E+04
    0.58124E-03    0.17790E+04
    0.59299E-03    0.18134E+04
    0.60496E-03    0.18485E+04
    0.61719E-03    0.18843E+04
    0.62965E-03    0.19207E+04
    0.64237E-03    0.19578E+04
    0.65535E-03    0.19956E+04
    0.66859E-03    0.20341E+04
    0.68210E-03    0.20733E+04
    0.69588E-03    0.21132E+04
    0.70993E-03    0.21539E+04
    0.72427E-03    0.21954E+04
    0.73891E-03    0.22376E+04
    0.75383E-03    0.22806E+04
    0.76906E-03    0.23244E+04
    0.78460E-03    0.23690E+04
    0.80045E-03    0.24144E+04
    0.81662E-03    0.24606E+04
    0.83311E-03    0.25077E+04
    0.84994E-03    0.25557E+04
    0.86711E-03    0.26045E+04
    0.88463E-03    0.26542E+04
    0.90250E-03    0.27048E+04
    0.92073E-03    0.27563E+04
    0.93933E-03    0.28088E+04
    0.95831E-03    0.28622E+04
    0.97767E-03    0.29165E+04
    0.99742E-03    0.29718E+04
    0.10176E-02    0.30281E+04
    0.10381E-02    0.30854E+04
    0.10591E-02    0.31437E+04
    0.10805E-02    0.32031E+04
    0.11023E-02    0.32635E+04
    0.11246E-02    0.33249E+04
    0.11473E-02    0.33874E+04
    0.11705E-02    0.34510E+04
    0.11941E-02    0.35156E+04
    0.12182E-02    0.35814E+04
    0.12429E-02    0.36483E+04
    0.12680E-02    0.37164E+04
    0.12936E-02    0.37856E+04
    0.13197E-02    0.38559E+04
    0.13464E-02    0.39274E+04
    0.13736E-02    0.40002E+04
    0.14013E-02    0.40741E+04
    0.14296E-02    0.41493E+04
    0.14585E-02    0.42256E+04
    0.14880E-02    0.43033E+04
    0.15180E-02    0.43821E+04
    0.15487E-02    0.44623E+04
    0.15800E-02    0.45437E+04
    0.16119E-02    0.46264E+04
    0.16445E-02    0.47104E+04
    0.16777E-02    0.47957E+04
    0.17116E-02    0.48824E+04
    0.17462E-02    0.49703E+04
    0.17814E-02    0.50596E+04
    0.18174E-02    0.51502E+04
    0.18541E-02    0.52422E+04
    0.18916E-02    0.53355E+04
    0.19298E-02    0.54302E+04
    0.19688E-02    0.55263E+04
    0.20086E-02    0.56237E+04
    0.20491E-02    0.57225E+04
    0.20905E-02    0.58227E+04
    0.21328E-02    0.59243E+04
    0.21758E-02    0.60272E+04
    0.22198E-02    0.61316E+04
    0.22646E-02    0.62373E+04
    0.23104E-02    0.63443E+04
    0.23571E-02    0.64528E+04
    0.24047E-02    0.65626E+04
    0.24533E-02    0.66738E+04
    0.25028E-02    0.67864E+04
    0.25534E-02    0.69003E+04
    0.26050E-02    0.70155E+04
    0.26576E-02    0.71321E+04
    0.27113E-02    0.72500E+04
    0.27660E-02    0.73691E+04
    0.28219E-02    0.74896E+04
    0.28789E-02    0.76114E+04
    0.29371E-02    0.77344E+04
    0.29964E-02    0.78586E+04
    0.30569E-02    0.79841E+04
    0.31187E-02    0.81107E+04
    0.31817E-02    0.82385E+04
    0.32460E-02    0.83675E+04
    0.33115E-02    0.84975E+04
    0.33784E-02    0.86287E+04
    0.34467E-02    0.87609E+04
    0.35163E-02    0.88941E+04
    0.35874E-02    0.90283E+04
    0.36598E-02    0.91634E+04
    0.37338E-02    0.92995E+04
    0.38092E-02    0.94364E+04
    0.38861E-02    0.95741E+04
    0.39646E-02    0.97127E+04
    0.40447E-02    0.98519E+04
    0.41264E-02    0.99919E+04
    0.42098E-02    0.10132E+05
    0.42948E-02    0.10274E+05
    0.43816E-02    0.10415E+05
    0.44701E-02    0.10557E+05
    0.45604E-02    0.10700E+05
    0.46525E-02    0.10843E+05
    0.47465E-02    0.10986E+05
    0.48424E-02    0.11130E+05
    0.49402E-02    0.11273E+05
    0.50400E-02    0.11417E+05
    0.51419E-02    0.11561E+05
    0.52457E-02    0.11705E+05
    0.53517E-02    0.11848E+05
    0.54598E-02    0.11992E+05
    0.55701E-02    0.12135E+05
    0.56826E-02    0.12278E+05
    0.57974E-02    0.12420E+05
    0.59145E-02    0.12562E+05
    0.60340E-02    0.12703E+05
    0.61559E-02    0.12843E+05
    0.62803E-02    0.12983E+05
    0.64072E-02    0.13122E+05
    0.65366E-02    0.13260E+05
    0.66686E-02    0.13397E+05
    0.68033E-02    0.13532E+05
    0.69408E-02    0.13667E+05
    0.70810E-02    0.13799E+05
    0.72240E-02    0.13931E+05
    0.73700E-02    0.14061E+05
    0.75189E-02    0.14189E+05
    0.76708E-02    0.14315E+05
    0.78257E-02    0.14439E+05
    0.79838E-02    0.14561E+05
    0.81451E-02    0.14681E+05
    0.83096E-02    0.14799E+05
    0.84775E-02    0.14914E+05
    0.86488E-02    0.15026E+05
    0.88235E-02    0.15136E+05
    0.90017E-02    0.15243E+05
    0.91836E-02    0.15346E+05
