#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.950095E+07   0.950095E+07   0.126676E+08   0.126676E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.533871E-02
   0.346343E-05   0.950095E+07   0.950095E+07   0.126676E+08   0.126676E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.544656E-02
   0.353340E-05   0.950095E+07   0.950095E+07   0.126676E+08   0.126676E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.555659E-02
   0.360478E-05   0.950095E+07   0.950095E+07   0.126676E+08   0.126676E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.566884E-02
   0.367760E-05   0.950095E+07   0.950095E+07   0.126675E+08   0.126675E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.578336E-02
   0.375189E-05   0.950095E+07   0.950095E+07   0.126675E+08   0.126675E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.590019E-02
   0.382769E-05   0.950095E+07   0.950095E+07   0.126675E+08   0.126675E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.601938E-02
   0.390501E-05   0.950095E+07   0.950095E+07   0.126675E+08   0.126675E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.614098E-02
   0.398390E-05   0.950095E+07   0.950095E+07   0.126675E+08   0.126675E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.626503E-02
   0.406438E-05   0.950095E+07   0.950095E+07   0.126675E+08   0.126675E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.639160E-02
   0.414648E-05   0.950095E+07   0.950095E+07   0.126674E+08   0.126674E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.652071E-02
   0.423025E-05   0.950095E+07   0.950095E+07   0.126674E+08   0.126674E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.665244E-02
   0.431570E-05   0.950095E+07   0.950095E+07   0.126674E+08   0.126674E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.678683E-02
   0.440289E-05   0.950095E+07   0.950095E+07   0.126674E+08   0.126674E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.692393E-02
   0.449183E-05   0.950095E+07   0.950095E+07   0.126673E+08   0.126673E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.706380E-02
   0.458257E-05   0.950095E+07   0.950095E+07   0.126673E+08   0.126673E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.720650E-02
   0.467515E-05   0.950095E+07   0.950095E+07   0.126673E+08   0.126673E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.735208E-02
   0.476959E-05   0.950095E+07   0.950095E+07   0.126673E+08   0.126673E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.750060E-02
   0.486594E-05   0.950095E+07   0.950095E+07   0.126672E+08   0.126672E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.765212E-02
   0.496424E-05   0.950095E+07   0.950095E+07   0.126672E+08   0.126672E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.780670E-02
   0.506453E-05   0.950095E+07   0.950095E+07   0.126672E+08   0.126672E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.796441E-02
   0.516684E-05   0.950095E+07   0.950095E+07   0.126672E+08   0.126672E+08   0.950137E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.812530E-02
   0.527121E-05   0.950095E+07   0.950095E+07   0.126671E+08   0.126671E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.828944E-02
   0.537770E-05   0.950095E+07   0.950095E+07   0.126671E+08   0.126671E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.845690E-02
   0.548633E-05   0.950095E+07   0.950095E+07   0.126671E+08   0.126671E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.862774E-02
   0.559717E-05   0.950095E+07   0.950095E+07   0.126670E+08   0.126670E+08   0.950137E+07   0.950097E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.880203E-02
   0.571024E-05   0.950095E+07   0.950095E+07   0.126670E+08   0.126670E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.897984E-02
   0.582559E-05   0.950095E+07   0.950095E+07   0.126669E+08   0.126669E+08   0.950137E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.916124E-02
   0.594328E-05   0.950095E+07   0.950095E+07   0.126669E+08   0.126669E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.934631E-02
   0.606334E-05   0.950095E+07   0.950095E+07   0.126669E+08   0.126669E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.953511E-02
   0.618583E-05   0.950095E+07   0.950095E+07   0.126668E+08   0.126668E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.972774E-02
   0.631079E-05   0.950095E+07   0.950095E+07   0.126668E+08   0.126668E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.992425E-02
   0.643827E-05   0.950095E+07   0.950095E+07   0.126667E+08   0.126667E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.101247E-01
   0.656834E-05   0.950095E+07   0.950095E+07   0.126667E+08   0.126667E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.103293E-01
   0.670102E-05   0.950095E+07   0.950095E+07   0.126666E+08   0.126666E+08   0.950136E+07   0.950096E+07   0.950095E+07   0.950714E+07  -0.586654E+00   0.888128E+07   0.888128E+07   0.105379E-01
