#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.418521E+07   0.418521E+07   0.558021E+07   0.558021E+07   0.418612E+07   0.418524E+07   0.418521E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.115271E-01
   0.346343E-05   0.418520E+07   0.418520E+07   0.558021E+07   0.558021E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.117599E-01
   0.353340E-05   0.418520E+07   0.418520E+07   0.558020E+07   0.558020E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.119975E-01
   0.360478E-05   0.418521E+07   0.418521E+07   0.558020E+07   0.558020E+07   0.418612E+07   0.418524E+07   0.418521E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.122398E-01
   0.367760E-05   0.418521E+07   0.418521E+07   0.558020E+07   0.558020E+07   0.418612E+07   0.418524E+07   0.418521E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.124871E-01
   0.375189E-05   0.418520E+07   0.418520E+07   0.558020E+07   0.558020E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.127394E-01
   0.382769E-05   0.418520E+07   0.418520E+07   0.558019E+07   0.558019E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.129967E-01
   0.390501E-05   0.418520E+07   0.418520E+07   0.558019E+07   0.558019E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.132593E-01
   0.398390E-05   0.418520E+07   0.418520E+07   0.558019E+07   0.558019E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.135271E-01
   0.406438E-05   0.418520E+07   0.418520E+07   0.558018E+07   0.558018E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.138004E-01
   0.414648E-05   0.418520E+07   0.418520E+07   0.558018E+07   0.558018E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.140792E-01
   0.423025E-05   0.418520E+07   0.418520E+07   0.558018E+07   0.558017E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.143636E-01
   0.431570E-05   0.418520E+07   0.418520E+07   0.558017E+07   0.558017E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.146538E-01
   0.440289E-05   0.418520E+07   0.418520E+07   0.558017E+07   0.558017E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.149498E-01
   0.449183E-05   0.418520E+07   0.418520E+07   0.558016E+07   0.558016E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.152518E-01
   0.458257E-05   0.418520E+07   0.418520E+07   0.558016E+07   0.558016E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.155599E-01
   0.467515E-05   0.418520E+07   0.418520E+07   0.558015E+07   0.558015E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.158742E-01
   0.476959E-05   0.418520E+07   0.418520E+07   0.558015E+07   0.558015E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.161949E-01
   0.486594E-05   0.418520E+07   0.418520E+07   0.558014E+07   0.558014E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.165221E-01
   0.496424E-05   0.418520E+07   0.418520E+07   0.558014E+07   0.558014E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.168558E-01
   0.506453E-05   0.418520E+07   0.418520E+07   0.558013E+07   0.558013E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.171963E-01
   0.516684E-05   0.418520E+07   0.418520E+07   0.558013E+07   0.558012E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.175437E-01
   0.527121E-05   0.418520E+07   0.418520E+07   0.558012E+07   0.558012E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599139E+00   0.415950E+07   0.415950E+07   0.178981E-01
   0.537770E-05   0.418520E+07   0.418520E+07   0.558011E+07   0.558011E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599138E+00   0.415950E+07   0.415950E+07   0.182597E-01
   0.548633E-05   0.418520E+07   0.418520E+07   0.558011E+07   0.558011E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599138E+00   0.415950E+07   0.415950E+07   0.186286E-01
   0.559717E-05   0.418520E+07   0.418520E+07   0.558010E+07   0.558010E+07   0.418612E+07   0.418524E+07   0.418520E+07   0.419153E+07  -0.599138E+00   0.415950E+07   0.415950E+07   0.190049E-01
