#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.106747E+08   0.106747E+08   0.142325E+08   0.142325E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.474919E-02
   0.346343E-05   0.106747E+08   0.106747E+08   0.142325E+08   0.142325E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.484513E-02
   0.353340E-05   0.106747E+08   0.106747E+08   0.142325E+08   0.142325E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.494300E-02
   0.360478E-05   0.106747E+08   0.106747E+08   0.142324E+08   0.142324E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.504286E-02
   0.367760E-05   0.106747E+08   0.106747E+08   0.142324E+08   0.142324E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.514473E-02
   0.375189E-05   0.106747E+08   0.106747E+08   0.142324E+08   0.142324E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.524866E-02
   0.382769E-05   0.106747E+08   0.106747E+08   0.142324E+08   0.142324E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.535469E-02
   0.390501E-05   0.106747E+08   0.106747E+08   0.142324E+08   0.142324E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.546286E-02
   0.398390E-05   0.106747E+08   0.106747E+08   0.142323E+08   0.142323E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.557322E-02
   0.406438E-05   0.106747E+08   0.106747E+08   0.142323E+08   0.142323E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.568581E-02
   0.414648E-05   0.106747E+08   0.106747E+08   0.142323E+08   0.142323E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.580067E-02
   0.423025E-05   0.106747E+08   0.106747E+08   0.142323E+08   0.142323E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.591785E-02
   0.431570E-05   0.106747E+08   0.106747E+08   0.142322E+08   0.142322E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.603739E-02
   0.440289E-05   0.106747E+08   0.106747E+08   0.142322E+08   0.142322E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.615936E-02
   0.449183E-05   0.106747E+08   0.106747E+08   0.142322E+08   0.142322E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.628378E-02
   0.458257E-05   0.106747E+08   0.106747E+08   0.142322E+08   0.142321E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.641072E-02
   0.467515E-05   0.106747E+08   0.106747E+08   0.142321E+08   0.142321E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.654023E-02
   0.476959E-05   0.106747E+08   0.106747E+08   0.142321E+08   0.142321E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.667235E-02
   0.486594E-05   0.106747E+08   0.106747E+08   0.142320E+08   0.142320E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.680714E-02
   0.496424E-05   0.106747E+08   0.106747E+08   0.142320E+08   0.142320E+08   0.106751E+08   0.106747E+08   0.106747E+08   0.106808E+08  -0.580935E+00   0.969894E+07   0.969894E+07   0.694465E-02
