#           k/h    P           
    0.10000E-03    0.19451E+03
    0.10202E-03    0.19833E+03
    0.10408E-03    0.20222E+03
    0.10618E-03    0.20619E+03
    0.10833E-03    0.21023E+03
    0.11052E-03    0.21436E+03
    0.11275E-03    0.21856E+03
    0.11503E-03    0.22285E+03
    0.11735E-03    0.22722E+03
    0.11972E-03    0.23168E+03
    0.12214E-03    0.23623E+03
    0.12461E-03    0.24086E+03
    0.12712E-03    0.24559E+03
    0.12969E-03    0.25040E+03
    0.13231E-03    0.25532E+03
    0.13499E-03    0.26032E+03
    0.13771E-03    0.26543E+03
    0.14049E-03    0.27064E+03
    0.14333E-03    0.27594E+03
    0.14623E-03    0.28136E+03
    0.14918E-03    0.28687E+03
    0.15220E-03    0.29250E+03
    0.15527E-03    0.29824E+03
    0.15841E-03    0.30408E+03
    0.16161E-03    0.31005E+03
    0.16487E-03    0.31613E+03
    0.16820E-03    0.32232E+03
    0.17160E-03    0.32864E+03
    0.17507E-03    0.33509E+03
    0.17860E-03    0.34166E+03
    0.18221E-03    0.34835E+03
    0.18589E-03    0.35518E+03
    0.18965E-03    0.36214E+03
    0.19348E-03    0.36924E+03
    0.19739E-03    0.37648E+03
    0.20138E-03    0.38385E+03
    0.20544E-03    0.39138E+03
    0.20959E-03    0.39904E+03
    0.21383E-03    0.40686E+03
    0.21815E-03    0.41483E+03
    0.22255E-03    0.42296E+03
    0.22705E-03    0.43124E+03
    0.23164E-03    0.43969E+03
    0.23632E-03    0.44830E+03
    0.24109E-03    0.45708E+03
    0.24596E-03    0.46603E+03
    0.25093E-03    0.47516E+03
    0.25600E-03    0.48446E+03
    0.26117E-03    0.49394E+03
    0.26645E-03    0.50361E+03
    0.27183E-03    0.51346E+03
    0.27732E-03    0.52351E+03
    0.28292E-03    0.53375E+03
    0.28864E-03    0.54419E+03
    0.29447E-03    0.55484E+03
    0.30042E-03    0.56569E+03
    0.30649E-03    0.57675E+03
    0.31268E-03    0.58803E+03
    0.31899E-03    0.59952E+03
    0.32544E-03    0.61124E+03
    0.33201E-03    0.62318E+03
    0.33872E-03    0.63536E+03
    0.34556E-03    0.64777E+03
    0.35254E-03    0.66042E+03
    0.35966E-03    0.67332E+03
    0.36693E-03    0.68646E+03
    0.37434E-03    0.69986E+03
    0.38190E-03    0.71351E+03
    0.38962E-03    0.72743E+03
    0.39749E-03    0.74162E+03
    0.40552E-03    0.75608E+03
    0.41371E-03    0.77082E+03
    0.42207E-03    0.78585E+03
    0.43060E-03    0.80116E+03
    0.43929E-03    0.81676E+03
    0.44817E-03    0.83267E+03
    0.45722E-03    0.84887E+03
    0.46646E-03    0.86539E+03
    0.47588E-03    0.88223E+03
    0.48550E-03    0.89938E+03
    0.49530E-03    0.91687E+03
    0.50531E-03    0.93468E+03
    0.51552E-03    0.95284E+03
    0.52593E-03    0.97134E+03
    0.53656E-03    0.99019E+03
    0.54739E-03    0.10094E+04
    0.55845E-03    0.10290E+04
    0.56973E-03    0.10489E+04
    0.58124E-03    0.10692E+04
    0.59299E-03    0.10899E+04
    0.60496E-03    0.11110E+04
    0.61719E-03    0.11325E+04
    0.62965E-03    0.11544E+04
    0.64237E-03    0.11767E+04
    0.65535E-03    0.11995E+04
    0.66859E-03    0.12226E+04
    0.68210E-03    0.12462E+04
    0.69588E-03    0.12702E+04
    0.70993E-03    0.12947E+04
    0.72427E-03    0.13196E+04
    0.73891E-03    0.13450E+04
    0.75383E-03    0.13708E+04
    0.76906E-03    0.13972E+04
    0.78460E-03    0.14240E+04
    0.80045E-03    0.14513E+04
    0.81662E-03    0.14791E+04
    0.83311E-03    0.15074E+04
    0.84994E-03    0.15362E+04
    0.86711E-03    0.15656E+04
    0.88463E-03    0.15955E+04
    0.90250E-03    0.16259E+04
    0.92073E-03    0.16569E+04
    0.93933E-03    0.16884E+04
    0.95831E-03    0.17205E+04
    0.97767E-03    0.17532E+04
    0.99742E-03    0.17864E+04
    0.10176E-02    0.18203E+04
    0.10381E-02    0.18547E+04
    0.10591E-02    0.18898E+04
    0.10805E-02    0.19255E+04
    0.11023E-02    0.19618E+04
    0.11246E-02    0.19987E+04
    0.11473E-02    0.20363E+04
    0.11705E-02    0.20745E+04
    0.11941E-02    0.21134E+04
    0.12182E-02    0.21529E+04
    0.12429E-02    0.21932E+04
    0.12680E-02    0.22341E+04
    0.12936E-02    0.22757E+04
    0.13197E-02    0.23180E+04
    0.13464E-02    0.23610E+04
    0.13736E-02    0.24047E+04
    0.14013E-02    0.24492E+04
    0.14296E-02    0.24944E+04
    0.14585E-02    0.25403E+04
    0.14880E-02    0.25870E+04
    0.15180E-02    0.26344E+04
    0.15487E-02    0.26826E+04
    0.15800E-02    0.27315E+04
    0.16119E-02    0.27812E+04
    0.16445E-02    0.28317E+04
    0.16777E-02    0.28830E+04
    0.17116E-02    0.29351E+04
    0.17462E-02    0.29880E+04
    0.17814E-02    0.30417E+04
    0.18174E-02    0.30962E+04
    0.18541E-02    0.31515E+04
    0.18916E-02    0.32076E+04
    0.19298E-02    0.32646E+04
    0.19688E-02    0.33223E+04
    0.20086E-02    0.33809E+04
    0.20491E-02    0.34403E+04
    0.20905E-02    0.35005E+04
    0.21328E-02    0.35616E+04
    0.21758E-02    0.36235E+04
    0.22198E-02    0.36862E+04
    0.22646E-02    0.37498E+04
    0.23104E-02    0.38142E+04
    0.23571E-02    0.38794E+04
    0.24047E-02    0.39454E+04
    0.24533E-02    0.40123E+04
    0.25028E-02    0.40800E+04
    0.25534E-02    0.41485E+04
    0.26050E-02    0.42178E+04
    0.26576E-02    0.42879E+04
    0.27113E-02    0.43588E+04
    0.27660E-02    0.44304E+04
    0.28219E-02    0.45029E+04
    0.28789E-02    0.45761E+04
    0.29371E-02    0.46501E+04
    0.29964E-02    0.47248E+04
    0.30569E-02    0.48002E+04
    0.31187E-02    0.48764E+04
    0.31817E-02    0.49532E+04
    0.32460E-02    0.50308E+04
    0.33115E-02    0.51090E+04
    0.33784E-02    0.51879E+04
    0.34467E-02    0.52674E+04
    0.35163E-02    0.53475E+04
    0.35874E-02    0.54282E+04
    0.36598E-02    0.55095E+04
    0.37338E-02    0.55913E+04
    0.38092E-02    0.56737E+04
    0.38861E-02    0.57565E+04
    0.39646E-02    0.58398E+04
