#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.279511E-01
   0.346343E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.285157E-01
   0.353340E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.290918E-01
   0.360478E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.296795E-01
   0.367760E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.302790E-01
   0.375189E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.308907E-01
   0.382769E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.315147E-01
   0.390501E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.321514E-01
   0.398390E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.328009E-01
   0.406438E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.334635E-01
   0.414648E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.341395E-01
   0.423025E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208746E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.348292E-01
   0.431570E-05   0.156560E+07   0.156560E+07   0.208746E+07   0.208745E+07   0.156796E+07   0.156568E+07   0.156560E+07   0.157197E+07  -0.600726E+00   0.156337E+07   0.156337E+07   0.355328E-01
