#           k/h    P           
    0.10000E-03    0.24812E+02
    0.10202E-03    0.25299E+02
    0.10408E-03    0.25795E+02
    0.10618E-03    0.26302E+02
    0.10833E-03    0.26818E+02
    0.11052E-03    0.27344E+02
    0.11275E-03    0.27880E+02
    0.11503E-03    0.28428E+02
    0.11735E-03    0.28985E+02
    0.11972E-03    0.29554E+02
    0.12214E-03    0.30134E+02
    0.12461E-03    0.30725E+02
    0.12712E-03    0.31328E+02
    0.12969E-03    0.31942E+02
    0.13231E-03    0.32569E+02
    0.13499E-03    0.33208E+02
    0.13771E-03    0.33860E+02
    0.14049E-03    0.34524E+02
    0.14333E-03    0.35201E+02
    0.14623E-03    0.35891E+02
    0.14918E-03    0.36595E+02
    0.15220E-03    0.37313E+02
    0.15527E-03    0.38045E+02
    0.15841E-03    0.38791E+02
    0.16161E-03    0.39552E+02
    0.16487E-03    0.40328E+02
    0.16820E-03    0.41119E+02
    0.17160E-03    0.41925E+02
    0.17507E-03    0.42747E+02
    0.17860E-03    0.43585E+02
    0.18221E-03    0.44440E+02
    0.18589E-03    0.45311E+02
    0.18965E-03    0.46200E+02
    0.19348E-03    0.47105E+02
    0.19739E-03    0.48029E+02
    0.20138E-03    0.48970E+02
    0.20544E-03    0.49930E+02
    0.20959E-03    0.50909E+02
    0.21383E-03    0.51906E+02
    0.21815E-03    0.52924E+02
    0.22255E-03    0.53961E+02
    0.22705E-03    0.55018E+02
    0.23164E-03    0.56096E+02
    0.23632E-03    0.57195E+02
    0.24109E-03    0.58316E+02
    0.24596E-03    0.59458E+02
    0.25093E-03    0.60623E+02
    0.25600E-03    0.61810E+02
    0.26117E-03    0.63020E+02
    0.26645E-03    0.64255E+02
    0.27183E-03    0.65513E+02
    0.27732E-03    0.66795E+02
    0.28292E-03    0.68103E+02
    0.28864E-03    0.69436E+02
    0.29447E-03    0.70795E+02
    0.30042E-03    0.72180E+02
    0.30649E-03    0.73592E+02
    0.31268E-03    0.75032E+02
    0.31899E-03    0.76500E+02
    0.32544E-03    0.77996E+02
    0.33201E-03    0.79521E+02
    0.33872E-03    0.81076E+02
    0.34556E-03    0.82661E+02
    0.35254E-03    0.84277E+02
    0.35966E-03    0.85924E+02
    0.36693E-03    0.87603E+02
    0.37434E-03    0.89314E+02
    0.38190E-03    0.91059E+02
    0.38962E-03    0.92837E+02
    0.39749E-03    0.94649E+02
    0.40552E-03    0.96497E+02
    0.41371E-03    0.98380E+02
    0.42207E-03    0.10030E+03
    0.43060E-03    0.10226E+03
    0.43929E-03    0.10425E+03
    0.44817E-03    0.10628E+03
    0.45722E-03    0.10835E+03
    0.46646E-03    0.11047E+03
    0.47588E-03    0.11262E+03
    0.48550E-03    0.11481E+03
    0.49530E-03    0.11704E+03
    0.50531E-03    0.11932E+03
    0.51552E-03    0.12164E+03
    0.52593E-03    0.12401E+03
    0.53656E-03    0.12642E+03
    0.54739E-03    0.12888E+03
    0.55845E-03    0.13138E+03
    0.56973E-03    0.13393E+03
    0.58124E-03    0.13653E+03
    0.59299E-03    0.13918E+03
    0.60496E-03    0.14188E+03
    0.61719E-03    0.14463E+03
    0.62965E-03    0.14743E+03
    0.64237E-03    0.15028E+03
    0.65535E-03    0.15319E+03
    0.66859E-03    0.15615E+03
    0.68210E-03    0.15917E+03
    0.69588E-03    0.16225E+03
    0.70993E-03    0.16538E+03
    0.72427E-03    0.16857E+03
    0.73891E-03    0.17182E+03
    0.75383E-03    0.17513E+03
    0.76906E-03    0.17850E+03
    0.78460E-03    0.18193E+03
    0.80045E-03    0.18543E+03
    0.81662E-03    0.18899E+03
    0.83311E-03    0.19262E+03
    0.84994E-03    0.19631E+03
    0.86711E-03    0.20007E+03
    0.88463E-03    0.20390E+03
    0.90250E-03    0.20780E+03
    0.92073E-03    0.21177E+03
    0.93933E-03    0.21581E+03
    0.95831E-03    0.21992E+03
    0.97767E-03    0.22411E+03
    0.99742E-03    0.22837E+03
    0.10176E-02    0.23271E+03
    0.10381E-02    0.23713E+03
    0.10591E-02    0.24162E+03
    0.10805E-02    0.24619E+03
    0.11023E-02    0.25084E+03
    0.11246E-02    0.25558E+03
    0.11473E-02    0.26039E+03
    0.11705E-02    0.26529E+03
    0.11941E-02    0.27028E+03
    0.12182E-02    0.27535E+03
    0.12429E-02    0.28051E+03
    0.12680E-02    0.28575E+03
    0.12936E-02    0.29108E+03
    0.13197E-02    0.29651E+03
    0.13464E-02    0.30202E+03
    0.13736E-02    0.30763E+03
    0.14013E-02    0.31333E+03
    0.14296E-02    0.31912E+03
