#           k/h    P           
    0.10000E-03    0.30751E+01
    0.10202E-03    0.31354E+01
    0.10408E-03    0.31970E+01
    0.10618E-03    0.32597E+01
    0.10833E-03    0.33237E+01
    0.11052E-03    0.33889E+01
    0.11275E-03    0.34554E+01
    0.11503E-03    0.35232E+01
    0.11735E-03    0.35923E+01
    0.11972E-03    0.36628E+01
    0.12214E-03    0.37347E+01
    0.12461E-03    0.38080E+01
    0.12712E-03    0.38827E+01
    0.12969E-03    0.39589E+01
    0.13231E-03    0.40365E+01
    0.13499E-03    0.41157E+01
    0.13771E-03    0.41965E+01
    0.14049E-03    0.42788E+01
    0.14333E-03    0.43628E+01
    0.14623E-03    0.44484E+01
    0.14918E-03    0.45356E+01
    0.15220E-03    0.46246E+01
    0.15527E-03    0.47153E+01
    0.15841E-03    0.48078E+01
    0.16161E-03    0.49021E+01
    0.16487E-03    0.49983E+01
    0.16820E-03    0.50963E+01
    0.17160E-03    0.51963E+01
    0.17507E-03    0.52982E+01
    0.17860E-03    0.54021E+01
    0.18221E-03    0.55081E+01
    0.18589E-03    0.56161E+01
    0.18965E-03    0.57263E+01
    0.19348E-03    0.58385E+01
    0.19739E-03    0.59530E+01
    0.20138E-03    0.60698E+01
    0.20544E-03    0.61888E+01
    0.20959E-03    0.63101E+01
    0.21383E-03    0.64338E+01
    0.21815E-03    0.65600E+01
    0.22255E-03    0.66886E+01
    0.22705E-03    0.68197E+01
    0.23164E-03    0.69534E+01
    0.23632E-03    0.70896E+01
    0.24109E-03    0.72286E+01
    0.24596E-03    0.73703E+01
    0.25093E-03    0.75147E+01
    0.25600E-03    0.76619E+01
    0.26117E-03    0.78121E+01
    0.26645E-03    0.79651E+01
    0.27183E-03    0.81212E+01
    0.27732E-03    0.82803E+01
    0.28292E-03    0.84424E+01
    0.28864E-03    0.86078E+01
    0.29447E-03    0.87764E+01
    0.30042E-03    0.89482E+01
    0.30649E-03    0.91234E+01
    0.31268E-03    0.93021E+01
    0.31899E-03    0.94842E+01
    0.32544E-03    0.96698E+01
    0.33201E-03    0.98590E+01
    0.33872E-03    0.10052E+02
    0.34556E-03    0.10249E+02
    0.35254E-03    0.10449E+02
    0.35966E-03    0.10654E+02
    0.36693E-03    0.10862E+02
    0.37434E-03    0.11074E+02
    0.38190E-03    0.11291E+02
    0.38962E-03    0.11512E+02
    0.39749E-03    0.11737E+02
    0.40552E-03    0.11966E+02
    0.41371E-03    0.12200E+02
    0.42207E-03    0.12438E+02
    0.43060E-03    0.12681E+02
    0.43929E-03    0.12929E+02
    0.44817E-03    0.13181E+02
    0.45722E-03    0.13438E+02
    0.46646E-03    0.13701E+02
    0.47588E-03    0.13968E+02
    0.48550E-03    0.14240E+02
    0.49530E-03    0.14518E+02
    0.50531E-03    0.14801E+02
    0.51552E-03    0.15090E+02
    0.52593E-03    0.15384E+02
    0.53656E-03    0.15683E+02
    0.54739E-03    0.15989E+02
    0.55845E-03    0.16300E+02
    0.56973E-03    0.16617E+02
    0.58124E-03    0.16940E+02
    0.59299E-03    0.17270E+02
    0.60496E-03    0.17605E+02
    0.61719E-03    0.17947E+02
    0.62965E-03    0.18296E+02
    0.64237E-03    0.18651E+02
    0.65535E-03    0.19013E+02
    0.66859E-03    0.19382E+02
    0.68210E-03    0.19758E+02
    0.69588E-03    0.20140E+02
    0.70993E-03    0.20530E+02
    0.72427E-03    0.20928E+02
    0.73891E-03    0.21333E+02
    0.75383E-03    0.21745E+02
    0.76906E-03    0.22165E+02
    0.78460E-03    0.22593E+02
    0.80045E-03    0.23029E+02
    0.81662E-03    0.23473E+02
    0.83311E-03    0.23926E+02
    0.84994E-03    0.24386E+02
    0.86711E-03    0.24856E+02
    0.88463E-03    0.25333E+02
    0.90250E-03    0.25820E+02
    0.92073E-03    0.26316E+02
    0.93933E-03    0.26820E+02
    0.95831E-03    0.27334E+02
    0.97767E-03    0.27857E+02
    0.99742E-03    0.28390E+02
    0.10176E-02    0.28932E+02
    0.10381E-02    0.29484E+02
    0.10591E-02    0.30046E+02
    0.10805E-02    0.30618E+02
    0.11023E-02    0.31200E+02
    0.11246E-02    0.31793E+02
    0.11473E-02    0.32396E+02
    0.11705E-02    0.33009E+02
    0.11941E-02    0.33634E+02
    0.12182E-02    0.34269E+02
    0.12429E-02    0.34915E+02
    0.12680E-02    0.35573E+02
    0.12936E-02    0.36241E+02
    0.13197E-02    0.36922E+02
    0.13464E-02    0.37613E+02
    0.13736E-02    0.38317E+02
    0.14013E-02    0.39032E+02
    0.14296E-02    0.39759E+02
    0.14585E-02    0.40499E+02
    0.14880E-02    0.41250E+02
    0.15180E-02    0.42014E+02
    0.15487E-02    0.42790E+02
    0.15800E-02    0.43579E+02
    0.16119E-02    0.44380E+02
    0.16445E-02    0.45194E+02
    0.16777E-02    0.46021E+02
    0.17116E-02    0.46862E+02
    0.17462E-02    0.47714E+02
    0.17814E-02    0.48581E+02
    0.18174E-02    0.49460E+02
    0.18541E-02    0.50352E+02
    0.18916E-02    0.51258E+02
    0.19298E-02    0.52177E+02
    0.19688E-02    0.53110E+02
    0.20086E-02    0.54056E+02
    0.20491E-02    0.55015E+02
    0.20905E-02    0.55988E+02
    0.21328E-02    0.56975E+02
    0.21758E-02    0.57975E+02
    0.22198E-02    0.58989E+02
    0.22646E-02    0.60016E+02
    0.23104E-02    0.61057E+02
    0.23571E-02    0.62111E+02
    0.24047E-02    0.63178E+02
    0.24533E-02    0.64259E+02
    0.25028E-02    0.65354E+02
    0.25534E-02    0.66461E+02
    0.26050E-02    0.67582E+02
    0.26576E-02    0.68716E+02
    0.27113E-02    0.69863E+02
    0.27660E-02    0.71022E+02
    0.28219E-02    0.72195E+02
    0.28789E-02    0.73380E+02
    0.29371E-02    0.74577E+02
    0.29964E-02    0.75787E+02
    0.30569E-02    0.77008E+02
    0.31187E-02    0.78242E+02
    0.31817E-02    0.79487E+02
    0.32460E-02    0.80743E+02
    0.33115E-02    0.82011E+02
    0.33784E-02    0.83289E+02
    0.34467E-02    0.84578E+02
    0.35163E-02    0.85878E+02
    0.35874E-02    0.87187E+02
    0.36598E-02    0.88506E+02
    0.37338E-02    0.89834E+02
    0.38092E-02    0.91171E+02
    0.38861E-02    0.92517E+02
    0.39646E-02    0.93871E+02
    0.40447E-02    0.95232E+02
    0.41264E-02    0.96601E+02
    0.42098E-02    0.97977E+02
    0.42948E-02    0.99359E+02
    0.43816E-02    0.10075E+03
    0.44701E-02    0.10214E+03
    0.45604E-02    0.10354E+03
    0.46525E-02    0.10494E+03
    0.47465E-02    0.10635E+03
    0.48424E-02    0.10776E+03
    0.49402E-02    0.10917E+03
    0.50400E-02    0.11058E+03
    0.51419E-02    0.11199E+03
    0.52457E-02    0.11341E+03
    0.53517E-02    0.11482E+03
    0.54598E-02    0.11624E+03
    0.55701E-02    0.11765E+03
    0.56826E-02    0.11906E+03
    0.57974E-02    0.12047E+03
    0.59145E-02    0.12187E+03
    0.60340E-02    0.12327E+03
    0.61559E-02    0.12466E+03
    0.62803E-02    0.12605E+03
    0.64072E-02    0.12743E+03
    0.65366E-02    0.12880E+03
    0.66686E-02    0.13016E+03
    0.68033E-02    0.13152E+03
    0.69408E-02    0.13286E+03
    0.70810E-02    0.13419E+03
    0.72240E-02    0.13550E+03
    0.73700E-02    0.13680E+03
    0.75189E-02    0.13809E+03
    0.76708E-02    0.13936E+03
    0.78257E-02    0.14061E+03
    0.79838E-02    0.14184E+03
    0.81451E-02    0.14305E+03
    0.83096E-02    0.14424E+03
    0.84775E-02    0.14541E+03
    0.86488E-02    0.14656E+03
    0.88235E-02    0.14767E+03
    0.90017E-02    0.14877E+03
    0.91836E-02    0.14983E+03
    0.93691E-02    0.15087E+03
    0.95583E-02    0.15187E+03
    0.97514E-02    0.15284E+03
    0.99484E-02    0.15378E+03
    0.10149E-01    0.15468E+03
    0.10354E-01    0.15555E+03
    0.10564E-01    0.15638E+03
    0.10777E-01    0.15716E+03
    0.10995E-01    0.15791E+03
    0.11217E-01    0.15861E+03
    0.11443E-01    0.15927E+03
    0.11675E-01    0.15988E+03
    0.11910E-01    0.16045E+03
    0.12151E-01    0.16096E+03
    0.12397E-01    0.16143E+03
    0.12647E-01    0.16184E+03
    0.12902E-01    0.16219E+03
    0.13163E-01    0.16250E+03
    0.13429E-01    0.16274E+03
    0.13700E-01    0.16293E+03
    0.13977E-01    0.16305E+03
    0.14259E-01    0.16311E+03
    0.14547E-01    0.16311E+03
    0.14841E-01    0.16305E+03
    0.15141E-01    0.16292E+03
    0.15447E-01    0.16272E+03
    0.15759E-01    0.16245E+03
    0.16077E-01    0.16211E+03
    0.16402E-01    0.16170E+03
    0.16734E-01    0.16122E+03
    0.17072E-01    0.16066E+03
    0.17416E-01    0.16003E+03
    0.17768E-01    0.15933E+03
    0.18127E-01    0.15855E+03
    0.18493E-01    0.15769E+03
    0.18867E-01    0.15675E+03
    0.19248E-01    0.15574E+03
    0.19637E-01    0.15466E+03
    0.20034E-01    0.15350E+03
    0.20438E-01    0.15226E+03
    0.20851E-01    0.15095E+03
    0.21272E-01    0.14957E+03
    0.21702E-01    0.14811E+03
    0.22141E-01    0.14658E+03
    0.22588E-01    0.14499E+03
    0.23044E-01    0.14332E+03
    0.23510E-01    0.14159E+03
    0.23985E-01    0.13979E+03
    0.24469E-01    0.13793E+03
    0.24964E-01    0.13602E+03
    0.25468E-01    0.13405E+03
    0.25982E-01    0.13203E+03
    0.26507E-01    0.12997E+03
    0.27043E-01    0.12786E+03
    0.27589E-01    0.12572E+03
    0.28146E-01    0.12354E+03
    0.28715E-01    0.12133E+03
    0.29295E-01    0.11910E+03
    0.29887E-01    0.11685E+03
    0.30490E-01    0.11458E+03
    0.31106E-01    0.11231E+03
    0.31735E-01    0.11004E+03
    0.32376E-01    0.10777E+03
    0.33030E-01    0.10552E+03
    0.33697E-01    0.10327E+03
    0.34378E-01    0.10106E+03
    0.35072E-01    0.98865E+02
    0.35781E-01    0.96708E+02
    0.36504E-01    0.94589E+02
    0.37241E-01    0.92515E+02
    0.37993E-01    0.90490E+02
    0.38761E-01    0.88520E+02
    0.39544E-01    0.86609E+02
    0.40343E-01    0.84760E+02
    0.41158E-01    0.82977E+02
    0.41989E-01    0.81261E+02
    0.42838E-01    0.79617E+02
    0.43703E-01    0.78045E+02
    0.44586E-01    0.76546E+02
    0.45486E-01    0.75121E+02
    0.46405E-01    0.73768E+02
    0.47343E-01    0.72486E+02
    0.48299E-01    0.71273E+02
    0.49275E-01    0.70126E+02
    0.50270E-01    0.69041E+02
    0.51286E-01    0.68013E+02
    0.52322E-01    0.67035E+02
    0.53379E-01    0.66100E+02
    0.54457E-01    0.65202E+02
    0.55557E-01    0.64331E+02
    0.56680E-01    0.63479E+02
    0.57825E-01    0.62636E+02
    0.58993E-01    0.61790E+02
    0.60184E-01    0.60932E+02
    0.61400E-01    0.60051E+02
    0.62641E-01    0.59138E+02
    0.63906E-01    0.58182E+02
    0.65197E-01    0.57175E+02
    0.66514E-01    0.56108E+02
    0.67858E-01    0.54977E+02
    0.69229E-01    0.53776E+02
    0.70627E-01    0.52504E+02
    0.72054E-01    0.51162E+02
    0.73510E-01    0.49751E+02
    0.74994E-01    0.48279E+02
    0.76509E-01    0.46753E+02
    0.78055E-01    0.45184E+02
    0.79632E-01    0.43585E+02
    0.81241E-01    0.41972E+02
    0.82882E-01    0.40362E+02
    0.84556E-01    0.38770E+02
    0.86264E-01    0.37215E+02
    0.88007E-01    0.35714E+02
    0.89785E-01    0.34283E+02
    0.91598E-01    0.32935E+02
    0.93449E-01    0.31683E+02
    0.95337E-01    0.30535E+02
    0.97263E-01    0.29497E+02
    0.99227E-01    0.28571E+02
    0.10123E+00    0.27755E+02
    0.10328E+00    0.27043E+02
    0.10536E+00    0.26427E+02
    0.10749E+00    0.25892E+02
    0.10966E+00    0.25423E+02
    0.11188E+00    0.25000E+02
    0.11414E+00    0.24602E+02
    0.11644E+00    0.24207E+02
    0.11880E+00    0.23792E+02
    0.12120E+00    0.23338E+02
    0.12365E+00    0.22827E+02
    0.12614E+00    0.22248E+02
    0.12869E+00    0.21596E+02
    0.13129E+00    0.20871E+02
    0.13394E+00    0.20084E+02
    0.13665E+00    0.19248E+02
    0.13941E+00    0.18385E+02
    0.14223E+00    0.17519E+02
    0.14510E+00    0.16674E+02
    0.14803E+00    0.15875E+02
    0.15102E+00    0.15141E+02
    0.15407E+00    0.14488E+02
    0.15718E+00    0.13923E+02
    0.16036E+00    0.13447E+02
    0.16360E+00    0.13053E+02
    0.16690E+00    0.12729E+02
    0.17028E+00    0.12453E+02
    0.17371E+00    0.12204E+02
    0.17722E+00    0.11957E+02
    0.18080E+00    0.11690E+02
    0.18446E+00    0.11383E+02
    0.18818E+00    0.11028E+02
    0.19198E+00    0.10624E+02
    0.19586E+00    0.10179E+02
    0.19982E+00    0.97091E+01
    0.20386E+00    0.92370E+01
    0.20797E+00    0.87843E+01
    0.21218E+00    0.83702E+01
    0.21646E+00    0.80076E+01
    0.22083E+00    0.77012E+01
    0.22530E+00    0.74469E+01
    0.22985E+00    0.72329E+01
    0.23449E+00    0.70421E+01
    0.23923E+00    0.68557E+01
    0.24406E+00    0.66569E+01
    0.24899E+00    0.64349E+01
    0.25402E+00    0.61874E+01
    0.25915E+00    0.59206E+01
    0.26439E+00    0.56472E+01
    0.26973E+00    0.53822E+01
    0.27518E+00    0.51389E+01
    0.28074E+00    0.49251E+01
    0.28641E+00    0.47413E+01
    0.29219E+00    0.45813E+01
    0.29810E+00    0.44343E+01
    0.30412E+00    0.42886E+01
    0.31026E+00    0.41355E+01
    0.31653E+00    0.39721E+01
    0.32292E+00    0.38017E+01
    0.32945E+00    0.36320E+01
    0.33610E+00    0.34713E+01
    0.34289E+00    0.33253E+01
    0.34982E+00    0.31949E+01
    0.35689E+00    0.30767E+01
    0.36409E+00    0.29643E+01
    0.37145E+00    0.28520E+01
    0.37895E+00    0.27372E+01
    0.38661E+00    0.26210E+01
    0.39442E+00    0.25073E+01
    0.40239E+00    0.24000E+01
