#           k/h    P           
    0.10000E-03    0.21972E+02
    0.10202E-03    0.22403E+02
    0.10408E-03    0.22843E+02
    0.10618E-03    0.23291E+02
    0.10833E-03    0.23748E+02
    0.11052E-03    0.24214E+02
    0.11275E-03    0.24689E+02
    0.11503E-03    0.25174E+02
    0.11735E-03    0.25668E+02
    0.11972E-03    0.26171E+02
    0.12214E-03    0.26685E+02
    0.12461E-03    0.27208E+02
    0.12712E-03    0.27742E+02
    0.12969E-03    0.28286E+02
    0.13231E-03    0.28841E+02
    0.13499E-03    0.29407E+02
    0.13771E-03    0.29984E+02
    0.14049E-03    0.30572E+02
    0.14333E-03    0.31172E+02
    0.14623E-03    0.31783E+02
    0.14918E-03    0.32407E+02
    0.15220E-03    0.33042E+02
    0.15527E-03    0.33690E+02
    0.15841E-03    0.34351E+02
    0.16161E-03    0.35025E+02
    0.16487E-03    0.35712E+02
    0.16820E-03    0.36412E+02
    0.17160E-03    0.37126E+02
    0.17507E-03    0.37854E+02
    0.17860E-03    0.38597E+02
    0.18221E-03    0.39353E+02
    0.18589E-03    0.40125E+02
    0.18965E-03    0.40912E+02
    0.19348E-03    0.41714E+02
    0.19739E-03    0.42531E+02
    0.20138E-03    0.43365E+02
    0.20544E-03    0.44215E+02
    0.20959E-03    0.45082E+02
    0.21383E-03    0.45965E+02
    0.21815E-03    0.46866E+02
    0.22255E-03    0.47785E+02
    0.22705E-03    0.48721E+02
    0.23164E-03    0.49676E+02
    0.23632E-03    0.50649E+02
    0.24109E-03    0.51641E+02
    0.24596E-03    0.52653E+02
    0.25093E-03    0.53684E+02
    0.25600E-03    0.54736E+02
    0.26117E-03    0.55808E+02
    0.26645E-03    0.56901E+02
    0.27183E-03    0.58015E+02
    0.27732E-03    0.59151E+02
    0.28292E-03    0.60309E+02
    0.28864E-03    0.61489E+02
    0.29447E-03    0.62692E+02
    0.30042E-03    0.63919E+02
    0.30649E-03    0.65170E+02
    0.31268E-03    0.66445E+02
    0.31899E-03    0.67745E+02
    0.32544E-03    0.69070E+02
    0.33201E-03    0.70421E+02
    0.33872E-03    0.71798E+02
    0.34556E-03    0.73201E+02
    0.35254E-03    0.74632E+02
    0.35966E-03    0.76091E+02
    0.36693E-03    0.77578E+02
    0.37434E-03    0.79093E+02
    0.38190E-03    0.80638E+02
    0.38962E-03    0.82213E+02
    0.39749E-03    0.83818E+02
    0.40552E-03    0.85454E+02
    0.41371E-03    0.87122E+02
    0.42207E-03    0.88822E+02
    0.43060E-03    0.90555E+02
    0.43929E-03    0.92321E+02
    0.44817E-03    0.94121E+02
    0.45722E-03    0.95955E+02
    0.46646E-03    0.97825E+02
    0.47588E-03    0.99731E+02
    0.48550E-03    0.10167E+03
    0.49530E-03    0.10365E+03
    0.50531E-03    0.10567E+03
    0.51552E-03    0.10773E+03
    0.52593E-03    0.10982E+03
    0.53656E-03    0.11196E+03
    0.54739E-03    0.11413E+03
    0.55845E-03    0.11635E+03
    0.56973E-03    0.11861E+03
    0.58124E-03    0.12091E+03
    0.59299E-03    0.12326E+03
    0.60496E-03    0.12565E+03
    0.61719E-03    0.12808E+03
    0.62965E-03    0.13056E+03
    0.64237E-03    0.13309E+03
    0.65535E-03    0.13567E+03
    0.66859E-03    0.13829E+03
    0.68210E-03    0.14096E+03
    0.69588E-03    0.14369E+03
    0.70993E-03    0.14646E+03
    0.72427E-03    0.14929E+03
    0.73891E-03    0.15217E+03
    0.75383E-03    0.15510E+03
    0.76906E-03    0.15808E+03
    0.78460E-03    0.16113E+03
    0.80045E-03    0.16422E+03
    0.81662E-03    0.16738E+03
    0.83311E-03    0.17059E+03
    0.84994E-03    0.17386E+03
    0.86711E-03    0.17719E+03
    0.88463E-03    0.18059E+03
    0.90250E-03    0.18404E+03
    0.92073E-03    0.18756E+03
    0.93933E-03    0.19113E+03
    0.95831E-03    0.19478E+03
    0.97767E-03    0.19849E+03
    0.99742E-03    0.20226E+03
    0.10176E-02    0.20611E+03
    0.10381E-02    0.21002E+03
    0.10591E-02    0.21400E+03
    0.10805E-02    0.21805E+03
    0.11023E-02    0.22217E+03
    0.11246E-02    0.22637E+03
    0.11473E-02    0.23063E+03
    0.11705E-02    0.23498E+03
    0.11941E-02    0.23939E+03
    0.12182E-02    0.24388E+03
    0.12429E-02    0.24845E+03
    0.12680E-02    0.25310E+03
    0.12936E-02    0.25782E+03
    0.13197E-02    0.26263E+03
    0.13464E-02    0.26751E+03
    0.13736E-02    0.27248E+03
    0.14013E-02    0.27753E+03
    0.14296E-02    0.28266E+03
    0.14585E-02    0.28788E+03
    0.14880E-02    0.29318E+03
    0.15180E-02    0.29856E+03
    0.15487E-02    0.30404E+03
    0.15800E-02    0.30960E+03
    0.16119E-02    0.31525E+03
    0.16445E-02    0.32098E+03
    0.16777E-02    0.32681E+03
    0.17116E-02    0.33273E+03
    0.17462E-02    0.33873E+03
    0.17814E-02    0.34483E+03
    0.18174E-02    0.35102E+03
    0.18541E-02    0.35730E+03
    0.18916E-02    0.36368E+03
    0.19298E-02    0.37014E+03
    0.19688E-02    0.37670E+03
    0.20086E-02    0.38336E+03
    0.20491E-02    0.39011E+03
    0.20905E-02    0.39695E+03
    0.21328E-02    0.40389E+03
    0.21758E-02    0.41092E+03
    0.22198E-02    0.41805E+03
    0.22646E-02    0.42527E+03
    0.23104E-02    0.43259E+03
    0.23571E-02    0.44000E+03
    0.24047E-02    0.44750E+03
    0.24533E-02    0.45510E+03
    0.25028E-02    0.46279E+03
    0.25534E-02    0.47057E+03
    0.26050E-02    0.47845E+03
    0.26576E-02    0.48642E+03
    0.27113E-02    0.49448E+03
    0.27660E-02    0.50262E+03
    0.28219E-02    0.51086E+03
    0.28789E-02    0.51919E+03
    0.29371E-02    0.52760E+03
    0.29964E-02    0.53609E+03
    0.30569E-02    0.54467E+03
    0.31187E-02    0.55333E+03
    0.31817E-02    0.56208E+03
    0.32460E-02    0.57090E+03
    0.33115E-02    0.57980E+03
    0.33784E-02    0.58877E+03
    0.34467E-02    0.59782E+03
    0.35163E-02    0.60693E+03
    0.35874E-02    0.61612E+03
    0.36598E-02    0.62537E+03
    0.37338E-02    0.63469E+03
    0.38092E-02    0.64406E+03
    0.38861E-02    0.65350E+03
    0.39646E-02    0.66299E+03
    0.40447E-02    0.67253E+03
    0.41264E-02    0.68212E+03
    0.42098E-02    0.69175E+03
    0.42948E-02    0.70143E+03
    0.43816E-02    0.71114E+03
    0.44701E-02    0.72089E+03
    0.45604E-02    0.73067E+03
    0.46525E-02    0.74048E+03
    0.47465E-02    0.75031E+03
    0.48424E-02    0.76016E+03
    0.49402E-02    0.77002E+03
    0.50400E-02    0.77989E+03
    0.51419E-02    0.78977E+03
    0.52457E-02    0.79964E+03
    0.53517E-02    0.80952E+03
    0.54598E-02    0.81938E+03
    0.55701E-02    0.82922E+03
    0.56826E-02    0.83905E+03
    0.57974E-02    0.84885E+03
    0.59145E-02    0.85861E+03
    0.60340E-02    0.86834E+03
    0.61559E-02    0.87803E+03
    0.62803E-02    0.88766E+03
    0.64072E-02    0.89724E+03
    0.65366E-02    0.90675E+03
    0.66686E-02    0.91620E+03
    0.68033E-02    0.92557E+03
    0.69408E-02    0.93485E+03
    0.70810E-02    0.94404E+03
    0.72240E-02    0.95313E+03
    0.73700E-02    0.96212E+03
    0.75189E-02    0.97099E+03
    0.76708E-02    0.97975E+03
    0.78257E-02    0.98837E+03
    0.79838E-02    0.99685E+03
    0.81451E-02    0.10052E+04
    0.83096E-02    0.10134E+04
    0.84775E-02    0.10214E+04
    0.86488E-02    0.10292E+04
    0.88235E-02    0.10369E+04
    0.90017E-02    0.10443E+04
    0.91836E-02    0.10516E+04
    0.93691E-02    0.10587E+04
    0.95583E-02    0.10655E+04
    0.97514E-02    0.10721E+04
    0.99484E-02    0.10784E+04
    0.10149E-01    0.10845E+04
    0.10354E-01    0.10904E+04
    0.10564E-01    0.10959E+04
    0.10777E-01    0.11012E+04
    0.10995E-01    0.11062E+04
    0.11217E-01    0.11109E+04
    0.11443E-01    0.11152E+04
    0.11675E-01    0.11193E+04
    0.11910E-01    0.11230E+04
    0.12151E-01    0.11263E+04
    0.12397E-01    0.11293E+04
    0.12647E-01    0.11319E+04
    0.12902E-01    0.11341E+04
    0.13163E-01    0.11359E+04
    0.13429E-01    0.11374E+04
    0.13700E-01    0.11384E+04
    0.13977E-01    0.11390E+04
    0.14259E-01    0.11391E+04
    0.14547E-01    0.11389E+04
    0.14841E-01    0.11381E+04
    0.15141E-01    0.11369E+04
    0.15447E-01    0.11352E+04
    0.15759E-01    0.11330E+04
    0.16077E-01    0.11304E+04
    0.16402E-01    0.11272E+04
    0.16734E-01    0.11235E+04
    0.17072E-01    0.11194E+04
    0.17416E-01    0.11147E+04
    0.17768E-01    0.11095E+04
    0.18127E-01    0.11037E+04
    0.18493E-01    0.10974E+04
    0.18867E-01    0.10907E+04
    0.19248E-01    0.10833E+04
    0.19637E-01    0.10755E+04
    0.20034E-01    0.10671E+04
    0.20438E-01    0.10582E+04
    0.20851E-01    0.10488E+04
    0.21272E-01    0.10389E+04
    0.21702E-01    0.10285E+04
    0.22141E-01    0.10176E+04
    0.22588E-01    0.10062E+04
    0.23044E-01    0.99435E+03
    0.23510E-01    0.98205E+03
    0.23985E-01    0.96932E+03
    0.24469E-01    0.95618E+03
    0.24964E-01    0.94264E+03
    0.25468E-01    0.92874E+03
    0.25982E-01    0.91449E+03
