#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.198194E+08   0.198194E+08   0.264242E+08   0.264242E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.214622E-02
   0.346343E-05   0.198194E+08   0.198194E+08   0.264242E+08   0.264242E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.218957E-02
   0.353340E-05   0.198194E+08   0.198194E+08   0.264241E+08   0.264241E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.223380E-02
   0.360478E-05   0.198194E+08   0.198194E+08   0.264240E+08   0.264240E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.227893E-02
   0.367760E-05   0.198194E+08   0.198194E+08   0.264239E+08   0.264239E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.232497E-02
   0.375189E-05   0.198194E+08   0.198194E+08   0.264239E+08   0.264239E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.237193E-02
   0.382769E-05   0.198194E+08   0.198194E+08   0.264238E+08   0.264238E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.241985E-02
   0.390501E-05   0.198194E+08   0.198194E+08   0.264237E+08   0.264237E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.246873E-02
   0.398390E-05   0.198194E+08   0.198194E+08   0.264236E+08   0.264236E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.251861E-02
   0.406438E-05   0.198194E+08   0.198194E+08   0.264235E+08   0.264235E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.256948E-02
   0.414648E-05   0.198194E+08   0.198194E+08   0.264234E+08   0.264234E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.262139E-02
   0.423025E-05   0.198194E+08   0.198194E+08   0.264233E+08   0.264233E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.267435E-02
   0.431570E-05   0.198194E+08   0.198194E+08   0.264232E+08   0.264232E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.272837E-02
   0.440289E-05   0.198194E+08   0.198194E+08   0.264231E+08   0.264231E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.278349E-02
   0.449183E-05   0.198194E+08   0.198194E+08   0.264230E+08   0.264230E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.283972E-02
   0.458257E-05   0.198194E+08   0.198194E+08   0.264229E+08   0.264229E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.289708E-02
   0.467515E-05   0.198194E+08   0.198194E+08   0.264228E+08   0.264228E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.295561E-02
   0.476959E-05   0.198194E+08   0.198194E+08   0.264227E+08   0.264227E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.301531E-02
   0.486594E-05   0.198194E+08   0.198194E+08   0.264225E+08   0.264225E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.307623E-02
   0.496424E-05   0.198194E+08   0.198194E+08   0.264224E+08   0.264224E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.313837E-02
   0.506453E-05   0.198194E+08   0.198194E+08   0.264222E+08   0.264222E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466587E+00   0.101162E+08   0.101162E+08   0.320177E-02
   0.516684E-05   0.198194E+08   0.198194E+08   0.264221E+08   0.264221E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.326645E-02
   0.527121E-05   0.198194E+08   0.198194E+08   0.264220E+08   0.264219E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.333243E-02
   0.537770E-05   0.198194E+08   0.198194E+08   0.264218E+08   0.264218E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.339975E-02
   0.548633E-05   0.198194E+08   0.198194E+08   0.264216E+08   0.264216E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.346843E-02
   0.559717E-05   0.198194E+08   0.198194E+08   0.264215E+08   0.264214E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.353850E-02
   0.571024E-05   0.198194E+08   0.198194E+08   0.264213E+08   0.264213E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.360998E-02
   0.582559E-05   0.198194E+08   0.198194E+08   0.264211E+08   0.264211E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.368290E-02
   0.594328E-05   0.198194E+08   0.198194E+08   0.264209E+08   0.264209E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.375730E-02
   0.606334E-05   0.198194E+08   0.198194E+08   0.264207E+08   0.264207E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.383320E-02
   0.618583E-05   0.198194E+08   0.198194E+08   0.264205E+08   0.264205E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.391064E-02
   0.631079E-05   0.198194E+08   0.198194E+08   0.264203E+08   0.264203E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.398963E-02
   0.643827E-05   0.198194E+08   0.198194E+08   0.264200E+08   0.264200E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.407023E-02
   0.656834E-05   0.198194E+08   0.198194E+08   0.264198E+08   0.264198E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.415245E-02
   0.670102E-05   0.198194E+08   0.198194E+08   0.264196E+08   0.264195E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.423633E-02
   0.683639E-05   0.198194E+08   0.198194E+08   0.264193E+08   0.264193E+08   0.198195E+08   0.198194E+08   0.198194E+08   0.198243E+08  -0.466586E+00   0.101162E+08   0.101162E+08   0.432191E-02
