#           k/h    P           
    0.10000E-03    0.20852E+03
    0.10202E-03    0.21261E+03
    0.10408E-03    0.21678E+03
    0.10618E-03    0.22103E+03
    0.10833E-03    0.22537E+03
    0.11052E-03    0.22979E+03
    0.11275E-03    0.23430E+03
    0.11503E-03    0.23890E+03
    0.11735E-03    0.24358E+03
    0.11972E-03    0.24836E+03
    0.12214E-03    0.25323E+03
    0.12461E-03    0.25820E+03
    0.12712E-03    0.26327E+03
    0.12969E-03    0.26843E+03
    0.13231E-03    0.27370E+03
    0.13499E-03    0.27907E+03
    0.13771E-03    0.28454E+03
    0.14049E-03    0.29012E+03
    0.14333E-03    0.29581E+03
    0.14623E-03    0.30161E+03
    0.14918E-03    0.30753E+03
    0.15220E-03    0.31356E+03
    0.15527E-03    0.31971E+03
    0.15841E-03    0.32598E+03
    0.16161E-03    0.33237E+03
    0.16487E-03    0.33888E+03
    0.16820E-03    0.34553E+03
    0.17160E-03    0.35230E+03
    0.17507E-03    0.35921E+03
    0.17860E-03    0.36625E+03
    0.18221E-03    0.37343E+03
    0.18589E-03    0.38075E+03
    0.18965E-03    0.38821E+03
    0.19348E-03    0.39582E+03
    0.19739E-03    0.40358E+03
    0.20138E-03    0.41149E+03
    0.20544E-03    0.41955E+03
    0.20959E-03    0.42777E+03
    0.21383E-03    0.43615E+03
    0.21815E-03    0.44470E+03
    0.22255E-03    0.45341E+03
    0.22705E-03    0.46229E+03
    0.23164E-03    0.47134E+03
    0.23632E-03    0.48058E+03
    0.24109E-03    0.48999E+03
    0.24596E-03    0.49958E+03
    0.25093E-03    0.50936E+03
    0.25600E-03    0.51933E+03
    0.26117E-03    0.52950E+03
    0.26645E-03    0.53986E+03
    0.27183E-03    0.55043E+03
    0.27732E-03    0.56120E+03
    0.28292E-03    0.57218E+03
    0.28864E-03    0.58337E+03
    0.29447E-03    0.59478E+03
    0.30042E-03    0.60641E+03
    0.30649E-03    0.61827E+03
    0.31268E-03    0.63036E+03
    0.31899E-03    0.64268E+03
    0.32544E-03    0.65524E+03
    0.33201E-03    0.66804E+03
    0.33872E-03    0.68109E+03
    0.34556E-03    0.69440E+03
    0.35254E-03    0.70796E+03
    0.35966E-03    0.72178E+03
    0.36693E-03    0.73587E+03
    0.37434E-03    0.75023E+03
    0.38190E-03    0.76487E+03
    0.38962E-03    0.77979E+03
    0.39749E-03    0.79500E+03
    0.40552E-03    0.81050E+03
    0.41371E-03    0.82630E+03
    0.42207E-03    0.84241E+03
    0.43060E-03    0.85882E+03
    0.43929E-03    0.87555E+03
    0.44817E-03    0.89260E+03
    0.45722E-03    0.90997E+03
    0.46646E-03    0.92768E+03
    0.47588E-03    0.94572E+03
    0.48550E-03    0.96411E+03
    0.49530E-03    0.98285E+03
    0.50531E-03    0.10020E+04
    0.51552E-03    0.10214E+04
    0.52593E-03    0.10412E+04
    0.53656E-03    0.10615E+04
    0.54739E-03    0.10820E+04
    0.55845E-03    0.11030E+04
    0.56973E-03    0.11244E+04
    0.58124E-03    0.11462E+04
    0.59299E-03    0.11684E+04
    0.60496E-03    0.11910E+04
    0.61719E-03    0.12140E+04
    0.62965E-03    0.12375E+04
    0.64237E-03    0.12614E+04
    0.65535E-03    0.12858E+04
    0.66859E-03    0.13106E+04
    0.68210E-03    0.13359E+04
    0.69588E-03    0.13616E+04
    0.70993E-03    0.13878E+04
    0.72427E-03    0.14145E+04
    0.73891E-03    0.14417E+04
    0.75383E-03    0.14695E+04
    0.76906E-03    0.14977E+04
    0.78460E-03    0.15264E+04
    0.80045E-03    0.15557E+04
    0.81662E-03    0.15855E+04
    0.83311E-03    0.16158E+04
    0.84994E-03    0.16468E+04
    0.86711E-03    0.16782E+04
    0.88463E-03    0.17103E+04
    0.90250E-03    0.17429E+04
