#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.155232E+08   0.155232E+08   0.206966E+08   0.206966E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.311796E-02
   0.346343E-05   0.155232E+08   0.155232E+08   0.206966E+08   0.206966E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.318094E-02
   0.353340E-05   0.155232E+08   0.155232E+08   0.206966E+08   0.206966E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.324520E-02
   0.360478E-05   0.155232E+08   0.155232E+08   0.206965E+08   0.206965E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.331076E-02
   0.367760E-05   0.155232E+08   0.155232E+08   0.206965E+08   0.206965E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.337764E-02
   0.375189E-05   0.155232E+08   0.155232E+08   0.206964E+08   0.206964E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.344587E-02
   0.382769E-05   0.155232E+08   0.155232E+08   0.206964E+08   0.206964E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.351548E-02
   0.390501E-05   0.155232E+08   0.155232E+08   0.206963E+08   0.206963E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.358650E-02
   0.398390E-05   0.155232E+08   0.155232E+08   0.206963E+08   0.206963E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.365895E-02
   0.406438E-05   0.155232E+08   0.155232E+08   0.206962E+08   0.206962E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.373287E-02
   0.414648E-05   0.155232E+08   0.155232E+08   0.206962E+08   0.206962E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.380828E-02
   0.423025E-05   0.155232E+08   0.155232E+08   0.206961E+08   0.206961E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.388521E-02
   0.431570E-05   0.155232E+08   0.155232E+08   0.206961E+08   0.206961E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.396369E-02
   0.440289E-05   0.155232E+08   0.155232E+08   0.206960E+08   0.206960E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.404376E-02
   0.449183E-05   0.155232E+08   0.155232E+08   0.206959E+08   0.206959E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.412545E-02
   0.458257E-05   0.155232E+08   0.155232E+08   0.206959E+08   0.206959E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.420879E-02
   0.467515E-05   0.155232E+08   0.155232E+08   0.206958E+08   0.206958E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.429382E-02
   0.476959E-05   0.155232E+08   0.155232E+08   0.206957E+08   0.206957E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.438055E-02
   0.486594E-05   0.155232E+08   0.155232E+08   0.206957E+08   0.206957E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.446905E-02
   0.496424E-05   0.155232E+08   0.155232E+08   0.206956E+08   0.206956E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.455933E-02
   0.506453E-05   0.155232E+08   0.155232E+08   0.206955E+08   0.206955E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.465143E-02
   0.516684E-05   0.155232E+08   0.155232E+08   0.206954E+08   0.206954E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.474539E-02
   0.527121E-05   0.155232E+08   0.155232E+08   0.206953E+08   0.206953E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.484126E-02
   0.537770E-05   0.155232E+08   0.155232E+08   0.206952E+08   0.206952E+08   0.155234E+08   0.155232E+08   0.155232E+08   0.155289E+08  -0.539366E+00   0.114683E+08   0.114683E+08   0.493906E-02
