#           k/h    P           
    0.10000E-03    0.11892E+03
    0.10202E-03    0.12125E+03
    0.10408E-03    0.12363E+03
    0.10618E-03    0.12606E+03
    0.10833E-03    0.12853E+03
    0.11052E-03    0.13105E+03
    0.11275E-03    0.13362E+03
    0.11503E-03    0.13625E+03
    0.11735E-03    0.13892E+03
    0.11972E-03    0.14164E+03
    0.12214E-03    0.14442E+03
    0.12461E-03    0.14726E+03
    0.12712E-03    0.15015E+03
    0.12969E-03    0.15309E+03
    0.13231E-03    0.15609E+03
    0.13499E-03    0.15916E+03
    0.13771E-03    0.16228E+03
    0.14049E-03    0.16546E+03
    0.14333E-03    0.16871E+03
    0.14623E-03    0.17201E+03
    0.14918E-03    0.17539E+03
    0.15220E-03    0.17883E+03
    0.15527E-03    0.18233E+03
    0.15841E-03    0.18591E+03
    0.16161E-03    0.18956E+03
    0.16487E-03    0.19327E+03
    0.16820E-03    0.19706E+03
    0.17160E-03    0.20093E+03
    0.17507E-03    0.20487E+03
    0.17860E-03    0.20888E+03
    0.18221E-03    0.21298E+03
    0.18589E-03    0.21715E+03
    0.18965E-03    0.22141E+03
    0.19348E-03    0.22575E+03
    0.19739E-03    0.23017E+03
    0.20138E-03    0.23468E+03
    0.20544E-03    0.23928E+03
    0.20959E-03    0.24397E+03
    0.21383E-03    0.24875E+03
    0.21815E-03    0.25363E+03
    0.22255E-03    0.25859E+03
    0.22705E-03    0.26366E+03
    0.23164E-03    0.26882E+03
    0.23632E-03    0.27409E+03
    0.24109E-03    0.27946E+03
    0.24596E-03    0.28493E+03
    0.25093E-03    0.29051E+03
    0.25600E-03    0.29620E+03
    0.26117E-03    0.30200E+03
    0.26645E-03    0.30791E+03
    0.27183E-03    0.31393E+03
    0.27732E-03    0.32008E+03
    0.28292E-03    0.32634E+03
    0.28864E-03    0.33272E+03
    0.29447E-03    0.33923E+03
    0.30042E-03    0.34587E+03
    0.30649E-03    0.35263E+03
    0.31268E-03    0.35953E+03
    0.31899E-03    0.36656E+03
    0.32544E-03    0.37372E+03
    0.33201E-03    0.38103E+03
    0.33872E-03    0.38847E+03
    0.34556E-03    0.39606E+03
    0.35254E-03    0.40380E+03
    0.35966E-03    0.41168E+03
    0.36693E-03    0.41972E+03
    0.37434E-03    0.42792E+03
    0.38190E-03    0.43627E+03
    0.38962E-03    0.44478E+03
    0.39749E-03    0.45346E+03
    0.40552E-03    0.46230E+03
    0.41371E-03    0.47132E+03
    0.42207E-03    0.48050E+03
    0.43060E-03    0.48987E+03
    0.43929E-03    0.49941E+03
    0.44817E-03    0.50914E+03
    0.45722E-03    0.51905E+03
    0.46646E-03    0.52916E+03
    0.47588E-03    0.53945E+03
    0.48550E-03    0.54995E+03
    0.49530E-03    0.56064E+03
    0.50531E-03    0.57154E+03
    0.51552E-03    0.58264E+03
    0.52593E-03    0.59396E+03
    0.53656E-03    0.60549E+03
    0.54739E-03    0.61724E+03
    0.55845E-03    0.62922E+03
    0.56973E-03    0.64141E+03
    0.58124E-03    0.65385E+03
    0.59299E-03    0.66651E+03
    0.60496E-03    0.67942E+03
    0.61719E-03    0.69256E+03
    0.62965E-03    0.70596E+03
    0.64237E-03    0.71960E+03
    0.65535E-03    0.73350E+03
    0.66859E-03    0.74767E+03
    0.68210E-03    0.76209E+03
    0.69588E-03    0.77679E+03
    0.70993E-03    0.79175E+03
    0.72427E-03    0.80700E+03
    0.73891E-03    0.82253E+03
    0.75383E-03    0.83835E+03
    0.76906E-03    0.85445E+03
    0.78460E-03    0.87086E+03
    0.80045E-03    0.88756E+03
    0.81662E-03    0.90458E+03
    0.83311E-03    0.92190E+03
    0.84994E-03    0.93954E+03
    0.86711E-03    0.95750E+03
    0.88463E-03    0.97579E+03
    0.90250E-03    0.99440E+03
    0.92073E-03    0.10134E+04
    0.93933E-03    0.10327E+04
    0.95831E-03    0.10523E+04
