#           k/h    P           
    0.10000E-03    0.10719E+03
    0.10202E-03    0.10929E+03
    0.10408E-03    0.11144E+03
    0.10618E-03    0.11362E+03
    0.10833E-03    0.11585E+03
    0.11052E-03    0.11813E+03
    0.11275E-03    0.12044E+03
    0.11503E-03    0.12281E+03
    0.11735E-03    0.12522E+03
    0.11972E-03    0.12767E+03
    0.12214E-03    0.13018E+03
    0.12461E-03    0.13273E+03
    0.12712E-03    0.13534E+03
    0.12969E-03    0.13799E+03
    0.13231E-03    0.14070E+03
    0.13499E-03    0.14346E+03
    0.13771E-03    0.14627E+03
    0.14049E-03    0.14914E+03
    0.14333E-03    0.15207E+03
    0.14623E-03    0.15505E+03
    0.14918E-03    0.15809E+03
    0.15220E-03    0.16119E+03
    0.15527E-03    0.16435E+03
    0.15841E-03    0.16757E+03
    0.16161E-03    0.17086E+03
    0.16487E-03    0.17421E+03
    0.16820E-03    0.17763E+03
    0.17160E-03    0.18111E+03
    0.17507E-03    0.18466E+03
    0.17860E-03    0.18828E+03
    0.18221E-03    0.19197E+03
    0.18589E-03    0.19573E+03
    0.18965E-03    0.19957E+03
    0.19348E-03    0.20348E+03
    0.19739E-03    0.20747E+03
    0.20138E-03    0.21154E+03
    0.20544E-03    0.21568E+03
    0.20959E-03    0.21991E+03
    0.21383E-03    0.22422E+03
    0.21815E-03    0.22861E+03
    0.22255E-03    0.23309E+03
    0.22705E-03    0.23766E+03
    0.23164E-03    0.24231E+03
    0.23632E-03    0.24706E+03
    0.24109E-03    0.25190E+03
    0.24596E-03    0.25683E+03
    0.25093E-03    0.26186E+03
    0.25600E-03    0.26698E+03
    0.26117E-03    0.27221E+03
    0.26645E-03    0.27754E+03
    0.27183E-03    0.28297E+03
    0.27732E-03    0.28851E+03
    0.28292E-03    0.29416E+03
    0.28864E-03    0.29991E+03
    0.29447E-03    0.30578E+03
    0.30042E-03    0.31176E+03
    0.30649E-03    0.31786E+03
    0.31268E-03    0.32407E+03
    0.31899E-03    0.33041E+03
    0.32544E-03    0.33687E+03
    0.33201E-03    0.34345E+03
    0.33872E-03    0.35016E+03
    0.34556E-03    0.35700E+03
    0.35254E-03    0.36398E+03
    0.35966E-03    0.37109E+03
    0.36693E-03    0.37833E+03
    0.37434E-03    0.38572E+03
    0.38190E-03    0.39325E+03
    0.38962E-03    0.40092E+03
    0.39749E-03    0.40874E+03
    0.40552E-03    0.41672E+03
    0.41371E-03    0.42484E+03
    0.42207E-03    0.43312E+03
    0.43060E-03    0.44156E+03
    0.43929E-03    0.45017E+03
    0.44817E-03    0.45894E+03
    0.45722E-03    0.46787E+03
    0.46646E-03    0.47698E+03
    0.47588E-03    0.48626E+03
    0.48550E-03    0.49572E+03
    0.49530E-03    0.50536E+03
    0.50531E-03    0.51518E+03
    0.51552E-03    0.52520E+03
    0.52593E-03    0.53540E+03
    0.53656E-03    0.54579E+03
    0.54739E-03    0.55639E+03
    0.55845E-03    0.56718E+03
    0.56973E-03    0.57818E+03
    0.58124E-03    0.58938E+03
    0.59299E-03    0.60080E+03
    0.60496E-03    0.61243E+03
    0.61719E-03    0.62429E+03
    0.62965E-03    0.63636E+03
    0.64237E-03    0.64866E+03
    0.65535E-03    0.66119E+03
    0.66859E-03    0.67396E+03
    0.68210E-03    0.68697E+03
    0.69588E-03    0.70021E+03
    0.70993E-03    0.71371E+03
