#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.401216E-01
   0.346343E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.409321E-01
   0.353340E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.417590E-01
   0.360478E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.426026E-01
   0.367760E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.434632E-01
   0.375189E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.443412E-01
   0.382769E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.452370E-01
   0.390501E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.461508E-01
   0.398390E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.470832E-01
   0.406438E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.480343E-01
   0.414648E-05   0.104047E+07   0.104047E+07   0.138729E+07   0.138729E+07   0.104395E+07   0.104060E+07   0.104047E+07   0.104686E+07  -0.601183E+00   0.103868E+07   0.103868E+07   0.490047E-01
