#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.168814E+08   0.168814E+08   0.225074E+08   0.225074E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.278497E-02
   0.346343E-05   0.168814E+08   0.168814E+08   0.225074E+08   0.225074E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.284123E-02
   0.353340E-05   0.168814E+08   0.168814E+08   0.225073E+08   0.225073E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.289863E-02
   0.360478E-05   0.168814E+08   0.168814E+08   0.225073E+08   0.225073E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.295719E-02
   0.367760E-05   0.168814E+08   0.168814E+08   0.225072E+08   0.225072E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.301692E-02
   0.375189E-05   0.168814E+08   0.168814E+08   0.225072E+08   0.225072E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.307787E-02
   0.382769E-05   0.168814E+08   0.168814E+08   0.225071E+08   0.225071E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.314005E-02
   0.390501E-05   0.168814E+08   0.168814E+08   0.225071E+08   0.225071E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.320348E-02
   0.398390E-05   0.168814E+08   0.168814E+08   0.225070E+08   0.225070E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.326819E-02
   0.406438E-05   0.168814E+08   0.168814E+08   0.225070E+08   0.225069E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.333421E-02
   0.414648E-05   0.168814E+08   0.168814E+08   0.225069E+08   0.225069E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.340157E-02
   0.423025E-05   0.168814E+08   0.168814E+08   0.225068E+08   0.225068E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.347029E-02
   0.431570E-05   0.168814E+08   0.168814E+08   0.225067E+08   0.225067E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.354039E-02
   0.440289E-05   0.168814E+08   0.168814E+08   0.225067E+08   0.225067E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.361191E-02
   0.449183E-05   0.168814E+08   0.168814E+08   0.225066E+08   0.225066E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.368487E-02
   0.458257E-05   0.168814E+08   0.168814E+08   0.225065E+08   0.225065E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.375931E-02
   0.467515E-05   0.168814E+08   0.168814E+08   0.225064E+08   0.225064E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.383526E-02
   0.476959E-05   0.168814E+08   0.168814E+08   0.225063E+08   0.225063E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.391273E-02
   0.486594E-05   0.168814E+08   0.168814E+08   0.225063E+08   0.225062E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.399177E-02
   0.496424E-05   0.168814E+08   0.168814E+08   0.225062E+08   0.225062E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.407241E-02
   0.506453E-05   0.168814E+08   0.168814E+08   0.225061E+08   0.225061E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.415468E-02
   0.516684E-05   0.168814E+08   0.168814E+08   0.225060E+08   0.225060E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.423861E-02
   0.527121E-05   0.168814E+08   0.168814E+08   0.225059E+08   0.225058E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.432423E-02
   0.537770E-05   0.168814E+08   0.168814E+08   0.225057E+08   0.225057E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.441159E-02
   0.548633E-05   0.168814E+08   0.168814E+08   0.225056E+08   0.225056E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.450071E-02
   0.559717E-05   0.168814E+08   0.168814E+08   0.225055E+08   0.225055E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.459162E-02
   0.571024E-05   0.168814E+08   0.168814E+08   0.225054E+08   0.225054E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.468438E-02
   0.582559E-05   0.168814E+08   0.168814E+08   0.225053E+08   0.225052E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.477901E-02
   0.594328E-05   0.168814E+08   0.168814E+08   0.225051E+08   0.225051E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.487555E-02
   0.606334E-05   0.168814E+08   0.168814E+08   0.225050E+08   0.225050E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.497404E-02
   0.618583E-05   0.168814E+08   0.168814E+08   0.225048E+08   0.225048E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.507452E-02
   0.631079E-05   0.168814E+08   0.168814E+08   0.225047E+08   0.225047E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.517703E-02
   0.643827E-05   0.168814E+08   0.168814E+08   0.225045E+08   0.225045E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.528161E-02
   0.656834E-05   0.168814E+08   0.168814E+08   0.225044E+08   0.225044E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.538831E-02
   0.670102E-05   0.168814E+08   0.168814E+08   0.225042E+08   0.225042E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.549716E-02
   0.683639E-05   0.168814E+08   0.168814E+08   0.225040E+08   0.225040E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.560820E-02
   0.697450E-05   0.168814E+08   0.168814E+08   0.225038E+08   0.225038E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.572150E-02
   0.711539E-05   0.168814E+08   0.168814E+08   0.225036E+08   0.225036E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.583707E-02
   0.725913E-05   0.168814E+08   0.168814E+08   0.225034E+08   0.225034E+08   0.168816E+08   0.168814E+08   0.168814E+08   0.168869E+08  -0.520931E+00   0.113718E+08   0.113718E+08   0.595499E-02
