#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.340265E+07   0.340265E+07   0.453682E+07   0.453682E+07   0.340377E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.139167E-01
   0.346343E-05   0.340265E+07   0.340265E+07   0.453682E+07   0.453682E+07   0.340377E+07   0.340269E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.141978E-01
   0.353340E-05   0.340265E+07   0.340265E+07   0.453682E+07   0.453682E+07   0.340377E+07   0.340269E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.144846E-01
   0.360478E-05   0.340265E+07   0.340265E+07   0.453681E+07   0.453681E+07   0.340377E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.147773E-01
   0.367760E-05   0.340265E+07   0.340265E+07   0.453681E+07   0.453681E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.150758E-01
   0.375189E-05   0.340265E+07   0.340265E+07   0.453681E+07   0.453681E+07   0.340377E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.153803E-01
   0.382769E-05   0.340265E+07   0.340265E+07   0.453681E+07   0.453681E+07   0.340377E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.156910E-01
   0.390501E-05   0.340265E+07   0.340265E+07   0.453681E+07   0.453681E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.160080E-01
   0.398390E-05   0.340265E+07   0.340265E+07   0.453680E+07   0.453680E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.163314E-01
   0.406438E-05   0.340265E+07   0.340265E+07   0.453680E+07   0.453680E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.166613E-01
   0.414648E-05   0.340265E+07   0.340265E+07   0.453680E+07   0.453680E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.169979E-01
   0.423025E-05   0.340265E+07   0.340265E+07   0.453680E+07   0.453680E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.173413E-01
   0.431570E-05   0.340265E+07   0.340265E+07   0.453679E+07   0.453679E+07   0.340376E+07   0.340269E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.176916E-01
   0.440289E-05   0.340265E+07   0.340265E+07   0.453679E+07   0.453679E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.180490E-01
   0.449183E-05   0.340265E+07   0.340265E+07   0.453679E+07   0.453679E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.184136E-01
   0.458257E-05   0.340265E+07   0.340265E+07   0.453678E+07   0.453678E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.187856E-01
   0.467515E-05   0.340265E+07   0.340265E+07   0.453678E+07   0.453678E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.191651E-01
   0.476959E-05   0.340265E+07   0.340265E+07   0.453678E+07   0.453678E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.195522E-01
   0.486594E-05   0.340265E+07   0.340265E+07   0.453678E+07   0.453677E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.199472E-01
   0.496424E-05   0.340265E+07   0.340265E+07   0.453677E+07   0.453677E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.203502E-01
   0.506453E-05   0.340264E+07   0.340264E+07   0.453677E+07   0.453677E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.207613E-01
   0.516684E-05   0.340265E+07   0.340265E+07   0.453676E+07   0.453676E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.211807E-01
   0.527121E-05   0.340265E+07   0.340265E+07   0.453676E+07   0.453676E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.216085E-01
   0.537770E-05   0.340265E+07   0.340265E+07   0.453676E+07   0.453675E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.220451E-01
   0.548633E-05   0.340264E+07   0.340264E+07   0.453675E+07   0.453675E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.224904E-01
   0.559717E-05   0.340264E+07   0.340264E+07   0.453675E+07   0.453675E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.229447E-01
   0.571024E-05   0.340264E+07   0.340264E+07   0.453674E+07   0.453674E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.234082E-01
   0.582559E-05   0.340265E+07   0.340265E+07   0.453674E+07   0.453674E+07   0.340376E+07   0.340268E+07   0.340265E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.238811E-01
   0.594328E-05   0.340264E+07   0.340264E+07   0.453673E+07   0.453673E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.243635E-01
   0.606334E-05   0.340264E+07   0.340264E+07   0.453673E+07   0.453673E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.248557E-01
   0.618583E-05   0.340264E+07   0.340264E+07   0.453672E+07   0.453672E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.253578E-01
   0.631079E-05   0.340264E+07   0.340264E+07   0.453672E+07   0.453672E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.258701E-01
   0.643827E-05   0.340264E+07   0.340264E+07   0.453671E+07   0.453671E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.263927E-01
   0.656834E-05   0.340264E+07   0.340264E+07   0.453670E+07   0.453670E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.269259E-01
   0.670102E-05   0.340264E+07   0.340264E+07   0.453670E+07   0.453670E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.274698E-01
   0.683639E-05   0.340264E+07   0.340264E+07   0.453669E+07   0.453669E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.280247E-01
   0.697450E-05   0.340264E+07   0.340264E+07   0.453668E+07   0.453668E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.285909E-01
   0.711539E-05   0.340264E+07   0.340264E+07   0.453668E+07   0.453668E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.291684E-01
   0.725913E-05   0.340264E+07   0.340264E+07   0.453667E+07   0.453667E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.297577E-01
   0.740578E-05   0.340264E+07   0.340264E+07   0.453666E+07   0.453666E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.303588E-01
   0.755538E-05   0.340264E+07   0.340264E+07   0.453665E+07   0.453665E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.309721E-01
   0.770801E-05   0.340264E+07   0.340264E+07   0.453664E+07   0.453664E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.315978E-01
   0.786372E-05   0.340264E+07   0.340264E+07   0.453664E+07   0.453663E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.322361E-01
   0.802258E-05   0.340264E+07   0.340264E+07   0.453663E+07   0.453662E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.328873E-01
   0.818465E-05   0.340264E+07   0.340264E+07   0.453662E+07   0.453662E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.335517E-01
   0.834999E-05   0.340264E+07   0.340264E+07   0.453661E+07   0.453660E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.342294E-01
   0.851867E-05   0.340264E+07   0.340264E+07   0.453660E+07   0.453659E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.349209E-01
   0.869076E-05   0.340264E+07   0.340264E+07   0.453659E+07   0.453658E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.356264E-01
   0.886632E-05   0.340264E+07   0.340264E+07   0.453657E+07   0.453657E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.363461E-01
   0.904544E-05   0.340264E+07   0.340264E+07   0.453656E+07   0.453656E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.370803E-01
   0.922817E-05   0.340264E+07   0.340264E+07   0.453655E+07   0.453655E+07   0.340376E+07   0.340268E+07   0.340264E+07   0.340898E+07  -0.599735E+00   0.339037E+07   0.339037E+07   0.378294E-01
