#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.167139E+08   0.167139E+08   0.222841E+08   0.222841E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.282437E-02
   0.346343E-05   0.167139E+08   0.167139E+08   0.222840E+08   0.222840E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.288142E-02
   0.353340E-05   0.167139E+08   0.167139E+08   0.222840E+08   0.222840E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.293963E-02
   0.360478E-05   0.167139E+08   0.167139E+08   0.222839E+08   0.222839E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.299901E-02
   0.367760E-05   0.167139E+08   0.167139E+08   0.222839E+08   0.222839E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.305960E-02
   0.375189E-05   0.167139E+08   0.167139E+08   0.222838E+08   0.222838E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.312141E-02
   0.382769E-05   0.167139E+08   0.167139E+08   0.222838E+08   0.222838E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.318446E-02
   0.390501E-05   0.167139E+08   0.167139E+08   0.222837E+08   0.222837E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.324879E-02
   0.398390E-05   0.167139E+08   0.167139E+08   0.222837E+08   0.222836E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.331442E-02
   0.406438E-05   0.167139E+08   0.167139E+08   0.222836E+08   0.222836E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.338138E-02
   0.414648E-05   0.167139E+08   0.167139E+08   0.222835E+08   0.222835E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.344968E-02
   0.423025E-05   0.167139E+08   0.167139E+08   0.222835E+08   0.222835E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.351937E-02
   0.431570E-05   0.167139E+08   0.167139E+08   0.222834E+08   0.222834E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.359047E-02
   0.440289E-05   0.167139E+08   0.167139E+08   0.222833E+08   0.222833E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.366300E-02
   0.449183E-05   0.167139E+08   0.167139E+08   0.222832E+08   0.222832E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.373700E-02
   0.458257E-05   0.167139E+08   0.167139E+08   0.222832E+08   0.222832E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.381249E-02
   0.467515E-05   0.167139E+08   0.167139E+08   0.222831E+08   0.222831E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.388950E-02
   0.476959E-05   0.167139E+08   0.167139E+08   0.222830E+08   0.222830E+08   0.167141E+08   0.167139E+08   0.167139E+08   0.167194E+08  -0.523405E+00   0.113997E+08   0.113997E+08   0.396808E-02
