#           k/h    P           
    0.10000E-03    0.14854E+03
    0.10202E-03    0.15146E+03
    0.10408E-03    0.15443E+03
    0.10618E-03    0.15746E+03
    0.10833E-03    0.16055E+03
    0.11052E-03    0.16370E+03
    0.11275E-03    0.16691E+03
    0.11503E-03    0.17019E+03
    0.11735E-03    0.17353E+03
    0.11972E-03    0.17693E+03
    0.12214E-03    0.18040E+03
    0.12461E-03    0.18394E+03
    0.12712E-03    0.18755E+03
    0.12969E-03    0.19123E+03
    0.13231E-03    0.19498E+03
    0.13499E-03    0.19880E+03
    0.13771E-03    0.20270E+03
    0.14049E-03    0.20668E+03
    0.14333E-03    0.21073E+03
    0.14623E-03    0.21486E+03
    0.14918E-03    0.21908E+03
    0.15220E-03    0.22338E+03
    0.15527E-03    0.22776E+03
    0.15841E-03    0.23222E+03
    0.16161E-03    0.23678E+03
    0.16487E-03    0.24142E+03
    0.16820E-03    0.24615E+03
    0.17160E-03    0.25098E+03
    0.17507E-03    0.25590E+03
    0.17860E-03    0.26092E+03
    0.18221E-03    0.26603E+03
    0.18589E-03    0.27124E+03
    0.18965E-03    0.27656E+03
    0.19348E-03    0.28198E+03
    0.19739E-03    0.28751E+03
    0.20138E-03    0.29314E+03
    0.20544E-03    0.29889E+03
    0.20959E-03    0.30474E+03
    0.21383E-03    0.31072E+03
    0.21815E-03    0.31680E+03
    0.22255E-03    0.32301E+03
    0.22705E-03    0.32934E+03
    0.23164E-03    0.33579E+03
    0.23632E-03    0.34236E+03
    0.24109E-03    0.34907E+03
    0.24596E-03    0.35590E+03
    0.25093E-03    0.36287E+03
    0.25600E-03    0.36998E+03
    0.26117E-03    0.37722E+03
    0.26645E-03    0.38460E+03
    0.27183E-03    0.39213E+03
    0.27732E-03    0.39980E+03
    0.28292E-03    0.40762E+03
    0.28864E-03    0.41560E+03
    0.29447E-03    0.42373E+03
    0.30042E-03    0.43202E+03
    0.30649E-03    0.44046E+03
    0.31268E-03    0.44908E+03
    0.31899E-03    0.45786E+03
    0.32544E-03    0.46681E+03
    0.33201E-03    0.47593E+03
    0.33872E-03    0.48523E+03
    0.34556E-03    0.49471E+03
    0.35254E-03    0.50437E+03
    0.35966E-03    0.51422E+03
    0.36693E-03    0.52426E+03
    0.37434E-03    0.53449E+03
    0.38190E-03    0.54492E+03
    0.38962E-03    0.55556E+03
    0.39749E-03    0.56639E+03
