#           k/h    P           
    0.10000E-03    0.22797E+03
    0.10202E-03    0.23244E+03
    0.10408E-03    0.23700E+03
    0.10618E-03    0.24165E+03
    0.10833E-03    0.24640E+03
    0.11052E-03    0.25123E+03
    0.11275E-03    0.25616E+03
    0.11503E-03    0.26118E+03
    0.11735E-03    0.26631E+03
    0.11972E-03    0.27153E+03
    0.12214E-03    0.27686E+03
    0.12461E-03    0.28229E+03
    0.12712E-03    0.28783E+03
    0.12969E-03    0.29348E+03
    0.13231E-03    0.29923E+03
    0.13499E-03    0.30510E+03
    0.13771E-03    0.31109E+03
    0.14049E-03    0.31719E+03
    0.14333E-03    0.32341E+03
    0.14623E-03    0.32975E+03
    0.14918E-03    0.33622E+03
    0.15220E-03    0.34281E+03
    0.15527E-03    0.34953E+03
    0.15841E-03    0.35639E+03
    0.16161E-03    0.36338E+03
    0.16487E-03    0.37050E+03
    0.16820E-03    0.37776E+03
    0.17160E-03    0.38517E+03
    0.17507E-03    0.39272E+03
    0.17860E-03    0.40042E+03
    0.18221E-03    0.40827E+03
    0.18589E-03    0.41627E+03
    0.18965E-03    0.42443E+03
    0.19348E-03    0.43275E+03
    0.19739E-03    0.44123E+03
    0.20138E-03    0.44988E+03
    0.20544E-03    0.45869E+03
    0.20959E-03    0.46768E+03
    0.21383E-03    0.47684E+03
    0.21815E-03    0.48618E+03
    0.22255E-03    0.49571E+03
    0.22705E-03    0.50542E+03
    0.23164E-03    0.51532E+03
    0.23632E-03    0.52541E+03
    0.24109E-03    0.53570E+03
    0.24596E-03    0.54619E+03
    0.25093E-03    0.55688E+03
    0.25600E-03    0.56778E+03
    0.26117E-03    0.57889E+03
    0.26645E-03    0.59022E+03
    0.27183E-03    0.60177E+03
    0.27732E-03    0.61355E+03
    0.28292E-03    0.62555E+03
    0.28864E-03    0.63779E+03
    0.29447E-03    0.65026E+03
    0.30042E-03    0.66298E+03
    0.30649E-03    0.67594E+03
    0.31268E-03    0.68916E+03
    0.31899E-03    0.70263E+03
    0.32544E-03    0.71636E+03
    0.33201E-03    0.73036E+03
    0.33872E-03    0.74463E+03
    0.34556E-03    0.75917E+03
    0.35254E-03    0.77400E+03
    0.35966E-03    0.78911E+03
    0.36693E-03    0.80451E+03
    0.37434E-03    0.82021E+03
    0.38190E-03    0.83622E+03
    0.38962E-03    0.85253E+03
    0.39749E-03    0.86916E+03
    0.40552E-03    0.88610E+03
    0.41371E-03    0.90338E+03
    0.42207E-03    0.92098E+03
    0.43060E-03    0.93892E+03
    0.43929E-03    0.95721E+03
    0.44817E-03    0.97585E+03
    0.45722E-03    0.99484E+03
    0.46646E-03    0.10142E+04
    0.47588E-03    0.10339E+04
    0.48550E-03    0.10540E+04
    0.49530E-03    0.10745E+04
    0.50531E-03    0.10954E+04
    0.51552E-03    0.11167E+04
    0.52593E-03    0.11384E+04
    0.53656E-03    0.11604E+04
    0.54739E-03    0.11830E+04
    0.55845E-03    0.12059E+04
    0.56973E-03    0.12293E+04
    0.58124E-03    0.12531E+04
    0.59299E-03    0.12773E+04
    0.60496E-03    0.13021E+04
    0.61719E-03    0.13272E+04
    0.62965E-03    0.13529E+04
    0.64237E-03    0.13790E+04
    0.65535E-03    0.14057E+04
    0.66859E-03    0.14328E+04
    0.68210E-03    0.14604E+04
    0.69588E-03    0.14886E+04
    0.70993E-03    0.15172E+04
    0.72427E-03    0.15464E+04
    0.73891E-03    0.15762E+04
    0.75383E-03    0.16065E+04
    0.76906E-03    0.16373E+04
    0.78460E-03    0.16687E+04
    0.80045E-03    0.17007E+04
    0.81662E-03    0.17333E+04
    0.83311E-03    0.17665E+04
    0.84994E-03    0.18003E+04
    0.86711E-03    0.18347E+04
    0.88463E-03    0.18697E+04
    0.90250E-03    0.19054E+04
    0.92073E-03    0.19417E+04
    0.93933E-03    0.19786E+04
    0.95831E-03    0.20162E+04
    0.97767E-03    0.20545E+04
    0.99742E-03    0.20935E+04
    0.10176E-02    0.21332E+04
    0.10381E-02    0.21735E+04
    0.10591E-02    0.22146E+04
    0.10805E-02    0.22564E+04
    0.11023E-02    0.22989E+04
    0.11246E-02    0.23422E+04
    0.11473E-02    0.23862E+04
    0.11705E-02    0.24310E+04
    0.11941E-02    0.24766E+04
    0.12182E-02    0.25229E+04
    0.12429E-02    0.25701E+04
    0.12680E-02    0.26180E+04
    0.12936E-02    0.26668E+04
    0.13197E-02    0.27163E+04
    0.13464E-02    0.27667E+04
    0.13736E-02    0.28180E+04
    0.14013E-02    0.28701E+04
    0.14296E-02    0.29230E+04
    0.14585E-02    0.29768E+04
    0.14880E-02    0.30315E+04
    0.15180E-02    0.30871E+04
    0.15487E-02    0.31435E+04
    0.15800E-02    0.32009E+04
    0.16119E-02    0.32592E+04
    0.16445E-02    0.33183E+04
    0.16777E-02    0.33784E+04
    0.17116E-02    0.34395E+04
    0.17462E-02    0.35015E+04
    0.17814E-02    0.35644E+04
    0.18174E-02    0.36282E+04
    0.18541E-02    0.36930E+04
    0.18916E-02    0.37588E+04
    0.19298E-02    0.38255E+04
    0.19688E-02    0.38932E+04
    0.20086E-02    0.39618E+04
    0.20491E-02    0.40314E+04
    0.20905E-02    0.41020E+04
    0.21328E-02    0.41736E+04
    0.21758E-02    0.42461E+04
    0.22198E-02    0.43196E+04
    0.22646E-02    0.43941E+04
    0.23104E-02    0.44696E+04
    0.23571E-02    0.45460E+04
    0.24047E-02    0.46234E+04
    0.24533E-02    0.47017E+04
    0.25028E-02    0.47810E+04
    0.25534E-02    0.48612E+04
    0.26050E-02    0.49424E+04
    0.26576E-02    0.50246E+04
    0.27113E-02    0.51076E+04
    0.27660E-02    0.51916E+04
    0.28219E-02    0.52765E+04
    0.28789E-02    0.53623E+04
    0.29371E-02    0.54490E+04
    0.29964E-02    0.55365E+04
    0.30569E-02    0.56249E+04
    0.31187E-02    0.57141E+04
    0.31817E-02    0.58042E+04
    0.32460E-02    0.58951E+04
    0.33115E-02    0.59867E+04
    0.33784E-02    0.60791E+04
    0.34467E-02    0.61723E+04
    0.35163E-02    0.62661E+04
    0.35874E-02    0.63607E+04
    0.36598E-02    0.64559E+04
    0.37338E-02    0.65518E+04
    0.38092E-02    0.66483E+04
    0.38861E-02    0.67454E+04
    0.39646E-02    0.68430E+04
    0.40447E-02    0.69411E+04
    0.41264E-02    0.70398E+04
    0.42098E-02    0.71388E+04
    0.42948E-02    0.72383E+04
    0.43816E-02    0.73382E+04
    0.44701E-02    0.74384E+04
    0.45604E-02    0.75389E+04
    0.46525E-02    0.76396E+04
    0.47465E-02    0.77406E+04
    0.48424E-02    0.78417E+04
    0.49402E-02    0.79429E+04
    0.50400E-02    0.80443E+04
    0.51419E-02    0.81456E+04
    0.52457E-02    0.82469E+04
    0.53517E-02    0.83481E+04
    0.54598E-02    0.84492E+04
    0.55701E-02    0.85501E+04
    0.56826E-02    0.86508E+04
    0.57974E-02    0.87512E+04
    0.59145E-02    0.88512E+04
    0.60340E-02    0.89507E+04
    0.61559E-02    0.90498E+04
    0.62803E-02    0.91483E+04
    0.64072E-02    0.92462E+04
    0.65366E-02    0.93434E+04
    0.66686E-02    0.94399E+04
    0.68033E-02    0.95355E+04
    0.69408E-02    0.96302E+04
    0.70810E-02    0.97240E+04
    0.72240E-02    0.98166E+04
    0.73700E-02    0.99082E+04
    0.75189E-02    0.99985E+04
    0.76708E-02    0.10088E+05
    0.78257E-02    0.10175E+05
    0.79838E-02    0.10261E+05
    0.81451E-02    0.10346E+05
    0.83096E-02    0.10429E+05
    0.84775E-02    0.10510E+05
    0.86488E-02    0.10589E+05
    0.88235E-02    0.10667E+05
    0.90017E-02    0.10742E+05
    0.91836E-02    0.10816E+05
    0.93691E-02    0.10887E+05
    0.95583E-02    0.10955E+05
    0.97514E-02    0.11022E+05
    0.99484E-02    0.11085E+05
    0.10149E-01    0.11146E+05
    0.10354E-01    0.11205E+05
    0.10564E-01    0.11260E+05
    0.10777E-01    0.11312E+05
    0.10995E-01    0.11362E+05
    0.11217E-01    0.11408E+05
    0.11443E-01    0.11451E+05
    0.11675E-01    0.11490E+05
    0.11910E-01    0.11526E+05
    0.12151E-01    0.11558E+05
    0.12397E-01    0.11587E+05
    0.12647E-01    0.11612E+05
    0.12902E-01    0.11632E+05
    0.13163E-01    0.11649E+05
    0.13429E-01    0.11661E+05
    0.13700E-01    0.11669E+05
    0.13977E-01    0.11673E+05
    0.14259E-01    0.11672E+05
    0.14547E-01    0.11667E+05
    0.14841E-01    0.11657E+05
    0.15141E-01    0.11642E+05
    0.15447E-01    0.11622E+05
    0.15759E-01    0.11597E+05
    0.16077E-01    0.11567E+05
    0.16402E-01    0.11532E+05
