#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.496837E+07   0.496837E+07   0.662440E+07   0.662440E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.985055E-02
   0.346343E-05   0.496837E+07   0.496837E+07   0.662440E+07   0.662439E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.100495E-01
   0.353340E-05   0.496837E+07   0.496837E+07   0.662439E+07   0.662439E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.102526E-01
   0.360478E-05   0.496837E+07   0.496837E+07   0.662439E+07   0.662439E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.104597E-01
   0.367760E-05   0.496837E+07   0.496837E+07   0.662438E+07   0.662438E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.106710E-01
   0.375189E-05   0.496837E+07   0.496837E+07   0.662438E+07   0.662438E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.108865E-01
   0.382769E-05   0.496837E+07   0.496837E+07   0.662437E+07   0.662437E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.111065E-01
   0.390501E-05   0.496837E+07   0.496837E+07   0.662437E+07   0.662437E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.113308E-01
   0.398390E-05   0.496837E+07   0.496837E+07   0.662436E+07   0.662436E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.115597E-01
   0.406438E-05   0.496837E+07   0.496837E+07   0.662436E+07   0.662436E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.117932E-01
   0.414648E-05   0.496837E+07   0.496837E+07   0.662436E+07   0.662435E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.120315E-01
   0.423025E-05   0.496837E+07   0.496837E+07   0.662435E+07   0.662435E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.122745E-01
   0.431570E-05   0.496837E+07   0.496837E+07   0.662434E+07   0.662434E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497469E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.125225E-01
   0.440289E-05   0.496837E+07   0.496837E+07   0.662434E+07   0.662434E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.127755E-01
   0.449183E-05   0.496837E+07   0.496837E+07   0.662433E+07   0.662433E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.130336E-01
   0.458257E-05   0.496837E+07   0.496837E+07   0.662432E+07   0.662432E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.132968E-01
   0.467515E-05   0.496837E+07   0.496837E+07   0.662432E+07   0.662432E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.135655E-01
   0.476959E-05   0.496837E+07   0.496837E+07   0.662431E+07   0.662431E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.138395E-01
   0.486594E-05   0.496837E+07   0.496837E+07   0.662430E+07   0.662430E+07   0.496915E+07   0.496839E+07   0.496837E+07   0.497468E+07  -0.598323E+00   0.491921E+07   0.491921E+07   0.141191E-01
