#           k/h    P           
    0.10000E-03    0.24302E+03
    0.10202E-03    0.24779E+03
    0.10408E-03    0.25265E+03
    0.10618E-03    0.25761E+03
    0.10833E-03    0.26266E+03
    0.11052E-03    0.26782E+03
    0.11275E-03    0.27307E+03
    0.11503E-03    0.27843E+03
    0.11735E-03    0.28389E+03
    0.11972E-03    0.28946E+03
    0.12214E-03    0.29514E+03
    0.12461E-03    0.30093E+03
    0.12712E-03    0.30683E+03
    0.12969E-03    0.31285E+03
    0.13231E-03    0.31899E+03
    0.13499E-03    0.32524E+03
    0.13771E-03    0.33162E+03
    0.14049E-03    0.33813E+03
    0.14333E-03    0.34476E+03
    0.14623E-03    0.35152E+03
    0.14918E-03    0.35841E+03
    0.15220E-03    0.36544E+03
    0.15527E-03    0.37261E+03
    0.15841E-03    0.37992E+03
    0.16161E-03    0.38737E+03
    0.16487E-03    0.39496E+03
    0.16820E-03    0.40270E+03
    0.17160E-03    0.41060E+03
    0.17507E-03    0.41865E+03
    0.17860E-03    0.42686E+03
    0.18221E-03    0.43522E+03
    0.18589E-03    0.44375E+03
    0.18965E-03    0.45245E+03
    0.19348E-03    0.46132E+03
    0.19739E-03    0.47036E+03
    0.20138E-03    0.47958E+03
    0.20544E-03    0.48897E+03
    0.20959E-03    0.49855E+03
    0.21383E-03    0.50832E+03
    0.21815E-03    0.51828E+03
    0.22255E-03    0.52843E+03
    0.22705E-03    0.53878E+03
    0.23164E-03    0.54934E+03
    0.23632E-03    0.56009E+03
    0.24109E-03    0.57106E+03
    0.24596E-03    0.58224E+03
    0.25093E-03    0.59364E+03
    0.25600E-03    0.60526E+03
    0.26117E-03    0.61711E+03
    0.26645E-03    0.62919E+03
    0.27183E-03    0.64150E+03
    0.27732E-03    0.65405E+03
    0.28292E-03    0.66685E+03
    0.28864E-03    0.67989E+03
    0.29447E-03    0.69319E+03
    0.30042E-03    0.70674E+03
    0.30649E-03    0.72056E+03
    0.31268E-03    0.73465E+03
    0.31899E-03    0.74901E+03
    0.32544E-03    0.76365E+03
    0.33201E-03    0.77857E+03
    0.33872E-03    0.79378E+03
    0.34556E-03    0.80928E+03
    0.35254E-03    0.82509E+03
    0.35966E-03    0.84120E+03
    0.36693E-03    0.85762E+03
    0.37434E-03    0.87435E+03
    0.38190E-03    0.89141E+03
    0.38962E-03    0.90880E+03
    0.39749E-03    0.92653E+03
    0.40552E-03    0.94459E+03
    0.41371E-03    0.96300E+03
    0.42207E-03    0.98177E+03
    0.43060E-03    0.10009E+04
    0.43929E-03    0.10204E+04
    0.44817E-03    0.10403E+04
    0.45722E-03    0.10605E+04
    0.46646E-03    0.10811E+04
    0.47588E-03    0.11022E+04
    0.48550E-03    0.11236E+04
    0.49530E-03    0.11454E+04
    0.50531E-03    0.11677E+04
    0.51552E-03    0.11904E+04
    0.52593E-03    0.12135E+04
    0.53656E-03    0.12370E+04
    0.54739E-03    0.12610E+04
    0.55845E-03    0.12855E+04
    0.56973E-03    0.13104E+04
    0.58124E-03    0.13358E+04
    0.59299E-03    0.13616E+04
    0.60496E-03    0.13880E+04
    0.61719E-03    0.14148E+04
    0.62965E-03    0.14422E+04
    0.64237E-03    0.14700E+04
    0.65535E-03    0.14984E+04
    0.66859E-03    0.15273E+04
    0.68210E-03    0.15568E+04
    0.69588E-03    0.15868E+04
    0.70993E-03    0.16174E+04
    0.72427E-03    0.16485E+04
    0.73891E-03    0.16802E+04
    0.75383E-03    0.17125E+04
    0.76906E-03    0.17454E+04
    0.78460E-03    0.17789E+04
    0.80045E-03    0.18130E+04
    0.81662E-03    0.18477E+04
    0.83311E-03    0.18831E+04
    0.84994E-03    0.19191E+04
    0.86711E-03    0.19557E+04
    0.88463E-03    0.19931E+04
    0.90250E-03    0.20311E+04
    0.92073E-03    0.20698E+04
    0.93933E-03    0.21092E+04
    0.95831E-03    0.21492E+04
    0.97767E-03    0.21901E+04
    0.99742E-03    0.22316E+04
    0.10176E-02    0.22739E+04
    0.10381E-02    0.23169E+04
    0.10591E-02    0.23607E+04
    0.10805E-02    0.24053E+04
    0.11023E-02    0.24506E+04
    0.11246E-02    0.24967E+04
    0.11473E-02    0.25437E+04
    0.11705E-02    0.25914E+04
    0.11941E-02    0.26400E+04
    0.12182E-02    0.26894E+04
    0.12429E-02    0.27396E+04
    0.12680E-02    0.27907E+04
    0.12936E-02    0.28427E+04
    0.13197E-02    0.28955E+04
    0.13464E-02    0.29492E+04
    0.13736E-02    0.30039E+04
    0.14013E-02    0.30594E+04
    0.14296E-02    0.31158E+04
    0.14585E-02    0.31732E+04
    0.14880E-02    0.32315E+04
    0.15180E-02    0.32907E+04
    0.15487E-02    0.33509E+04
    0.15800E-02    0.34120E+04
    0.16119E-02    0.34741E+04
    0.16445E-02    0.35372E+04
    0.16777E-02    0.36013E+04
    0.17116E-02    0.36664E+04
    0.17462E-02    0.37324E+04
    0.17814E-02    0.37995E+04
    0.18174E-02    0.38675E+04
    0.18541E-02    0.39366E+04
    0.18916E-02    0.40067E+04
    0.19298E-02    0.40778E+04
    0.19688E-02    0.41500E+04
    0.20086E-02    0.42231E+04
    0.20491E-02    0.42974E+04
