#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.160643E+08   0.160643E+08   0.214181E+08   0.214181E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.298135E-02
   0.346343E-05   0.160643E+08   0.160643E+08   0.214181E+08   0.214181E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.304157E-02
   0.353340E-05   0.160643E+08   0.160643E+08   0.214180E+08   0.214180E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.310302E-02
   0.360478E-05   0.160643E+08   0.160643E+08   0.214180E+08   0.214180E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.316570E-02
   0.367760E-05   0.160643E+08   0.160643E+08   0.214179E+08   0.214179E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.322965E-02
   0.375189E-05   0.160643E+08   0.160643E+08   0.214179E+08   0.214179E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.329490E-02
   0.382769E-05   0.160643E+08   0.160643E+08   0.214178E+08   0.214178E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.336146E-02
   0.390501E-05   0.160643E+08   0.160643E+08   0.214178E+08   0.214178E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.342936E-02
   0.398390E-05   0.160643E+08   0.160643E+08   0.214177E+08   0.214177E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.349864E-02
   0.406438E-05   0.160643E+08   0.160643E+08   0.214177E+08   0.214177E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.356932E-02
   0.414648E-05   0.160643E+08   0.160643E+08   0.214176E+08   0.214176E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.364142E-02
   0.423025E-05   0.160643E+08   0.160643E+08   0.214176E+08   0.214175E+08   0.160646E+08   0.160643E+08   0.160643E+08   0.160699E+08  -0.532453E+00   0.114650E+08   0.114650E+08   0.371498E-02
