#           k/h    P           
    0.10000E-03    0.21411E+03
    0.10202E-03    0.21832E+03
    0.10408E-03    0.22260E+03
    0.10618E-03    0.22697E+03
    0.10833E-03    0.23142E+03
    0.11052E-03    0.23596E+03
    0.11275E-03    0.24059E+03
    0.11503E-03    0.24531E+03
    0.11735E-03    0.25012E+03
    0.11972E-03    0.25503E+03
    0.12214E-03    0.26003E+03
    0.12461E-03    0.26513E+03
    0.12712E-03    0.27033E+03
    0.12969E-03    0.27564E+03
    0.13231E-03    0.28104E+03
    0.13499E-03    0.28656E+03
    0.13771E-03    0.29218E+03
    0.14049E-03    0.29791E+03
    0.14333E-03    0.30375E+03
    0.14623E-03    0.30971E+03
    0.14918E-03    0.31578E+03
    0.15220E-03    0.32198E+03
    0.15527E-03    0.32829E+03
    0.15841E-03    0.33473E+03
    0.16161E-03    0.34129E+03
    0.16487E-03    0.34798E+03
    0.16820E-03    0.35480E+03
    0.17160E-03    0.36176E+03
    0.17507E-03    0.36885E+03
    0.17860E-03    0.37608E+03
    0.18221E-03    0.38346E+03
    0.18589E-03    0.39097E+03
    0.18965E-03    0.39864E+03
    0.19348E-03    0.40645E+03
    0.19739E-03    0.41441E+03
    0.20138E-03    0.42253E+03
    0.20544E-03    0.43081E+03
    0.20959E-03    0.43926E+03
    0.21383E-03    0.44786E+03
    0.21815E-03    0.45664E+03
    0.22255E-03    0.46558E+03
    0.22705E-03    0.47470E+03
    0.23164E-03    0.48400E+03
    0.23632E-03    0.49348E+03
    0.24109E-03    0.50314E+03
    0.24596E-03    0.51299E+03
    0.25093E-03    0.52303E+03
    0.25600E-03    0.53327E+03
    0.26117E-03    0.54371E+03
    0.26645E-03    0.55435E+03
    0.27183E-03    0.56520E+03
    0.27732E-03    0.57626E+03
    0.28292E-03    0.58753E+03
    0.28864E-03    0.59903E+03
    0.29447E-03    0.61074E+03
    0.30042E-03    0.62269E+03
    0.30649E-03    0.63486E+03
    0.31268E-03    0.64728E+03
    0.31899E-03    0.65993E+03
    0.32544E-03    0.67283E+03
    0.33201E-03    0.68597E+03
    0.33872E-03    0.69937E+03
    0.34556E-03    0.71304E+03
    0.35254E-03    0.72696E+03
    0.35966E-03    0.74116E+03
    0.36693E-03    0.75562E+03
    0.37434E-03    0.77037E+03
    0.38190E-03    0.78540E+03
    0.38962E-03    0.80072E+03
    0.39749E-03    0.81634E+03
    0.40552E-03    0.83226E+03
    0.41371E-03    0.84848E+03
    0.42207E-03    0.86502E+03
    0.43060E-03    0.88187E+03
    0.43929E-03    0.89905E+03
    0.44817E-03    0.91655E+03
    0.45722E-03    0.93439E+03
    0.46646E-03    0.95257E+03
    0.47588E-03    0.97110E+03
    0.48550E-03    0.98999E+03
    0.49530E-03    0.10092E+04
    0.50531E-03    0.10288E+04
    0.51552E-03    0.10488E+04
    0.52593E-03    0.10692E+04
    0.53656E-03    0.10899E+04
    0.54739E-03    0.11111E+04
    0.55845E-03    0.11326E+04
    0.56973E-03    0.11546E+04
    0.58124E-03    0.11769E+04
    0.59299E-03    0.11997E+04
    0.60496E-03    0.12230E+04
    0.61719E-03    0.12466E+04
    0.62965E-03    0.12707E+04
    0.64237E-03    0.12953E+04
    0.65535E-03    0.13203E+04
    0.66859E-03    0.13457E+04
    0.68210E-03    0.13717E+04
    0.69588E-03    0.13981E+04
    0.70993E-03    0.14251E+04
    0.72427E-03    0.14525E+04
    0.73891E-03    0.14804E+04
    0.75383E-03    0.15089E+04
    0.76906E-03    0.15379E+04
    0.78460E-03    0.15674E+04
    0.80045E-03    0.15974E+04
    0.81662E-03    0.16280E+04
    0.83311E-03    0.16592E+04
    0.84994E-03    0.16909E+04
    0.86711E-03    0.17232E+04
    0.88463E-03    0.17561E+04
    0.90250E-03    0.17896E+04
    0.92073E-03    0.18237E+04
    0.93933E-03    0.18584E+04
    0.95831E-03    0.18938E+04
    0.97767E-03    0.19297E+04
    0.99742E-03    0.19663E+04
    0.10176E-02    0.20036E+04
    0.10381E-02    0.20415E+04
    0.10591E-02    0.20801E+04
    0.10805E-02    0.21194E+04
    0.11023E-02    0.21593E+04
    0.11246E-02    0.22000E+04
    0.11473E-02    0.22413E+04
    0.11705E-02    0.22834E+04
    0.11941E-02    0.23262E+04
    0.12182E-02    0.23697E+04
    0.12429E-02    0.24140E+04
    0.12680E-02    0.24590E+04
    0.12936E-02    0.25048E+04
    0.13197E-02    0.25514E+04
    0.13464E-02    0.25987E+04
    0.13736E-02    0.26468E+04
    0.14013E-02    0.26958E+04
    0.14296E-02    0.27455E+04
    0.14585E-02    0.27960E+04
    0.14880E-02    0.28474E+04
    0.15180E-02    0.28996E+04
    0.15487E-02    0.29526E+04
    0.15800E-02    0.30065E+04
    0.16119E-02    0.30612E+04
    0.16445E-02    0.31168E+04
    0.16777E-02    0.31733E+04
    0.17116E-02    0.32306E+04
    0.17462E-02    0.32888E+04
    0.17814E-02    0.33479E+04
    0.18174E-02    0.34079E+04
    0.18541E-02    0.34688E+04
    0.18916E-02    0.35305E+04
    0.19298E-02    0.35932E+04
    0.19688E-02    0.36568E+04
    0.20086E-02    0.37213E+04
    0.20491E-02    0.37866E+04
    0.20905E-02    0.38529E+04
    0.21328E-02    0.39202E+04
    0.21758E-02    0.39883E+04
    0.22198E-02    0.40573E+04
    0.22646E-02    0.41273E+04
    0.23104E-02    0.41982E+04
    0.23571E-02    0.42699E+04
    0.24047E-02    0.43426E+04
    0.24533E-02    0.44162E+04
    0.25028E-02    0.44907E+04
    0.25534E-02    0.45661E+04
    0.26050E-02    0.46423E+04
    0.26576E-02    0.47195E+04
    0.27113E-02    0.47975E+04
    0.27660E-02    0.48764E+04
    0.28219E-02    0.49561E+04
    0.28789E-02    0.50367E+04
    0.29371E-02    0.51181E+04
    0.29964E-02    0.52003E+04
    0.30569E-02    0.52834E+04
    0.31187E-02    0.53672E+04
    0.31817E-02    0.54518E+04
    0.32460E-02    0.55371E+04
    0.33115E-02    0.56232E+04
    0.33784E-02    0.57100E+04
    0.34467E-02    0.57975E+04
    0.35163E-02    0.58857E+04
    0.35874E-02    0.59745E+04
    0.36598E-02    0.60640E+04
    0.37338E-02    0.61541E+04
    0.38092E-02    0.62447E+04
    0.38861E-02    0.63359E+04
    0.39646E-02    0.64276E+04
    0.40447E-02    0.65197E+04
    0.41264E-02    0.66124E+04
    0.42098E-02    0.67055E+04
    0.42948E-02    0.67989E+04
    0.43816E-02    0.68927E+04
    0.44701E-02    0.69868E+04
    0.45604E-02    0.70812E+04
    0.46525E-02    0.71759E+04
    0.47465E-02    0.72707E+04
    0.48424E-02    0.73657E+04
    0.49402E-02    0.74608E+04
    0.50400E-02    0.75560E+04
    0.51419E-02    0.76512E+04
    0.52457E-02    0.77463E+04
    0.53517E-02    0.78414E+04
    0.54598E-02    0.79364E+04
    0.55701E-02    0.80312E+04
    0.56826E-02    0.81258E+04
    0.57974E-02    0.82200E+04
    0.59145E-02    0.83140E+04
    0.60340E-02    0.84075E+04
    0.61559E-02    0.85006E+04
    0.62803E-02    0.85931E+04
    0.64072E-02    0.86851E+04
    0.65366E-02    0.87764E+04
    0.66686E-02    0.88671E+04
    0.68033E-02    0.89569E+04
    0.69408E-02    0.90459E+04
    0.70810E-02    0.91339E+04
    0.72240E-02    0.92210E+04
    0.73700E-02    0.93070E+04
    0.75189E-02    0.93919E+04
    0.76708E-02    0.94755E+04
    0.78257E-02    0.95578E+04
    0.79838E-02    0.96388E+04
    0.81451E-02    0.97183E+04
    0.83096E-02    0.97962E+04
    0.84775E-02    0.98725E+04
    0.86488E-02    0.99471E+04
    0.88235E-02    0.10020E+05
    0.90017E-02    0.10091E+05
    0.91836E-02    0.10160E+05
    0.93691E-02    0.10226E+05
    0.95583E-02    0.10291E+05
    0.97514E-02    0.10353E+05
    0.99484E-02    0.10413E+05
    0.10149E-01    0.10470E+05
    0.10354E-01    0.10525E+05
    0.10564E-01    0.10577E+05
    0.10777E-01    0.10627E+05
    0.10995E-01    0.10673E+05
    0.11217E-01    0.10716E+05
    0.11443E-01    0.10757E+05
    0.11675E-01    0.10794E+05
    0.11910E-01    0.10828E+05
    0.12151E-01    0.10858E+05
    0.12397E-01    0.10885E+05
    0.12647E-01    0.10908E+05
    0.12902E-01    0.10927E+05
    0.13163E-01    0.10943E+05
    0.13429E-01    0.10955E+05
    0.13700E-01    0.10962E+05
    0.13977E-01    0.10966E+05
    0.14259E-01    0.10965E+05
    0.14547E-01    0.10960E+05
    0.14841E-01    0.10951E+05
    0.15141E-01    0.10937E+05
    0.15447E-01    0.10918E+05
    0.15759E-01    0.10895E+05
    0.16077E-01    0.10867E+05
    0.16402E-01    0.10834E+05
    0.16734E-01    0.10796E+05
    0.17072E-01    0.10754E+05
    0.17416E-01    0.10706E+05
    0.17768E-01    0.10654E+05
    0.18127E-01    0.10596E+05
    0.18493E-01    0.10533E+05
    0.18867E-01    0.10465E+05
    0.19248E-01    0.10393E+05
    0.19637E-01    0.10315E+05
    0.20034E-01    0.10232E+05
    0.20438E-01    0.10144E+05
    0.20851E-01    0.10051E+05
    0.21272E-01    0.99534E+04
    0.21702E-01    0.98510E+04
    0.22141E-01    0.97439E+04
    0.22588E-01    0.96323E+04
    0.23044E-01    0.95162E+04
    0.23510E-01    0.93959E+04
    0.23985E-01    0.92714E+04
    0.24469E-01    0.91431E+04
    0.24964E-01    0.90111E+04
    0.25468E-01    0.88756E+04
    0.25982E-01    0.87369E+04
    0.26507E-01    0.85952E+04
    0.27043E-01    0.84509E+04
    0.27589E-01    0.83042E+04
    0.28146E-01    0.81554E+04
    0.28715E-01    0.80048E+04
    0.29295E-01    0.78529E+04
    0.29887E-01    0.77000E+04
    0.30490E-01    0.75463E+04
    0.31106E-01    0.73924E+04
    0.31735E-01    0.72385E+04
    0.32376E-01    0.70852E+04
    0.33030E-01    0.69326E+04
    0.33697E-01    0.67813E+04
    0.34378E-01    0.66317E+04
    0.35072E-01    0.64840E+04
    0.35781E-01    0.63388E+04
    0.36504E-01    0.61962E+04
    0.37241E-01    0.60567E+04
    0.37993E-01    0.59206E+04
    0.38761E-01    0.57882E+04
    0.39544E-01    0.56599E+04
    0.40343E-01    0.55358E+04
    0.41158E-01    0.54161E+04
