#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.287821E+07   0.287821E+07   0.383758E+07   0.383758E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.161934E-01
   0.346343E-05   0.287821E+07   0.287821E+07   0.383758E+07   0.383758E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.165206E-01
   0.353340E-05   0.287821E+07   0.287821E+07   0.383758E+07   0.383758E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.168543E-01
   0.360478E-05   0.287821E+07   0.287821E+07   0.383758E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.171948E-01
   0.367760E-05   0.287821E+07   0.287821E+07   0.383757E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.175421E-01
   0.375189E-05   0.287821E+07   0.287821E+07   0.383757E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.178965E-01
   0.382769E-05   0.287821E+07   0.287821E+07   0.383757E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.182580E-01
   0.390501E-05   0.287821E+07   0.287821E+07   0.383757E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.186269E-01
   0.398390E-05   0.287821E+07   0.287821E+07   0.383757E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.190032E-01
   0.406438E-05   0.287821E+07   0.287821E+07   0.383757E+07   0.383757E+07   0.287952E+07   0.287825E+07   0.287821E+07   0.288455E+07  -0.600044E+00   0.287104E+07   0.287104E+07   0.193871E-01
