#           k/h    P           
    0.10000E-03    0.12377E+02
    0.10202E-03    0.12620E+02
    0.10408E-03    0.12868E+02
    0.10618E-03    0.13120E+02
    0.10833E-03    0.13378E+02
    0.11052E-03    0.13640E+02
    0.11275E-03    0.13908E+02
    0.11503E-03    0.14181E+02
    0.11735E-03    0.14459E+02
    0.11972E-03    0.14743E+02
    0.12214E-03    0.15032E+02
    0.12461E-03    0.15327E+02
    0.12712E-03    0.15628E+02
    0.12969E-03    0.15934E+02
    0.13231E-03    0.16247E+02
    0.13499E-03    0.16566E+02
    0.13771E-03    0.16890E+02
    0.14049E-03    0.17222E+02
    0.14333E-03    0.17560E+02
    0.14623E-03    0.17904E+02
    0.14918E-03    0.18255E+02
    0.15220E-03    0.18613E+02
    0.15527E-03    0.18979E+02
    0.15841E-03    0.19351E+02
    0.16161E-03    0.19730E+02
    0.16487E-03    0.20117E+02
    0.16820E-03    0.20512E+02
    0.17160E-03    0.20914E+02
    0.17507E-03    0.21324E+02
    0.17860E-03    0.21742E+02
    0.18221E-03    0.22169E+02
    0.18589E-03    0.22603E+02
    0.18965E-03    0.23047E+02
    0.19348E-03    0.23499E+02
    0.19739E-03    0.23959E+02
    0.20138E-03    0.24429E+02
    0.20544E-03    0.24908E+02
    0.20959E-03    0.25396E+02
    0.21383E-03    0.25894E+02
    0.21815E-03    0.26401E+02
    0.22255E-03    0.26919E+02
    0.22705E-03    0.27446E+02
    0.23164E-03    0.27984E+02
    0.23632E-03    0.28533E+02
    0.24109E-03    0.29092E+02
    0.24596E-03    0.29662E+02
    0.25093E-03    0.30243E+02
    0.25600E-03    0.30835E+02
    0.26117E-03    0.31439E+02
    0.26645E-03    0.32055E+02
    0.27183E-03    0.32683E+02
    0.27732E-03    0.33323E+02
    0.28292E-03    0.33975E+02
    0.28864E-03    0.34640E+02
    0.29447E-03    0.35318E+02
    0.30042E-03    0.36010E+02
    0.30649E-03    0.36714E+02
    0.31268E-03    0.37433E+02
    0.31899E-03    0.38165E+02
    0.32544E-03    0.38912E+02
    0.33201E-03    0.39673E+02
    0.33872E-03    0.40449E+02
    0.34556E-03    0.41240E+02
    0.35254E-03    0.42046E+02
    0.35966E-03    0.42868E+02
    0.36693E-03    0.43706E+02
    0.37434E-03    0.44560E+02
    0.38190E-03    0.45431E+02
    0.38962E-03    0.46318E+02
    0.39749E-03    0.47223E+02
    0.40552E-03    0.48145E+02
    0.41371E-03    0.49085E+02
    0.42207E-03    0.50043E+02
    0.43060E-03    0.51019E+02
    0.43929E-03    0.52015E+02
    0.44817E-03    0.53029E+02
    0.45722E-03    0.54063E+02
    0.46646E-03    0.55117E+02
    0.47588E-03    0.56192E+02
    0.48550E-03    0.57286E+02
    0.49530E-03    0.58402E+02
    0.50531E-03    0.59539E+02
    0.51552E-03    0.60698E+02
    0.52593E-03    0.61879E+02
    0.53656E-03    0.63083E+02
    0.54739E-03    0.64310E+02
    0.55845E-03    0.65560E+02
    0.56973E-03    0.66833E+02
    0.58124E-03    0.68131E+02
    0.59299E-03    0.69454E+02
    0.60496E-03    0.70802E+02
    0.61719E-03    0.72175E+02
    0.62965E-03    0.73574E+02
    0.64237E-03    0.75000E+02
    0.65535E-03    0.76452E+02
    0.66859E-03    0.77932E+02
    0.68210E-03    0.79440E+02
    0.69588E-03    0.80976E+02
    0.70993E-03    0.82541E+02
    0.72427E-03    0.84135E+02
    0.73891E-03    0.85758E+02
    0.75383E-03    0.87412E+02
    0.76906E-03    0.89097E+02
    0.78460E-03    0.90813E+02
    0.80045E-03    0.92560E+02
    0.81662E-03    0.94340E+02
    0.83311E-03    0.96153E+02
    0.84994E-03    0.97999E+02
    0.86711E-03    0.99879E+02
    0.88463E-03    0.10179E+03
    0.90250E-03    0.10374E+03
    0.92073E-03    0.10573E+03
    0.93933E-03    0.10775E+03
    0.95831E-03    0.10980E+03
    0.97767E-03    0.11190E+03
    0.99742E-03    0.11403E+03
    0.10176E-02    0.11620E+03
    0.10381E-02    0.11841E+03
    0.10591E-02    0.12065E+03
    0.10805E-02    0.12294E+03
    0.11023E-02    0.12527E+03
    0.11246E-02    0.12764E+03
    0.11473E-02    0.13005E+03
    0.11705E-02    0.13250E+03
    0.11941E-02    0.13499E+03
    0.12182E-02    0.13753E+03
    0.12429E-02    0.14011E+03
    0.12680E-02    0.14273E+03
    0.12936E-02    0.14540E+03
    0.13197E-02    0.14811E+03
    0.13464E-02    0.15087E+03
    0.13736E-02    0.15368E+03
    0.14013E-02    0.15653E+03
    0.14296E-02    0.15943E+03
    0.14585E-02    0.16238E+03
    0.14880E-02    0.16537E+03
    0.15180E-02    0.16842E+03
    0.15487E-02    0.17151E+03
    0.15800E-02    0.17465E+03
    0.16119E-02    0.17784E+03
    0.16445E-02    0.18108E+03
    0.16777E-02    0.18437E+03
    0.17116E-02    0.18772E+03
    0.17462E-02    0.19111E+03
    0.17814E-02    0.19456E+03
    0.18174E-02    0.19805E+03
    0.18541E-02    0.20160E+03
    0.18916E-02    0.20520E+03
    0.19298E-02    0.20886E+03
    0.19688E-02    0.21257E+03
    0.20086E-02    0.21633E+03
    0.20491E-02    0.22014E+03
    0.20905E-02    0.22401E+03
    0.21328E-02    0.22793E+03
    0.21758E-02    0.23190E+03
    0.22198E-02    0.23593E+03
    0.22646E-02    0.24001E+03
    0.23104E-02    0.24414E+03
    0.23571E-02    0.24833E+03
    0.24047E-02    0.25257E+03
    0.24533E-02    0.25686E+03
    0.25028E-02    0.26121E+03
    0.25534E-02    0.26561E+03
    0.26050E-02    0.27006E+03
    0.26576E-02    0.27456E+03
    0.27113E-02    0.27911E+03
    0.27660E-02    0.28372E+03
    0.28219E-02    0.28837E+03
    0.28789E-02    0.29308E+03
    0.29371E-02    0.29783E+03
    0.29964E-02    0.30263E+03
    0.30569E-02    0.30748E+03
    0.31187E-02    0.31238E+03
    0.31817E-02    0.31732E+03
    0.32460E-02    0.32231E+03
    0.33115E-02    0.32734E+03
    0.33784E-02    0.33241E+03
    0.34467E-02    0.33752E+03
    0.35163E-02    0.34268E+03
    0.35874E-02    0.34787E+03
    0.36598E-02    0.35310E+03
    0.37338E-02    0.35837E+03
    0.38092E-02    0.36367E+03
    0.38861E-02    0.36901E+03
    0.39646E-02    0.37437E+03
    0.40447E-02    0.37977E+03
    0.41264E-02    0.38519E+03
    0.42098E-02    0.39064E+03
    0.42948E-02    0.39612E+03
    0.43816E-02    0.40161E+03
    0.44701E-02    0.40713E+03
    0.45604E-02    0.41266E+03
    0.46525E-02    0.41821E+03
    0.47465E-02    0.42377E+03
    0.48424E-02    0.42935E+03
    0.49402E-02    0.43493E+03
    0.50400E-02    0.44052E+03
    0.51419E-02    0.44611E+03
    0.52457E-02    0.45170E+03
