#           k/h    P           
    0.10000E-03    0.36835E+03
    0.10202E-03    0.37557E+03
    0.10408E-03    0.38294E+03
    0.10618E-03    0.39046E+03
    0.10833E-03    0.39812E+03
    0.11052E-03    0.40593E+03
    0.11275E-03    0.41389E+03
    0.11503E-03    0.42201E+03
    0.11735E-03    0.43029E+03
    0.11972E-03    0.43873E+03
    0.12214E-03    0.44734E+03
    0.12461E-03    0.45612E+03
    0.12712E-03    0.46506E+03
    0.12969E-03    0.47418E+03
    0.13231E-03    0.48349E+03
    0.13499E-03    0.49297E+03
    0.13771E-03    0.50264E+03
    0.14049E-03    0.51250E+03
    0.14333E-03    0.52255E+03
    0.14623E-03    0.53280E+03
    0.14918E-03    0.54324E+03
    0.15220E-03    0.55390E+03
    0.15527E-03    0.56476E+03
    0.15841E-03    0.57583E+03
    0.16161E-03    0.58712E+03
    0.16487E-03    0.59863E+03
    0.16820E-03    0.61037E+03
    0.17160E-03    0.62234E+03
    0.17507E-03    0.63454E+03
    0.17860E-03    0.64697E+03
    0.18221E-03    0.65966E+03
    0.18589E-03    0.67259E+03
    0.18965E-03    0.68577E+03
    0.19348E-03    0.69921E+03
    0.19739E-03    0.71291E+03
    0.20138E-03    0.72688E+03
    0.20544E-03    0.74112E+03
    0.20959E-03    0.75564E+03
    0.21383E-03    0.77044E+03
    0.21815E-03    0.78554E+03
    0.22255E-03    0.80092E+03
    0.22705E-03    0.81661E+03
    0.23164E-03    0.83260E+03
    0.23632E-03    0.84891E+03
    0.24109E-03    0.86553E+03
    0.24596E-03    0.88247E+03
    0.25093E-03    0.89975E+03
    0.25600E-03    0.91736E+03
    0.26117E-03    0.93531E+03
    0.26645E-03    0.95362E+03
    0.27183E-03    0.97228E+03
    0.27732E-03    0.99130E+03
    0.28292E-03    0.10107E+04
    0.28864E-03    0.10305E+04
    0.29447E-03    0.10506E+04
    0.30042E-03    0.10712E+04
    0.30649E-03    0.10921E+04
    0.31268E-03    0.11134E+04
    0.31899E-03    0.11352E+04
    0.32544E-03    0.11574E+04
    0.33201E-03    0.11800E+04
    0.33872E-03    0.12030E+04
    0.34556E-03    0.12265E+04
    0.35254E-03    0.12505E+04
    0.35966E-03    0.12749E+04
    0.36693E-03    0.12998E+04
    0.37434E-03    0.13252E+04
    0.38190E-03    0.13510E+04
    0.38962E-03    0.13774E+04
    0.39749E-03    0.14042E+04
    0.40552E-03    0.14316E+04
    0.41371E-03    0.14595E+04
    0.42207E-03    0.14879E+04
    0.43060E-03    0.15169E+04
    0.43929E-03    0.15464E+04
    0.44817E-03    0.15765E+04
    0.45722E-03    0.16072E+04
    0.46646E-03    0.16385E+04
    0.47588E-03    0.16704E+04
    0.48550E-03    0.17028E+04
    0.49530E-03    0.17359E+04
    0.50531E-03    0.17696E+04
    0.51552E-03    0.18040E+04
    0.52593E-03    0.18390E+04
    0.53656E-03    0.18747E+04
    0.54739E-03    0.19110E+04
    0.55845E-03    0.19481E+04
    0.56973E-03    0.19858E+04
    0.58124E-03    0.20243E+04
    0.59299E-03    0.20635E+04
    0.60496E-03    0.21034E+04
    0.61719E-03    0.21441E+04
    0.62965E-03    0.21855E+04
    0.64237E-03    0.22277E+04
    0.65535E-03    0.22707E+04
    0.66859E-03    0.23145E+04
    0.68210E-03    0.23592E+04
    0.69588E-03    0.24046E+04
    0.70993E-03    0.24509E+04
    0.72427E-03    0.24981E+04
    0.73891E-03    0.25461E+04
    0.75383E-03    0.25950E+04
    0.76906E-03    0.26449E+04
    0.78460E-03    0.26956E+04
    0.80045E-03    0.27473E+04
    0.81662E-03    0.27999E+04
    0.83311E-03    0.28535E+04
    0.84994E-03    0.29080E+04
    0.86711E-03    0.29636E+04
    0.88463E-03    0.30201E+04
    0.90250E-03    0.30777E+04
    0.92073E-03    0.31363E+04
    0.93933E-03    0.31960E+04
    0.95831E-03    0.32568E+04
    0.97767E-03    0.33186E+04
    0.99742E-03    0.33815E+04
    0.10176E-02    0.34456E+04
    0.10381E-02    0.35108E+04
    0.10591E-02    0.35771E+04
    0.10805E-02    0.36446E+04
    0.11023E-02    0.37133E+04
    0.11246E-02    0.37832E+04
    0.11473E-02    0.38543E+04
    0.11705E-02    0.39267E+04
    0.11941E-02    0.40003E+04
    0.12182E-02    0.40751E+04
    0.12429E-02    0.41512E+04
    0.12680E-02    0.42286E+04
    0.12936E-02    0.43074E+04
    0.13197E-02    0.43874E+04
    0.13464E-02    0.44688E+04
    0.13736E-02    0.45516E+04
    0.14013E-02    0.46357E+04
    0.14296E-02    0.47212E+04
    0.14585E-02    0.48081E+04
    0.14880E-02    0.48964E+04
    0.15180E-02    0.49862E+04
    0.15487E-02    0.50774E+04
    0.15800E-02    0.51700E+04
    0.16119E-02    0.52641E+04
    0.16445E-02    0.53597E+04
    0.16777E-02    0.54567E+04
    0.17116E-02    0.55553E+04
    0.17462E-02    0.56554E+04
    0.17814E-02    0.57570E+04
    0.18174E-02    0.58601E+04
    0.18541E-02    0.59648E+04
    0.18916E-02    0.60710E+04
    0.19298E-02    0.61787E+04
    0.19688E-02    0.62880E+04
    0.20086E-02    0.63989E+04
    0.20491E-02    0.65113E+04
    0.20905E-02    0.66253E+04
    0.21328E-02    0.67409E+04
    0.21758E-02    0.68580E+04
    0.22198E-02    0.69767E+04
    0.22646E-02    0.70969E+04
    0.23104E-02    0.72188E+04
    0.23571E-02    0.73422E+04
    0.24047E-02    0.74672E+04
    0.24533E-02    0.75937E+04
    0.25028E-02    0.77217E+04
    0.25534E-02    0.78513E+04
    0.26050E-02    0.79824E+04
    0.26576E-02    0.81151E+04
    0.27113E-02    0.82492E+04
    0.27660E-02    0.83848E+04
    0.28219E-02    0.85219E+04
    0.28789E-02    0.86604E+04
    0.29371E-02    0.88003E+04
    0.29964E-02    0.89417E+04
    0.30569E-02    0.90844E+04
    0.31187E-02    0.92285E+04
    0.31817E-02    0.93739E+04
    0.32460E-02    0.95207E+04
    0.33115E-02    0.96686E+04
    0.33784E-02    0.98178E+04
    0.34467E-02    0.99682E+04
    0.35163E-02    0.10120E+05
    0.35874E-02    0.10272E+05
    0.36598E-02    0.10426E+05
    0.37338E-02    0.10581E+05
    0.38092E-02    0.10737E+05
    0.38861E-02    0.10894E+05
    0.39646E-02    0.11051E+05
    0.40447E-02    0.11210E+05
    0.41264E-02    0.11369E+05
    0.42098E-02    0.11529E+05
    0.42948E-02    0.11689E+05
    0.43816E-02    0.11851E+05
    0.44701E-02    0.12012E+05
    0.45604E-02    0.12174E+05
    0.46525E-02    0.12337E+05
    0.47465E-02    0.12500E+05
    0.48424E-02    0.12663E+05
    0.49402E-02    0.12827E+05
    0.50400E-02    0.12990E+05
    0.51419E-02    0.13154E+05
    0.52457E-02    0.13317E+05
    0.53517E-02    0.13481E+05
    0.54598E-02    0.13644E+05
    0.55701E-02    0.13807E+05
    0.56826E-02    0.13969E+05
    0.57974E-02    0.14131E+05
    0.59145E-02    0.14292E+05
    0.60340E-02    0.14453E+05
    0.61559E-02    0.14613E+05
    0.62803E-02    0.14772E+05
    0.64072E-02    0.14930E+05
    0.65366E-02    0.15086E+05
    0.66686E-02    0.15242E+05
    0.68033E-02    0.15396E+05
    0.69408E-02    0.15549E+05
    0.70810E-02    0.15700E+05
    0.72240E-02    0.15850E+05
    0.73700E-02    0.15997E+05
    0.75189E-02    0.16143E+05
    0.76708E-02    0.16286E+05
    0.78257E-02    0.16428E+05
    0.79838E-02    0.16566E+05
    0.81451E-02    0.16703E+05
    0.83096E-02    0.16836E+05
    0.84775E-02    0.16967E+05
    0.86488E-02    0.17095E+05
    0.88235E-02    0.17220E+05
    0.90017E-02    0.17341E+05
    0.91836E-02    0.17459E+05
    0.93691E-02    0.17574E+05
    0.95583E-02    0.17684E+05
    0.97514E-02    0.17791E+05
    0.99484E-02    0.17893E+05
    0.10149E-01    0.17992E+05
    0.10354E-01    0.18085E+05
    0.10564E-01    0.18175E+05
    0.10777E-01    0.18259E+05
    0.10995E-01    0.18338E+05
    0.11217E-01    0.18412E+05
    0.11443E-01    0.18481E+05
    0.11675E-01    0.18544E+05
    0.11910E-01    0.18602E+05
    0.12151E-01    0.18653E+05
    0.12397E-01    0.18699E+05
    0.12647E-01    0.18738E+05
    0.12902E-01    0.18771E+05
    0.13163E-01    0.18797E+05
    0.13429E-01    0.18817E+05
    0.13700E-01    0.18830E+05
    0.13977E-01    0.18835E+05
    0.14259E-01    0.18833E+05
    0.14547E-01    0.18824E+05
    0.14841E-01    0.18807E+05
    0.15141E-01    0.18782E+05
    0.15447E-01    0.18750E+05
    0.15759E-01    0.18709E+05
    0.16077E-01    0.18660E+05
    0.16402E-01    0.18603E+05
    0.16734E-01    0.18538E+05
    0.17072E-01    0.18464E+05
    0.17416E-01    0.18382E+05
    0.17768E-01    0.18290E+05
    0.18127E-01    0.18191E+05
    0.18493E-01    0.18082E+05
    0.18867E-01    0.17965E+05
    0.19248E-01    0.17839E+05
    0.19637E-01    0.17705E+05
    0.20034E-01    0.17562E+05
    0.20438E-01    0.17410E+05
    0.20851E-01    0.17250E+05
    0.21272E-01    0.17082E+05
    0.21702E-01    0.16905E+05
    0.22141E-01    0.16720E+05
    0.22588E-01    0.16528E+05
    0.23044E-01    0.16328E+05
    0.23510E-01    0.16121E+05
    0.23985E-01    0.15906E+05
    0.24469E-01    0.15685E+05
    0.24964E-01    0.15458E+05
    0.25468E-01    0.15225E+05
    0.25982E-01    0.14986E+05
    0.26507E-01    0.14742E+05
    0.27043E-01    0.14494E+05
    0.27589E-01    0.14241E+05
    0.28146E-01    0.13985E+05
    0.28715E-01    0.13726E+05
    0.29295E-01    0.13465E+05
    0.29887E-01    0.13202E+05
    0.30490E-01    0.12938E+05
    0.31106E-01    0.12673E+05
    0.31735E-01    0.12408E+05
    0.32376E-01    0.12145E+05
    0.33030E-01    0.11882E+05
    0.33697E-01    0.11622E+05
    0.34378E-01    0.11365E+05
    0.35072E-01    0.11111E+05
    0.35781E-01    0.10862E+05
    0.36504E-01    0.10617E+05
    0.37241E-01    0.10377E+05
    0.37993E-01    0.10143E+05
    0.38761E-01    0.99155E+04
    0.39544E-01    0.96949E+04
    0.40343E-01    0.94817E+04
    0.41158E-01    0.92760E+04
    0.41989E-01    0.90782E+04
    0.42838E-01    0.88887E+04
    0.43703E-01    0.87074E+04
    0.44586E-01    0.85346E+04
    0.45486E-01    0.83702E+04
    0.46405E-01    0.82140E+04
    0.47343E-01    0.80660E+04
    0.48299E-01    0.79258E+04
    0.49275E-01    0.77932E+04
    0.50270E-01    0.76678E+04
    0.51286E-01    0.75487E+04
    0.52322E-01    0.74354E+04
    0.53379E-01    0.73271E+04
    0.54457E-01    0.72229E+04
    0.55557E-01    0.71220E+04
    0.56680E-01    0.70233E+04
    0.57825E-01    0.69256E+04
    0.58993E-01    0.68279E+04
    0.60184E-01    0.67289E+04
    0.61400E-01    0.66277E+04
    0.62641E-01    0.65229E+04
    0.63906E-01    0.64136E+04
    0.65197E-01    0.62988E+04
    0.66514E-01    0.61776E+04
    0.67858E-01    0.60495E+04
    0.69229E-01    0.59139E+04
    0.70627E-01    0.57707E+04
    0.72054E-01    0.56199E+04
    0.73510E-01    0.54619E+04
    0.74994E-01    0.52973E+04
    0.76509E-01    0.51270E+04
    0.78055E-01    0.49522E+04
    0.79632E-01    0.47743E+04
    0.81241E-01    0.45952E+04
    0.82882E-01    0.44165E+04
    0.84556E-01    0.42401E+04
    0.86264E-01    0.40680E+04
    0.88007E-01    0.39019E+04
    0.89785E-01    0.37436E+04
    0.91598E-01    0.35946E+04
    0.93449E-01    0.34562E+04
    0.95337E-01    0.33294E+04
    0.97263E-01    0.32146E+04
    0.99227E-01    0.31122E+04
    0.10123E+00    0.30219E+04
    0.10328E+00    0.29430E+04
    0.10536E+00    0.28746E+04
    0.10749E+00    0.28152E+04
    0.10966E+00    0.27629E+04
    0.11188E+00    0.27158E+04
    0.11414E+00    0.26714E+04
    0.11644E+00    0.26274E+04
    0.11880E+00    0.25813E+04
    0.12120E+00    0.25309E+04
    0.12365E+00    0.24745E+04
    0.12614E+00    0.24108E+04
    0.12869E+00    0.23392E+04
    0.13129E+00    0.22599E+04
    0.13394E+00    0.21738E+04
    0.13665E+00    0.20825E+04
    0.13941E+00    0.19884E+04
    0.14223E+00    0.18940E+04
    0.14510E+00    0.18021E+04
    0.14803E+00    0.17151E+04
    0.15102E+00    0.16353E+04
    0.15407E+00    0.15642E+04
    0.15718E+00    0.15027E+04
    0.16036E+00    0.14509E+04
    0.16360E+00    0.14080E+04
    0.16690E+00    0.13725E+04
    0.17028E+00    0.13424E+04
    0.17371E+00    0.13152E+04
    0.17722E+00    0.12882E+04
    0.18080E+00    0.12590E+04
    0.18446E+00    0.12257E+04
    0.18818E+00    0.11871E+04
    0.19198E+00    0.11432E+04
    0.19586E+00    0.10950E+04
    0.19982E+00    0.10443E+04
    0.20386E+00    0.99324E+03
    0.20797E+00    0.94433E+03
    0.21218E+00    0.89960E+03
    0.21646E+00    0.86043E+03
    0.22083E+00    0.82731E+03
    0.22530E+00    0.79981E+03
