#           k/h    P           
    0.10000E-03    0.36468E+03
    0.10202E-03    0.37183E+03
    0.10408E-03    0.37913E+03
    0.10618E-03    0.38657E+03
    0.10833E-03    0.39415E+03
    0.11052E-03    0.40189E+03
    0.11275E-03    0.40977E+03
    0.11503E-03    0.41781E+03
    0.11735E-03    0.42601E+03
    0.11972E-03    0.43436E+03
    0.12214E-03    0.44288E+03
    0.12461E-03    0.45157E+03
    0.12712E-03    0.46043E+03
    0.12969E-03    0.46946E+03
    0.13231E-03    0.47867E+03
    0.13499E-03    0.48806E+03
    0.13771E-03    0.49763E+03
    0.14049E-03    0.50739E+03
    0.14333E-03    0.51734E+03
    0.14623E-03    0.52749E+03
    0.14918E-03    0.53783E+03
    0.15220E-03    0.54838E+03
    0.15527E-03    0.55913E+03
    0.15841E-03    0.57010E+03
    0.16161E-03    0.58127E+03
    0.16487E-03    0.59267E+03
    0.16820E-03    0.60429E+03
    0.17160E-03    0.61614E+03
    0.17507E-03    0.62822E+03
    0.17860E-03    0.64053E+03
    0.18221E-03    0.65309E+03
    0.18589E-03    0.66589E+03
    0.18965E-03    0.67894E+03
    0.19348E-03    0.69224E+03
    0.19739E-03    0.70581E+03
    0.20138E-03    0.71964E+03
    0.20544E-03    0.73374E+03
    0.20959E-03    0.74811E+03
    0.21383E-03    0.76277E+03
    0.21815E-03    0.77771E+03
    0.22255E-03    0.79295E+03
    0.22705E-03    0.80848E+03
    0.23164E-03    0.82431E+03
    0.23632E-03    0.84045E+03
    0.24109E-03    0.85691E+03
    0.24596E-03    0.87368E+03
    0.25093E-03    0.89079E+03
    0.25600E-03    0.90822E+03
    0.26117E-03    0.92600E+03
    0.26645E-03    0.94412E+03
    0.27183E-03    0.96259E+03
    0.27732E-03    0.98143E+03
    0.28292E-03    0.10006E+04
    0.28864E-03    0.10202E+04
    0.29447E-03    0.10401E+04
    0.30042E-03    0.10605E+04
    0.30649E-03    0.10812E+04
    0.31268E-03    0.11024E+04
    0.31899E-03    0.11239E+04
    0.32544E-03    0.11459E+04
    0.33201E-03    0.11682E+04
    0.33872E-03    0.11911E+04
    0.34556E-03    0.12143E+04
    0.35254E-03    0.12380E+04
    0.35966E-03    0.12622E+04
    0.36693E-03    0.12868E+04
    0.37434E-03    0.13120E+04
    0.38190E-03    0.13375E+04
    0.38962E-03    0.13636E+04
    0.39749E-03    0.13902E+04
    0.40552E-03    0.14173E+04
    0.41371E-03    0.14449E+04
    0.42207E-03    0.14731E+04
    0.43060E-03    0.15018E+04
    0.43929E-03    0.15310E+04
    0.44817E-03    0.15608E+04
    0.45722E-03    0.15912E+04
    0.46646E-03    0.16222E+04
    0.47588E-03    0.16537E+04
    0.48550E-03    0.16859E+04
    0.49530E-03    0.17186E+04
    0.50531E-03    0.17520E+04
    0.51552E-03    0.17860E+04
    0.52593E-03    0.18207E+04
    0.53656E-03    0.18560E+04
    0.54739E-03    0.18920E+04
    0.55845E-03    0.19287E+04
    0.56973E-03    0.19661E+04
    0.58124E-03    0.20041E+04
    0.59299E-03    0.20429E+04
    0.60496E-03    0.20825E+04
    0.61719E-03    0.21227E+04
    0.62965E-03    0.21638E+04
    0.64237E-03    0.22055E+04
    0.65535E-03    0.22481E+04
    0.66859E-03    0.22915E+04
    0.68210E-03    0.23357E+04
    0.69588E-03    0.23807E+04
    0.70993E-03    0.24265E+04
    0.72427E-03    0.24732E+04
    0.73891E-03    0.25208E+04
    0.75383E-03    0.25692E+04
    0.76906E-03    0.26185E+04
    0.78460E-03    0.26688E+04
    0.80045E-03    0.27199E+04
    0.81662E-03    0.27720E+04
    0.83311E-03    0.28251E+04
    0.84994E-03    0.28791E+04
    0.86711E-03    0.29341E+04
    0.88463E-03    0.29901E+04
    0.90250E-03    0.30471E+04
    0.92073E-03    0.31051E+04
    0.93933E-03    0.31642E+04
    0.95831E-03    0.32243E+04
    0.97767E-03    0.32856E+04
    0.99742E-03    0.33479E+04
    0.10176E-02    0.34113E+04
    0.10381E-02    0.34758E+04
    0.10591E-02    0.35415E+04
    0.10805E-02    0.36084E+04
    0.11023E-02    0.36764E+04
    0.11246E-02    0.37456E+04
    0.11473E-02    0.38160E+04
    0.11705E-02    0.38876E+04
