#           k/h    P           
    0.10000E-03    0.41556E+03
    0.10202E-03    0.42372E+03
    0.10408E-03    0.43203E+03
    0.10618E-03    0.44051E+03
    0.10833E-03    0.44915E+03
    0.11052E-03    0.45796E+03
    0.11275E-03    0.46694E+03
    0.11503E-03    0.47611E+03
    0.11735E-03    0.48545E+03
    0.11972E-03    0.49497E+03
    0.12214E-03    0.50468E+03
    0.12461E-03    0.51458E+03
    0.12712E-03    0.52467E+03
    0.12969E-03    0.53496E+03
    0.13231E-03    0.54546E+03
    0.13499E-03    0.55616E+03
    0.13771E-03    0.56706E+03
    0.14049E-03    0.57819E+03
    0.14333E-03    0.58952E+03
    0.14623E-03    0.60109E+03
    0.14918E-03    0.61287E+03
    0.15220E-03    0.62489E+03
    0.15527E-03    0.63715E+03
    0.15841E-03    0.64964E+03
    0.16161E-03    0.66238E+03
    0.16487E-03    0.67536E+03
    0.16820E-03    0.68860E+03
    0.17160E-03    0.70210E+03
    0.17507E-03    0.71587E+03
    0.17860E-03    0.72990E+03
    0.18221E-03    0.74421E+03
    0.18589E-03    0.75879E+03
    0.18965E-03    0.77366E+03
    0.19348E-03    0.78883E+03
    0.19739E-03    0.80428E+03
    0.20138E-03    0.82004E+03
    0.20544E-03    0.83611E+03
    0.20959E-03    0.85249E+03
    0.21383E-03    0.86919E+03
    0.21815E-03    0.88622E+03
    0.22255E-03    0.90358E+03
    0.22705E-03    0.92127E+03
    0.23164E-03    0.93932E+03
    0.23632E-03    0.95771E+03
    0.24109E-03    0.97646E+03
    0.24596E-03    0.99558E+03
    0.25093E-03    0.10151E+04
    0.25600E-03    0.10349E+04
    0.26117E-03    0.10552E+04
    0.26645E-03    0.10758E+04
    0.27183E-03    0.10969E+04
    0.27732E-03    0.11183E+04
    0.28292E-03    0.11402E+04
    0.28864E-03    0.11625E+04
    0.29447E-03    0.11853E+04
    0.30042E-03    0.12084E+04
    0.30649E-03    0.12321E+04
    0.31268E-03    0.12561E+04
    0.31899E-03    0.12807E+04
    0.32544E-03    0.13057E+04
    0.33201E-03    0.13312E+04
    0.33872E-03    0.13572E+04
    0.34556E-03    0.13837E+04
    0.35254E-03    0.14108E+04
    0.35966E-03    0.14383E+04
    0.36693E-03    0.14664E+04
    0.37434E-03    0.14950E+04
    0.38190E-03    0.15241E+04
    0.38962E-03    0.15539E+04
    0.39749E-03    0.15842E+04
    0.40552E-03    0.16150E+04
    0.41371E-03    0.16465E+04
    0.42207E-03    0.16786E+04
    0.43060E-03    0.17113E+04
    0.43929E-03    0.17446E+04
    0.44817E-03    0.17786E+04
    0.45722E-03    0.18132E+04
    0.46646E-03    0.18484E+04
    0.47588E-03    0.18844E+04
    0.48550E-03    0.19210E+04
    0.49530E-03    0.19583E+04
    0.50531E-03    0.19964E+04
    0.51552E-03    0.20352E+04
    0.52593E-03    0.20747E+04
    0.53656E-03    0.21149E+04
    0.54739E-03    0.21559E+04
    0.55845E-03    0.21977E+04
    0.56973E-03    0.22403E+04
    0.58124E-03    0.22837E+04
    0.59299E-03    0.23279E+04
    0.60496E-03    0.23729E+04
    0.61719E-03    0.24188E+04
    0.62965E-03    0.24655E+04
    0.64237E-03    0.25131E+04
    0.65535E-03    0.25617E+04
    0.66859E-03    0.26111E+04
    0.68210E-03    0.26614E+04
    0.69588E-03    0.27127E+04
    0.70993E-03    0.27649E+04
    0.72427E-03    0.28181E+04
    0.73891E-03    0.28723E+04
    0.75383E-03    0.29275E+04
    0.76906E-03    0.29837E+04
    0.78460E-03    0.30409E+04
    0.80045E-03    0.30992E+04
    0.81662E-03    0.31586E+04
    0.83311E-03    0.32190E+04
    0.84994E-03    0.32806E+04
    0.86711E-03    0.33432E+04
    0.88463E-03    0.34070E+04
    0.90250E-03    0.34720E+04
    0.92073E-03    0.35381E+04
    0.93933E-03    0.36054E+04
    0.95831E-03    0.36740E+04
    0.97767E-03    0.37437E+04
    0.99742E-03    0.38147E+04
    0.10176E-02    0.38870E+04
    0.10381E-02    0.39605E+04
    0.10591E-02    0.40354E+04
    0.10805E-02    0.41115E+04
    0.11023E-02    0.41890E+04
    0.11246E-02    0.42678E+04
    0.11473E-02    0.43481E+04
    0.11705E-02    0.44297E+04
    0.11941E-02    0.45127E+04
    0.12182E-02    0.45971E+04
    0.12429E-02    0.46830E+04
    0.12680E-02    0.47703E+04
    0.12936E-02    0.48591E+04
    0.13197E-02    0.49494E+04
    0.13464E-02    0.50413E+04
    0.13736E-02    0.51346E+04
    0.14013E-02    0.52295E+04
    0.14296E-02    0.53260E+04
    0.14585E-02    0.54240E+04
    0.14880E-02    0.55236E+04
    0.15180E-02    0.56249E+04
    0.15487E-02    0.57277E+04
    0.15800E-02    0.58322E+04
    0.16119E-02    0.59384E+04
    0.16445E-02    0.60462E+04
    0.16777E-02    0.61557E+04
    0.17116E-02    0.62669E+04
    0.17462E-02    0.63798E+04
    0.17814E-02    0.64944E+04
    0.18174E-02    0.66107E+04
    0.18541E-02    0.67288E+04
    0.18916E-02    0.68486E+04
    0.19298E-02    0.69701E+04
    0.19688E-02    0.70934E+04
    0.20086E-02    0.72185E+04
    0.20491E-02    0.73453E+04
    0.20905E-02    0.74739E+04
    0.21328E-02    0.76042E+04
    0.21758E-02    0.77364E+04
    0.22198E-02    0.78703E+04
    0.22646E-02    0.80059E+04
    0.23104E-02    0.81434E+04
    0.23571E-02    0.82826E+04
