#           k/h    P           
    0.10000E-03    0.15569E+03
    0.10202E-03    0.15875E+03
    0.10408E-03    0.16186E+03
    0.10618E-03    0.16504E+03
    0.10833E-03    0.16828E+03
    0.11052E-03    0.17158E+03
    0.11275E-03    0.17495E+03
    0.11503E-03    0.17838E+03
    0.11735E-03    0.18188E+03
    0.11972E-03    0.18545E+03
    0.12214E-03    0.18908E+03
    0.12461E-03    0.19279E+03
    0.12712E-03    0.19657E+03
    0.12969E-03    0.20043E+03
    0.13231E-03    0.20436E+03
    0.13499E-03    0.20837E+03
    0.13771E-03    0.21246E+03
    0.14049E-03    0.21663E+03
    0.14333E-03    0.22087E+03
    0.14623E-03    0.22521E+03
    0.14918E-03    0.22962E+03
    0.15220E-03    0.23413E+03
    0.15527E-03    0.23872E+03
    0.15841E-03    0.24340E+03
    0.16161E-03    0.24817E+03
    0.16487E-03    0.25304E+03
    0.16820E-03    0.25800E+03
    0.17160E-03    0.26306E+03
    0.17507E-03    0.26821E+03
    0.17860E-03    0.27347E+03
    0.18221E-03    0.27883E+03
    0.18589E-03    0.28430E+03
    0.18965E-03    0.28987E+03
    0.19348E-03    0.29555E+03
    0.19739E-03    0.30135E+03
    0.20138E-03    0.30725E+03
    0.20544E-03    0.31327E+03
    0.20959E-03    0.31941E+03
    0.21383E-03    0.32567E+03
    0.21815E-03    0.33205E+03
    0.22255E-03    0.33855E+03
    0.22705E-03    0.34519E+03
    0.23164E-03    0.35195E+03
    0.23632E-03    0.35884E+03
    0.24109E-03    0.36587E+03
    0.24596E-03    0.37303E+03
    0.25093E-03    0.38034E+03
    0.25600E-03    0.38778E+03
    0.26117E-03    0.39537E+03
    0.26645E-03    0.40311E+03
    0.27183E-03    0.41100E+03
    0.27732E-03    0.41904E+03
    0.28292E-03    0.42724E+03
    0.28864E-03    0.43560E+03
    0.29447E-03    0.44412E+03
    0.30042E-03    0.45281E+03
    0.30649E-03    0.46166E+03
    0.31268E-03    0.47069E+03
    0.31899E-03    0.47989E+03
    0.32544E-03    0.48927E+03
    0.33201E-03    0.49883E+03
    0.33872E-03    0.50858E+03
    0.34556E-03    0.51851E+03
    0.35254E-03    0.52864E+03
    0.35966E-03    0.53896E+03
    0.36693E-03    0.54949E+03
    0.37434E-03    0.56021E+03
    0.38190E-03    0.57114E+03
    0.38962E-03    0.58229E+03
    0.39749E-03    0.59365E+03
    0.40552E-03    0.60522E+03
    0.41371E-03    0.61702E+03
    0.42207E-03    0.62905E+03
    0.43060E-03    0.64131E+03
    0.43929E-03    0.65380E+03
    0.44817E-03    0.66653E+03
    0.45722E-03    0.67951E+03
    0.46646E-03    0.69273E+03
    0.47588E-03    0.70621E+03
    0.48550E-03    0.71994E+03
    0.49530E-03    0.73394E+03
    0.50531E-03    0.74820E+03
    0.51552E-03    0.76274E+03
    0.52593E-03    0.77755E+03
    0.53656E-03    0.79264E+03
    0.54739E-03    0.80802E+03
    0.55845E-03    0.82370E+03
    0.56973E-03    0.83966E+03
    0.58124E-03    0.85593E+03
    0.59299E-03    0.87251E+03
    0.60496E-03    0.88940E+03
    0.61719E-03    0.90661E+03
    0.62965E-03    0.92414E+03
    0.64237E-03    0.94199E+03
    0.65535E-03    0.96019E+03
    0.66859E-03    0.97872E+03
    0.68210E-03    0.99760E+03
    0.69588E-03    0.10168E+04
    0.70993E-03    0.10364E+04
    0.72427E-03    0.10564E+04
    0.73891E-03    0.10767E+04
    0.75383E-03    0.10974E+04
    0.76906E-03    0.11185E+04
    0.78460E-03    0.11399E+04
    0.80045E-03    0.11618E+04
    0.81662E-03    0.11841E+04
    0.83311E-03    0.12067E+04
    0.84994E-03    0.12298E+04
    0.86711E-03    0.12533E+04
    0.88463E-03    0.12773E+04
    0.90250E-03    0.13016E+04
    0.92073E-03    0.13264E+04
    0.93933E-03    0.13517E+04
    0.95831E-03    0.13774E+04
    0.97767E-03    0.14035E+04
    0.99742E-03    0.14302E+04
    0.10176E-02    0.14573E+04
    0.10381E-02    0.14849E+04
    0.10591E-02    0.15129E+04
    0.10805E-02    0.15415E+04
    0.11023E-02    0.15706E+04
    0.11246E-02    0.16001E+04
    0.11473E-02    0.16302E+04
    0.11705E-02    0.16608E+04
    0.11941E-02    0.16919E+04
    0.12182E-02    0.17236E+04
    0.12429E-02    0.17558E+04
    0.12680E-02    0.17886E+04
    0.12936E-02    0.18219E+04
    0.13197E-02    0.18558E+04
    0.13464E-02    0.18902E+04
    0.13736E-02    0.19252E+04
    0.14013E-02    0.19608E+04
    0.14296E-02    0.19970E+04
    0.14585E-02    0.20337E+04
    0.14880E-02    0.20711E+04
    0.15180E-02    0.21091E+04
    0.15487E-02    0.21477E+04
    0.15800E-02    0.21869E+04
    0.16119E-02    0.22267E+04
    0.16445E-02    0.22671E+04
    0.16777E-02    0.23082E+04
    0.17116E-02    0.23499E+04
    0.17462E-02    0.23922E+04
    0.17814E-02    0.24352E+04
