#           k/h    P           
    0.10000E-03    0.37741E+02
    0.10202E-03    0.38482E+02
    0.10408E-03    0.39237E+02
    0.10618E-03    0.40007E+02
    0.10833E-03    0.40792E+02
    0.11052E-03    0.41592E+02
    0.11275E-03    0.42408E+02
    0.11503E-03    0.43240E+02
    0.11735E-03    0.44089E+02
    0.11972E-03    0.44954E+02
    0.12214E-03    0.45836E+02
    0.12461E-03    0.46735E+02
    0.12712E-03    0.47652E+02
    0.12969E-03    0.48587E+02
    0.13231E-03    0.49540E+02
    0.13499E-03    0.50512E+02
    0.13771E-03    0.51503E+02
    0.14049E-03    0.52513E+02
    0.14333E-03    0.53543E+02
    0.14623E-03    0.54593E+02
    0.14918E-03    0.55664E+02
    0.15220E-03    0.56756E+02
    0.15527E-03    0.57869E+02
    0.15841E-03    0.59004E+02
    0.16161E-03    0.60161E+02
    0.16487E-03    0.61341E+02
    0.16820E-03    0.62544E+02
    0.17160E-03    0.63770E+02
    0.17507E-03    0.65021E+02
    0.17860E-03    0.66295E+02
    0.18221E-03    0.67595E+02
    0.18589E-03    0.68921E+02
    0.18965E-03    0.70272E+02
    0.19348E-03    0.71649E+02
    0.19739E-03    0.73054E+02
    0.20138E-03    0.74486E+02
    0.20544E-03    0.75946E+02
    0.20959E-03    0.77434E+02
    0.21383E-03    0.78952E+02
    0.21815E-03    0.80499E+02
    0.22255E-03    0.82076E+02
    0.22705E-03    0.83684E+02
    0.23164E-03    0.85324E+02
    0.23632E-03    0.86995E+02
    0.24109E-03    0.88700E+02
    0.24596E-03    0.90437E+02
    0.25093E-03    0.92208E+02
    0.25600E-03    0.94014E+02
    0.26117E-03    0.95855E+02
    0.26645E-03    0.97732E+02
    0.27183E-03    0.99645E+02
    0.27732E-03    0.10160E+03
    0.28292E-03    0.10358E+03
    0.28864E-03    0.10561E+03
    0.29447E-03    0.10768E+03
    0.30042E-03    0.10979E+03
    0.30649E-03    0.11193E+03
    0.31268E-03    0.11412E+03
    0.31899E-03    0.11635E+03
    0.32544E-03    0.11863E+03
    0.33201E-03    0.12095E+03
    0.33872E-03    0.12331E+03
    0.34556E-03    0.12572E+03
    0.35254E-03    0.12818E+03
    0.35966E-03    0.13069E+03
    0.36693E-03    0.13324E+03
    0.37434E-03    0.13584E+03
    0.38190E-03    0.13849E+03
    0.38962E-03    0.14120E+03
    0.39749E-03    0.14395E+03
    0.40552E-03    0.14676E+03
    0.41371E-03    0.14963E+03
    0.42207E-03    0.15255E+03
    0.43060E-03    0.15552E+03
    0.43929E-03    0.15855E+03
    0.44817E-03    0.16164E+03
    0.45722E-03    0.16479E+03
    0.46646E-03    0.16800E+03
    0.47588E-03    0.17127E+03
    0.48550E-03    0.17461E+03
    0.49530E-03    0.17801E+03
    0.50531E-03    0.18147E+03
    0.51552E-03    0.18500E+03
    0.52593E-03    0.18859E+03
    0.53656E-03    0.19226E+03
    0.54739E-03    0.19599E+03
    0.55845E-03    0.19980E+03
    0.56973E-03    0.20368E+03
    0.58124E-03    0.20763E+03
    0.59299E-03    0.21165E+03
    0.60496E-03    0.21575E+03
    0.61719E-03    0.21993E+03
    0.62965E-03    0.22419E+03
    0.64237E-03    0.22853E+03
    0.65535E-03    0.23295E+03
    0.66859E-03    0.23745E+03
    0.68210E-03    0.24204E+03
    0.69588E-03    0.24671E+03
    0.70993E-03    0.25147E+03
    0.72427E-03    0.25632E+03
    0.73891E-03    0.26126E+03
    0.75383E-03    0.26629E+03
    0.76906E-03    0.27141E+03
    0.78460E-03    0.27663E+03
    0.80045E-03    0.28195E+03
    0.81662E-03    0.28736E+03
    0.83311E-03    0.29287E+03
    0.84994E-03    0.29848E+03
    0.86711E-03    0.30419E+03
    0.88463E-03    0.31001E+03
    0.90250E-03    0.31593E+03
    0.92073E-03    0.32196E+03
    0.93933E-03    0.32810E+03
    0.95831E-03    0.33435E+03
    0.97767E-03    0.34071E+03
    0.99742E-03    0.34719E+03
    0.10176E-02    0.35378E+03
    0.10381E-02    0.36049E+03
    0.10591E-02    0.36731E+03
    0.10805E-02    0.37426E+03
    0.11023E-02    0.38132E+03
    0.11246E-02    0.38852E+03
    0.11473E-02    0.39583E+03
    0.11705E-02    0.40327E+03
    0.11941E-02    0.41084E+03
    0.12182E-02    0.41855E+03
    0.12429E-02    0.42638E+03
    0.12680E-02    0.43434E+03
    0.12936E-02    0.44244E+03
    0.13197E-02    0.45068E+03
    0.13464E-02    0.45905E+03
    0.13736E-02    0.46757E+03
    0.14013E-02    0.47622E+03
    0.14296E-02    0.48502E+03
    0.14585E-02    0.49396E+03
    0.14880E-02    0.50305E+03
    0.15180E-02    0.51228E+03
    0.15487E-02    0.52166E+03
    0.15800E-02    0.53119E+03
    0.16119E-02    0.54087E+03
    0.16445E-02    0.55071E+03
    0.16777E-02    0.56069E+03
    0.17116E-02    0.57084E+03
    0.17462E-02    0.58113E+03
    0.17814E-02    0.59159E+03
    0.18174E-02    0.60220E+03
    0.18541E-02    0.61296E+03
    0.18916E-02    0.62389E+03
    0.19298E-02    0.63498E+03
    0.19688E-02    0.64622E+03
    0.20086E-02    0.65763E+03
    0.20491E-02    0.66920E+03
    0.20905E-02    0.68093E+03
    0.21328E-02    0.69282E+03
    0.21758E-02    0.70488E+03
    0.22198E-02    0.71709E+03
    0.22646E-02    0.72947E+03
    0.23104E-02    0.74201E+03
    0.23571E-02    0.75471E+03
    0.24047E-02    0.76758E+03
    0.24533E-02    0.78060E+03
    0.25028E-02    0.79378E+03
    0.25534E-02    0.80712E+03
    0.26050E-02    0.82062E+03
    0.26576E-02    0.83428E+03
    0.27113E-02    0.84809E+03
    0.27660E-02    0.86205E+03
    0.28219E-02    0.87617E+03
    0.28789E-02    0.89043E+03
    0.29371E-02    0.90484E+03
    0.29964E-02    0.91940E+03
    0.30569E-02    0.93410E+03
    0.31187E-02    0.94895E+03
    0.31817E-02    0.96393E+03
    0.32460E-02    0.97904E+03
    0.33115E-02    0.99429E+03
    0.33784E-02    0.10097E+04
    0.34467E-02    0.10252E+04
    0.35163E-02    0.10408E+04
    0.35874E-02    0.10565E+04
    0.36598E-02    0.10724E+04
    0.37338E-02    0.10883E+04
    0.38092E-02    0.11044E+04
    0.38861E-02    0.11205E+04
    0.39646E-02    0.11368E+04
    0.40447E-02    0.11531E+04
    0.41264E-02    0.11696E+04
    0.42098E-02    0.11861E+04
    0.42948E-02    0.12026E+04
    0.43816E-02    0.12193E+04
    0.44701E-02    0.12360E+04
    0.45604E-02    0.12527E+04
    0.46525E-02    0.12695E+04
    0.47465E-02    0.12863E+04
    0.48424E-02    0.13032E+04
    0.49402E-02    0.13201E+04
    0.50400E-02    0.13370E+04
    0.51419E-02    0.13539E+04
    0.52457E-02    0.13708E+04
    0.53517E-02    0.13877E+04
    0.54598E-02    0.14045E+04
    0.55701E-02    0.14214E+04
    0.56826E-02    0.14382E+04
    0.57974E-02    0.14549E+04
    0.59145E-02    0.14716E+04
    0.60340E-02    0.14883E+04
    0.61559E-02    0.15048E+04
    0.62803E-02    0.15213E+04
    0.64072E-02    0.15377E+04
    0.65366E-02    0.15539E+04
    0.66686E-02    0.15701E+04
    0.68033E-02    0.15861E+04
    0.69408E-02    0.16020E+04
    0.70810E-02    0.16177E+04
    0.72240E-02    0.16332E+04
    0.73700E-02    0.16485E+04
    0.75189E-02    0.16637E+04
    0.76708E-02    0.16786E+04
    0.78257E-02    0.16933E+04
    0.79838E-02    0.17078E+04
    0.81451E-02    0.17220E+04
    0.83096E-02    0.17360E+04
    0.84775E-02    0.17497E+04
    0.86488E-02    0.17630E+04
    0.88235E-02    0.17761E+04
    0.90017E-02    0.17888E+04
    0.91836E-02    0.18012E+04
    0.93691E-02    0.18132E+04
    0.95583E-02    0.18248E+04
    0.97514E-02    0.18360E+04
    0.99484E-02    0.18468E+04
    0.10149E-01    0.18572E+04
    0.10354E-01    0.18671E+04
    0.10564E-01    0.18765E+04
    0.10777E-01    0.18855E+04
    0.10995E-01    0.18939E+04
    0.11217E-01    0.19018E+04
    0.11443E-01    0.19092E+04
    0.11675E-01    0.19160E+04
    0.11910E-01    0.19222E+04
    0.12151E-01    0.19279E+04
    0.12397E-01    0.19329E+04
    0.12647E-01    0.19372E+04
    0.12902E-01    0.19409E+04
    0.13163E-01    0.19440E+04
    0.13429E-01    0.19463E+04
    0.13700E-01    0.19480E+04
    0.13977E-01    0.19489E+04
    0.14259E-01    0.19490E+04
    0.14547E-01    0.19484E+04
    0.14841E-01    0.19470E+04
    0.15141E-01    0.19448E+04
    0.15447E-01    0.19418E+04
    0.15759E-01    0.19380E+04
    0.16077E-01    0.19333E+04
    0.16402E-01    0.19278E+04
    0.16734E-01    0.19214E+04
    0.17072E-01    0.19141E+04
    0.17416E-01    0.19060E+04
    0.17768E-01    0.18969E+04
