#           k/h    P           
    0.10000E-03    0.20135E+03
    0.10202E-03    0.20530E+03
    0.10408E-03    0.20933E+03
    0.10618E-03    0.21344E+03
    0.10833E-03    0.21763E+03
    0.11052E-03    0.22190E+03
    0.11275E-03    0.22625E+03
    0.11503E-03    0.23069E+03
    0.11735E-03    0.23521E+03
    0.11972E-03    0.23983E+03
    0.12214E-03    0.24453E+03
    0.12461E-03    0.24933E+03
    0.12712E-03    0.25422E+03
    0.12969E-03    0.25921E+03
    0.13231E-03    0.26429E+03
    0.13499E-03    0.26948E+03
    0.13771E-03    0.27476E+03
    0.14049E-03    0.28015E+03
    0.14333E-03    0.28565E+03
    0.14623E-03    0.29125E+03
    0.14918E-03    0.29696E+03
    0.15220E-03    0.30278E+03
    0.15527E-03    0.30872E+03
    0.15841E-03    0.31477E+03
    0.16161E-03    0.32095E+03
    0.16487E-03    0.32724E+03
    0.16820E-03    0.33366E+03
    0.17160E-03    0.34020E+03
    0.17507E-03    0.34687E+03
    0.17860E-03    0.35367E+03
    0.18221E-03    0.36060E+03
    0.18589E-03    0.36767E+03
    0.18965E-03    0.37487E+03
    0.19348E-03    0.38222E+03
    0.19739E-03    0.38971E+03
    0.20138E-03    0.39735E+03
    0.20544E-03    0.40514E+03
    0.20959E-03    0.41307E+03
    0.21383E-03    0.42117E+03
    0.21815E-03    0.42942E+03
    0.22255E-03    0.43783E+03
    0.22705E-03    0.44641E+03
    0.23164E-03    0.45515E+03
    0.23632E-03    0.46406E+03
    0.24109E-03    0.47315E+03
    0.24596E-03    0.48242E+03
    0.25093E-03    0.49186E+03
    0.25600E-03    0.50149E+03
    0.26117E-03    0.51131E+03
    0.26645E-03    0.52131E+03
    0.27183E-03    0.53151E+03
    0.27732E-03    0.54191E+03
    0.28292E-03    0.55252E+03
    0.28864E-03    0.56333E+03
    0.29447E-03    0.57434E+03
    0.30042E-03    0.58558E+03
    0.30649E-03    0.59703E+03
    0.31268E-03    0.60870E+03
    0.31899E-03    0.62060E+03
    0.32544E-03    0.63273E+03
    0.33201E-03    0.64509E+03
    0.33872E-03    0.65769E+03
    0.34556E-03    0.67054E+03
    0.35254E-03    0.68364E+03
    0.35966E-03    0.69698E+03
    0.36693E-03    0.71059E+03
