#           k/h    P           
    0.10000E-03    0.13658E+03
    0.10202E-03    0.13926E+03
    0.10408E-03    0.14200E+03
    0.10618E-03    0.14478E+03
    0.10833E-03    0.14762E+03
    0.11052E-03    0.15052E+03
    0.11275E-03    0.15347E+03
    0.11503E-03    0.15648E+03
    0.11735E-03    0.15955E+03
    0.11972E-03    0.16268E+03
    0.12214E-03    0.16587E+03
    0.12461E-03    0.16913E+03
    0.12712E-03    0.17245E+03
    0.12969E-03    0.17583E+03
    0.13231E-03    0.17928E+03
    0.13499E-03    0.18280E+03
    0.13771E-03    0.18638E+03
    0.14049E-03    0.19004E+03
    0.14333E-03    0.19376E+03
    0.14623E-03    0.19756E+03
    0.14918E-03    0.20144E+03
    0.15220E-03    0.20539E+03
    0.15527E-03    0.20942E+03
    0.15841E-03    0.21352E+03
    0.16161E-03    0.21771E+03
    0.16487E-03    0.22198E+03
    0.16820E-03    0.22633E+03
    0.17160E-03    0.23077E+03
    0.17507E-03    0.23529E+03
    0.17860E-03    0.23991E+03
    0.18221E-03    0.24461E+03
    0.18589E-03    0.24940E+03
    0.18965E-03    0.25429E+03
    0.19348E-03    0.25928E+03
    0.19739E-03    0.26436E+03
    0.20138E-03    0.26954E+03
    0.20544E-03    0.27482E+03
    0.20959E-03    0.28021E+03
    0.21383E-03    0.28570E+03
    0.21815E-03    0.29129E+03
    0.22255E-03    0.29700E+03
    0.22705E-03    0.30282E+03
    0.23164E-03    0.30875E+03
    0.23632E-03    0.31480E+03
    0.24109E-03    0.32096E+03
    0.24596E-03    0.32725E+03
    0.25093E-03    0.33366E+03
    0.25600E-03    0.34019E+03
    0.26117E-03    0.34685E+03
    0.26645E-03    0.35364E+03
    0.27183E-03    0.36056E+03
    0.27732E-03    0.36761E+03
    0.28292E-03    0.37481E+03
    0.28864E-03    0.38214E+03
    0.29447E-03    0.38961E+03
    0.30042E-03    0.39723E+03
    0.30649E-03    0.40500E+03
    0.31268E-03    0.41292E+03
    0.31899E-03    0.42099E+03
    0.32544E-03    0.42922E+03
    0.33201E-03    0.43761E+03
    0.33872E-03    0.44616E+03
    0.34556E-03    0.45488E+03
    0.35254E-03    0.46376E+03
    0.35966E-03    0.47282E+03
    0.36693E-03    0.48205E+03
    0.37434E-03    0.49146E+03
    0.38190E-03    0.50105E+03
    0.38962E-03    0.51083E+03
    0.39749E-03    0.52080E+03
    0.40552E-03    0.53095E+03
    0.41371E-03    0.54130E+03
    0.42207E-03    0.55186E+03
    0.43060E-03    0.56261E+03
    0.43929E-03    0.57357E+03
    0.44817E-03    0.58474E+03
    0.45722E-03    0.59613E+03
    0.46646E-03    0.60773E+03
    0.47588E-03    0.61955E+03
    0.48550E-03    0.63160E+03
    0.49530E-03    0.64388E+03
    0.50531E-03    0.65640E+03
    0.51552E-03    0.66915E+03
    0.52593E-03    0.68215E+03
    0.53656E-03    0.69539E+03
    0.54739E-03    0.70888E+03
    0.55845E-03    0.72263E+03
    0.56973E-03    0.73664E+03
    0.58124E-03    0.75092E+03
    0.59299E-03    0.76546E+03
    0.60496E-03    0.78028E+03
    0.61719E-03    0.79538E+03
    0.62965E-03    0.81076E+03
    0.64237E-03    0.82643E+03
    0.65535E-03    0.84239E+03
    0.66859E-03    0.85865E+03
    0.68210E-03    0.87522E+03
    0.69588E-03    0.89209E+03
    0.70993E-03    0.90928E+03
    0.72427E-03    0.92679E+03
    0.73891E-03    0.94462E+03
    0.75383E-03    0.96278E+03
    0.76906E-03    0.98128E+03
    0.78460E-03    0.10001E+04
    0.80045E-03    0.10193E+04
    0.81662E-03    0.10388E+04
    0.83311E-03    0.10587E+04
    0.84994E-03    0.10790E+04
    0.86711E-03    0.10996E+04
    0.88463E-03    0.11206E+04
    0.90250E-03    0.11420E+04
    0.92073E-03    0.11637E+04
    0.93933E-03    0.11859E+04
    0.95831E-03    0.12084E+04
    0.97767E-03    0.12314E+04
    0.99742E-03    0.12548E+04
    0.10176E-02    0.12786E+04
    0.10381E-02    0.13028E+04
    0.10591E-02    0.13274E+04
    0.10805E-02    0.13524E+04
    0.11023E-02    0.13779E+04
    0.11246E-02    0.14039E+04
    0.11473E-02    0.14303E+04
    0.11705E-02    0.14571E+04
    0.11941E-02    0.14845E+04
    0.12182E-02    0.15122E+04
    0.12429E-02    0.15405E+04
    0.12680E-02    0.15692E+04
    0.12936E-02    0.15985E+04
    0.13197E-02    0.16282E+04
    0.13464E-02    0.16584E+04
    0.13736E-02    0.16891E+04
    0.14013E-02    0.17204E+04
