#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.193321E+08   0.193321E+08   0.257747E+08   0.257747E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.224710E-02
   0.346343E-05   0.193321E+08   0.193321E+08   0.257746E+08   0.257746E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.229250E-02
   0.353340E-05   0.193321E+08   0.193321E+08   0.257745E+08   0.257745E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.233881E-02
   0.360478E-05   0.193321E+08   0.193321E+08   0.257745E+08   0.257745E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.238606E-02
   0.367760E-05   0.193321E+08   0.193321E+08   0.257744E+08   0.257744E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.243426E-02
   0.375189E-05   0.193321E+08   0.193321E+08   0.257743E+08   0.257743E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.248343E-02
   0.382769E-05   0.193321E+08   0.193321E+08   0.257743E+08   0.257743E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.253360E-02
   0.390501E-05   0.193321E+08   0.193321E+08   0.257742E+08   0.257742E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.258478E-02
   0.398390E-05   0.193321E+08   0.193321E+08   0.257741E+08   0.257741E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.263700E-02
   0.406438E-05   0.193321E+08   0.193321E+08   0.257740E+08   0.257740E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.269027E-02
   0.414648E-05   0.193321E+08   0.193321E+08   0.257739E+08   0.257739E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.274461E-02
   0.423025E-05   0.193321E+08   0.193321E+08   0.257738E+08   0.257738E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.280006E-02
   0.431570E-05   0.193321E+08   0.193321E+08   0.257737E+08   0.257737E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.285662E-02
   0.440289E-05   0.193321E+08   0.193321E+08   0.257736E+08   0.257736E+08   0.193323E+08   0.193322E+08   0.193321E+08   0.193372E+08  -0.477214E+00   0.104264E+08   0.104264E+08   0.291433E-02
