#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.122420E+08   0.122420E+08   0.163221E+08   0.163221E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.411349E-02
   0.346343E-05   0.122420E+08   0.122420E+08   0.163220E+08   0.163220E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.419659E-02
   0.353340E-05   0.122420E+08   0.122420E+08   0.163220E+08   0.163220E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.428137E-02
   0.360478E-05   0.122420E+08   0.122420E+08   0.163220E+08   0.163220E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.436786E-02
   0.367760E-05   0.122420E+08   0.122420E+08   0.163220E+08   0.163220E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.445609E-02
   0.375189E-05   0.122420E+08   0.122420E+08   0.163219E+08   0.163219E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.454611E-02
   0.382769E-05   0.122420E+08   0.122420E+08   0.163219E+08   0.163219E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.463795E-02
   0.390501E-05   0.122420E+08   0.122420E+08   0.163219E+08   0.163219E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.473164E-02
   0.398390E-05   0.122420E+08   0.122420E+08   0.163219E+08   0.163219E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.482723E-02
   0.406438E-05   0.122420E+08   0.122420E+08   0.163218E+08   0.163218E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.492474E-02
   0.414648E-05   0.122420E+08   0.122420E+08   0.163218E+08   0.163218E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.502423E-02
   0.423025E-05   0.122420E+08   0.122420E+08   0.163218E+08   0.163218E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.512572E-02
   0.431570E-05   0.122420E+08   0.122420E+08   0.163217E+08   0.163217E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.522927E-02
   0.440289E-05   0.122420E+08   0.122420E+08   0.163217E+08   0.163217E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.533491E-02
   0.449183E-05   0.122420E+08   0.122420E+08   0.163216E+08   0.163216E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.544268E-02
   0.458257E-05   0.122420E+08   0.122420E+08   0.163216E+08   0.163216E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.555263E-02
   0.467515E-05   0.122420E+08   0.122420E+08   0.163216E+08   0.163216E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.566480E-02
   0.476959E-05   0.122420E+08   0.122420E+08   0.163215E+08   0.163215E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.577923E-02
   0.486594E-05   0.122420E+08   0.122420E+08   0.163215E+08   0.163215E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.589598E-02
   0.496424E-05   0.122420E+08   0.122420E+08   0.163214E+08   0.163214E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.601509E-02
   0.506453E-05   0.122420E+08   0.122420E+08   0.163214E+08   0.163214E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.613660E-02
   0.516684E-05   0.122420E+08   0.122420E+08   0.163213E+08   0.163213E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.626056E-02
   0.527121E-05   0.122420E+08   0.122420E+08   0.163213E+08   0.163213E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.638703E-02
   0.537770E-05   0.122420E+08   0.122420E+08   0.163212E+08   0.163212E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.651606E-02
   0.548633E-05   0.122420E+08   0.122420E+08   0.163212E+08   0.163211E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.664769E-02
   0.559717E-05   0.122420E+08   0.122420E+08   0.163211E+08   0.163211E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.678198E-02
   0.571024E-05   0.122420E+08   0.122420E+08   0.163210E+08   0.163210E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.691899E-02
   0.582559E-05   0.122420E+08   0.122420E+08   0.163210E+08   0.163210E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.705876E-02
   0.594328E-05   0.122420E+08   0.122420E+08   0.163209E+08   0.163209E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.720135E-02
   0.606334E-05   0.122420E+08   0.122420E+08   0.163208E+08   0.163208E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.734683E-02
   0.618583E-05   0.122420E+08   0.122420E+08   0.163207E+08   0.163207E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.749524E-02
   0.631079E-05   0.122420E+08   0.122420E+08   0.163207E+08   0.163207E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.764665E-02
   0.643827E-05   0.122420E+08   0.122420E+08   0.163206E+08   0.163206E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.780112E-02
   0.656834E-05   0.122420E+08   0.122420E+08   0.163205E+08   0.163205E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.795872E-02
   0.670102E-05   0.122420E+08   0.122420E+08   0.163204E+08   0.163204E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.811949E-02
   0.683639E-05   0.122420E+08   0.122420E+08   0.163203E+08   0.163203E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.828351E-02
   0.697450E-05   0.122420E+08   0.122420E+08   0.163202E+08   0.163202E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.845085E-02
   0.711539E-05   0.122420E+08   0.122420E+08   0.163201E+08   0.163201E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.862156E-02
   0.725913E-05   0.122420E+08   0.122420E+08   0.163200E+08   0.163200E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.879573E-02
   0.740578E-05   0.122420E+08   0.122420E+08   0.163199E+08   0.163199E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.897341E-02
   0.755538E-05   0.122420E+08   0.122420E+08   0.163198E+08   0.163198E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.915468E-02
   0.770801E-05   0.122420E+08   0.122420E+08   0.163197E+08   0.163197E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.933961E-02
   0.786372E-05   0.122420E+08   0.122420E+08   0.163196E+08   0.163196E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.952828E-02
   0.802258E-05   0.122420E+08   0.122420E+08   0.163195E+08   0.163195E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.972076E-02
   0.818465E-05   0.122420E+08   0.122420E+08   0.163193E+08   0.163193E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.991713E-02
   0.834999E-05   0.122420E+08   0.122420E+08   0.163192E+08   0.163192E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.101175E-01
   0.851867E-05   0.122420E+08   0.122420E+08   0.163191E+08   0.163190E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.103218E-01
   0.869076E-05   0.122420E+08   0.122420E+08   0.163189E+08   0.163189E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.105304E-01
   0.886632E-05   0.122420E+08   0.122420E+08   0.163188E+08   0.163188E+08   0.122423E+08   0.122420E+08   0.122420E+08   0.122480E+08  -0.570978E+00   0.105859E+08   0.105859E+08   0.107431E-01
