#           k/h    P           
    0.10000E-03    0.48994E+02
    0.10202E-03    0.49956E+02
    0.10408E-03    0.50936E+02
    0.10618E-03    0.51935E+02
    0.10833E-03    0.52954E+02
    0.11052E-03    0.53993E+02
    0.11275E-03    0.55053E+02
    0.11503E-03    0.56133E+02
    0.11735E-03    0.57234E+02
    0.11972E-03    0.58357E+02
    0.12214E-03    0.59502E+02
    0.12461E-03    0.60670E+02
    0.12712E-03    0.61860E+02
    0.12969E-03    0.63073E+02
    0.13231E-03    0.64311E+02
    0.13499E-03    0.65572E+02
    0.13771E-03    0.66858E+02
    0.14049E-03    0.68170E+02
    0.14333E-03    0.69507E+02
    0.14623E-03    0.70870E+02
    0.14918E-03    0.72261E+02
    0.15220E-03    0.73678E+02
    0.15527E-03    0.75123E+02
    0.15841E-03    0.76596E+02
    0.16161E-03    0.78098E+02
    0.16487E-03    0.79630E+02
    0.16820E-03    0.81191E+02
    0.17160E-03    0.82783E+02
    0.17507E-03    0.84406E+02
    0.17860E-03    0.86061E+02
    0.18221E-03    0.87749E+02
    0.18589E-03    0.89469E+02
    0.18965E-03    0.91223E+02
    0.19348E-03    0.93011E+02
    0.19739E-03    0.94834E+02
    0.20138E-03    0.96693E+02
    0.20544E-03    0.98588E+02
    0.20959E-03    0.10052E+03
    0.21383E-03    0.10249E+03
    0.21815E-03    0.10450E+03
    0.22255E-03    0.10655E+03
    0.22705E-03    0.10863E+03
    0.23164E-03    0.11076E+03
    0.23632E-03    0.11293E+03
    0.24109E-03    0.11514E+03
    0.24596E-03    0.11740E+03
    0.25093E-03    0.11970E+03
    0.25600E-03    0.12204E+03
    0.26117E-03    0.12443E+03
    0.26645E-03    0.12687E+03
    0.27183E-03    0.12935E+03
    0.27732E-03    0.13188E+03
    0.28292E-03    0.13446E+03
    0.28864E-03    0.13710E+03
    0.29447E-03    0.13978E+03
    0.30042E-03    0.14251E+03
    0.30649E-03    0.14530E+03
    0.31268E-03    0.14814E+03
    0.31899E-03    0.15104E+03
    0.32544E-03    0.15399E+03
    0.33201E-03    0.15700E+03
    0.33872E-03    0.16007E+03
    0.34556E-03    0.16320E+03
    0.35254E-03    0.16639E+03
    0.35966E-03    0.16964E+03
    0.36693E-03    0.17296E+03
    0.37434E-03    0.17633E+03
    0.38190E-03    0.17978E+03
    0.38962E-03    0.18329E+03
    0.39749E-03    0.18686E+03
    0.40552E-03    0.19051E+03
    0.41371E-03    0.19423E+03
    0.42207E-03    0.19801E+03
    0.43060E-03    0.20187E+03
    0.43929E-03    0.20581E+03
    0.44817E-03    0.20982E+03
    0.45722E-03    0.21391E+03
    0.46646E-03    0.21807E+03
    0.47588E-03    0.22232E+03
    0.48550E-03    0.22665E+03
    0.49530E-03    0.23106E+03
    0.50531E-03    0.23555E+03
    0.51552E-03    0.24013E+03
    0.52593E-03    0.24480E+03
    0.53656E-03    0.24955E+03
    0.54739E-03    0.25440E+03
    0.55845E-03    0.25934E+03
    0.56973E-03    0.26437E+03
    0.58124E-03    0.26950E+03
    0.59299E-03    0.27472E+03
    0.60496E-03    0.28004E+03
    0.61719E-03    0.28547E+03
    0.62965E-03    0.29099E+03
    0.64237E-03    0.29662E+03
    0.65535E-03    0.30236E+03
    0.66859E-03    0.30820E+03
    0.68210E-03    0.31415E+03
    0.69588E-03    0.32022E+03
    0.70993E-03    0.32639E+03
    0.72427E-03    0.33268E+03
    0.73891E-03    0.33909E+03
    0.75383E-03    0.34562E+03
    0.76906E-03    0.35226E+03
    0.78460E-03    0.35903E+03
    0.80045E-03    0.36593E+03
    0.81662E-03    0.37295E+03
    0.83311E-03    0.38010E+03
    0.84994E-03    0.38738E+03
    0.86711E-03    0.39479E+03
    0.88463E-03    0.40234E+03
    0.90250E-03    0.41002E+03
    0.92073E-03    0.41785E+03
    0.93933E-03    0.42581E+03
    0.95831E-03    0.43392E+03
    0.97767E-03    0.44217E+03
    0.99742E-03    0.45057E+03
    0.10176E-02    0.45912E+03
    0.10381E-02    0.46782E+03
    0.10591E-02    0.47667E+03
    0.10805E-02    0.48568E+03
    0.11023E-02    0.49485E+03
    0.11246E-02    0.50418E+03
    0.11473E-02    0.51367E+03
    0.11705E-02    0.52332E+03
    0.11941E-02    0.53314E+03
    0.12182E-02    0.54313E+03
    0.12429E-02    0.55329E+03
    0.12680E-02    0.56362E+03
    0.12936E-02    0.57413E+03
    0.13197E-02    0.58482E+03
    0.13464E-02    0.59568E+03
    0.13736E-02    0.60672E+03
    0.14013E-02    0.61795E+03
    0.14296E-02    0.62936E+03
    0.14585E-02    0.64096E+03
    0.14880E-02    0.65274E+03
    0.15180E-02    0.66472E+03
    0.15487E-02    0.67689E+03
    0.15800E-02    0.68925E+03
    0.16119E-02    0.70181E+03
    0.16445E-02    0.71456E+03
    0.16777E-02    0.72752E+03
    0.17116E-02    0.74068E+03
    0.17462E-02    0.75403E+03
    0.17814E-02    0.76759E+03
    0.18174E-02    0.78135E+03
    0.18541E-02    0.79532E+03
    0.18916E-02    0.80949E+03
    0.19298E-02    0.82387E+03
    0.19688E-02    0.83846E+03
    0.20086E-02    0.85326E+03
    0.20491E-02    0.86827E+03
    0.20905E-02    0.88348E+03
    0.21328E-02    0.89891E+03
    0.21758E-02    0.91454E+03
    0.22198E-02    0.93039E+03
    0.22646E-02    0.94645E+03
    0.23104E-02    0.96271E+03
    0.23571E-02    0.97919E+03
    0.24047E-02    0.99587E+03
    0.24533E-02    0.10128E+04
    0.25028E-02    0.10299E+04
    0.25534E-02    0.10472E+04
    0.26050E-02    0.10647E+04
    0.26576E-02    0.10824E+04
    0.27113E-02    0.11003E+04
    0.27660E-02    0.11184E+04
    0.28219E-02    0.11367E+04
    0.28789E-02    0.11552E+04
    0.29371E-02    0.11739E+04
    0.29964E-02    0.11928E+04
    0.30569E-02    0.12119E+04
    0.31187E-02    0.12311E+04
    0.31817E-02    0.12505E+04
    0.32460E-02    0.12701E+04
    0.33115E-02    0.12899E+04
    0.33784E-02    0.13098E+04
    0.34467E-02    0.13299E+04
    0.35163E-02    0.13502E+04
    0.35874E-02    0.13706E+04
    0.36598E-02    0.13912E+04
    0.37338E-02    0.14119E+04
    0.38092E-02    0.14327E+04
    0.38861E-02    0.14536E+04
    0.39646E-02    0.14747E+04
    0.40447E-02    0.14959E+04
    0.41264E-02    0.15172E+04
    0.42098E-02    0.15386E+04
    0.42948E-02    0.15601E+04
    0.43816E-02    0.15816E+04
    0.44701E-02    0.16033E+04
    0.45604E-02    0.16250E+04
    0.46525E-02    0.16468E+04
    0.47465E-02    0.16686E+04
    0.48424E-02    0.16904E+04
    0.49402E-02    0.17123E+04
