#           k/h    P           
    0.10000E-03    0.34239E+02
    0.10202E-03    0.34911E+02
    0.10408E-03    0.35596E+02
    0.10618E-03    0.36295E+02
    0.10833E-03    0.37007E+02
    0.11052E-03    0.37733E+02
    0.11275E-03    0.38473E+02
    0.11503E-03    0.39228E+02
    0.11735E-03    0.39998E+02
    0.11972E-03    0.40782E+02
    0.12214E-03    0.41583E+02
    0.12461E-03    0.42398E+02
    0.12712E-03    0.43230E+02
    0.12969E-03    0.44078E+02
    0.13231E-03    0.44943E+02
    0.13499E-03    0.45825E+02
    0.13771E-03    0.46724E+02
    0.14049E-03    0.47640E+02
    0.14333E-03    0.48575E+02
    0.14623E-03    0.49527E+02
    0.14918E-03    0.50499E+02
    0.15220E-03    0.51489E+02
    0.15527E-03    0.52499E+02
    0.15841E-03    0.53529E+02
    0.16161E-03    0.54579E+02
    0.16487E-03    0.55649E+02
    0.16820E-03    0.56740E+02
    0.17160E-03    0.57853E+02
    0.17507E-03    0.58987E+02
    0.17860E-03    0.60144E+02
    0.18221E-03    0.61323E+02
    0.18589E-03    0.62526E+02
    0.18965E-03    0.63751E+02
    0.19348E-03    0.65001E+02
    0.19739E-03    0.66275E+02
    0.20138E-03    0.67574E+02
    0.20544E-03    0.68899E+02
    0.20959E-03    0.70249E+02
    0.21383E-03    0.71626E+02
    0.21815E-03    0.73030E+02
    0.22255E-03    0.74461E+02
    0.22705E-03    0.75920E+02
    0.23164E-03    0.77407E+02
    0.23632E-03    0.78923E+02
    0.24109E-03    0.80470E+02
    0.24596E-03    0.82046E+02
    0.25093E-03    0.83653E+02
    0.25600E-03    0.85291E+02
    0.26117E-03    0.86961E+02
    0.26645E-03    0.88664E+02
    0.27183E-03    0.90400E+02
    0.27732E-03    0.92169E+02
    0.28292E-03    0.93974E+02
    0.28864E-03    0.95813E+02
    0.29447E-03    0.97688E+02
    0.30042E-03    0.99599E+02
    0.30649E-03    0.10155E+03
    0.31268E-03    0.10353E+03
    0.31899E-03    0.10556E+03
    0.32544E-03    0.10762E+03
    0.33201E-03    0.10973E+03
    0.33872E-03    0.11187E+03
    0.34556E-03    0.11406E+03
    0.35254E-03    0.11629E+03
    0.35966E-03    0.11856E+03
    0.36693E-03    0.12088E+03
    0.37434E-03    0.12324E+03
    0.38190E-03    0.12565E+03
    0.38962E-03    0.12810E+03
    0.39749E-03    0.13060E+03
    0.40552E-03    0.13315E+03
    0.41371E-03    0.13575E+03
    0.42207E-03    0.13839E+03
    0.43060E-03    0.14109E+03
    0.43929E-03    0.14384E+03
    0.44817E-03    0.14665E+03
    0.45722E-03    0.14951E+03
    0.46646E-03    0.15242E+03
    0.47588E-03    0.15539E+03
    0.48550E-03    0.15841E+03
    0.49530E-03    0.16149E+03
    0.50531E-03    0.16464E+03
    0.51552E-03    0.16784E+03
    0.52593E-03    0.17110E+03
    0.53656E-03    0.17443E+03
    0.54739E-03    0.17781E+03
    0.55845E-03    0.18127E+03
    0.56973E-03    0.18479E+03
    0.58124E-03    0.18837E+03
    0.59299E-03    0.19202E+03
    0.60496E-03    0.19575E+03
    0.61719E-03    0.19954E+03
    0.62965E-03    0.20340E+03
    0.64237E-03    0.20734E+03
    0.65535E-03    0.21135E+03
    0.66859E-03    0.21543E+03
    0.68210E-03    0.21960E+03
    0.69588E-03    0.22384E+03
    0.70993E-03    0.22815E+03
    0.72427E-03    0.23255E+03
    0.73891E-03    0.23704E+03
    0.75383E-03    0.24160E+03
    0.76906E-03    0.24625E+03
    0.78460E-03    0.25098E+03
    0.80045E-03    0.25581E+03
    0.81662E-03    0.26072E+03
    0.83311E-03    0.26572E+03
    0.84994E-03    0.27081E+03
    0.86711E-03    0.27599E+03
    0.88463E-03    0.28127E+03
    0.90250E-03    0.28665E+03
    0.92073E-03    0.29212E+03
    0.93933E-03    0.29769E+03
    0.95831E-03    0.30336E+03
    0.97767E-03    0.30913E+03
    0.99742E-03    0.31501E+03
    0.10176E-02    0.32099E+03
    0.10381E-02    0.32708E+03
    0.10591E-02    0.33327E+03
    0.10805E-02    0.33957E+03
    0.11023E-02    0.34599E+03
    0.11246E-02    0.35251E+03
    0.11473E-02    0.35915E+03
    0.11705E-02    0.36591E+03
    0.11941E-02    0.37278E+03
    0.12182E-02    0.37977E+03
    0.12429E-02    0.38687E+03
    0.12680E-02    0.39410E+03
    0.12936E-02    0.40145E+03
    0.13197E-02    0.40893E+03
    0.13464E-02    0.41653E+03
    0.13736E-02    0.42425E+03
    0.14013E-02    0.43211E+03
    0.14296E-02    0.44009E+03
    0.14585E-02    0.44821E+03
    0.14880E-02    0.45645E+03
    0.15180E-02    0.46483E+03
    0.15487E-02    0.47334E+03
    0.15800E-02    0.48199E+03
    0.16119E-02    0.49078E+03
    0.16445E-02    0.49970E+03
    0.16777E-02    0.50876E+03
    0.17116E-02    0.51797E+03
    0.17462E-02    0.52731E+03
    0.17814E-02    0.53680E+03
    0.18174E-02    0.54643E+03
    0.18541E-02    0.55620E+03
    0.18916E-02    0.56612E+03
    0.19298E-02    0.57618E+03
    0.19688E-02    0.58638E+03
    0.20086E-02    0.59674E+03
    0.20491E-02    0.60723E+03
    0.20905E-02    0.61788E+03
    0.21328E-02    0.62867E+03
    0.21758E-02    0.63961E+03
    0.22198E-02    0.65070E+03
    0.22646E-02    0.66193E+03
    0.23104E-02    0.67331E+03
    0.23571E-02    0.68484E+03
    0.24047E-02    0.69651E+03
    0.24533E-02    0.70833E+03
    0.25028E-02    0.72029E+03
    0.25534E-02    0.73240E+03
    0.26050E-02    0.74465E+03
    0.26576E-02    0.75704E+03
    0.27113E-02    0.76958E+03
    0.27660E-02    0.78225E+03
    0.28219E-02    0.79506E+03
    0.28789E-02    0.80801E+03
    0.29371E-02    0.82109E+03
    0.29964E-02    0.83430E+03
    0.30569E-02    0.84764E+03
    0.31187E-02    0.86111E+03
    0.31817E-02    0.87471E+03
    0.32460E-02    0.88843E+03
    0.33115E-02    0.90226E+03
    0.33784E-02    0.91622E+03
    0.34467E-02    0.93028E+03
    0.35163E-02    0.94446E+03
    0.35874E-02    0.95874E+03
    0.36598E-02    0.97313E+03
    0.37338E-02    0.98761E+03
    0.38092E-02    0.10022E+04
    0.38861E-02    0.10169E+04
    0.39646E-02    0.10316E+04
    0.40447E-02    0.10464E+04
    0.41264E-02    0.10613E+04
    0.42098E-02    0.10763E+04
    0.42948E-02    0.10914E+04
    0.43816E-02    0.11065E+04
    0.44701E-02    0.11216E+04
    0.45604E-02    0.11368E+04
    0.46525E-02    0.11521E+04
    0.47465E-02    0.11673E+04
    0.48424E-02    0.11826E+04
    0.49402E-02    0.11980E+04
    0.50400E-02    0.12133E+04
    0.51419E-02    0.12286E+04
    0.52457E-02    0.12440E+04
    0.53517E-02    0.12593E+04
    0.54598E-02    0.12746E+04
    0.55701E-02    0.12899E+04
    0.56826E-02    0.13052E+04
    0.57974E-02    0.13204E+04
    0.59145E-02    0.13356E+04
    0.60340E-02    0.13507E+04
    0.61559E-02    0.13657E+04
    0.62803E-02    0.13806E+04
    0.64072E-02    0.13955E+04
    0.65366E-02    0.14103E+04
    0.66686E-02    0.14249E+04
    0.68033E-02    0.14395E+04
    0.69408E-02    0.14539E+04
    0.70810E-02    0.14681E+04
    0.72240E-02    0.14822E+04
    0.73700E-02    0.14962E+04
    0.75189E-02    0.15099E+04
    0.76708E-02    0.15235E+04
    0.78257E-02    0.15369E+04
    0.79838E-02    0.15500E+04
    0.81451E-02    0.15629E+04
    0.83096E-02    0.15756E+04
    0.84775E-02    0.15880E+04
    0.86488E-02    0.16001E+04
    0.88235E-02    0.16120E+04
    0.90017E-02    0.16235E+04
    0.91836E-02    0.16348E+04
    0.93691E-02    0.16457E+04
    0.95583E-02    0.16563E+04
    0.97514E-02    0.16664E+04
    0.99484E-02    0.16763E+04
    0.10149E-01    0.16857E+04
    0.10354E-01    0.16947E+04
    0.10564E-01    0.17033E+04
    0.10777E-01    0.17114E+04
    0.10995E-01    0.17191E+04
    0.11217E-01    0.17263E+04
    0.11443E-01    0.17330E+04
    0.11675E-01    0.17392E+04
    0.11910E-01    0.17449E+04
    0.12151E-01    0.17500E+04
    0.12397E-01    0.17545E+04
    0.12647E-01    0.17585E+04
    0.12902E-01    0.17619E+04
    0.13163E-01    0.17647E+04
    0.13429E-01    0.17668E+04
    0.13700E-01    0.17683E+04
    0.13977E-01    0.17692E+04
    0.14259E-01    0.17693E+04
    0.14547E-01    0.17688E+04
    0.14841E-01    0.17675E+04
    0.15141E-01    0.17656E+04
    0.15447E-01    0.17629E+04
    0.15759E-01    0.17594E+04
    0.16077E-01    0.17552E+04
    0.16402E-01    0.17502E+04
    0.16734E-01    0.17444E+04
    0.17072E-01    0.17378E+04
    0.17416E-01    0.17304E+04
    0.17768E-01    0.17222E+04
    0.18127E-01    0.17132E+04
    0.18493E-01    0.17034E+04
    0.18867E-01    0.16928E+04
    0.19248E-01    0.16813E+04
    0.19637E-01    0.16691E+04
    0.20034E-01    0.16560E+04
    0.20438E-01    0.16421E+04
    0.20851E-01    0.16274E+04
    0.21272E-01    0.16119E+04
    0.21702E-01    0.15957E+04
    0.22141E-01    0.15786E+04
    0.22588E-01    0.15609E+04
    0.23044E-01    0.15424E+04
    0.23510E-01    0.15232E+04
    0.23985E-01    0.15034E+04
    0.24469E-01    0.14829E+04
    0.24964E-01    0.14618E+04
    0.25468E-01    0.14402E+04
    0.25982E-01    0.14180E+04
    0.26507E-01    0.13953E+04
    0.27043E-01    0.13722E+04
    0.27589E-01    0.13487E+04
    0.28146E-01    0.13249E+04
    0.28715E-01    0.13007E+04
    0.29295E-01    0.12764E+04
    0.29887E-01    0.12518E+04
    0.30490E-01    0.12271E+04
    0.31106E-01    0.12024E+04
    0.31735E-01    0.11777E+04
    0.32376E-01    0.11530E+04
    0.33030E-01    0.11285E+04
    0.33697E-01    0.11041E+04
    0.34378E-01    0.10800E+04
    0.35072E-01    0.10562E+04
    0.35781E-01    0.10329E+04
    0.36504E-01    0.10099E+04
    0.37241E-01    0.98740E+03
    0.37993E-01    0.96547E+03
    0.38761E-01    0.94413E+03
    0.39544E-01    0.92344E+03
    0.40343E-01    0.90342E+03
    0.41158E-01    0.88412E+03
    0.41989E-01    0.86557E+03
    0.42838E-01    0.84778E+03
    0.43703E-01    0.83077E+03
    0.44586E-01    0.81456E+03
    0.45486E-01    0.79914E+03
    0.46405E-01    0.78450E+03
    0.47343E-01    0.77062E+03
    0.48299E-01    0.75749E+03
    0.49275E-01    0.74507E+03
    0.50270E-01    0.73332E+03
    0.51286E-01    0.72219E+03
    0.52322E-01    0.71159E+03
    0.53379E-01    0.70146E+03
    0.54457E-01    0.69172E+03
    0.55557E-01    0.68229E+03
    0.56680E-01    0.67306E+03
    0.57825E-01    0.66393E+03
    0.58993E-01    0.65478E+03
    0.60184E-01    0.64551E+03
    0.61400E-01    0.63601E+03
    0.62641E-01    0.62617E+03
    0.63906E-01    0.61588E+03
    0.65197E-01    0.60506E+03
    0.66514E-01    0.59362E+03
    0.67858E-01    0.58150E+03
    0.69229E-01    0.56865E+03
    0.70627E-01    0.55507E+03
    0.72054E-01    0.54074E+03
    0.73510E-01    0.52571E+03
    0.74994E-01    0.51002E+03
    0.76509E-01    0.49379E+03
    0.78055E-01    0.47710E+03
    0.79632E-01    0.46012E+03
    0.81241E-01    0.44299E+03
    0.82882E-01    0.42590E+03
    0.84556E-01    0.40902E+03
    0.86264E-01    0.39253E+03
    0.88007E-01    0.37662E+03
    0.89785E-01    0.36145E+03
    0.91598E-01    0.34717E+03
    0.93449E-01    0.33390E+03
    0.95337E-01    0.32174E+03
    0.97263E-01    0.31074E+03
    0.99227E-01    0.30093E+03
    0.10123E+00    0.29228E+03
    0.10328E+00    0.28473E+03
    0.10536E+00    0.27819E+03
    0.10749E+00    0.27252E+03
    0.10966E+00    0.26753E+03
    0.11188E+00    0.26304E+03
    0.11414E+00    0.25881E+03
    0.11644E+00    0.25461E+03
    0.11880E+00    0.25021E+03
    0.12120E+00    0.24539E+03
    0.12365E+00    0.23999E+03
    0.12614E+00    0.23387E+03
    0.12869E+00    0.22697E+03
    0.13129E+00    0.21933E+03
    0.13394E+00    0.21102E+03
    0.13665E+00    0.20221E+03
    0.13941E+00    0.19312E+03
    0.14223E+00    0.18400E+03
    0.14510E+00    0.17510E+03
    0.14803E+00    0.16669E+03
    0.15102E+00    0.15897E+03
    0.15407E+00    0.15209E+03
    0.15718E+00    0.14614E+03
