#           k/h    P           
    0.10000E-03    0.29077E+03
    0.10202E-03    0.29647E+03
    0.10408E-03    0.30229E+03
    0.10618E-03    0.30822E+03
    0.10833E-03    0.31427E+03
    0.11052E-03    0.32043E+03
    0.11275E-03    0.32672E+03
    0.11503E-03    0.33313E+03
    0.11735E-03    0.33966E+03
    0.11972E-03    0.34633E+03
    0.12214E-03    0.35312E+03
    0.12461E-03    0.36005E+03
    0.12712E-03    0.36711E+03
    0.12969E-03    0.37431E+03
    0.13231E-03    0.38165E+03
    0.13499E-03    0.38914E+03
    0.13771E-03    0.39677E+03
    0.14049E-03    0.40455E+03
    0.14333E-03    0.41249E+03
    0.14623E-03    0.42058E+03
    0.14918E-03    0.42883E+03
    0.15220E-03    0.43724E+03
    0.15527E-03    0.44581E+03
    0.15841E-03    0.45455E+03
    0.16161E-03    0.46346E+03
    0.16487E-03    0.47255E+03
    0.16820E-03    0.48182E+03
    0.17160E-03    0.49126E+03
    0.17507E-03    0.50089E+03
    0.17860E-03    0.51071E+03
    0.18221E-03    0.52072E+03
    0.18589E-03    0.53093E+03
    0.18965E-03    0.54134E+03
    0.19348E-03    0.55195E+03
    0.19739E-03    0.56276E+03
    0.20138E-03    0.57379E+03
    0.20544E-03    0.58503E+03
    0.20959E-03    0.59649E+03
    0.21383E-03    0.60818E+03
    0.21815E-03    0.62009E+03
    0.22255E-03    0.63224E+03
    0.22705E-03    0.64462E+03
    0.23164E-03    0.65725E+03
    0.23632E-03    0.67012E+03
    0.24109E-03    0.68324E+03
    0.24596E-03    0.69662E+03
    0.25093E-03    0.71026E+03
    0.25600E-03    0.72416E+03
    0.26117E-03    0.73833E+03
    0.26645E-03    0.75278E+03
    0.27183E-03    0.76751E+03
    0.27732E-03    0.78253E+03
    0.28292E-03    0.79784E+03
    0.28864E-03    0.81344E+03
    0.29447E-03    0.82935E+03
    0.30042E-03    0.84557E+03
    0.30649E-03    0.86210E+03
    0.31268E-03    0.87896E+03
    0.31899E-03    0.89614E+03
    0.32544E-03    0.91365E+03
    0.33201E-03    0.93150E+03
    0.33872E-03    0.94970E+03
    0.34556E-03    0.96825E+03
    0.35254E-03    0.98715E+03
