#           k/h    P           
    0.10000E-03    0.85833E+01
    0.10202E-03    0.87518E+01
    0.10408E-03    0.89235E+01
    0.10618E-03    0.90986E+01
    0.10833E-03    0.92772E+01
    0.11052E-03    0.94592E+01
    0.11275E-03    0.96448E+01
    0.11503E-03    0.98341E+01
    0.11735E-03    0.10027E+02
    0.11972E-03    0.10224E+02
    0.12214E-03    0.10424E+02
    0.12461E-03    0.10629E+02
    0.12712E-03    0.10837E+02
    0.12969E-03    0.11050E+02
    0.13231E-03    0.11267E+02
    0.13499E-03    0.11488E+02
    0.13771E-03    0.11713E+02
    0.14049E-03    0.11943E+02
    0.14333E-03    0.12177E+02
    0.14623E-03    0.12416E+02
    0.14918E-03    0.12660E+02
    0.15220E-03    0.12908E+02
    0.15527E-03    0.13161E+02
    0.15841E-03    0.13420E+02
    0.16161E-03    0.13683E+02
    0.16487E-03    0.13951E+02
    0.16820E-03    0.14225E+02
    0.17160E-03    0.14504E+02
    0.17507E-03    0.14788E+02
    0.17860E-03    0.15078E+02
    0.18221E-03    0.15374E+02
    0.18589E-03    0.15675E+02
    0.18965E-03    0.15983E+02
    0.19348E-03    0.16296E+02
    0.19739E-03    0.16616E+02
    0.20138E-03    0.16941E+02
    0.20544E-03    0.17274E+02
    0.20959E-03    0.17612E+02
    0.21383E-03    0.17957E+02
    0.21815E-03    0.18309E+02
    0.22255E-03    0.18668E+02
    0.22705E-03    0.19034E+02
    0.23164E-03    0.19407E+02
    0.23632E-03    0.19787E+02
    0.24109E-03    0.20175E+02
    0.24596E-03    0.20570E+02
    0.25093E-03    0.20973E+02
    0.25600E-03    0.21384E+02
    0.26117E-03    0.21803E+02
    0.26645E-03    0.22230E+02
    0.27183E-03    0.22666E+02
    0.27732E-03    0.23110E+02
    0.28292E-03    0.23562E+02
    0.28864E-03    0.24023E+02
    0.29447E-03    0.24494E+02
    0.30042E-03    0.24973E+02
    0.30649E-03    0.25462E+02
    0.31268E-03    0.25960E+02
    0.31899E-03    0.26468E+02
    0.32544E-03    0.26986E+02
    0.33201E-03    0.27514E+02
    0.33872E-03    0.28052E+02
    0.34556E-03    0.28601E+02
    0.35254E-03    0.29160E+02
    0.35966E-03    0.29730E+02
    0.36693E-03    0.30312E+02
    0.37434E-03    0.30904E+02
    0.38190E-03    0.31508E+02
    0.38962E-03    0.32124E+02
    0.39749E-03    0.32751E+02
    0.40552E-03    0.33391E+02
    0.41371E-03    0.34043E+02
    0.42207E-03    0.34708E+02
    0.43060E-03    0.35385E+02
    0.43929E-03    0.36076E+02
    0.44817E-03    0.36779E+02
    0.45722E-03    0.37497E+02
    0.46646E-03    0.38228E+02
    0.47588E-03    0.38973E+02
    0.48550E-03    0.39733E+02
    0.49530E-03    0.40507E+02
    0.50531E-03    0.41296E+02
    0.51552E-03    0.42100E+02
    0.52593E-03    0.42919E+02
    0.53656E-03    0.43754E+02
    0.54739E-03    0.44606E+02
    0.55845E-03    0.45473E+02
    0.56973E-03    0.46357E+02
    0.58124E-03    0.47257E+02
    0.59299E-03    0.48175E+02
    0.60496E-03    0.49110E+02
    0.61719E-03    0.50063E+02
    0.62965E-03    0.51034E+02
    0.64237E-03    0.52024E+02
    0.65535E-03    0.53032E+02
    0.66859E-03    0.54059E+02
    0.68210E-03    0.55105E+02
    0.69588E-03    0.56171E+02
    0.70993E-03    0.57257E+02
    0.72427E-03    0.58364E+02
    0.73891E-03    0.59491E+02
    0.75383E-03    0.60639E+02
    0.76906E-03    0.61808E+02
    0.78460E-03    0.62999E+02
    0.80045E-03    0.64212E+02
    0.81662E-03    0.65448E+02
    0.83311E-03    0.66706E+02
    0.84994E-03    0.67988E+02
    0.86711E-03    0.69293E+02
    0.88463E-03    0.70622E+02
    0.90250E-03    0.71975E+02
    0.92073E-03    0.73353E+02
    0.93933E-03    0.74756E+02
    0.95831E-03    0.76184E+02
    0.97767E-03    0.77638E+02
    0.99742E-03    0.79119E+02
    0.10176E-02    0.80625E+02
    0.10381E-02    0.82159E+02
    0.10591E-02    0.83720E+02
    0.10805E-02    0.85308E+02
    0.11023E-02    0.86925E+02
    0.11246E-02    0.88570E+02
    0.11473E-02    0.90244E+02
    0.11705E-02    0.91947E+02
    0.11941E-02    0.93679E+02
    0.12182E-02    0.95442E+02
    0.12429E-02    0.97235E+02
    0.12680E-02    0.99058E+02
    0.12936E-02    0.10091E+03
    0.13197E-02    0.10280E+03
    0.13464E-02    0.10472E+03
    0.13736E-02    0.10667E+03
    0.14013E-02    0.10865E+03
    0.14296E-02    0.11066E+03
    0.14585E-02    0.11271E+03
    0.14880E-02    0.11479E+03
    0.15180E-02    0.11691E+03
    0.15487E-02    0.11906E+03
    0.15800E-02    0.12124E+03
    0.16119E-02    0.12346E+03
    0.16445E-02    0.12571E+03
    0.16777E-02    0.12800E+03
    0.17116E-02    0.13032E+03
    0.17462E-02    0.13268E+03
    0.17814E-02    0.13508E+03
    0.18174E-02    0.13751E+03
    0.18541E-02    0.13998E+03
    0.18916E-02    0.14248E+03
    0.19298E-02    0.14502E+03
    0.19688E-02    0.14760E+03
    0.20086E-02    0.15021E+03
    0.20491E-02    0.15286E+03
    0.20905E-02    0.15555E+03
    0.21328E-02    0.15828E+03
    0.21758E-02    0.16104E+03
    0.22198E-02    0.16384E+03
    0.22646E-02    0.16668E+03
    0.23104E-02    0.16955E+03
    0.23571E-02    0.17246E+03
    0.24047E-02    0.17541E+03
    0.24533E-02    0.17840E+03
    0.25028E-02    0.18142E+03
    0.25534E-02    0.18448E+03
    0.26050E-02    0.18757E+03
    0.26576E-02    0.19070E+03
    0.27113E-02    0.19387E+03
