#           k/h    P           
    0.10000E-03    0.35746E+03
    0.10202E-03    0.36447E+03
    0.10408E-03    0.37163E+03
    0.10618E-03    0.37892E+03
    0.10833E-03    0.38635E+03
    0.11052E-03    0.39393E+03
    0.11275E-03    0.40166E+03
    0.11503E-03    0.40954E+03
    0.11735E-03    0.41757E+03
    0.11972E-03    0.42577E+03
    0.12214E-03    0.43412E+03
    0.12461E-03    0.44263E+03
    0.12712E-03    0.45132E+03
    0.12969E-03    0.46017E+03
    0.13231E-03    0.46920E+03
    0.13499E-03    0.47840E+03
    0.13771E-03    0.48778E+03
    0.14049E-03    0.49735E+03
    0.14333E-03    0.50710E+03
    0.14623E-03    0.51705E+03
    0.14918E-03    0.52719E+03
    0.15220E-03    0.53753E+03
    0.15527E-03    0.54807E+03
    0.15841E-03    0.55881E+03
    0.16161E-03    0.56977E+03
    0.16487E-03    0.58094E+03
    0.16820E-03    0.59233E+03
    0.17160E-03    0.60394E+03
    0.17507E-03    0.61578E+03
    0.17860E-03    0.62785E+03
    0.18221E-03    0.64016E+03
    0.18589E-03    0.65271E+03
    0.18965E-03    0.66550E+03
    0.19348E-03    0.67854E+03
    0.19739E-03    0.69184E+03
    0.20138E-03    0.70540E+03
    0.20544E-03    0.71922E+03
    0.20959E-03    0.73331E+03
    0.21383E-03    0.74767E+03
    0.21815E-03    0.76232E+03
    0.22255E-03    0.77725E+03
    0.22705E-03    0.79248E+03
    0.23164E-03    0.80800E+03
    0.23632E-03    0.82382E+03
    0.24109E-03    0.83995E+03
    0.24596E-03    0.85639E+03
    0.25093E-03    0.87316E+03
    0.25600E-03    0.89025E+03
    0.26117E-03    0.90767E+03
    0.26645E-03    0.92544E+03
    0.27183E-03    0.94354E+03
    0.27732E-03    0.96200E+03
    0.28292E-03    0.98082E+03
    0.28864E-03    0.10000E+04
    0.29447E-03    0.10196E+04
    0.30042E-03    0.10395E+04
    0.30649E-03    0.10598E+04
    0.31268E-03    0.10805E+04
    0.31899E-03    0.11017E+04
    0.32544E-03    0.11232E+04
    0.33201E-03    0.11451E+04
    0.33872E-03    0.11675E+04
    0.34556E-03    0.11903E+04
    0.35254E-03    0.12135E+04
    0.35966E-03    0.12372E+04
    0.36693E-03    0.12614E+04
    0.37434E-03    0.12860E+04
    0.38190E-03    0.13111E+04
    0.38962E-03    0.13367E+04
    0.39749E-03    0.13627E+04
    0.40552E-03    0.13893E+04
    0.41371E-03    0.14164E+04
    0.42207E-03    0.14440E+04
    0.43060E-03    0.14721E+04
    0.43929E-03    0.15007E+04
    0.44817E-03    0.15300E+04
    0.45722E-03    0.15597E+04
    0.46646E-03    0.15901E+04
    0.47588E-03    0.16210E+04
    0.48550E-03    0.16525E+04
    0.49530E-03    0.16846E+04
    0.50531E-03    0.17173E+04
    0.51552E-03    0.17507E+04
    0.52593E-03    0.17847E+04
    0.53656E-03    0.18193E+04
    0.54739E-03    0.18546E+04
    0.55845E-03    0.18905E+04
    0.56973E-03    0.19272E+04
    0.58124E-03    0.19645E+04
    0.59299E-03    0.20025E+04
    0.60496E-03    0.20413E+04
    0.61719E-03    0.20807E+04
    0.62965E-03    0.21209E+04
    0.64237E-03    0.21619E+04
    0.65535E-03    0.22036E+04
    0.66859E-03    0.22462E+04
    0.68210E-03    0.22895E+04
    0.69588E-03    0.23336E+04
    0.70993E-03    0.23785E+04
    0.72427E-03    0.24243E+04
    0.73891E-03    0.24709E+04
    0.75383E-03    0.25184E+04
    0.76906E-03    0.25667E+04
    0.78460E-03    0.26160E+04
    0.80045E-03    0.26661E+04
    0.81662E-03    0.27172E+04
    0.83311E-03    0.27692E+04
    0.84994E-03    0.28221E+04
    0.86711E-03    0.28760E+04
    0.88463E-03    0.29309E+04
    0.90250E-03    0.29868E+04
    0.92073E-03    0.30437E+04
    0.93933E-03    0.31016E+04
    0.95831E-03    0.31606E+04
    0.97767E-03    0.32206E+04
    0.99742E-03    0.32817E+04
    0.10176E-02    0.33438E+04
    0.10381E-02    0.34071E+04
    0.10591E-02    0.34715E+04
    0.10805E-02    0.35370E+04
    0.11023E-02    0.36036E+04
    0.11246E-02    0.36715E+04
    0.11473E-02    0.37405E+04
    0.11705E-02    0.38107E+04
    0.11941E-02    0.38821E+04
    0.12182E-02    0.39547E+04
    0.12429E-02    0.40286E+04
    0.12680E-02    0.41037E+04
    0.12936E-02    0.41802E+04
    0.13197E-02    0.42578E+04
    0.13464E-02    0.43368E+04
    0.13736E-02    0.44171E+04
    0.14013E-02    0.44988E+04
    0.14296E-02    0.45818E+04
    0.14585E-02    0.46661E+04
    0.14880E-02    0.47518E+04
    0.15180E-02    0.48389E+04
    0.15487E-02    0.49274E+04
    0.15800E-02    0.50173E+04
    0.16119E-02    0.51086E+04
    0.16445E-02    0.52014E+04
    0.16777E-02    0.52956E+04
    0.17116E-02    0.53913E+04
    0.17462E-02    0.54884E+04
    0.17814E-02    0.55870E+04
    0.18174E-02    0.56870E+04
    0.18541E-02    0.57886E+04
    0.18916E-02    0.58917E+04
    0.19298E-02    0.59962E+04
    0.19688E-02    0.61023E+04
    0.20086E-02    0.62099E+04
    0.20491E-02    0.63190E+04
    0.20905E-02    0.64296E+04
    0.21328E-02    0.65418E+04
    0.21758E-02    0.66554E+04
    0.22198E-02    0.67706E+04
    0.22646E-02    0.68873E+04
    0.23104E-02    0.70056E+04
    0.23571E-02    0.71253E+04
    0.24047E-02    0.72466E+04
    0.24533E-02    0.73694E+04
    0.25028E-02    0.74937E+04
    0.25534E-02    0.76194E+04
    0.26050E-02    0.77467E+04
    0.26576E-02    0.78754E+04
    0.27113E-02    0.80056E+04
    0.27660E-02    0.81372E+04
    0.28219E-02    0.82702E+04
    0.28789E-02    0.84046E+04
    0.29371E-02    0.85405E+04
    0.29964E-02    0.86776E+04
    0.30569E-02    0.88162E+04
    0.31187E-02    0.89560E+04
    0.31817E-02    0.90971E+04
    0.32460E-02    0.92395E+04
    0.33115E-02    0.93831E+04
    0.33784E-02    0.95279E+04
    0.34467E-02    0.96739E+04
    0.35163E-02    0.98210E+04
    0.35874E-02    0.99691E+04
    0.36598E-02    0.10118E+05
    0.37338E-02    0.10269E+05
    0.38092E-02    0.10420E+05
    0.38861E-02    0.10572E+05
    0.39646E-02    0.10725E+05
    0.40447E-02    0.10879E+05
    0.41264E-02    0.11033E+05
    0.42098E-02    0.11188E+05
    0.42948E-02    0.11344E+05
    0.43816E-02    0.11501E+05
    0.44701E-02    0.11658E+05
    0.45604E-02    0.11815E+05
    0.46525E-02    0.11973E+05
    0.47465E-02    0.12131E+05
    0.48424E-02    0.12289E+05
    0.49402E-02    0.12448E+05
    0.50400E-02    0.12607E+05
    0.51419E-02    0.12765E+05
    0.52457E-02    0.12924E+05
    0.53517E-02    0.13083E+05
    0.54598E-02    0.13241E+05
    0.55701E-02    0.13399E+05
    0.56826E-02    0.13557E+05
    0.57974E-02    0.13714E+05
    0.59145E-02    0.13870E+05
