#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.366458E+07   0.366458E+07   0.488606E+07   0.488606E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.130102E-01
   0.346343E-05   0.366458E+07   0.366458E+07   0.488606E+07   0.488606E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.132730E-01
   0.353340E-05   0.366458E+07   0.366458E+07   0.488606E+07   0.488606E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.135412E-01
   0.360478E-05   0.366458E+07   0.366458E+07   0.488606E+07   0.488606E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.138147E-01
   0.367760E-05   0.366458E+07   0.366458E+07   0.488606E+07   0.488606E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.140938E-01
   0.375189E-05   0.366458E+07   0.366458E+07   0.488605E+07   0.488605E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.143785E-01
   0.382769E-05   0.366458E+07   0.366458E+07   0.488605E+07   0.488605E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.146690E-01
   0.390501E-05   0.366458E+07   0.366458E+07   0.488605E+07   0.488605E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.149653E-01
   0.398390E-05   0.366458E+07   0.366458E+07   0.488605E+07   0.488605E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.152676E-01
   0.406438E-05   0.366458E+07   0.366458E+07   0.488604E+07   0.488604E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.155760E-01
   0.414648E-05   0.366458E+07   0.366458E+07   0.488604E+07   0.488604E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.158907E-01
   0.423025E-05   0.366458E+07   0.366458E+07   0.488604E+07   0.488604E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.162117E-01
   0.431570E-05   0.366458E+07   0.366458E+07   0.488603E+07   0.488603E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.165392E-01
   0.440289E-05   0.366458E+07   0.366458E+07   0.488603E+07   0.488603E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.168733E-01
   0.449183E-05   0.366458E+07   0.366458E+07   0.488603E+07   0.488603E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.172142E-01
   0.458257E-05   0.366458E+07   0.366458E+07   0.488602E+07   0.488602E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.175619E-01
   0.467515E-05   0.366458E+07   0.366458E+07   0.488602E+07   0.488602E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.179167E-01
   0.476959E-05   0.366458E+07   0.366458E+07   0.488602E+07   0.488602E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.182786E-01
   0.486594E-05   0.366458E+07   0.366458E+07   0.488601E+07   0.488601E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364871E+07   0.364871E+07   0.186479E-01
   0.496424E-05   0.366458E+07   0.366458E+07   0.488601E+07   0.488601E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.190246E-01
   0.506453E-05   0.366458E+07   0.366458E+07   0.488600E+07   0.488600E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.194089E-01
   0.516684E-05   0.366458E+07   0.366458E+07   0.488600E+07   0.488600E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.198010E-01
   0.527121E-05   0.366458E+07   0.366458E+07   0.488600E+07   0.488600E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.202010E-01
   0.537770E-05   0.366458E+07   0.366458E+07   0.488599E+07   0.488599E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.206091E-01
   0.548633E-05   0.366458E+07   0.366458E+07   0.488599E+07   0.488598E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.210254E-01
   0.559717E-05   0.366458E+07   0.366458E+07   0.488598E+07   0.488598E+07   0.366563E+07   0.366462E+07   0.366458E+07   0.367092E+07  -0.599556E+00   0.364870E+07   0.364870E+07   0.214502E-01
