#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.522450E+07   0.522450E+07   0.696591E+07   0.696591E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.940500E-02
   0.346343E-05   0.522450E+07   0.522450E+07   0.696590E+07   0.696590E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.959499E-02
   0.353340E-05   0.522450E+07   0.522450E+07   0.696590E+07   0.696590E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.978883E-02
   0.360478E-05   0.522450E+07   0.522450E+07   0.696589E+07   0.696589E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.998657E-02
   0.367760E-05   0.522450E+07   0.522450E+07   0.696589E+07   0.696589E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.101883E-01
   0.375189E-05   0.522450E+07   0.522450E+07   0.696588E+07   0.696588E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.103941E-01
   0.382769E-05   0.522450E+07   0.522450E+07   0.696588E+07   0.696588E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.106041E-01
   0.390501E-05   0.522450E+07   0.522450E+07   0.696587E+07   0.696587E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.108183E-01
   0.398390E-05   0.522450E+07   0.522450E+07   0.696587E+07   0.696587E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.110369E-01
   0.406438E-05   0.522450E+07   0.522450E+07   0.696586E+07   0.696586E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.112598E-01
   0.414648E-05   0.522450E+07   0.522450E+07   0.696586E+07   0.696586E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.114873E-01
   0.423025E-05   0.522450E+07   0.522450E+07   0.696585E+07   0.696585E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.117193E-01
   0.431570E-05   0.522450E+07   0.522450E+07   0.696584E+07   0.696584E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.119561E-01
   0.440289E-05   0.522450E+07   0.522450E+07   0.696584E+07   0.696584E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.121976E-01
   0.449183E-05   0.522450E+07   0.522450E+07   0.696583E+07   0.696583E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.124440E-01
   0.458257E-05   0.522450E+07   0.522450E+07   0.696582E+07   0.696582E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.126954E-01
   0.467515E-05   0.522450E+07   0.522450E+07   0.696582E+07   0.696582E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.129519E-01
   0.476959E-05   0.522450E+07   0.522450E+07   0.696581E+07   0.696581E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.132135E-01
   0.486594E-05   0.522450E+07   0.522450E+07   0.696580E+07   0.696580E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.134805E-01
   0.496424E-05   0.522450E+07   0.522450E+07   0.696579E+07   0.696579E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.137528E-01
   0.506453E-05   0.522450E+07   0.522450E+07   0.696578E+07   0.696578E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.140306E-01
   0.516684E-05   0.522450E+07   0.522450E+07   0.696577E+07   0.696577E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.143140E-01
   0.527121E-05   0.522450E+07   0.522450E+07   0.696576E+07   0.696576E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.146032E-01
   0.537770E-05   0.522450E+07   0.522450E+07   0.696576E+07   0.696575E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.148982E-01
   0.548633E-05   0.522450E+07   0.522450E+07   0.696574E+07   0.696574E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.598000E+00   0.516485E+07   0.516485E+07   0.151992E-01
   0.559717E-05   0.522450E+07   0.522450E+07   0.696573E+07   0.696573E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.155062E-01
   0.571024E-05   0.522450E+07   0.522450E+07   0.696572E+07   0.696572E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.158194E-01
   0.582559E-05   0.522450E+07   0.522450E+07   0.696571E+07   0.696571E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.161390E-01
   0.594328E-05   0.522450E+07   0.522450E+07   0.696570E+07   0.696570E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.164650E-01
   0.606334E-05   0.522450E+07   0.522450E+07   0.696569E+07   0.696568E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.167977E-01
   0.618583E-05   0.522450E+07   0.522450E+07   0.696567E+07   0.696567E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.171370E-01
   0.631079E-05   0.522450E+07   0.522450E+07   0.696566E+07   0.696566E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.174832E-01
   0.643827E-05   0.522450E+07   0.522450E+07   0.696565E+07   0.696564E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.178364E-01
   0.656834E-05   0.522450E+07   0.522450E+07   0.696563E+07   0.696563E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.181967E-01
   0.670102E-05   0.522450E+07   0.522450E+07   0.696562E+07   0.696561E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.185643E-01
   0.683639E-05   0.522450E+07   0.522450E+07   0.696560E+07   0.696560E+07   0.522525E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.189393E-01
   0.697450E-05   0.522450E+07   0.522450E+07   0.696558E+07   0.696558E+07   0.522524E+07   0.522453E+07   0.522450E+07   0.523082E+07  -0.597999E+00   0.516485E+07   0.516485E+07   0.193219E-01
