#           k/h    P           
    0.10000E-03    0.41920E+01
    0.10202E-03    0.42743E+01
    0.10408E-03    0.43581E+01
    0.10618E-03    0.44437E+01
    0.10833E-03    0.45309E+01
    0.11052E-03    0.46198E+01
    0.11275E-03    0.47104E+01
    0.11503E-03    0.48029E+01
    0.11735E-03    0.48971E+01
    0.11972E-03    0.49932E+01
    0.12214E-03    0.50912E+01
    0.12461E-03    0.51911E+01
    0.12712E-03    0.52929E+01
    0.12969E-03    0.53968E+01
    0.13231E-03    0.55027E+01
    0.13499E-03    0.56106E+01
    0.13771E-03    0.57207E+01
    0.14049E-03    0.58329E+01
    0.14333E-03    0.59474E+01
    0.14623E-03    0.60641E+01
    0.14918E-03    0.61830E+01
    0.15220E-03    0.63043E+01
    0.15527E-03    0.64280E+01
    0.15841E-03    0.65541E+01
    0.16161E-03    0.66826E+01
    0.16487E-03    0.68137E+01
    0.16820E-03    0.69474E+01
    0.17160E-03    0.70836E+01
    0.17507E-03    0.72226E+01
    0.17860E-03    0.73642E+01
    0.18221E-03    0.75086E+01
    0.18589E-03    0.76559E+01
    0.18965E-03    0.78060E+01
    0.19348E-03    0.79591E+01
    0.19739E-03    0.81152E+01
    0.20138E-03    0.82743E+01
    0.20544E-03    0.84365E+01
    0.20959E-03    0.86019E+01
    0.21383E-03    0.87705E+01
    0.21815E-03    0.89425E+01
    0.22255E-03    0.91178E+01
    0.22705E-03    0.92965E+01
    0.23164E-03    0.94787E+01
    0.23632E-03    0.96645E+01
    0.24109E-03    0.98539E+01
    0.24596E-03    0.10047E+02
    0.25093E-03    0.10244E+02
    0.25600E-03    0.10445E+02
    0.26117E-03    0.10649E+02
    0.26645E-03    0.10858E+02
    0.27183E-03    0.11071E+02
    0.27732E-03    0.11287E+02
    0.28292E-03    0.11508E+02
    0.28864E-03    0.11734E+02
    0.29447E-03    0.11964E+02
    0.30042E-03    0.12198E+02
    0.30649E-03    0.12437E+02
    0.31268E-03    0.12680E+02
    0.31899E-03    0.12928E+02
    0.32544E-03    0.13181E+02
    0.33201E-03    0.13439E+02
    0.33872E-03    0.13702E+02
    0.34556E-03    0.13970E+02
    0.35254E-03    0.14244E+02
    0.35966E-03    0.14522E+02
    0.36693E-03    0.14806E+02
    0.37434E-03    0.15096E+02
    0.38190E-03    0.15391E+02
    0.38962E-03    0.15692E+02
    0.39749E-03    0.15998E+02
    0.40552E-03    0.16311E+02
    0.41371E-03    0.16629E+02
    0.42207E-03    0.16954E+02
    0.43060E-03    0.17285E+02
    0.43929E-03    0.17623E+02
    0.44817E-03    0.17967E+02
    0.45722E-03    0.18317E+02
    0.46646E-03    0.18675E+02
    0.47588E-03    0.19039E+02
    0.48550E-03    0.19410E+02
    0.49530E-03    0.19789E+02
    0.50531E-03    0.20174E+02
    0.51552E-03    0.20568E+02
    0.52593E-03    0.20968E+02
    0.53656E-03    0.21376E+02
    0.54739E-03    0.21793E+02
    0.55845E-03    0.22217E+02
    0.56973E-03    0.22649E+02
    0.58124E-03    0.23089E+02
    0.59299E-03    0.23538E+02
    0.60496E-03    0.23995E+02
    0.61719E-03    0.24461E+02
    0.62965E-03    0.24936E+02
    0.64237E-03    0.25420E+02
    0.65535E-03    0.25913E+02
    0.66859E-03    0.26416E+02
    0.68210E-03    0.26927E+02
    0.69588E-03    0.27449E+02
    0.70993E-03    0.27980E+02
    0.72427E-03    0.28521E+02
    0.73891E-03    0.29073E+02
    0.75383E-03    0.29635E+02
    0.76906E-03    0.30207E+02
    0.78460E-03    0.30790E+02
    0.80045E-03    0.31384E+02
    0.81662E-03    0.31988E+02
    0.83311E-03    0.32604E+02
    0.84994E-03    0.33232E+02
    0.86711E-03    0.33871E+02
    0.88463E-03    0.34521E+02
    0.90250E-03    0.35184E+02
    0.92073E-03    0.35859E+02
    0.93933E-03    0.36546E+02
    0.95831E-03    0.37245E+02
    0.97767E-03    0.37958E+02
    0.99742E-03    0.38683E+02
    0.10176E-02    0.39421E+02
    0.10381E-02    0.40172E+02
    0.10591E-02    0.40937E+02
    0.10805E-02    0.41716E+02
    0.11023E-02    0.42508E+02
    0.11246E-02    0.43314E+02
    0.11473E-02    0.44135E+02
    0.11705E-02    0.44970E+02
    0.11941E-02    0.45819E+02
    0.12182E-02    0.46684E+02
    0.12429E-02    0.47563E+02
    0.12680E-02    0.48457E+02
    0.12936E-02    0.49367E+02
    0.13197E-02    0.50292E+02
    0.13464E-02    0.51233E+02
    0.13736E-02    0.52190E+02
    0.14013E-02    0.53163E+02
    0.14296E-02    0.54152E+02
    0.14585E-02    0.55157E+02
    0.14880E-02    0.56179E+02
    0.15180E-02    0.57217E+02
    0.15487E-02    0.58272E+02
    0.15800E-02    0.59345E+02
    0.16119E-02    0.60434E+02
    0.16445E-02    0.61541E+02
    0.16777E-02    0.62665E+02
    0.17116E-02    0.63807E+02
    0.17462E-02    0.64966E+02
    0.17814E-02    0.66143E+02
    0.18174E-02    0.67338E+02
    0.18541E-02    0.68550E+02
    0.18916E-02    0.69781E+02
    0.19298E-02    0.71030E+02
    0.19688E-02    0.72297E+02
    0.20086E-02    0.73582E+02
    0.20491E-02    0.74885E+02
    0.20905E-02    0.76207E+02
    0.21328E-02    0.77547E+02
    0.21758E-02    0.78905E+02
    0.22198E-02    0.80282E+02
    0.22646E-02    0.81677E+02
    0.23104E-02    0.83090E+02
    0.23571E-02    0.84522E+02
    0.24047E-02    0.85972E+02
    0.24533E-02    0.87439E+02
    0.25028E-02    0.88925E+02
    0.25534E-02    0.90429E+02
    0.26050E-02    0.91951E+02
    0.26576E-02    0.93491E+02
    0.27113E-02    0.95048E+02
    0.27660E-02    0.96622E+02
    0.28219E-02    0.98214E+02
    0.28789E-02    0.99823E+02
    0.29371E-02    0.10145E+03
    0.29964E-02    0.10309E+03
    0.30569E-02    0.10475E+03
    0.31187E-02    0.10642E+03
    0.31817E-02    0.10811E+03
    0.32460E-02    0.10982E+03
    0.33115E-02    0.11154E+03
    0.33784E-02    0.11328E+03
    0.34467E-02    0.11503E+03
    0.35163E-02    0.11679E+03
    0.35874E-02    0.11857E+03
    0.36598E-02    0.12036E+03
    0.37338E-02    0.12216E+03
    0.38092E-02    0.12398E+03
    0.38861E-02    0.12580E+03
    0.39646E-02    0.12764E+03
    0.40447E-02    0.12949E+03
    0.41264E-02    0.13135E+03
    0.42098E-02    0.13321E+03
    0.42948E-02    0.13509E+03
    0.43816E-02    0.13697E+03
    0.44701E-02    0.13886E+03
    0.45604E-02    0.14076E+03
    0.46525E-02    0.14266E+03
    0.47465E-02    0.14457E+03
    0.48424E-02    0.14648E+03
    0.49402E-02    0.14840E+03
    0.50400E-02    0.15031E+03
    0.51419E-02    0.15223E+03
    0.52457E-02    0.15415E+03
    0.53517E-02    0.15607E+03
    0.54598E-02    0.15799E+03
    0.55701E-02    0.15990E+03
    0.56826E-02    0.16182E+03
    0.57974E-02    0.16372E+03
    0.59145E-02    0.16563E+03
    0.60340E-02    0.16752E+03
    0.61559E-02    0.16941E+03
    0.62803E-02    0.17129E+03
    0.64072E-02    0.17316E+03
    0.65366E-02    0.17502E+03
    0.66686E-02    0.17686E+03
    0.68033E-02    0.17869E+03
    0.69408E-02    0.18051E+03
    0.70810E-02    0.18231E+03
    0.72240E-02    0.18409E+03
    0.73700E-02    0.18585E+03
    0.75189E-02    0.18759E+03
    0.76708E-02    0.18931E+03
    0.78257E-02    0.19100E+03
    0.79838E-02    0.19267E+03
    0.81451E-02    0.19431E+03
    0.83096E-02    0.19592E+03
    0.84775E-02    0.19750E+03
    0.86488E-02    0.19904E+03
    0.88235E-02    0.20056E+03
    0.90017E-02    0.20203E+03
    0.91836E-02    0.20347E+03
    0.93691E-02    0.20487E+03
    0.95583E-02    0.20622E+03
    0.97514E-02    0.20753E+03
    0.99484E-02    0.20880E+03
    0.10149E-01    0.21002E+03
    0.10354E-01    0.21118E+03
    0.10564E-01    0.21230E+03
    0.10777E-01    0.21336E+03
    0.10995E-01    0.21436E+03
    0.11217E-01    0.21531E+03
    0.11443E-01    0.21619E+03
    0.11675E-01    0.21702E+03
    0.11910E-01    0.21777E+03
    0.12151E-01    0.21846E+03
    0.12397E-01    0.21908E+03
    0.12647E-01    0.21963E+03
    0.12902E-01    0.22011E+03
    0.13163E-01    0.22051E+03
    0.13429E-01    0.22083E+03
    0.13700E-01    0.22107E+03
    0.13977E-01    0.22123E+03
    0.14259E-01    0.22131E+03
    0.14547E-01    0.22130E+03
    0.14841E-01    0.22120E+03
    0.15141E-01    0.22101E+03
    0.15447E-01    0.22073E+03
    0.15759E-01    0.22036E+03
    0.16077E-01    0.21989E+03
    0.16402E-01    0.21932E+03
    0.16734E-01    0.21866E+03
    0.17072E-01    0.21789E+03
    0.17416E-01    0.21703E+03
    0.17768E-01    0.21606E+03
    0.18127E-01    0.21499E+03
    0.18493E-01    0.21382E+03
    0.18867E-01    0.21254E+03
    0.19248E-01    0.21116E+03
    0.19637E-01    0.20968E+03
    0.20034E-01    0.20810E+03
    0.20438E-01    0.20642E+03
    0.20851E-01    0.20463E+03
    0.21272E-01    0.20274E+03
    0.21702E-01    0.20076E+03
    0.22141E-01    0.19868E+03
    0.22588E-01    0.19650E+03
    0.23044E-01    0.19424E+03
    0.23510E-01    0.19188E+03
    0.23985E-01    0.18944E+03
    0.24469E-01    0.18691E+03
    0.24964E-01    0.18431E+03
    0.25468E-01    0.18164E+03
    0.25982E-01    0.17889E+03
    0.26507E-01    0.17609E+03
    0.27043E-01    0.17322E+03
    0.27589E-01    0.17031E+03
    0.28146E-01    0.16735E+03
    0.28715E-01    0.16435E+03
    0.29295E-01    0.16132E+03
    0.29887E-01    0.15826E+03
    0.30490E-01    0.15519E+03
    0.31106E-01    0.15211E+03
    0.31735E-01    0.14903E+03
    0.32376E-01    0.14595E+03
    0.33030E-01    0.14289E+03
    0.33697E-01    0.13985E+03
    0.34378E-01    0.13684E+03
    0.35072E-01    0.13386E+03
    0.35781E-01    0.13094E+03
    0.36504E-01    0.12806E+03
    0.37241E-01    0.12525E+03
    0.37993E-01    0.12250E+03
    0.38761E-01    0.11983E+03
    0.39544E-01    0.11724E+03
    0.40343E-01    0.11473E+03
    0.41158E-01    0.11232E+03
    0.41989E-01    0.10999E+03
    0.42838E-01    0.10776E+03
    0.43703E-01    0.10563E+03
    0.44586E-01    0.10360E+03
    0.45486E-01    0.10166E+03
    0.46405E-01    0.99829E+02
    0.47343E-01    0.98090E+02
    0.48299E-01    0.96445E+02
    0.49275E-01    0.94890E+02
    0.50270E-01    0.93419E+02
    0.51286E-01    0.92025E+02
    0.52322E-01    0.90699E+02
    0.53379E-01    0.89431E+02
    0.54457E-01    0.88212E+02
    0.55557E-01    0.87032E+02
    0.56680E-01    0.85877E+02
    0.57825E-01    0.84733E+02
    0.58993E-01    0.83587E+02
    0.60184E-01    0.82423E+02
    0.61400E-01    0.81230E+02
    0.62641E-01    0.79992E+02
    0.63906E-01    0.78697E+02
    0.65197E-01    0.77332E+02
    0.66514E-01    0.75888E+02
    0.67858E-01    0.74355E+02
    0.69229E-01    0.72729E+02
    0.70627E-01    0.71008E+02
    0.72054E-01    0.69190E+02
    0.73510E-01    0.67281E+02
    0.74994E-01    0.65288E+02
    0.76509E-01    0.63223E+02
    0.78055E-01    0.61099E+02
    0.79632E-01    0.58936E+02
    0.81241E-01    0.56754E+02
    0.82882E-01    0.54575E+02
    0.84556E-01    0.52422E+02
    0.86264E-01    0.50319E+02
    0.88007E-01    0.48288E+02
    0.89785E-01    0.46352E+02
    0.91598E-01    0.44529E+02
    0.93449E-01    0.42835E+02
    0.95337E-01    0.41282E+02
    0.97263E-01    0.39878E+02
    0.99227E-01    0.38625E+02
    0.10123E+00    0.37521E+02
    0.10328E+00    0.36558E+02
    0.10536E+00    0.35724E+02
    0.10749E+00    0.35001E+02
    0.10966E+00    0.34366E+02
    0.11188E+00    0.33794E+02
    0.11414E+00    0.33256E+02
    0.11644E+00    0.32721E+02
    0.11880E+00    0.32160E+02
    0.12120E+00    0.31545E+02
    0.12365E+00    0.30854E+02
    0.12614E+00    0.30072E+02
    0.12869E+00    0.29189E+02
    0.13129E+00    0.28210E+02
    0.13394E+00    0.27145E+02
    0.13665E+00    0.26015E+02
    0.13941E+00    0.24848E+02
    0.14223E+00    0.23677E+02
    0.14510E+00    0.22535E+02
    0.14803E+00    0.21455E+02
    0.15102E+00    0.20463E+02
    0.15407E+00    0.19580E+02
    0.15718E+00    0.18816E+02
    0.16036E+00    0.18173E+02
    0.16360E+00    0.17641E+02
    0.16690E+00    0.17202E+02
    0.17028E+00    0.16830E+02
    0.17371E+00    0.16493E+02
    0.17722E+00    0.16159E+02
    0.18080E+00    0.15797E+02
    0.18446E+00    0.15383E+02
    0.18818E+00    0.14903E+02
    0.19198E+00    0.14356E+02
    0.19586E+00    0.13755E+02
    0.19982E+00    0.13120E+02
    0.20386E+00    0.12482E+02
    0.20797E+00    0.11870E+02
    0.21218E+00    0.11311E+02
    0.21646E+00    0.10821E+02
    0.22083E+00    0.10406E+02
    0.22530E+00    0.10063E+02
    0.22985E+00    0.97735E+01
    0.23449E+00    0.95157E+01
    0.23923E+00    0.92637E+01
    0.24406E+00    0.89950E+01
    0.24899E+00    0.86951E+01
    0.25402E+00    0.83606E+01
    0.25915E+00    0.80001E+01
    0.26439E+00    0.76306E+01
    0.26973E+00    0.72725E+01
    0.27518E+00    0.69437E+01
    0.28074E+00    0.66548E+01
    0.28641E+00    0.64064E+01
    0.29219E+00    0.61902E+01
    0.29810E+00    0.59915E+01
    0.30412E+00    0.57946E+01
    0.31026E+00    0.55877E+01
    0.31653E+00    0.53669E+01
