#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.120372E+08   0.120372E+08   0.160491E+08   0.160491E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.418884E-02
   0.346343E-05   0.120372E+08   0.120372E+08   0.160490E+08   0.160490E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.427346E-02
   0.353340E-05   0.120372E+08   0.120372E+08   0.160490E+08   0.160490E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.435979E-02
   0.360478E-05   0.120372E+08   0.120372E+08   0.160490E+08   0.160490E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.444786E-02
   0.367760E-05   0.120372E+08   0.120372E+08   0.160490E+08   0.160490E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.453771E-02
   0.375189E-05   0.120372E+08   0.120372E+08   0.160489E+08   0.160489E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.462938E-02
   0.382769E-05   0.120372E+08   0.120372E+08   0.160489E+08   0.160489E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.472290E-02
   0.390501E-05   0.120372E+08   0.120372E+08   0.160489E+08   0.160489E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.481831E-02
   0.398390E-05   0.120372E+08   0.120372E+08   0.160489E+08   0.160489E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.491564E-02
   0.406438E-05   0.120372E+08   0.120372E+08   0.160488E+08   0.160488E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.501495E-02
   0.414648E-05   0.120372E+08   0.120372E+08   0.160488E+08   0.160488E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.511625E-02
   0.423025E-05   0.120372E+08   0.120372E+08   0.160488E+08   0.160488E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.521961E-02
   0.431570E-05   0.120372E+08   0.120372E+08   0.160487E+08   0.160487E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.532505E-02
   0.440289E-05   0.120372E+08   0.120372E+08   0.160487E+08   0.160487E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.543262E-02
   0.449183E-05   0.120372E+08   0.120372E+08   0.160486E+08   0.160486E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.554237E-02
   0.458257E-05   0.120372E+08   0.120372E+08   0.160486E+08   0.160486E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.565433E-02
   0.467515E-05   0.120372E+08   0.120372E+08   0.160486E+08   0.160486E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.576856E-02
   0.476959E-05   0.120372E+08   0.120372E+08   0.160485E+08   0.160485E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.588509E-02
   0.486594E-05   0.120372E+08   0.120372E+08   0.160485E+08   0.160485E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.600397E-02
   0.496424E-05   0.120372E+08   0.120372E+08   0.160484E+08   0.160484E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.612526E-02
   0.506453E-05   0.120372E+08   0.120372E+08   0.160484E+08   0.160484E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.624900E-02
   0.516684E-05   0.120372E+08   0.120372E+08   0.160483E+08   0.160483E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.637523E-02
   0.527121E-05   0.120372E+08   0.120372E+08   0.160483E+08   0.160483E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.650402E-02
   0.537770E-05   0.120372E+08   0.120372E+08   0.160482E+08   0.160482E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.663541E-02
   0.548633E-05   0.120372E+08   0.120372E+08   0.160482E+08   0.160482E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.676945E-02
   0.559717E-05   0.120372E+08   0.120372E+08   0.160481E+08   0.160481E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.690620E-02
   0.571024E-05   0.120372E+08   0.120372E+08   0.160481E+08   0.160481E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.704572E-02
   0.582559E-05   0.120372E+08   0.120372E+08   0.160480E+08   0.160480E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.718805E-02
   0.594328E-05   0.120372E+08   0.120372E+08   0.160479E+08   0.160479E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.733326E-02
   0.606334E-05   0.120372E+08   0.120372E+08   0.160479E+08   0.160479E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.748140E-02
   0.618583E-05   0.120372E+08   0.120372E+08   0.160478E+08   0.160478E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.763253E-02
   0.631079E-05   0.120372E+08   0.120372E+08   0.160477E+08   0.160477E+08   0.120375E+08   0.120372E+08   0.120372E+08   0.120432E+08  -0.572444E+00   0.104850E+08   0.104850E+08   0.778671E-02
