#           k/h    P           
    0.10000E-03    0.39517E+03
    0.10202E-03    0.40292E+03
    0.10408E-03    0.41082E+03
    0.10618E-03    0.41889E+03
    0.10833E-03    0.42710E+03
    0.11052E-03    0.43548E+03
    0.11275E-03    0.44403E+03
    0.11503E-03    0.45274E+03
    0.11735E-03    0.46162E+03
    0.11972E-03    0.47068E+03
    0.12214E-03    0.47991E+03
    0.12461E-03    0.48932E+03
    0.12712E-03    0.49892E+03
    0.12969E-03    0.50871E+03
    0.13231E-03    0.51869E+03
    0.13499E-03    0.52886E+03
    0.13771E-03    0.53923E+03
    0.14049E-03    0.54981E+03
    0.14333E-03    0.56059E+03
    0.14623E-03    0.57159E+03
    0.14918E-03    0.58280E+03
    0.15220E-03    0.59422E+03
    0.15527E-03    0.60588E+03
    0.15841E-03    0.61776E+03
    0.16161E-03    0.62987E+03
    0.16487E-03    0.64222E+03
    0.16820E-03    0.65481E+03
    0.17160E-03    0.66765E+03
    0.17507E-03    0.68073E+03
    0.17860E-03    0.69408E+03
    0.18221E-03    0.70768E+03
    0.18589E-03    0.72155E+03
    0.18965E-03    0.73569E+03
    0.19348E-03    0.75011E+03
    0.19739E-03    0.76481E+03
    0.20138E-03    0.77980E+03
    0.20544E-03    0.79508E+03
    0.20959E-03    0.81065E+03
    0.21383E-03    0.82654E+03
    0.21815E-03    0.84273E+03
    0.22255E-03    0.85923E+03
    0.22705E-03    0.87606E+03
    0.23164E-03    0.89322E+03
    0.23632E-03    0.91071E+03
    0.24109E-03    0.92854E+03
    0.24596E-03    0.94672E+03
    0.25093E-03    0.96525E+03
    0.25600E-03    0.98414E+03
    0.26117E-03    0.10034E+04
    0.26645E-03    0.10230E+04
    0.27183E-03    0.10431E+04
    0.27732E-03    0.10635E+04
    0.28292E-03    0.10843E+04
    0.28864E-03    0.11055E+04
    0.29447E-03    0.11271E+04
    0.30042E-03    0.11491E+04
    0.30649E-03    0.11716E+04
    0.31268E-03    0.11945E+04
    0.31899E-03    0.12178E+04
    0.32544E-03    0.12416E+04
    0.33201E-03    0.12659E+04
    0.33872E-03    0.12906E+04
    0.34556E-03    0.13158E+04
    0.35254E-03    0.13415E+04
    0.35966E-03    0.13677E+04
    0.36693E-03    0.13944E+04
    0.37434E-03    0.14216E+04
    0.38190E-03    0.14493E+04
    0.38962E-03    0.14776E+04
    0.39749E-03    0.15064E+04
    0.40552E-03    0.15358E+04
    0.41371E-03    0.15657E+04
    0.42207E-03    0.15962E+04
    0.43060E-03    0.16273E+04
    0.43929E-03    0.16590E+04
    0.44817E-03    0.16913E+04
    0.45722E-03    0.17242E+04
    0.46646E-03    0.17577E+04
    0.47588E-03    0.17919E+04
    0.48550E-03    0.18268E+04
    0.49530E-03    0.18623E+04
    0.50531E-03    0.18984E+04
    0.51552E-03    0.19353E+04
    0.52593E-03    0.19729E+04
    0.53656E-03    0.20111E+04
    0.54739E-03    0.20501E+04
    0.55845E-03    0.20899E+04
    0.56973E-03    0.21304E+04
    0.58124E-03    0.21716E+04
    0.59299E-03    0.22137E+04
    0.60496E-03    0.22565E+04
    0.61719E-03    0.23001E+04
    0.62965E-03    0.23446E+04
    0.64237E-03    0.23899E+04
    0.65535E-03    0.24360E+04
    0.66859E-03    0.24830E+04
    0.68210E-03    0.25308E+04
    0.69588E-03    0.25796E+04
    0.70993E-03    0.26293E+04
    0.72427E-03    0.26799E+04
    0.73891E-03    0.27314E+04
    0.75383E-03    0.27839E+04
    0.76906E-03    0.28373E+04
    0.78460E-03    0.28918E+04
    0.80045E-03    0.29472E+04
    0.81662E-03    0.30036E+04
    0.83311E-03    0.30611E+04
    0.84994E-03    0.31196E+04
    0.86711E-03    0.31792E+04
    0.88463E-03    0.32399E+04
    0.90250E-03    0.33017E+04
    0.92073E-03    0.33646E+04
    0.93933E-03    0.34286E+04
    0.95831E-03    0.34937E+04
    0.97767E-03    0.35601E+04
    0.99742E-03    0.36276E+04
    0.10176E-02    0.36963E+04
    0.10381E-02    0.37662E+04
    0.10591E-02    0.38374E+04
    0.10805E-02    0.39098E+04
    0.11023E-02    0.39835E+04
    0.11246E-02    0.40585E+04
    0.11473E-02    0.41348E+04
    0.11705E-02    0.42124E+04
    0.11941E-02    0.42913E+04
    0.12182E-02    0.43716E+04
    0.12429E-02    0.44533E+04
    0.12680E-02    0.45363E+04
    0.12936E-02    0.46208E+04
    0.13197E-02    0.47067E+04
    0.13464E-02    0.47940E+04
    0.13736E-02    0.48828E+04
    0.14013E-02    0.49730E+04
    0.14296E-02    0.50647E+04
    0.14585E-02    0.51580E+04
    0.14880E-02    0.52527E+04
    0.15180E-02    0.53490E+04
    0.15487E-02    0.54468E+04
    0.15800E-02    0.55462E+04
    0.16119E-02    0.56471E+04
    0.16445E-02    0.57496E+04
    0.16777E-02    0.58537E+04
    0.17116E-02    0.59595E+04
    0.17462E-02    0.60669E+04
    0.17814E-02    0.61759E+04
    0.18174E-02    0.62865E+04
    0.18541E-02    0.63987E+04
    0.18916E-02    0.65127E+04
    0.19298E-02    0.66282E+04
    0.19688E-02    0.67455E+04
    0.20086E-02    0.68644E+04
    0.20491E-02    0.69850E+04
    0.20905E-02    0.71073E+04
    0.21328E-02    0.72313E+04
    0.21758E-02    0.73569E+04
    0.22198E-02    0.74843E+04
    0.22646E-02    0.76133E+04
    0.23104E-02    0.77440E+04
    0.23571E-02    0.78764E+04
    0.24047E-02    0.80104E+04
    0.24533E-02    0.81461E+04
    0.25028E-02    0.82835E+04
    0.25534E-02    0.84225E+04
    0.26050E-02    0.85632E+04
    0.26576E-02    0.87054E+04
    0.27113E-02    0.88493E+04
    0.27660E-02    0.89948E+04
    0.28219E-02    0.91418E+04
    0.28789E-02    0.92904E+04
    0.29371E-02    0.94406E+04
    0.29964E-02    0.95922E+04
    0.30569E-02    0.97453E+04
    0.31187E-02    0.98999E+04
    0.31817E-02    0.10056E+05
    0.32460E-02    0.10213E+05
    0.33115E-02    0.10372E+05
    0.33784E-02    0.10532E+05
    0.34467E-02    0.10693E+05
    0.35163E-02    0.10856E+05
    0.35874E-02    0.11020E+05
    0.36598E-02    0.11185E+05
    0.37338E-02    0.11351E+05
    0.38092E-02    0.11518E+05
    0.38861E-02    0.11686E+05
    0.39646E-02    0.11855E+05
    0.40447E-02    0.12025E+05
    0.41264E-02    0.12196E+05
    0.42098E-02    0.12367E+05
