#           k/h    P           
    0.10000E-03    0.69498E+01
    0.10202E-03    0.70861E+01
    0.10408E-03    0.72252E+01
    0.10618E-03    0.73670E+01
    0.10833E-03    0.75115E+01
    0.11052E-03    0.76589E+01
    0.11275E-03    0.78092E+01
    0.11503E-03    0.79625E+01
    0.11735E-03    0.81187E+01
    0.11972E-03    0.82780E+01
    0.12214E-03    0.84404E+01
    0.12461E-03    0.86060E+01
    0.12712E-03    0.87749E+01
    0.12969E-03    0.89471E+01
    0.13231E-03    0.91226E+01
    0.13499E-03    0.93016E+01
    0.13771E-03    0.94841E+01
    0.14049E-03    0.96701E+01
    0.14333E-03    0.98598E+01
    0.14623E-03    0.10053E+02
    0.14918E-03    0.10250E+02
    0.15220E-03    0.10452E+02
    0.15527E-03    0.10657E+02
    0.15841E-03    0.10866E+02
    0.16161E-03    0.11079E+02
    0.16487E-03    0.11296E+02
    0.16820E-03    0.11518E+02
    0.17160E-03    0.11743E+02
    0.17507E-03    0.11974E+02
    0.17860E-03    0.12209E+02
    0.18221E-03    0.12448E+02
    0.18589E-03    0.12692E+02
    0.18965E-03    0.12941E+02
    0.19348E-03    0.13195E+02
    0.19739E-03    0.13453E+02
    0.20138E-03    0.13717E+02
    0.20544E-03    0.13986E+02
    0.20959E-03    0.14260E+02
    0.21383E-03    0.14540E+02
    0.21815E-03    0.14825E+02
    0.22255E-03    0.15115E+02
    0.22705E-03    0.15412E+02
    0.23164E-03    0.15714E+02
    0.23632E-03    0.16022E+02
    0.24109E-03    0.16336E+02
    0.24596E-03    0.16656E+02
    0.25093E-03    0.16982E+02
    0.25600E-03    0.17315E+02
    0.26117E-03    0.17654E+02
    0.26645E-03    0.18000E+02
    0.27183E-03    0.18352E+02
    0.27732E-03    0.18712E+02
    0.28292E-03    0.19078E+02
    0.28864E-03    0.19452E+02
    0.29447E-03    0.19833E+02
    0.30042E-03    0.20221E+02
    0.30649E-03    0.20617E+02
    0.31268E-03    0.21020E+02
    0.31899E-03    0.21432E+02
    0.32544E-03    0.21851E+02
    0.33201E-03    0.22278E+02
    0.33872E-03    0.22714E+02
    0.34556E-03    0.23159E+02
    0.35254E-03    0.23612E+02
    0.35966E-03    0.24073E+02
    0.36693E-03    0.24544E+02
    0.37434E-03    0.25024E+02
    0.38190E-03    0.25513E+02
    0.38962E-03    0.26011E+02
    0.39749E-03    0.26519E+02
    0.40552E-03    0.27037E+02
    0.41371E-03    0.27565E+02
    0.42207E-03    0.28104E+02
    0.43060E-03    0.28652E+02
    0.43929E-03    0.29212E+02
    0.44817E-03    0.29782E+02
    0.45722E-03    0.30362E+02
    0.46646E-03    0.30955E+02
    0.47588E-03    0.31558E+02
    0.48550E-03    0.32173E+02
    0.49530E-03    0.32800E+02
    0.50531E-03    0.33439E+02
    0.51552E-03    0.34090E+02
    0.52593E-03    0.34754E+02
    0.53656E-03    0.35431E+02
    0.54739E-03    0.36120E+02
    0.55845E-03    0.36822E+02
    0.56973E-03    0.37538E+02
    0.58124E-03    0.38268E+02
    0.59299E-03    0.39011E+02
    0.60496E-03    0.39769E+02
    0.61719E-03    0.40541E+02
    0.62965E-03    0.41327E+02
    0.64237E-03    0.42129E+02
    0.65535E-03    0.42945E+02
    0.66859E-03    0.43777E+02
    0.68210E-03    0.44625E+02
    0.69588E-03    0.45488E+02
    0.70993E-03    0.46368E+02
    0.72427E-03    0.47264E+02
    0.73891E-03    0.48177E+02
    0.75383E-03    0.49107E+02
    0.76906E-03    0.50055E+02
    0.78460E-03    0.51020E+02
    0.80045E-03    0.52002E+02
    0.81662E-03    0.53004E+02
    0.83311E-03    0.54023E+02
    0.84994E-03    0.55062E+02
    0.86711E-03    0.56119E+02
    0.88463E-03    0.57196E+02
