#           k/h    P           
    0.10000E-03    0.66381E+02
    0.10202E-03    0.67684E+02
    0.10408E-03    0.69012E+02
    0.10618E-03    0.70366E+02
    0.10833E-03    0.71747E+02
    0.11052E-03    0.73155E+02
    0.11275E-03    0.74590E+02
    0.11503E-03    0.76053E+02
    0.11735E-03    0.77546E+02
    0.11972E-03    0.79067E+02
    0.12214E-03    0.80618E+02
    0.12461E-03    0.82200E+02
    0.12712E-03    0.83812E+02
    0.12969E-03    0.85457E+02
    0.13231E-03    0.87133E+02
    0.13499E-03    0.88842E+02
    0.13771E-03    0.90585E+02
    0.14049E-03    0.92362E+02
    0.14333E-03    0.94173E+02
    0.14623E-03    0.96021E+02
    0.14918E-03    0.97904E+02
    0.15220E-03    0.99824E+02
    0.15527E-03    0.10178E+03
    0.15841E-03    0.10378E+03
    0.16161E-03    0.10581E+03
    0.16487E-03    0.10789E+03
    0.16820E-03    0.11000E+03
    0.17160E-03    0.11216E+03
    0.17507E-03    0.11436E+03
    0.17860E-03    0.11660E+03
    0.18221E-03    0.11889E+03
    0.18589E-03    0.12122E+03
    0.18965E-03    0.12359E+03
    0.19348E-03    0.12602E+03
    0.19739E-03    0.12849E+03
    0.20138E-03    0.13101E+03
    0.20544E-03    0.13357E+03
    0.20959E-03    0.13619E+03
    0.21383E-03    0.13886E+03
    0.21815E-03    0.14158E+03
    0.22255E-03    0.14435E+03
    0.22705E-03    0.14718E+03
    0.23164E-03    0.15007E+03
    0.23632E-03    0.15301E+03
    0.24109E-03    0.15600E+03
    0.24596E-03    0.15906E+03
    0.25093E-03    0.16217E+03
    0.25600E-03    0.16535E+03
    0.26117E-03    0.16859E+03
    0.26645E-03    0.17189E+03
    0.27183E-03    0.17525E+03
    0.27732E-03    0.17868E+03
    0.28292E-03    0.18218E+03
    0.28864E-03    0.18574E+03
    0.29447E-03    0.18938E+03
    0.30042E-03    0.19308E+03
    0.30649E-03    0.19686E+03
    0.31268E-03    0.20071E+03
    0.31899E-03    0.20463E+03
    0.32544E-03    0.20863E+03
