#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.998374E+07   0.998374E+07   0.133113E+08   0.133113E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.508175E-02
   0.346343E-05   0.998374E+07   0.998374E+07   0.133113E+08   0.133113E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.518441E-02
   0.353340E-05   0.998374E+07   0.998374E+07   0.133113E+08   0.133113E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.528914E-02
   0.360478E-05   0.998374E+07   0.998374E+07   0.133112E+08   0.133112E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.539599E-02
   0.367760E-05   0.998374E+07   0.998374E+07   0.133112E+08   0.133112E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.550499E-02
   0.375189E-05   0.998374E+07   0.998374E+07   0.133112E+08   0.133112E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.561620E-02
   0.382769E-05   0.998374E+07   0.998374E+07   0.133112E+08   0.133112E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.572966E-02
   0.390501E-05   0.998374E+07   0.998374E+07   0.133112E+08   0.133112E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.584540E-02
   0.398390E-05   0.998374E+07   0.998374E+07   0.133111E+08   0.133111E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.596349E-02
   0.406438E-05   0.998374E+07   0.998374E+07   0.133111E+08   0.133111E+08   0.998414E+07   0.998376E+07   0.998374E+07   0.998991E+07  -0.584467E+00   0.923173E+07   0.923173E+07   0.608396E-02
