#           k/h    P           
    0.10000E-03    0.10392E+02
    0.10202E-03    0.10596E+02
    0.10408E-03    0.10804E+02
    0.10618E-03    0.11016E+02
    0.10833E-03    0.11232E+02
    0.11052E-03    0.11452E+02
    0.11275E-03    0.11677E+02
    0.11503E-03    0.11906E+02
    0.11735E-03    0.12140E+02
    0.11972E-03    0.12378E+02
    0.12214E-03    0.12621E+02
    0.12461E-03    0.12868E+02
    0.12712E-03    0.13121E+02
    0.12969E-03    0.13378E+02
    0.13231E-03    0.13641E+02
    0.13499E-03    0.13908E+02
    0.13771E-03    0.14181E+02
    0.14049E-03    0.14460E+02
    0.14333E-03    0.14743E+02
    0.14623E-03    0.15032E+02
    0.14918E-03    0.15327E+02
    0.15220E-03    0.15628E+02
    0.15527E-03    0.15935E+02
    0.15841E-03    0.16247E+02
    0.16161E-03    0.16566E+02
    0.16487E-03    0.16891E+02
    0.16820E-03    0.17222E+02
    0.17160E-03    0.17560E+02
    0.17507E-03    0.17904E+02
    0.17860E-03    0.18255E+02
    0.18221E-03    0.18613E+02
    0.18589E-03    0.18978E+02
    0.18965E-03    0.19350E+02
    0.19348E-03    0.19730E+02
    0.19739E-03    0.20116E+02
    0.20138E-03    0.20511E+02
    0.20544E-03    0.20913E+02
    0.20959E-03    0.21323E+02
    0.21383E-03    0.21741E+02
    0.21815E-03    0.22167E+02
    0.22255E-03    0.22601E+02
    0.22705E-03    0.23044E+02
    0.23164E-03    0.23496E+02
    0.23632E-03    0.23956E+02
    0.24109E-03    0.24426E+02
    0.24596E-03    0.24904E+02
    0.25093E-03    0.25392E+02
    0.25600E-03    0.25890E+02
    0.26117E-03    0.26397E+02
    0.26645E-03    0.26914E+02
    0.27183E-03    0.27441E+02
    0.27732E-03    0.27978E+02
    0.28292E-03    0.28526E+02
    0.28864E-03    0.29085E+02
    0.29447E-03    0.29654E+02
    0.30042E-03    0.30234E+02
    0.30649E-03    0.30826E+02
    0.31268E-03    0.31429E+02
    0.31899E-03    0.32044E+02
    0.32544E-03    0.32671E+02
    0.33201E-03    0.33310E+02
    0.33872E-03    0.33962E+02
    0.34556E-03    0.34626E+02
    0.35254E-03    0.35303E+02
    0.35966E-03    0.35993E+02
    0.36693E-03    0.36697E+02
    0.37434E-03    0.37414E+02
    0.38190E-03    0.38145E+02
    0.38962E-03    0.38891E+02
    0.39749E-03    0.39650E+02
    0.40552E-03    0.40425E+02
    0.41371E-03    0.41214E+02
    0.42207E-03    0.42018E+02
    0.43060E-03    0.42838E+02
    0.43929E-03    0.43674E+02
    0.44817E-03    0.44526E+02
    0.45722E-03    0.45395E+02
    0.46646E-03    0.46280E+02
    0.47588E-03    0.47182E+02
    0.48550E-03    0.48101E+02
    0.49530E-03    0.49038E+02
    0.50531E-03    0.49993E+02
    0.51552E-03    0.50966E+02
    0.52593E-03    0.51958E+02
    0.53656E-03    0.52969E+02
    0.54739E-03    0.53999E+02
    0.55845E-03    0.55049E+02
    0.56973E-03    0.56119E+02
    0.58124E-03    0.57209E+02
    0.59299E-03    0.58320E+02
    0.60496E-03    0.59452E+02
    0.61719E-03    0.60605E+02
    0.62965E-03    0.61780E+02
    0.64237E-03    0.62977E+02
    0.65535E-03    0.64197E+02
    0.66859E-03    0.65440E+02
    0.68210E-03    0.66707E+02
    0.69588E-03    0.67997E+02
    0.70993E-03    0.69311E+02
    0.72427E-03    0.70650E+02
    0.73891E-03    0.72014E+02
    0.75383E-03    0.73403E+02
    0.76906E-03    0.74818E+02
    0.78460E-03    0.76259E+02
    0.80045E-03    0.77727E+02
    0.81662E-03    0.79222E+02
    0.83311E-03    0.80745E+02
    0.84994E-03    0.82296E+02
    0.86711E-03    0.83875E+02
    0.88463E-03    0.85483E+02
    0.90250E-03    0.87120E+02
    0.92073E-03    0.88787E+02
    0.93933E-03    0.90485E+02
    0.95831E-03    0.92213E+02
    0.97767E-03    0.93972E+02
    0.99742E-03    0.95762E+02
    0.10176E-02    0.97585E+02
    0.10381E-02    0.99440E+02
    0.10591E-02    0.10133E+03
    0.10805E-02    0.10325E+03
    0.11023E-02    0.10521E+03
    0.11246E-02    0.10720E+03
    0.11473E-02    0.10922E+03
    0.11705E-02    0.11128E+03
    0.11941E-02    0.11338E+03
    0.12182E-02    0.11551E+03
    0.12429E-02    0.11768E+03
    0.12680E-02    0.11988E+03
    0.12936E-02    0.12212E+03
    0.13197E-02    0.12441E+03
    0.13464E-02    0.12672E+03
    0.13736E-02    0.12908E+03
    0.14013E-02    0.13148E+03
    0.14296E-02    0.13392E+03
    0.14585E-02    0.13639E+03
    0.14880E-02    0.13891E+03
    0.15180E-02    0.14147E+03
    0.15487E-02    0.14407E+03
    0.15800E-02    0.14671E+03
    0.16119E-02    0.14939E+03
    0.16445E-02    0.15211E+03
    0.16777E-02    0.15488E+03
    0.17116E-02    0.15769E+03
    0.17462E-02    0.16054E+03
    0.17814E-02    0.16344E+03
    0.18174E-02    0.16638E+03
    0.18541E-02    0.16936E+03
    0.18916E-02    0.17239E+03
    0.19298E-02    0.17546E+03
    0.19688E-02    0.17858E+03
    0.20086E-02    0.18174E+03
    0.20491E-02    0.18494E+03
    0.20905E-02    0.18819E+03
    0.21328E-02    0.19149E+03
    0.21758E-02    0.19483E+03
    0.22198E-02    0.19821E+03
    0.22646E-02    0.20164E+03
    0.23104E-02    0.20512E+03
    0.23571E-02    0.20864E+03
    0.24047E-02    0.21220E+03
    0.24533E-02    0.21581E+03
    0.25028E-02    0.21946E+03
    0.25534E-02    0.22316E+03
    0.26050E-02    0.22690E+03
    0.26576E-02    0.23069E+03
    0.27113E-02    0.23451E+03
    0.27660E-02    0.23838E+03
    0.28219E-02    0.24230E+03
    0.28789E-02    0.24625E+03
    0.29371E-02    0.25025E+03
    0.29964E-02    0.25428E+03
    0.30569E-02    0.25836E+03
    0.31187E-02    0.26248E+03
    0.31817E-02    0.26663E+03
    0.32460E-02    0.27082E+03
    0.33115E-02    0.27505E+03
    0.33784E-02    0.27932E+03
    0.34467E-02    0.28362E+03
    0.35163E-02    0.28795E+03
    0.35874E-02    0.29232E+03
    0.36598E-02    0.29671E+03
    0.37338E-02    0.30114E+03
    0.38092E-02    0.30560E+03
    0.38861E-02    0.31009E+03
    0.39646E-02    0.31460E+03
    0.40447E-02    0.31914E+03
    0.41264E-02    0.32370E+03
    0.42098E-02    0.32828E+03
    0.42948E-02    0.33288E+03
    0.43816E-02    0.33750E+03
    0.44701E-02    0.34214E+03
    0.45604E-02    0.34679E+03
    0.46525E-02    0.35146E+03
    0.47465E-02    0.35614E+03
    0.48424E-02    0.36083E+03
    0.49402E-02    0.36552E+03
    0.50400E-02    0.37022E+03
    0.51419E-02    0.37492E+03
    0.52457E-02    0.37962E+03
    0.53517E-02    0.38433E+03
    0.54598E-02    0.38902E+03
    0.55701E-02    0.39371E+03
    0.56826E-02    0.39839E+03
    0.57974E-02    0.40306E+03
    0.59145E-02    0.40772E+03
    0.60340E-02    0.41236E+03
    0.61559E-02    0.41697E+03
    0.62803E-02    0.42157E+03
    0.64072E-02    0.42614E+03
    0.65366E-02    0.43068E+03
    0.66686E-02    0.43518E+03
    0.68033E-02    0.43966E+03
    0.69408E-02    0.44409E+03
    0.70810E-02    0.44848E+03
    0.72240E-02    0.45282E+03
    0.73700E-02    0.45712E+03
    0.75189E-02    0.46136E+03
    0.76708E-02    0.46554E+03
    0.78257E-02    0.46966E+03
    0.79838E-02    0.47372E+03
    0.81451E-02    0.47771E+03
    0.83096E-02    0.48162E+03
    0.84775E-02    0.48546E+03
    0.86488E-02    0.48922E+03
    0.88235E-02    0.49289E+03
    0.90017E-02    0.49647E+03
    0.91836E-02    0.49995E+03
    0.93691E-02    0.50334E+03
    0.95583E-02    0.50662E+03
    0.97514E-02    0.50979E+03
    0.99484E-02    0.51285E+03
    0.10149E-01    0.51578E+03
    0.10354E-01    0.51860E+03
    0.10564E-01    0.52128E+03
    0.10777E-01    0.52383E+03
    0.10995E-01    0.52624E+03
    0.11217E-01    0.52850E+03
    0.11443E-01    0.53062E+03
    0.11675E-01    0.53258E+03
    0.11910E-01    0.53437E+03
    0.12151E-01    0.53601E+03
    0.12397E-01    0.53747E+03
    0.12647E-01    0.53875E+03
    0.12902E-01    0.53986E+03
    0.13163E-01    0.54078E+03
    0.13429E-01    0.54150E+03
    0.13700E-01    0.54203E+03
    0.13977E-01    0.54236E+03
    0.14259E-01    0.54249E+03
    0.14547E-01    0.54240E+03
    0.14841E-01    0.54209E+03
    0.15141E-01    0.54156E+03
    0.15447E-01    0.54081E+03
    0.15759E-01    0.53983E+03
    0.16077E-01    0.53861E+03
    0.16402E-01    0.53715E+03
    0.16734E-01    0.53546E+03
    0.17072E-01    0.53351E+03
    0.17416E-01    0.53133E+03
    0.17768E-01    0.52889E+03
    0.18127E-01    0.52621E+03
    0.18493E-01    0.52327E+03
    0.18867E-01    0.52008E+03
    0.19248E-01    0.51665E+03
    0.19637E-01    0.51296E+03
    0.20034E-01    0.50902E+03
    0.20438E-01    0.50483E+03
    0.20851E-01    0.50039E+03
    0.21272E-01    0.49572E+03
    0.21702E-01    0.49080E+03
    0.22141E-01    0.48564E+03
    0.22588E-01    0.48026E+03
    0.23044E-01    0.47466E+03
    0.23510E-01    0.46883E+03
    0.23985E-01    0.46281E+03
    0.24469E-01    0.45658E+03
    0.24964E-01    0.45017E+03
    0.25468E-01    0.44357E+03
    0.25982E-01    0.43682E+03
    0.26507E-01    0.42991E+03
    0.27043E-01    0.42286E+03
    0.27589E-01    0.41569E+03
    0.28146E-01    0.40841E+03
    0.28715E-01    0.40104E+03
    0.29295E-01    0.39359E+03
    0.29887E-01    0.38608E+03
    0.30490E-01    0.37854E+03
    0.31106E-01    0.37097E+03
