#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.180194E+08   0.180194E+08   0.240246E+08   0.240246E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.252743E-02
   0.346343E-05   0.180194E+08   0.180194E+08   0.240246E+08   0.240246E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.257849E-02
   0.353340E-05   0.180194E+08   0.180194E+08   0.240245E+08   0.240245E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.263058E-02
   0.360478E-05   0.180194E+08   0.180194E+08   0.240244E+08   0.240244E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.268372E-02
   0.367760E-05   0.180194E+08   0.180194E+08   0.240244E+08   0.240244E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.273794E-02
   0.375189E-05   0.180194E+08   0.180194E+08   0.240243E+08   0.240243E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.279325E-02
   0.382769E-05   0.180194E+08   0.180194E+08   0.240243E+08   0.240242E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.284967E-02
   0.390501E-05   0.180194E+08   0.180194E+08   0.240242E+08   0.240242E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.290724E-02
   0.398390E-05   0.180194E+08   0.180194E+08   0.240241E+08   0.240241E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.296597E-02
   0.406438E-05   0.180194E+08   0.180194E+08   0.240240E+08   0.240240E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.302589E-02
   0.414648E-05   0.180194E+08   0.180194E+08   0.240240E+08   0.240240E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.308701E-02
   0.423025E-05   0.180194E+08   0.180194E+08   0.240239E+08   0.240239E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.314937E-02
   0.431570E-05   0.180194E+08   0.180194E+08   0.240238E+08   0.240238E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.321299E-02
   0.440289E-05   0.180194E+08   0.180194E+08   0.240237E+08   0.240237E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.327790E-02
   0.449183E-05   0.180194E+08   0.180194E+08   0.240236E+08   0.240236E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.334412E-02
   0.458257E-05   0.180194E+08   0.180194E+08   0.240235E+08   0.240235E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.341167E-02
   0.467515E-05   0.180194E+08   0.180194E+08   0.240234E+08   0.240234E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.348059E-02
   0.476959E-05   0.180194E+08   0.180194E+08   0.240233E+08   0.240233E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.355090E-02
   0.486594E-05   0.180194E+08   0.180194E+08   0.240232E+08   0.240232E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.362264E-02
   0.496424E-05   0.180194E+08   0.180194E+08   0.240231E+08   0.240231E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.369582E-02
   0.506453E-05   0.180194E+08   0.180194E+08   0.240230E+08   0.240230E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.377048E-02
   0.516684E-05   0.180194E+08   0.180194E+08   0.240229E+08   0.240229E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.384664E-02
   0.527121E-05   0.180194E+08   0.180194E+08   0.240228E+08   0.240228E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.392435E-02
   0.537770E-05   0.180194E+08   0.180194E+08   0.240226E+08   0.240226E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.400363E-02
   0.548633E-05   0.180194E+08   0.180194E+08   0.240225E+08   0.240225E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.408450E-02
   0.559717E-05   0.180194E+08   0.180194E+08   0.240224E+08   0.240224E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.416702E-02
   0.571024E-05   0.180194E+08   0.180194E+08   0.240222E+08   0.240222E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.425119E-02
   0.582559E-05   0.180194E+08   0.180194E+08   0.240221E+08   0.240221E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.433707E-02
   0.594328E-05   0.180194E+08   0.180194E+08   0.240219E+08   0.240219E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.442469E-02
   0.606334E-05   0.180194E+08   0.180194E+08   0.240218E+08   0.240218E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.451407E-02
   0.618583E-05   0.180194E+08   0.180194E+08   0.240216E+08   0.240216E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.460526E-02
   0.631079E-05   0.180194E+08   0.180194E+08   0.240214E+08   0.240214E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.469829E-02
   0.643827E-05   0.180194E+08   0.180194E+08   0.240212E+08   0.240212E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.479320E-02
   0.656834E-05   0.180194E+08   0.180194E+08   0.240210E+08   0.240210E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.489003E-02
   0.670102E-05   0.180194E+08   0.180194E+08   0.240209E+08   0.240208E+08   0.180196E+08   0.180194E+08   0.180194E+08   0.180247E+08  -0.502486E+00   0.110593E+08   0.110593E+08   0.498881E-02
