#           k/h    P           
    0.10000E-03    0.80556E+02
    0.10202E-03    0.82137E+02
    0.10408E-03    0.83749E+02
    0.10618E-03    0.85392E+02
    0.10833E-03    0.87067E+02
    0.11052E-03    0.88776E+02
    0.11275E-03    0.90517E+02
    0.11503E-03    0.92293E+02
    0.11735E-03    0.94104E+02
    0.11972E-03    0.95950E+02
    0.12214E-03    0.97833E+02
    0.12461E-03    0.99752E+02
    0.12712E-03    0.10171E+03
    0.12969E-03    0.10370E+03
    0.13231E-03    0.10574E+03
    0.13499E-03    0.10781E+03
    0.13771E-03    0.10993E+03
    0.14049E-03    0.11208E+03
    0.14333E-03    0.11428E+03
    0.14623E-03    0.11652E+03
    0.14918E-03    0.11881E+03
    0.15220E-03    0.12114E+03
    0.15527E-03    0.12352E+03
    0.15841E-03    0.12594E+03
    0.16161E-03    0.12841E+03
    0.16487E-03    0.13092E+03
    0.16820E-03    0.13349E+03
    0.17160E-03    0.13611E+03
    0.17507E-03    0.13878E+03
    0.17860E-03    0.14150E+03
    0.18221E-03    0.14427E+03
    0.18589E-03    0.14710E+03
    0.18965E-03    0.14999E+03
    0.19348E-03    0.15292E+03
    0.19739E-03    0.15592E+03
    0.20138E-03    0.15898E+03
    0.20544E-03    0.16209E+03
    0.20959E-03    0.16527E+03
    0.21383E-03    0.16851E+03
    0.21815E-03    0.17181E+03
    0.22255E-03    0.17518E+03
    0.22705E-03    0.17861E+03
    0.23164E-03    0.18211E+03
    0.23632E-03    0.18567E+03
    0.24109E-03    0.18931E+03
    0.24596E-03    0.19302E+03
    0.25093E-03    0.19680E+03
    0.25600E-03    0.20065E+03
    0.26117E-03    0.20458E+03
    0.26645E-03    0.20859E+03
    0.27183E-03    0.21267E+03
    0.27732E-03    0.21683E+03
    0.28292E-03    0.22107E+03
    0.28864E-03    0.22540E+03
    0.29447E-03    0.22981E+03
    0.30042E-03    0.23430E+03
    0.30649E-03    0.23889E+03
    0.31268E-03    0.24356E+03
    0.31899E-03    0.24832E+03
    0.32544E-03    0.25318E+03
    0.33201E-03    0.25812E+03
    0.33872E-03    0.26317E+03
    0.34556E-03    0.26831E+03
    0.35254E-03    0.27355E+03
    0.35966E-03    0.27890E+03
    0.36693E-03    0.28434E+03
    0.37434E-03    0.28990E+03
    0.38190E-03    0.29555E+03
    0.38962E-03    0.30132E+03
    0.39749E-03    0.30720E+03
    0.40552E-03    0.31320E+03
    0.41371E-03    0.31930E+03
    0.42207E-03    0.32553E+03
    0.43060E-03    0.33187E+03
    0.43929E-03    0.33834E+03
    0.44817E-03    0.34493E+03
    0.45722E-03    0.35165E+03
    0.46646E-03    0.35850E+03
    0.47588E-03    0.36547E+03
    0.48550E-03    0.37259E+03
    0.49530E-03    0.37983E+03
    0.50531E-03    0.38722E+03
    0.51552E-03    0.39474E+03
    0.52593E-03    0.40241E+03
    0.53656E-03    0.41023E+03
    0.54739E-03    0.41819E+03
    0.55845E-03    0.42630E+03
    0.56973E-03    0.43457E+03
    0.58124E-03    0.44300E+03
    0.59299E-03    0.45158E+03
    0.60496E-03    0.46033E+03
    0.61719E-03    0.46924E+03
    0.62965E-03    0.47832E+03
    0.64237E-03    0.48757E+03
    0.65535E-03    0.49699E+03
    0.66859E-03    0.50659E+03
    0.68210E-03    0.51636E+03
    0.69588E-03    0.52632E+03
    0.70993E-03    0.53647E+03
    0.72427E-03    0.54680E+03
    0.73891E-03    0.55733E+03
    0.75383E-03    0.56805E+03
    0.76906E-03    0.57897E+03
    0.78460E-03    0.59009E+03
    0.80045E-03    0.60141E+03
    0.81662E-03    0.61295E+03
    0.83311E-03    0.62469E+03
    0.84994E-03    0.63665E+03
    0.86711E-03    0.64882E+03
    0.88463E-03    0.66122E+03
    0.90250E-03    0.67384E+03
    0.92073E-03    0.68669E+03
    0.93933E-03    0.69977E+03
    0.95831E-03    0.71308E+03
    0.97767E-03    0.72663E+03
    0.99742E-03    0.74043E+03
    0.10176E-02    0.75447E+03
    0.10381E-02    0.76876E+03
    0.10591E-02    0.78330E+03
    0.10805E-02    0.79809E+03
    0.11023E-02    0.81315E+03
    0.11246E-02    0.82846E+03
    0.11473E-02    0.84405E+03
    0.11705E-02    0.85990E+03
    0.11941E-02    0.87603E+03
    0.12182E-02    0.89243E+03
    0.12429E-02    0.90912E+03
    0.12680E-02    0.92609E+03
    0.12936E-02    0.94334E+03
    0.13197E-02    0.96088E+03
    0.13464E-02    0.97872E+03
    0.13736E-02    0.99686E+03
    0.14013E-02    0.10153E+04
    0.14296E-02    0.10340E+04
    0.14585E-02    0.10531E+04
    0.14880E-02    0.10724E+04
    0.15180E-02    0.10921E+04
    0.15487E-02    0.11121E+04
    0.15800E-02    0.11324E+04
    0.16119E-02    0.11530E+04
    0.16445E-02    0.11740E+04
    0.16777E-02    0.11952E+04
    0.17116E-02    0.12168E+04
    0.17462E-02    0.12388E+04
    0.17814E-02    0.12610E+04
    0.18174E-02    0.12836E+04
    0.18541E-02    0.13066E+04
    0.18916E-02    0.13299E+04
    0.19298E-02    0.13535E+04
    0.19688E-02    0.13774E+04
    0.20086E-02    0.14017E+04
    0.20491E-02    0.14264E+04
    0.20905E-02    0.14514E+04
    0.21328E-02    0.14767E+04
    0.21758E-02    0.15024E+04
    0.22198E-02    0.15284E+04
    0.22646E-02    0.15547E+04
    0.23104E-02    0.15815E+04
    0.23571E-02    0.16085E+04
    0.24047E-02    0.16359E+04
    0.24533E-02    0.16636E+04
    0.25028E-02    0.16917E+04
    0.25534E-02    0.17201E+04
    0.26050E-02    0.17489E+04
    0.26576E-02    0.17780E+04
    0.27113E-02    0.18074E+04
    0.27660E-02    0.18371E+04
    0.28219E-02    0.18672E+04
    0.28789E-02    0.18975E+04
    0.29371E-02    0.19282E+04
    0.29964E-02    0.19592E+04
    0.30569E-02    0.19905E+04
    0.31187E-02    0.20221E+04
    0.31817E-02    0.20540E+04
    0.32460E-02    0.20862E+04
    0.33115E-02    0.21187E+04
    0.33784E-02    0.21514E+04
    0.34467E-02    0.21844E+04
    0.35163E-02    0.22176E+04
    0.35874E-02    0.22511E+04
    0.36598E-02    0.22849E+04
    0.37338E-02    0.23188E+04
    0.38092E-02    0.23530E+04
    0.38861E-02    0.23874E+04
    0.39646E-02    0.24220E+04
    0.40447E-02    0.24568E+04
    0.41264E-02    0.24917E+04
    0.42098E-02    0.25268E+04
    0.42948E-02    0.25621E+04
    0.43816E-02    0.25975E+04
    0.44701E-02    0.26330E+04
    0.45604E-02    0.26686E+04
    0.46525E-02    0.27043E+04
    0.47465E-02    0.27401E+04
    0.48424E-02    0.27760E+04
    0.49402E-02    0.28119E+04
    0.50400E-02    0.28478E+04
    0.51419E-02    0.28837E+04
    0.52457E-02    0.29197E+04
    0.53517E-02    0.29556E+04
    0.54598E-02    0.29914E+04
    0.55701E-02    0.30272E+04
    0.56826E-02    0.30629E+04
    0.57974E-02    0.30986E+04
    0.59145E-02    0.31340E+04
    0.60340E-02    0.31694E+04
    0.61559E-02    0.32046E+04
    0.62803E-02    0.32395E+04
    0.64072E-02    0.32743E+04
    0.65366E-02    0.33088E+04
    0.66686E-02    0.33431E+04
    0.68033E-02    0.33771E+04
    0.69408E-02    0.34107E+04
    0.70810E-02    0.34440E+04
    0.72240E-02    0.34770E+04
    0.73700E-02    0.35095E+04
    0.75189E-02    0.35417E+04
    0.76708E-02    0.35733E+04
    0.78257E-02    0.36045E+04
    0.79838E-02    0.36352E+04
    0.81451E-02    0.36653E+04
    0.83096E-02    0.36948E+04
    0.84775E-02    0.37238E+04
    0.86488E-02    0.37521E+04
    0.88235E-02    0.37797E+04
    0.90017E-02    0.38066E+04
    0.91836E-02    0.38327E+04
    0.93691E-02    0.38581E+04
    0.95583E-02    0.38826E+04
    0.97514E-02    0.39063E+04
    0.99484E-02    0.39291E+04
    0.10149E-01    0.39509E+04
    0.10354E-01    0.39718E+04
    0.10564E-01    0.39917E+04
    0.10777E-01    0.40105E+04
    0.10995E-01    0.40282E+04
    0.11217E-01    0.40449E+04
    0.11443E-01    0.40603E+04
    0.11675E-01    0.40745E+04
    0.11910E-01    0.40875E+04
    0.12151E-01    0.40992E+04
    0.12397E-01    0.41096E+04
    0.12647E-01    0.41187E+04
    0.12902E-01    0.41263E+04
    0.13163E-01    0.41325E+04
    0.13429E-01    0.41372E+04
    0.13700E-01    0.41404E+04
    0.13977E-01    0.41420E+04
    0.14259E-01    0.41420E+04
    0.14547E-01    0.41405E+04
    0.14841E-01    0.41372E+04
    0.15141E-01    0.41323E+04
    0.15447E-01    0.41256E+04
    0.15759E-01    0.41171E+04
    0.16077E-01    0.41069E+04
    0.16402E-01    0.40948E+04
    0.16734E-01    0.40809E+04
    0.17072E-01    0.40651E+04
    0.17416E-01    0.40475E+04
    0.17768E-01    0.40280E+04
    0.18127E-01    0.40065E+04
    0.18493E-01    0.39832E+04
    0.18867E-01    0.39579E+04
    0.19248E-01    0.39308E+04
    0.19637E-01    0.39017E+04
    0.20034E-01    0.38707E+04
    0.20438E-01    0.38378E+04
    0.20851E-01    0.38031E+04
    0.21272E-01    0.37665E+04
    0.21702E-01    0.37282E+04
    0.22141E-01    0.36880E+04
    0.22588E-01    0.36461E+04
    0.23044E-01    0.36026E+04
    0.23510E-01    0.35574E+04
    0.23985E-01    0.35107E+04
    0.24469E-01    0.34625E+04
    0.24964E-01    0.34129E+04
    0.25468E-01    0.33620E+04
    0.25982E-01    0.33098E+04
    0.26507E-01    0.32565E+04
    0.27043E-01    0.32022E+04
    0.27589E-01    0.31470E+04
    0.28146E-01    0.30910E+04
    0.28715E-01    0.30343E+04
    0.29295E-01    0.29771E+04
    0.29887E-01    0.29195E+04
    0.30490E-01    0.28616E+04
    0.31106E-01    0.28036E+04
    0.31735E-01    0.27456E+04
    0.32376E-01    0.26877E+04
    0.33030E-01    0.26302E+04
    0.33697E-01    0.25732E+04
    0.34378E-01    0.25167E+04
    0.35072E-01    0.24610E+04
    0.35781E-01    0.24062E+04
    0.36504E-01    0.23524E+04
    0.37241E-01    0.22997E+04
    0.37993E-01    0.22484E+04
    0.38761E-01    0.21984E+04
    0.39544E-01    0.21500E+04
    0.40343E-01    0.21031E+04
    0.41158E-01    0.20579E+04
    0.41989E-01    0.20145E+04
    0.42838E-01    0.19728E+04
    0.43703E-01    0.19330E+04
    0.44586E-01    0.18950E+04
    0.45486E-01    0.18589E+04
    0.46405E-01    0.18246E+04
    0.47343E-01    0.17921E+04
    0.48299E-01    0.17614E+04
    0.49275E-01    0.17323E+04
    0.50270E-01    0.17048E+04
    0.51286E-01    0.16787E+04
    0.52322E-01    0.16539E+04
    0.53379E-01    0.16301E+04
    0.54457E-01    0.16073E+04
    0.55557E-01    0.15852E+04
    0.56680E-01    0.15635E+04
    0.57825E-01    0.15421E+04
    0.58993E-01    0.15207E+04
    0.60184E-01    0.14990E+04
    0.61400E-01    0.14768E+04
    0.62641E-01    0.14538E+04
    0.63906E-01    0.14297E+04
    0.65197E-01    0.14044E+04
    0.66514E-01    0.13777E+04
    0.67858E-01    0.13494E+04
    0.69229E-01    0.13195E+04
    0.70627E-01    0.12878E+04
    0.72054E-01    0.12544E+04
    0.73510E-01    0.12194E+04
    0.74994E-01    0.11829E+04
    0.76509E-01    0.11451E+04
    0.78055E-01    0.11063E+04
    0.79632E-01    0.10668E+04
    0.81241E-01    0.10270E+04
    0.82882E-01    0.98727E+03
    0.84556E-01    0.94803E+03
    0.86264E-01    0.90972E+03
    0.88007E-01    0.87276E+03
    0.89785E-01    0.83752E+03
    0.91598E-01    0.80436E+03
    0.93449E-01    0.77355E+03
    0.95337E-01    0.74530E+03
    0.97263E-01    0.71975E+03
    0.99227E-01    0.69696E+03
    0.10123E+00    0.67686E+03
    0.10328E+00    0.65933E+03
    0.10536E+00    0.64412E+03
    0.10749E+00    0.63093E+03
    0.10966E+00    0.61934E+03
    0.11188E+00    0.60889E+03
    0.11414E+00    0.59905E+03
    0.11644E+00    0.58927E+03
    0.11880E+00    0.57904E+03
    0.12120E+00    0.56784E+03
    0.12365E+00    0.55529E+03
    0.12614E+00    0.54109E+03
    0.12869E+00    0.52510E+03
    0.13129E+00    0.50738E+03
    0.13394E+00    0.48813E+03
    0.13665E+00    0.46772E+03
    0.13941E+00    0.44665E+03
    0.14223E+00    0.42552E+03
    0.14510E+00    0.40492E+03
    0.14803E+00    0.38544E+03
    0.15102E+00    0.36756E+03
    0.15407E+00    0.35164E+03
    0.15718E+00    0.33786E+03
    0.16036E+00    0.32626E+03
    0.16360E+00    0.31666E+03
    0.16690E+00    0.30873E+03
    0.17028E+00    0.30200E+03
    0.17371E+00    0.29592E+03
    0.17722E+00    0.28988E+03
    0.18080E+00    0.28335E+03
    0.18446E+00    0.27588E+03
    0.18818E+00    0.26724E+03
    0.19198E+00    0.25740E+03
    0.19586E+00    0.24658E+03
    0.19982E+00    0.23517E+03
    0.20386E+00    0.22371E+03
    0.20797E+00    0.21272E+03
    0.21218E+00    0.20266E+03
    0.21646E+00    0.19386E+03
    0.22083E+00    0.18642E+03
    0.22530E+00    0.18024E+03
    0.22985E+00    0.17504E+03
    0.23449E+00    0.17041E+03
