#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.593908E-02
   0.346343E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.605906E-02
   0.353340E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.618146E-02
   0.360478E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.630633E-02
   0.367760E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.643373E-02
   0.375189E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.656370E-02
   0.382769E-05   0.851978E+07   0.851978E+07   0.113594E+08   0.113594E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852600E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.669629E-02
   0.390501E-05   0.851978E+07   0.851978E+07   0.113593E+08   0.113593E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.683156E-02
   0.398390E-05   0.851978E+07   0.851978E+07   0.113593E+08   0.113593E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.696957E-02
   0.406438E-05   0.851978E+07   0.851978E+07   0.113593E+08   0.113593E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811549E+07   0.811549E+07   0.711036E-02
   0.414648E-05   0.851978E+07   0.851978E+07   0.113593E+08   0.113593E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.725400E-02
   0.423025E-05   0.851978E+07   0.851978E+07   0.113593E+08   0.113593E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.740054E-02
   0.431570E-05   0.851978E+07   0.851978E+07   0.113593E+08   0.113593E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852600E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.755004E-02
   0.440289E-05   0.851978E+07   0.851978E+07   0.113592E+08   0.113592E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852601E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.770256E-02
   0.449183E-05   0.851978E+07   0.851978E+07   0.113592E+08   0.113592E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852600E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.785816E-02
   0.458257E-05   0.851978E+07   0.851978E+07   0.113592E+08   0.113592E+08   0.852024E+07   0.851979E+07   0.851978E+07   0.852600E+07  -0.590449E+00   0.811548E+07   0.811548E+07   0.801691E-02
