#           k/h    P           
    0.10000E-03    0.96428E+02
    0.10202E-03    0.98320E+02
    0.10408E-03    0.10025E+03
    0.10618E-03    0.10222E+03
    0.10833E-03    0.10422E+03
    0.11052E-03    0.10627E+03
    0.11275E-03    0.10835E+03
    0.11503E-03    0.11048E+03
    0.11735E-03    0.11265E+03
    0.11972E-03    0.11486E+03
    0.12214E-03    0.11711E+03
    0.12461E-03    0.11941E+03
    0.12712E-03    0.12175E+03
    0.12969E-03    0.12414E+03
    0.13231E-03    0.12657E+03
    0.13499E-03    0.12906E+03
    0.13771E-03    0.13159E+03
    0.14049E-03    0.13417E+03
    0.14333E-03    0.13680E+03
    0.14623E-03    0.13948E+03
    0.14918E-03    0.14222E+03
    0.15220E-03    0.14501E+03
    0.15527E-03    0.14785E+03
    0.15841E-03    0.15075E+03
    0.16161E-03    0.15371E+03
    0.16487E-03    0.15672E+03
    0.16820E-03    0.15979E+03
    0.17160E-03    0.16293E+03
    0.17507E-03    0.16612E+03
    0.17860E-03    0.16938E+03
    0.18221E-03    0.17270E+03
    0.18589E-03    0.17608E+03
    0.18965E-03    0.17954E+03
    0.19348E-03    0.18305E+03
    0.19739E-03    0.18664E+03
    0.20138E-03    0.19030E+03
    0.20544E-03    0.19403E+03
    0.20959E-03    0.19783E+03
    0.21383E-03    0.20171E+03
    0.21815E-03    0.20566E+03
    0.22255E-03    0.20969E+03
    0.22705E-03    0.21380E+03
    0.23164E-03    0.21799E+03
    0.23632E-03    0.22226E+03
    0.24109E-03    0.22661E+03
    0.24596E-03    0.23105E+03
    0.25093E-03    0.23557E+03
    0.25600E-03    0.24018E+03
    0.26117E-03    0.24488E+03
    0.26645E-03    0.24968E+03
    0.27183E-03    0.25457E+03
    0.27732E-03    0.25955E+03
    0.28292E-03    0.26463E+03
    0.28864E-03    0.26980E+03
    0.29447E-03    0.27508E+03
    0.30042E-03    0.28046E+03
    0.30649E-03    0.28595E+03
    0.31268E-03    0.29154E+03
    0.31899E-03    0.29724E+03
    0.32544E-03    0.30305E+03
    0.33201E-03    0.30897E+03
    0.33872E-03    0.31501E+03
    0.34556E-03    0.32117E+03
    0.35254E-03    0.32744E+03
    0.35966E-03    0.33384E+03
    0.36693E-03    0.34036E+03
    0.37434E-03    0.34700E+03
    0.38190E-03    0.35377E+03
    0.38962E-03    0.36068E+03
    0.39749E-03    0.36772E+03
    0.40552E-03    0.37489E+03
    0.41371E-03    0.38220E+03
    0.42207E-03    0.38965E+03
    0.43060E-03    0.39724E+03
    0.43929E-03    0.40498E+03
    0.44817E-03    0.41287E+03
    0.45722E-03    0.42091E+03
    0.46646E-03    0.42911E+03
    0.47588E-03    0.43746E+03
    0.48550E-03    0.44597E+03
    0.49530E-03    0.45464E+03
    0.50531E-03    0.46348E+03
    0.51552E-03    0.47249E+03
    0.52593E-03    0.48167E+03
    0.53656E-03    0.49102E+03
    0.54739E-03    0.50055E+03
    0.55845E-03    0.51026E+03
    0.56973E-03    0.52015E+03
    0.58124E-03    0.53024E+03
    0.59299E-03    0.54051E+03
    0.60496E-03    0.55098E+03
    0.61719E-03    0.56164E+03
    0.62965E-03    0.57250E+03
    0.64237E-03    0.58357E+03
    0.65535E-03    0.59485E+03
    0.66859E-03    0.60633E+03
    0.68210E-03    0.61804E+03
    0.69588E-03    0.62996E+03
    0.70993E-03    0.64210E+03
    0.72427E-03    0.65446E+03
    0.73891E-03    0.66706E+03
    0.75383E-03    0.67989E+03
    0.76906E-03    0.69295E+03
    0.78460E-03    0.70626E+03
    0.80045E-03    0.71981E+03
    0.81662E-03    0.73361E+03
    0.83311E-03    0.74766E+03
    0.84994E-03    0.76197E+03
    0.86711E-03    0.77654E+03
    0.88463E-03    0.79138E+03
    0.90250E-03    0.80648E+03
    0.92073E-03    0.82185E+03
    0.93933E-03    0.83750E+03
    0.95831E-03    0.85343E+03
    0.97767E-03    0.86965E+03
    0.99742E-03    0.88616E+03
    0.10176E-02    0.90296E+03
    0.10381E-02    0.92005E+03
    0.10591E-02    0.93745E+03
    0.10805E-02    0.95516E+03
    0.11023E-02    0.97317E+03
    0.11246E-02    0.99150E+03
    0.11473E-02    0.10102E+04
    0.11705E-02    0.10291E+04
    0.11941E-02    0.10484E+04
    0.12182E-02    0.10680E+04
    0.12429E-02    0.10880E+04
    0.12680E-02    0.11083E+04
    0.12936E-02    0.11290E+04
    0.13197E-02    0.11500E+04
    0.13464E-02    0.11713E+04
    0.13736E-02    0.11930E+04
    0.14013E-02    0.12151E+04
    0.14296E-02    0.12375E+04
    0.14585E-02    0.12603E+04
    0.14880E-02    0.12834E+04
    0.15180E-02    0.13070E+04
    0.15487E-02    0.13309E+04
    0.15800E-02    0.13552E+04
    0.16119E-02    0.13799E+04
    0.16445E-02    0.14049E+04
    0.16777E-02    0.14304E+04
    0.17116E-02    0.14562E+04
    0.17462E-02    0.14825E+04
    0.17814E-02    0.15091E+04
    0.18174E-02    0.15362E+04
    0.18541E-02    0.15636E+04
    0.18916E-02    0.15915E+04
    0.19298E-02    0.16197E+04
    0.19688E-02    0.16484E+04
    0.20086E-02    0.16775E+04
    0.20491E-02    0.17070E+04
    0.20905E-02    0.17369E+04
    0.21328E-02    0.17672E+04
    0.21758E-02    0.17979E+04
    0.22198E-02    0.18290E+04
    0.22646E-02    0.18606E+04
    0.23104E-02    0.18925E+04
    0.23571E-02    0.19249E+04
    0.24047E-02    0.19577E+04
    0.24533E-02    0.19909E+04
    0.25028E-02    0.20245E+04
    0.25534E-02    0.20585E+04
    0.26050E-02    0.20929E+04
    0.26576E-02    0.21276E+04
    0.27113E-02    0.21628E+04
    0.27660E-02    0.21984E+04
    0.28219E-02    0.22344E+04
    0.28789E-02    0.22707E+04
    0.29371E-02    0.23074E+04
    0.29964E-02    0.23445E+04
    0.30569E-02    0.23820E+04
    0.31187E-02    0.24198E+04
    0.31817E-02    0.24580E+04
    0.32460E-02    0.24965E+04
    0.33115E-02    0.25353E+04
    0.33784E-02    0.25745E+04
    0.34467E-02    0.26139E+04
    0.35163E-02    0.26537E+04
    0.35874E-02    0.26938E+04
    0.36598E-02    0.27342E+04
    0.37338E-02    0.27748E+04
    0.38092E-02    0.28157E+04
    0.38861E-02    0.28568E+04
    0.39646E-02    0.28982E+04
    0.40447E-02    0.29398E+04
    0.41264E-02    0.29816E+04
    0.42098E-02    0.30236E+04
    0.42948E-02    0.30658E+04
    0.43816E-02    0.31081E+04
    0.44701E-02    0.31506E+04
    0.45604E-02    0.31932E+04
    0.46525E-02    0.32359E+04
    0.47465E-02    0.32788E+04
    0.48424E-02    0.33217E+04
    0.49402E-02    0.33646E+04
    0.50400E-02    0.34076E+04
    0.51419E-02    0.34506E+04
    0.52457E-02    0.34935E+04
    0.53517E-02    0.35365E+04
    0.54598E-02    0.35794E+04
    0.55701E-02    0.36222E+04
    0.56826E-02    0.36649E+04
    0.57974E-02    0.37075E+04
    0.59145E-02    0.37499E+04
    0.60340E-02    0.37922E+04
    0.61559E-02    0.38343E+04
    0.62803E-02    0.38761E+04
    0.64072E-02    0.39177E+04
    0.65366E-02    0.39590E+04
    0.66686E-02    0.39999E+04
    0.68033E-02    0.40406E+04
    0.69408E-02    0.40808E+04
    0.70810E-02    0.41206E+04
    0.72240E-02    0.41600E+04
    0.73700E-02    0.41989E+04
