#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.162236E+08   0.162236E+08   0.216305E+08   0.216304E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.294219E-02
   0.346343E-05   0.162236E+08   0.162236E+08   0.216304E+08   0.216304E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.300163E-02
   0.353340E-05   0.162236E+08   0.162236E+08   0.216304E+08   0.216304E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.306226E-02
   0.360478E-05   0.162236E+08   0.162236E+08   0.216303E+08   0.216303E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.312412E-02
   0.367760E-05   0.162236E+08   0.162236E+08   0.216303E+08   0.216303E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.318723E-02
   0.375189E-05   0.162236E+08   0.162236E+08   0.216302E+08   0.216302E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.325162E-02
   0.382769E-05   0.162236E+08   0.162236E+08   0.216302E+08   0.216302E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.331731E-02
   0.390501E-05   0.162236E+08   0.162236E+08   0.216301E+08   0.216301E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.338432E-02
   0.398390E-05   0.162236E+08   0.162236E+08   0.216301E+08   0.216301E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.345269E-02
   0.406438E-05   0.162236E+08   0.162236E+08   0.216300E+08   0.216300E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.352244E-02
   0.414648E-05   0.162236E+08   0.162236E+08   0.216299E+08   0.216299E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.359359E-02
   0.423025E-05   0.162236E+08   0.162236E+08   0.216299E+08   0.216299E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.366619E-02
   0.431570E-05   0.162236E+08   0.162236E+08   0.216298E+08   0.216298E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.374025E-02
   0.440289E-05   0.162236E+08   0.162236E+08   0.216298E+08   0.216297E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.381581E-02
   0.449183E-05   0.162236E+08   0.162236E+08   0.216297E+08   0.216297E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.389289E-02
   0.458257E-05   0.162236E+08   0.162236E+08   0.216296E+08   0.216296E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.397153E-02
   0.467515E-05   0.162236E+08   0.162236E+08   0.216295E+08   0.216295E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.405176E-02
   0.476959E-05   0.162236E+08   0.162236E+08   0.216294E+08   0.216294E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.413361E-02
   0.486594E-05   0.162236E+08   0.162236E+08   0.216294E+08   0.216294E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.421712E-02
   0.496424E-05   0.162236E+08   0.162236E+08   0.216293E+08   0.216293E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.430231E-02
   0.506453E-05   0.162236E+08   0.162236E+08   0.216292E+08   0.216292E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.438922E-02
   0.516684E-05   0.162236E+08   0.162236E+08   0.216291E+08   0.216291E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.447788E-02
   0.527121E-05   0.162236E+08   0.162236E+08   0.216290E+08   0.216290E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.456834E-02
   0.537770E-05   0.162236E+08   0.162236E+08   0.216289E+08   0.216289E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.466063E-02
   0.548633E-05   0.162236E+08   0.162236E+08   0.216288E+08   0.216288E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.475478E-02
   0.559717E-05   0.162236E+08   0.162236E+08   0.216287E+08   0.216287E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530311E+00   0.114552E+08   0.114552E+08   0.485083E-02
   0.571024E-05   0.162236E+08   0.162236E+08   0.216286E+08   0.216286E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530311E+00   0.114552E+08   0.114552E+08   0.494882E-02
   0.582559E-05   0.162236E+08   0.162236E+08   0.216284E+08   0.216284E+08   0.162238E+08   0.162236E+08   0.162236E+08   0.162292E+08  -0.530312E+00   0.114552E+08   0.114552E+08   0.504879E-02
