#           k/h    P           
    0.10000E-03    0.49761E+03
    0.10202E-03    0.50737E+03
    0.10408E-03    0.51733E+03
    0.10618E-03    0.52748E+03
    0.10833E-03    0.53783E+03
    0.11052E-03    0.54838E+03
    0.11275E-03    0.55914E+03
    0.11503E-03    0.57011E+03
    0.11735E-03    0.58129E+03
    0.11972E-03    0.59270E+03
    0.12214E-03    0.60432E+03
    0.12461E-03    0.61618E+03
    0.12712E-03    0.62826E+03
    0.12969E-03    0.64059E+03
    0.13231E-03    0.65315E+03
    0.13499E-03    0.66596E+03
    0.13771E-03    0.67902E+03
    0.14049E-03    0.69234E+03
    0.14333E-03    0.70592E+03
    0.14623E-03    0.71976E+03
    0.14918E-03    0.73388E+03
    0.15220E-03    0.74827E+03
    0.15527E-03    0.76294E+03
    0.15841E-03    0.77790E+03
    0.16161E-03    0.79315E+03
    0.16487E-03    0.80870E+03
    0.16820E-03    0.82456E+03
    0.17160E-03    0.84072E+03
    0.17507E-03    0.85720E+03
    0.17860E-03    0.87401E+03
    0.18221E-03    0.89114E+03
    0.18589E-03    0.90860E+03
    0.18965E-03    0.92641E+03
    0.19348E-03    0.94457E+03
    0.19739E-03    0.96307E+03
    0.20138E-03    0.98195E+03
    0.20544E-03    0.10012E+04
    0.20959E-03    0.10208E+04
    0.21383E-03    0.10408E+04
    0.21815E-03    0.10612E+04
    0.22255E-03    0.10820E+04
    0.22705E-03    0.11032E+04
    0.23164E-03    0.11248E+04
    0.23632E-03    0.11468E+04
    0.24109E-03    0.11692E+04
    0.24596E-03    0.11921E+04
    0.25093E-03    0.12155E+04
    0.25600E-03    0.12393E+04
    0.26117E-03    0.12635E+04
    0.26645E-03    0.12882E+04
    0.27183E-03    0.13134E+04
    0.27732E-03    0.13391E+04
    0.28292E-03    0.13653E+04
    0.28864E-03    0.13920E+04
    0.29447E-03    0.14192E+04
    0.30042E-03    0.14470E+04
    0.30649E-03    0.14753E+04
    0.31268E-03    0.15041E+04
    0.31899E-03    0.15335E+04
    0.32544E-03    0.15635E+04
    0.33201E-03    0.15940E+04
    0.33872E-03    0.16252E+04
    0.34556E-03    0.16569E+04
    0.35254E-03    0.16892E+04
    0.35966E-03    0.17222E+04
    0.36693E-03    0.17558E+04
    0.37434E-03    0.17901E+04
    0.38190E-03    0.18250E+04
    0.38962E-03    0.18606E+04
    0.39749E-03    0.18969E+04
    0.40552E-03    0.19338E+04
    0.41371E-03    0.19715E+04
