#           k/h    P           
    0.10000E-03    0.16846E+02
    0.10202E-03    0.17176E+02
    0.10408E-03    0.17513E+02
    0.10618E-03    0.17857E+02
    0.10833E-03    0.18208E+02
    0.11052E-03    0.18565E+02
    0.11275E-03    0.18929E+02
    0.11503E-03    0.19300E+02
    0.11735E-03    0.19679E+02
    0.11972E-03    0.20065E+02
    0.12214E-03    0.20459E+02
    0.12461E-03    0.20860E+02
    0.12712E-03    0.21270E+02
    0.12969E-03    0.21687E+02
    0.13231E-03    0.22112E+02
    0.13499E-03    0.22546E+02
    0.13771E-03    0.22989E+02
    0.14049E-03    0.23439E+02
    0.14333E-03    0.23899E+02
    0.14623E-03    0.24368E+02
    0.14918E-03    0.24846E+02
    0.15220E-03    0.25333E+02
    0.15527E-03    0.25830E+02
    0.15841E-03    0.26337E+02
    0.16161E-03    0.26854E+02
    0.16487E-03    0.27380E+02
    0.16820E-03    0.27917E+02
    0.17160E-03    0.28465E+02
    0.17507E-03    0.29023E+02
    0.17860E-03    0.29592E+02
    0.18221E-03    0.30172E+02
    0.18589E-03    0.30764E+02
    0.18965E-03    0.31367E+02
    0.19348E-03    0.31982E+02
    0.19739E-03    0.32609E+02
    0.20138E-03    0.33248E+02
    0.20544E-03    0.33900E+02
    0.20959E-03    0.34564E+02
    0.21383E-03    0.35242E+02
    0.21815E-03    0.35933E+02
    0.22255E-03    0.36637E+02
    0.22705E-03    0.37355E+02
    0.23164E-03    0.38087E+02
    0.23632E-03    0.38833E+02
    0.24109E-03    0.39594E+02
    0.24596E-03    0.40369E+02
    0.25093E-03    0.41160E+02
    0.25600E-03    0.41966E+02
    0.26117E-03    0.42788E+02
    0.26645E-03    0.43626E+02
    0.27183E-03    0.44481E+02
    0.27732E-03    0.45352E+02
    0.28292E-03    0.46239E+02
    0.28864E-03    0.47145E+02
    0.29447E-03    0.48067E+02
    0.30042E-03    0.49008E+02
    0.30649E-03    0.49967E+02
    0.31268E-03    0.50945E+02
    0.31899E-03    0.51942E+02
    0.32544E-03    0.52958E+02
    0.33201E-03    0.53993E+02
    0.33872E-03    0.55049E+02
    0.34556E-03    0.56126E+02
    0.35254E-03    0.57223E+02
    0.35966E-03    0.58341E+02
    0.36693E-03    0.59481E+02
    0.37434E-03    0.60644E+02
    0.38190E-03    0.61828E+02
    0.38962E-03    0.63036E+02
    0.39749E-03    0.64267E+02
    0.40552E-03    0.65522E+02
    0.41371E-03    0.66801E+02
    0.42207E-03    0.68104E+02
    0.43060E-03    0.69433E+02
    0.43929E-03    0.70787E+02
    0.44817E-03    0.72168E+02
    0.45722E-03    0.73575E+02
    0.46646E-03    0.75009E+02
    0.47588E-03    0.76470E+02
    0.48550E-03    0.77960E+02
    0.49530E-03    0.79478E+02
    0.50531E-03    0.81025E+02
    0.51552E-03    0.82602E+02
    0.52593E-03    0.84209E+02
    0.53656E-03    0.85846E+02
    0.54739E-03    0.87515E+02
    0.55845E-03    0.89215E+02
    0.56973E-03    0.90948E+02
    0.58124E-03    0.92714E+02
    0.59299E-03    0.94513E+02
    0.60496E-03    0.96347E+02
    0.61719E-03    0.98215E+02
    0.62965E-03    0.10012E+03
    0.64237E-03    0.10206E+03
    0.65535E-03    0.10403E+03
    0.66859E-03    0.10605E+03
    0.68210E-03    0.10810E+03
    0.69588E-03    0.11019E+03
    0.70993E-03    0.11231E+03
    0.72427E-03    0.11448E+03
