#           k/h    P           
    0.10000E-03    0.86096E+02
    0.10202E-03    0.87785E+02
    0.10408E-03    0.89507E+02
    0.10618E-03    0.91264E+02
    0.10833E-03    0.93054E+02
    0.11052E-03    0.94880E+02
    0.11275E-03    0.96742E+02
    0.11503E-03    0.98640E+02
    0.11735E-03    0.10058E+03
    0.11972E-03    0.10255E+03
    0.12214E-03    0.10456E+03
    0.12461E-03    0.10661E+03
    0.12712E-03    0.10870E+03
    0.12969E-03    0.11084E+03
    0.13231E-03    0.11301E+03
    0.13499E-03    0.11523E+03
    0.13771E-03    0.11749E+03
    0.14049E-03    0.11979E+03
    0.14333E-03    0.12214E+03
    0.14623E-03    0.12454E+03
    0.14918E-03    0.12698E+03
    0.15220E-03    0.12947E+03
    0.15527E-03    0.13201E+03
    0.15841E-03    0.13460E+03
    0.16161E-03    0.13724E+03
    0.16487E-03    0.13993E+03
    0.16820E-03    0.14267E+03
    0.17160E-03    0.14547E+03
    0.17507E-03    0.14832E+03
    0.17860E-03    0.15123E+03
    0.18221E-03    0.15419E+03
    0.18589E-03    0.15722E+03
    0.18965E-03    0.16030E+03
    0.19348E-03    0.16344E+03
    0.19739E-03    0.16664E+03
    0.20138E-03    0.16991E+03
    0.20544E-03    0.17324E+03
    0.20959E-03    0.17663E+03
    0.21383E-03    0.18010E+03
    0.21815E-03    0.18362E+03
    0.22255E-03    0.18722E+03
    0.22705E-03    0.19089E+03
    0.23164E-03    0.19463E+03
    0.23632E-03    0.19844E+03
    0.24109E-03    0.20233E+03
    0.24596E-03    0.20629E+03
    0.25093E-03    0.21033E+03
    0.25600E-03    0.21445E+03
    0.26117E-03    0.21865E+03
    0.26645E-03    0.22293E+03
    0.27183E-03    0.22729E+03
    0.27732E-03    0.23174E+03
    0.28292E-03    0.23627E+03
    0.28864E-03    0.24090E+03
    0.29447E-03    0.24561E+03
    0.30042E-03    0.25041E+03
    0.30649E-03    0.25531E+03
    0.31268E-03    0.26030E+03
    0.31899E-03    0.26539E+03
    0.32544E-03    0.27058E+03
    0.33201E-03    0.27587E+03
    0.33872E-03    0.28126E+03
    0.34556E-03    0.28676E+03
    0.35254E-03    0.29236E+03
    0.35966E-03    0.29807E+03
    0.36693E-03    0.30389E+03
    0.37434E-03    0.30983E+03
    0.38190E-03    0.31587E+03
    0.38962E-03    0.32204E+03
    0.39749E-03    0.32832E+03
    0.40552E-03    0.33473E+03
    0.41371E-03    0.34125E+03
    0.42207E-03    0.34791E+03
    0.43060E-03    0.35469E+03
    0.43929E-03    0.36160E+03
    0.44817E-03    0.36864E+03
    0.45722E-03    0.37582E+03
    0.46646E-03    0.38314E+03
    0.47588E-03    0.39060E+03
    0.48550E-03    0.39820E+03
    0.49530E-03    0.40594E+03
    0.50531E-03    0.41383E+03
    0.51552E-03    0.42188E+03
    0.52593E-03    0.43007E+03
    0.53656E-03    0.43842E+03
    0.54739E-03    0.44693E+03
    0.55845E-03    0.45561E+03
    0.56973E-03    0.46444E+03
    0.58124E-03    0.47344E+03
    0.59299E-03    0.48262E+03
    0.60496E-03    0.49196E+03
    0.61719E-03    0.50149E+03
    0.62965E-03    0.51119E+03
    0.64237E-03    0.52107E+03
    0.65535E-03    0.53114E+03
    0.66859E-03    0.54140E+03
    0.68210E-03    0.55185E+03
    0.69588E-03    0.56249E+03
    0.70993E-03    0.57333E+03
    0.72427E-03    0.58438E+03
    0.73891E-03    0.59563E+03
    0.75383E-03    0.60708E+03
    0.76906E-03    0.61875E+03
    0.78460E-03    0.63063E+03
    0.80045E-03    0.64274E+03
    0.81662E-03    0.65506E+03
    0.83311E-03    0.66761E+03
    0.84994E-03    0.68039E+03
    0.86711E-03    0.69340E+03
    0.88463E-03    0.70664E+03
    0.90250E-03    0.72013E+03
    0.92073E-03    0.73386E+03
    0.93933E-03    0.74784E+03
    0.95831E-03    0.76207E+03
    0.97767E-03    0.77655E+03
    0.99742E-03    0.79129E+03
    0.10176E-02    0.80629E+03
    0.10381E-02    0.82156E+03
    0.10591E-02    0.83710E+03
    0.10805E-02    0.85291E+03
    0.11023E-02    0.86900E+03
    0.11246E-02    0.88537E+03
    0.11473E-02    0.90202E+03
    0.11705E-02    0.91896E+03
    0.11941E-02    0.93620E+03
    0.12182E-02    0.95372E+03
    0.12429E-02    0.97155E+03
    0.12680E-02    0.98969E+03
    0.12936E-02    0.10081E+04
    0.13197E-02    0.10269E+04
    0.13464E-02    0.10459E+04
    0.13736E-02    0.10653E+04
    0.14013E-02    0.10850E+04
    0.14296E-02    0.11050E+04
    0.14585E-02    0.11254E+04
    0.14880E-02    0.11461E+04
    0.15180E-02    0.11671E+04
    0.15487E-02    0.11884E+04
    0.15800E-02    0.12101E+04
    0.16119E-02    0.12322E+04
    0.16445E-02    0.12546E+04
    0.16777E-02    0.12773E+04
