#           k/h    P           
    0.10000E-03    0.45037E+03
    0.10202E-03    0.45921E+03
    0.10408E-03    0.46822E+03
    0.10618E-03    0.47741E+03
    0.10833E-03    0.48677E+03
    0.11052E-03    0.49632E+03
    0.11275E-03    0.50606E+03
    0.11503E-03    0.51599E+03
    0.11735E-03    0.52611E+03
    0.11972E-03    0.53643E+03
    0.12214E-03    0.54695E+03
    0.12461E-03    0.55768E+03
    0.12712E-03    0.56862E+03
    0.12969E-03    0.57978E+03
    0.13231E-03    0.59115E+03
    0.13499E-03    0.60274E+03
    0.13771E-03    0.61456E+03
    0.14049E-03    0.62662E+03
    0.14333E-03    0.63891E+03
    0.14623E-03    0.65144E+03
    0.14918E-03    0.66421E+03
    0.15220E-03    0.67724E+03
    0.15527E-03    0.69052E+03
    0.15841E-03    0.70406E+03
    0.16161E-03    0.71786E+03
    0.16487E-03    0.73194E+03
    0.16820E-03    0.74629E+03
    0.17160E-03    0.76092E+03
    0.17507E-03    0.77583E+03
    0.17860E-03    0.79104E+03
    0.18221E-03    0.80654E+03
    0.18589E-03    0.82235E+03
    0.18965E-03    0.83847E+03
    0.19348E-03    0.85490E+03
    0.19739E-03    0.87165E+03
    0.20138E-03    0.88873E+03
    0.20544E-03    0.90615E+03
    0.20959E-03    0.92390E+03
    0.21383E-03    0.94200E+03
    0.21815E-03    0.96045E+03
    0.22255E-03    0.97926E+03
    0.22705E-03    0.99844E+03
    0.23164E-03    0.10180E+04
    0.23632E-03    0.10379E+04
    0.24109E-03    0.10582E+04
    0.24596E-03    0.10790E+04
    0.25093E-03    0.11001E+04
    0.25600E-03    0.11216E+04
    0.26117E-03    0.11436E+04
    0.26645E-03    0.11660E+04
    0.27183E-03    0.11888E+04
    0.27732E-03    0.12120E+04
    0.28292E-03    0.12357E+04
    0.28864E-03    0.12599E+04
    0.29447E-03    0.12845E+04
    0.30042E-03    0.13097E+04
    0.30649E-03    0.13353E+04
    0.31268E-03    0.13614E+04
    0.31899E-03    0.13880E+04
    0.32544E-03    0.14151E+04
    0.33201E-03    0.14427E+04
    0.33872E-03    0.14709E+04
    0.34556E-03    0.14996E+04
    0.35254E-03    0.15289E+04
    0.35966E-03    0.15588E+04
    0.36693E-03    0.15892E+04
    0.37434E-03    0.16202E+04
    0.38190E-03    0.16518E+04
    0.38962E-03    0.16840E+04
    0.39749E-03    0.17168E+04
    0.40552E-03    0.17503E+04
    0.41371E-03    0.17844E+04
    0.42207E-03    0.18192E+04
    0.43060E-03    0.18546E+04
    0.43929E-03    0.18907E+04
    0.44817E-03    0.19275E+04
    0.45722E-03    0.19650E+04
    0.46646E-03    0.20032E+04
    0.47588E-03    0.20422E+04
    0.48550E-03    0.20819E+04
    0.49530E-03    0.21223E+04
    0.50531E-03    0.21636E+04
    0.51552E-03    0.22056E+04
    0.52593E-03    0.22484E+04
    0.53656E-03    0.22920E+04
    0.54739E-03    0.23364E+04
    0.55845E-03    0.23817E+04
    0.56973E-03    0.24279E+04
    0.58124E-03    0.24749E+04
    0.59299E-03    0.25228E+04
    0.60496E-03    0.25716E+04
    0.61719E-03    0.26213E+04
    0.62965E-03    0.26720E+04
    0.64237E-03    0.27236E+04
    0.65535E-03    0.27762E+04
    0.66859E-03    0.28297E+04
    0.68210E-03    0.28843E+04
    0.69588E-03    0.29398E+04
    0.70993E-03    0.29964E+04
    0.72427E-03    0.30541E+04
    0.73891E-03    0.31128E+04
    0.75383E-03    0.31726E+04
    0.76906E-03    0.32335E+04
    0.78460E-03    0.32955E+04
    0.80045E-03    0.33587E+04
    0.81662E-03    0.34230E+04
    0.83311E-03    0.34885E+04
    0.84994E-03    0.35552E+04
    0.86711E-03    0.36231E+04
    0.88463E-03    0.36923E+04
    0.90250E-03    0.37627E+04
    0.92073E-03    0.38343E+04
    0.93933E-03    0.39073E+04
    0.95831E-03    0.39816E+04
    0.97767E-03    0.40572E+04
    0.99742E-03    0.41341E+04
    0.10176E-02    0.42124E+04
    0.10381E-02    0.42921E+04
    0.10591E-02    0.43732E+04
    0.10805E-02    0.44557E+04
    0.11023E-02    0.45397E+04
    0.11246E-02    0.46251E+04
    0.11473E-02    0.47121E+04
    0.11705E-02    0.48005E+04
    0.11941E-02    0.48905E+04
    0.12182E-02    0.49820E+04
    0.12429E-02    0.50750E+04
    0.12680E-02    0.51697E+04
    0.12936E-02    0.52659E+04
    0.13197E-02    0.53638E+04
    0.13464E-02    0.54633E+04
    0.13736E-02    0.55645E+04
    0.14013E-02    0.56673E+04
    0.14296E-02    0.57718E+04
    0.14585E-02    0.58781E+04
    0.14880E-02    0.59860E+04
    0.15180E-02    0.60957E+04
    0.15487E-02    0.62072E+04
    0.15800E-02    0.63205E+04
    0.16119E-02    0.64355E+04
    0.16445E-02    0.65523E+04
    0.16777E-02    0.66710E+04
    0.17116E-02    0.67915E+04
    0.17462E-02    0.69139E+04
    0.17814E-02    0.70381E+04
    0.18174E-02    0.71641E+04
    0.18541E-02    0.72921E+04
    0.18916E-02    0.74219E+04
    0.19298E-02    0.75536E+04
    0.19688E-02    0.76872E+04
    0.20086E-02    0.78227E+04
    0.20491E-02    0.79602E+04
    0.20905E-02    0.80995E+04
    0.21328E-02    0.82408E+04
    0.21758E-02    0.83840E+04
    0.22198E-02    0.85291E+04
    0.22646E-02    0.86761E+04
    0.23104E-02    0.88250E+04
    0.23571E-02    0.89759E+04
    0.24047E-02    0.91286E+04
    0.24533E-02    0.92833E+04
    0.25028E-02    0.94398E+04
    0.25534E-02    0.95983E+04
    0.26050E-02    0.97585E+04
    0.26576E-02    0.99207E+04
    0.27113E-02    0.10085E+05
    0.27660E-02    0.10250E+05
    0.28219E-02    0.10418E+05
    0.28789E-02    0.10587E+05
    0.29371E-02    0.10758E+05
    0.29964E-02    0.10931E+05
    0.30569E-02    0.11106E+05
    0.31187E-02    0.11282E+05
    0.31817E-02    0.11460E+05
    0.32460E-02    0.11639E+05
    0.33115E-02    0.11820E+05
    0.33784E-02    0.12002E+05
    0.34467E-02    0.12186E+05
    0.35163E-02    0.12371E+05
    0.35874E-02    0.12558E+05
    0.36598E-02    0.12746E+05
    0.37338E-02    0.12935E+05
    0.38092E-02    0.13125E+05
    0.38861E-02    0.13317E+05
    0.39646E-02    0.13510E+05
    0.40447E-02    0.13703E+05
    0.41264E-02    0.13898E+05
    0.42098E-02    0.14093E+05
    0.42948E-02    0.14290E+05
    0.43816E-02    0.14487E+05
    0.44701E-02    0.14684E+05
    0.45604E-02    0.14883E+05
    0.46525E-02    0.15081E+05
    0.47465E-02    0.15281E+05
    0.48424E-02    0.15480E+05
    0.49402E-02    0.15680E+05
    0.50400E-02    0.15880E+05
    0.51419E-02    0.16080E+05
    0.52457E-02    0.16279E+05
    0.53517E-02    0.16479E+05
    0.54598E-02    0.16678E+05
    0.55701E-02    0.16877E+05
    0.56826E-02    0.17076E+05
    0.57974E-02    0.17274E+05
    0.59145E-02    0.17471E+05
    0.60340E-02    0.17667E+05
    0.61559E-02    0.17863E+05
    0.62803E-02    0.18057E+05
    0.64072E-02    0.18250E+05
    0.65366E-02    0.18442E+05
    0.66686E-02    0.18632E+05
    0.68033E-02    0.18820E+05
    0.69408E-02    0.19007E+05
    0.70810E-02    0.19191E+05
    0.72240E-02    0.19374E+05
    0.73700E-02    0.19554E+05
    0.75189E-02    0.19732E+05
    0.76708E-02    0.19908E+05
    0.78257E-02    0.20080E+05
    0.79838E-02    0.20250E+05
    0.81451E-02    0.20416E+05
    0.83096E-02    0.20580E+05
    0.84775E-02    0.20739E+05
    0.86488E-02    0.20896E+05
    0.88235E-02    0.21048E+05
    0.90017E-02    0.21196E+05
    0.91836E-02    0.21340E+05
    0.93691E-02    0.21480E+05
    0.95583E-02    0.21615E+05
    0.97514E-02    0.21745E+05
    0.99484E-02    0.21870E+05
    0.10149E-01    0.21990E+05
    0.10354E-01    0.22105E+05
    0.10564E-01    0.22213E+05
    0.10777E-01    0.22316E+05
    0.10995E-01    0.22413E+05
    0.11217E-01    0.22503E+05
    0.11443E-01    0.22587E+05
    0.11675E-01    0.22664E+05
    0.11910E-01    0.22734E+05
    0.12151E-01    0.22797E+05
    0.12397E-01    0.22853E+05
    0.12647E-01    0.22901E+05
    0.12902E-01    0.22941E+05
    0.13163E-01    0.22973E+05
    0.13429E-01    0.22996E+05
    0.13700E-01    0.23011E+05
    0.13977E-01    0.23018E+05
    0.14259E-01    0.23015E+05
    0.14547E-01    0.23004E+05
    0.14841E-01    0.22983E+05
    0.15141E-01    0.22953E+05
    0.15447E-01    0.22913E+05
    0.15759E-01    0.22863E+05
    0.16077E-01    0.22803E+05
    0.16402E-01    0.22733E+05
    0.16734E-01    0.22652E+05
    0.17072E-01    0.22562E+05
    0.17416E-01    0.22461E+05
    0.17768E-01    0.22349E+05
    0.18127E-01    0.22227E+05
    0.18493E-01    0.22094E+05
    0.18867E-01    0.21951E+05
    0.19248E-01    0.21797E+05
    0.19637E-01    0.21632E+05
    0.20034E-01    0.21457E+05
    0.20438E-01    0.21271E+05
    0.20851E-01    0.21075E+05
    0.21272E-01    0.20869E+05
    0.21702E-01    0.20653E+05
    0.22141E-01    0.20427E+05
    0.22588E-01    0.20192E+05
    0.23044E-01    0.19947E+05
    0.23510E-01    0.19693E+05
    0.23985E-01    0.19431E+05
    0.24469E-01    0.19161E+05
    0.24964E-01    0.18883E+05
    0.25468E-01    0.18598E+05
    0.25982E-01    0.18306E+05
    0.26507E-01    0.18007E+05
    0.27043E-01    0.17704E+05
    0.27589E-01    0.17395E+05
    0.28146E-01    0.17082E+05
    0.28715E-01    0.16765E+05
    0.29295E-01    0.16446E+05
    0.29887E-01    0.16124E+05
    0.30490E-01    0.15801E+05
    0.31106E-01    0.15477E+05
    0.31735E-01    0.15154E+05
    0.32376E-01    0.14831E+05
    0.33030E-01    0.14511E+05
    0.33697E-01    0.14193E+05
    0.34378E-01    0.13878E+05
    0.35072E-01    0.13568E+05
    0.35781E-01    0.13263E+05
    0.36504E-01    0.12964E+05
    0.37241E-01    0.12671E+05
    0.37993E-01    0.12385E+05
    0.38761E-01    0.12107E+05
    0.39544E-01    0.11837E+05
    0.40343E-01    0.11576E+05
    0.41158E-01    0.11325E+05
    0.41989E-01    0.11083E+05
    0.42838E-01    0.10852E+05
    0.43703E-01    0.10630E+05
    0.44586E-01    0.10419E+05
    0.45486E-01    0.10218E+05
    0.46405E-01    0.10027E+05
    0.47343E-01    0.98459E+04
    0.48299E-01    0.96745E+04
    0.49275E-01    0.95125E+04
    0.50270E-01    0.93590E+04
    0.51286E-01    0.92135E+04
    0.52322E-01    0.90749E+04
    0.53379E-01    0.89424E+04
    0.54457E-01    0.88150E+04
    0.55557E-01    0.86916E+04
    0.56680E-01    0.85709E+04
    0.57825E-01    0.84515E+04
    0.58993E-01    0.83320E+04
    0.60184E-01    0.82111E+04
    0.61400E-01    0.80873E+04
    0.62641E-01    0.79592E+04
    0.63906E-01    0.78256E+04
    0.65197E-01    0.76853E+04
    0.66514E-01    0.75372E+04
    0.67858E-01    0.73807E+04
    0.69229E-01    0.72151E+04
    0.70627E-01    0.70402E+04
    0.72054E-01    0.68560E+04
    0.73510E-01    0.66630E+04
    0.74994E-01    0.64620E+04
    0.76509E-01    0.62541E+04
    0.78055E-01    0.60407E+04
    0.79632E-01    0.58236E+04
    0.81241E-01    0.56049E+04
    0.82882E-01    0.53868E+04
    0.84556E-01    0.51716E+04
    0.86264E-01    0.49614E+04
    0.88007E-01    0.47587E+04
    0.89785E-01    0.45655E+04
    0.91598E-01    0.43837E+04
    0.93449E-01    0.42149E+04
    0.95337E-01    0.40600E+04
    0.97263E-01    0.39200E+04
    0.99227E-01    0.37950E+04
    0.10123E+00    0.36847E+04
    0.10328E+00    0.35885E+04
    0.10536E+00    0.35050E+04
    0.10749E+00    0.34324E+04
    0.10966E+00    0.33686E+04
    0.11188E+00    0.33111E+04
    0.11414E+00    0.32569E+04
    0.11644E+00    0.32031E+04
    0.11880E+00    0.31468E+04
    0.12120E+00    0.30854E+04
    0.12365E+00    0.30165E+04
    0.12614E+00    0.29388E+04
    0.12869E+00    0.28514E+04
    0.13129E+00    0.27546E+04
    0.13394E+00    0.26496E+04
    0.13665E+00    0.25383E+04
    0.13941E+00    0.24236E+04
    0.14223E+00    0.23085E+04
    0.14510E+00    0.21963E+04
    0.14803E+00    0.20903E+04
    0.15102E+00    0.19929E+04
    0.15407E+00    0.19063E+04
    0.15718E+00    0.18313E+04
    0.16036E+00    0.17681E+04
    0.16360E+00    0.17158E+04
    0.16690E+00    0.16725E+04
    0.17028E+00    0.16358E+04
    0.17371E+00    0.16026E+04
    0.17722E+00    0.15697E+04
    0.18080E+00    0.15340E+04
    0.18446E+00    0.14934E+04
    0.18818E+00    0.14464E+04
    0.19198E+00    0.13929E+04
    0.19586E+00    0.13342E+04
    0.19982E+00    0.12723E+04
    0.20386E+00    0.12101E+04
    0.20797E+00    0.11505E+04
    0.21218E+00    0.10960E+04
    0.21646E+00    0.10482E+04
    0.22083E+00    0.10079E+04
    0.22530E+00    0.97433E+03
    0.22985E+00    0.94610E+03
    0.23449E+00    0.92094E+03
    0.23923E+00    0.89635E+03
    0.24406E+00    0.87016E+03
    0.24899E+00    0.84097E+03
    0.25402E+00    0.80845E+03
    0.25915E+00    0.77343E+03
    0.26439E+00    0.73756E+03
    0.26973E+00    0.70281E+03
    0.27518E+00    0.67091E+03
    0.28074E+00    0.64287E+03
    0.28641E+00    0.61877E+03
    0.29219E+00    0.59779E+03
    0.29810E+00    0.57850E+03
    0.30412E+00    0.55939E+03
    0.31026E+00    0.53933E+03
    0.31653E+00    0.51794E+03
    0.32292E+00    0.49565E+03
    0.32945E+00    0.47344E+03
    0.33610E+00    0.45242E+03
    0.34289E+00    0.43333E+03
    0.34982E+00    0.41629E+03
    0.35689E+00    0.40082E+03
    0.36409E+00    0.38613E+03
    0.37145E+00    0.37146E+03
    0.37895E+00    0.35646E+03
    0.38661E+00    0.34129E+03
    0.39442E+00    0.32643E+03
    0.40239E+00    0.31242E+03
    0.41052E+00    0.29950E+03
    0.41881E+00    0.28755E+03
    0.42727E+00    0.27619E+03
    0.43590E+00    0.26507E+03
    0.44471E+00    0.25402E+03
    0.45369E+00    0.24315E+03
    0.46286E+00    0.23272E+03
    0.47221E+00    0.22289E+03
    0.48174E+00    0.21364E+03
    0.49148E+00    0.20482E+03
    0.50141E+00    0.19627E+03
    0.51153E+00    0.18793E+03
    0.52187E+00    0.17986E+03
    0.53241E+00    0.17215E+03
    0.54317E+00    0.16483E+03
    0.55414E+00    0.15785E+03
    0.56533E+00    0.15112E+03
    0.57675E+00    0.14462E+03
    0.58840E+00    0.13836E+03
    0.60029E+00    0.13238E+03
    0.61242E+00    0.12667E+03
    0.62479E+00    0.12120E+03
    0.63741E+00    0.11594E+03
    0.65029E+00    0.11089E+03
    0.66342E+00    0.10605E+03
    0.67683E+00    0.10142E+03
    0.69050E+00    0.96983E+02
    0.70445E+00    0.92729E+02
    0.71868E+00    0.88650E+02
    0.73320E+00    0.84745E+02
    0.74801E+00    0.81006E+02
    0.76312E+00    0.77424E+02
    0.77854E+00    0.73992E+02
    0.79426E+00    0.70706E+02
    0.81031E+00    0.67561E+02
    0.82668E+00    0.64550E+02
    0.84338E+00    0.61667E+02
    0.86041E+00    0.58908E+02
    0.87780E+00    0.56268E+02
    0.89553E+00    0.53742E+02
    0.91362E+00    0.51324E+02
    0.93208E+00    0.49012E+02
    0.95091E+00    0.46800E+02
    0.97011E+00    0.44684E+02
    0.98971E+00    0.42660E+02
    0.10097E+01    0.40724E+02
    0.10301E+01    0.38873E+02
    0.10509E+01    0.37103E+02
    0.10721E+01    0.35411E+02
    0.10938E+01    0.33794E+02
    0.11159E+01    0.32248E+02
    0.11384E+01    0.30770E+02
    0.11614E+01    0.29358E+02
    0.11849E+01    0.28009E+02
    0.12088E+01    0.26720E+02
    0.12333E+01    0.25487E+02
    0.12582E+01    0.24310E+02
    0.12836E+01    0.23186E+02
    0.13095E+01    0.22112E+02
    0.13360E+01    0.21086E+02
    0.13630E+01    0.20107E+02
    0.13905E+01    0.19172E+02
    0.14186E+01    0.18279E+02
    0.14472E+01    0.17426E+02
    0.14765E+01    0.16612E+02
    0.15063E+01    0.15835E+02
    0.15367E+01    0.15093E+02
    0.15678E+01    0.14385E+02
    0.15994E+01    0.13710E+02
    0.16318E+01    0.13065E+02
    0.16647E+01    0.12450E+02
    0.16984E+01    0.11863E+02
    0.17327E+01    0.11303E+02
    0.17677E+01    0.10768E+02
    0.18034E+01    0.10259E+02
    0.18398E+01    0.97723E+01
    0.18770E+01    0.93087E+01
    0.19149E+01    0.88664E+01
    0.19536E+01    0.84447E+01
    0.19930E+01    0.80422E+01
    0.20333E+01    0.76593E+01
    0.20744E+01    0.72935E+01
