#           k/h    P           
    0.10000E-03    0.79615E-01
    0.10202E-03    0.81178E-01
    0.10408E-03    0.82771E-01
    0.10618E-03    0.84396E-01
    0.10833E-03    0.86052E-01
    0.11052E-03    0.87741E-01
    0.11275E-03    0.89463E-01
    0.11503E-03    0.91219E-01
    0.11735E-03    0.93009E-01
    0.11972E-03    0.94834E-01
    0.12214E-03    0.96696E-01
    0.12461E-03    0.98593E-01
    0.12712E-03    0.10053E+00
    0.12969E-03    0.10250E+00
    0.13231E-03    0.10451E+00
    0.13499E-03    0.10656E+00
    0.13771E-03    0.10866E+00
    0.14049E-03    0.11079E+00
    0.14333E-03    0.11296E+00
    0.14623E-03    0.11518E+00
    0.14918E-03    0.11744E+00
    0.15220E-03    0.11974E+00
    0.15527E-03    0.12209E+00
    0.15841E-03    0.12449E+00
    0.16161E-03    0.12693E+00
    0.16487E-03    0.12942E+00
    0.16820E-03    0.13196E+00
    0.17160E-03    0.13455E+00
    0.17507E-03    0.13719E+00
    0.17860E-03    0.13988E+00
    0.18221E-03    0.14263E+00
    0.18589E-03    0.14543E+00
    0.18965E-03    0.14828E+00
    0.19348E-03    0.15119E+00
    0.19739E-03    0.15416E+00
    0.20138E-03    0.15718E+00
    0.20544E-03    0.16026E+00
    0.20959E-03    0.16341E+00
    0.21383E-03    0.16661E+00
    0.21815E-03    0.16988E+00
    0.22255E-03    0.17321E+00
    0.22705E-03    0.17661E+00
    0.23164E-03    0.18008E+00
    0.23632E-03    0.18361E+00
    0.24109E-03    0.18721E+00
    0.24596E-03    0.19088E+00
    0.25093E-03    0.19462E+00
    0.25600E-03    0.19844E+00
    0.26117E-03    0.20233E+00
    0.26645E-03    0.20630E+00
    0.27183E-03    0.21035E+00
    0.27732E-03    0.21447E+00
    0.28292E-03    0.21868E+00
    0.28864E-03    0.22296E+00
    0.29447E-03    0.22734E+00
    0.30042E-03    0.23179E+00
    0.30649E-03    0.23634E+00
    0.31268E-03    0.24097E+00
    0.31899E-03    0.24569E+00
    0.32544E-03    0.25051E+00
    0.33201E-03    0.25542E+00
    0.33872E-03    0.26042E+00
    0.34556E-03    0.26553E+00
    0.35254E-03    0.27073E+00
    0.35966E-03    0.27604E+00
    0.36693E-03    0.28144E+00
    0.37434E-03    0.28696E+00
    0.38190E-03    0.29258E+00
    0.38962E-03    0.29831E+00
    0.39749E-03    0.30415E+00
    0.40552E-03    0.31011E+00
    0.41371E-03    0.31618E+00
    0.42207E-03    0.32237E+00
    0.43060E-03    0.32868E+00
    0.43929E-03    0.33512E+00
    0.44817E-03    0.34168E+00
    0.45722E-03    0.34837E+00
    0.46646E-03    0.35518E+00
    0.47588E-03    0.36213E+00
    0.48550E-03    0.36922E+00
    0.49530E-03    0.37644E+00
    0.50531E-03    0.38380E+00
    0.51552E-03    0.39131E+00
    0.52593E-03    0.39896E+00
    0.53656E-03    0.40676E+00
    0.54739E-03    0.41471E+00
    0.55845E-03    0.42282E+00
    0.56973E-03    0.43108E+00
    0.58124E-03    0.43950E+00
    0.59299E-03    0.44808E+00
    0.60496E-03    0.45683E+00
    0.61719E-03    0.46575E+00
    0.62965E-03    0.47484E+00
    0.64237E-03    0.48411E+00
    0.65535E-03    0.49356E+00
    0.66859E-03    0.50318E+00
    0.68210E-03    0.51300E+00
    0.69588E-03    0.52300E+00
    0.70993E-03    0.53319E+00
    0.72427E-03    0.54358E+00
    0.73891E-03    0.55417E+00
    0.75383E-03    0.56496E+00
    0.76906E-03    0.57595E+00
    0.78460E-03    0.58716E+00
    0.80045E-03    0.59858E+00
    0.81662E-03    0.61022E+00
    0.83311E-03    0.62208E+00
    0.84994E-03    0.63417E+00
    0.86711E-03    0.64649E+00
    0.88463E-03    0.65904E+00
    0.90250E-03    0.67183E+00
    0.92073E-03    0.68486E+00
    0.93933E-03    0.69813E+00
    0.95831E-03    0.71166E+00
    0.97767E-03    0.72544E+00
    0.99742E-03    0.73948E+00
    0.10176E-02    0.75379E+00
    0.10381E-02    0.76836E+00
    0.10591E-02    0.78320E+00
    0.10805E-02    0.79833E+00
    0.11023E-02    0.81373E+00
    0.11246E-02    0.82942E+00
    0.11473E-02    0.84540E+00
    0.11705E-02    0.86168E+00
    0.11941E-02    0.87825E+00
    0.12182E-02    0.89514E+00
    0.12429E-02    0.91233E+00
    0.12680E-02    0.92983E+00
    0.12936E-02    0.94766E+00
    0.13197E-02    0.96581E+00
    0.13464E-02    0.98429E+00
    0.13736E-02    0.10031E+01
    0.14013E-02    0.10223E+01
    0.14296E-02    0.10417E+01
    0.14585E-02    0.10616E+01
    0.14880E-02    0.10818E+01
    0.15180E-02    0.11023E+01
    0.15487E-02    0.11233E+01
    0.15800E-02    0.11446E+01
    0.16119E-02    0.11662E+01
    0.16445E-02    0.11882E+01
    0.16777E-02    0.12107E+01
    0.17116E-02    0.12335E+01
    0.17462E-02    0.12567E+01
    0.17814E-02    0.12803E+01
    0.18174E-02    0.13043E+01
    0.18541E-02    0.13286E+01
    0.18916E-02    0.13535E+01
    0.19298E-02    0.13787E+01
    0.19688E-02    0.14043E+01
    0.20086E-02    0.14303E+01
    0.20491E-02    0.14568E+01
    0.20905E-02    0.14837E+01
    0.21328E-02    0.15111E+01
    0.21758E-02    0.15388E+01
    0.22198E-02    0.15670E+01
    0.22646E-02    0.15956E+01
    0.23104E-02    0.16247E+01
    0.23571E-02    0.16542E+01
    0.24047E-02    0.16842E+01
    0.24533E-02    0.17146E+01
    0.25028E-02    0.17455E+01
    0.25534E-02    0.17768E+01
    0.26050E-02    0.18085E+01
    0.26576E-02    0.18407E+01
    0.27113E-02    0.18733E+01
    0.27660E-02    0.19064E+01
    0.28219E-02    0.19400E+01
    0.28789E-02    0.19739E+01
    0.29371E-02    0.20084E+01
    0.29964E-02    0.20432E+01
    0.30569E-02    0.20785E+01
    0.31187E-02    0.21142E+01
    0.31817E-02    0.21503E+01
    0.32460E-02    0.21869E+01
    0.33115E-02    0.22239E+01
    0.33784E-02    0.22613E+01
    0.34467E-02    0.22990E+01
    0.35163E-02    0.23372E+01
    0.35874E-02    0.23758E+01
    0.36598E-02    0.24147E+01
    0.37338E-02    0.24540E+01
    0.38092E-02    0.24936E+01
    0.38861E-02    0.25336E+01
    0.39646E-02    0.25739E+01
    0.40447E-02    0.26146E+01
    0.41264E-02    0.26555E+01
    0.42098E-02    0.26968E+01
    0.42948E-02    0.27383E+01
    0.43816E-02    0.27800E+01
    0.44701E-02    0.28220E+01
    0.45604E-02    0.28642E+01
    0.46525E-02    0.29066E+01
    0.47465E-02    0.29492E+01
    0.48424E-02    0.29920E+01
    0.49402E-02    0.30349E+01
    0.50400E-02    0.30779E+01
    0.51419E-02    0.31210E+01
    0.52457E-02    0.31642E+01
    0.53517E-02    0.32075E+01
    0.54598E-02    0.32507E+01
    0.55701E-02    0.32940E+01
    0.56826E-02    0.33373E+01
    0.57974E-02    0.33805E+01
    0.59145E-02    0.34236E+01
    0.60340E-02    0.34666E+01
    0.61559E-02    0.35095E+01
    0.62803E-02    0.35523E+01
    0.64072E-02    0.35948E+01
    0.65366E-02    0.36372E+01
    0.66686E-02    0.36793E+01
    0.68033E-02    0.37211E+01
    0.69408E-02    0.37627E+01
    0.70810E-02    0.38039E+01
    0.72240E-02    0.38448E+01
    0.73700E-02    0.38853E+01
    0.75189E-02    0.39254E+01
    0.76708E-02    0.39650E+01
    0.78257E-02    0.40042E+01
    0.79838E-02    0.40429E+01
    0.81451E-02    0.40810E+01
    0.83096E-02    0.41186E+01
    0.84775E-02    0.41556E+01
    0.86488E-02    0.41919E+01
    0.88235E-02    0.42276E+01
    0.90017E-02    0.42626E+01
    0.91836E-02    0.42968E+01
    0.93691E-02    0.43303E+01
    0.95583E-02    0.43629E+01
    0.97514E-02    0.43947E+01
    0.99484E-02    0.44255E+01
    0.10149E-01    0.44554E+01
    0.10354E-01    0.44843E+01
    0.10564E-01    0.45122E+01
    0.10777E-01    0.45389E+01
    0.10995E-01    0.45645E+01
    0.11217E-01    0.45889E+01
    0.11443E-01    0.46119E+01
    0.11675E-01    0.46337E+01
    0.11910E-01    0.46541E+01
    0.12151E-01    0.46730E+01
    0.12397E-01    0.46905E+01
    0.12647E-01    0.47064E+01
    0.12902E-01    0.47206E+01
    0.13163E-01    0.47332E+01
    0.13429E-01    0.47441E+01
    0.13700E-01    0.47532E+01
    0.13977E-01    0.47605E+01
    0.14259E-01    0.47658E+01
    0.14547E-01    0.47693E+01
    0.14841E-01    0.47708E+01
