#           k/h    P           
    0.10000E-03    0.27734E+02
    0.10202E-03    0.28278E+02
    0.10408E-03    0.28833E+02
    0.10618E-03    0.29399E+02
    0.10833E-03    0.29976E+02
    0.11052E-03    0.30564E+02
    0.11275E-03    0.31163E+02
    0.11503E-03    0.31775E+02
    0.11735E-03    0.32398E+02
    0.11972E-03    0.33034E+02
    0.12214E-03    0.33682E+02
    0.12461E-03    0.34343E+02
    0.12712E-03    0.35017E+02
    0.12969E-03    0.35704E+02
    0.13231E-03    0.36404E+02
    0.13499E-03    0.37118E+02
    0.13771E-03    0.37847E+02
    0.14049E-03    0.38589E+02
    0.14333E-03    0.39346E+02
    0.14623E-03    0.40118E+02
    0.14918E-03    0.40905E+02
    0.15220E-03    0.41707E+02
    0.15527E-03    0.42525E+02
    0.15841E-03    0.43359E+02
    0.16161E-03    0.44209E+02
    0.16487E-03    0.45076E+02
    0.16820E-03    0.45960E+02
    0.17160E-03    0.46862E+02
    0.17507E-03    0.47780E+02
    0.17860E-03    0.48717E+02
    0.18221E-03    0.49673E+02
    0.18589E-03    0.50646E+02
    0.18965E-03    0.51639E+02
    0.19348E-03    0.52652E+02
    0.19739E-03    0.53684E+02
    0.20138E-03    0.54736E+02
    0.20544E-03    0.55809E+02
    0.20959E-03    0.56903E+02
    0.21383E-03    0.58018E+02
    0.21815E-03    0.59155E+02
    0.22255E-03    0.60314E+02
    0.22705E-03    0.61496E+02
    0.23164E-03    0.62701E+02
    0.23632E-03    0.63930E+02
    0.24109E-03    0.65182E+02
    0.24596E-03    0.66459E+02
    0.25093E-03    0.67760E+02
    0.25600E-03    0.69088E+02
    0.26117E-03    0.70440E+02
    0.26645E-03    0.71820E+02
    0.27183E-03    0.73226E+02
    0.27732E-03    0.74660E+02
    0.28292E-03    0.76121E+02
    0.28864E-03    0.77611E+02
    0.29447E-03    0.79130E+02
    0.30042E-03    0.80678E+02
    0.30649E-03    0.82257E+02
    0.31268E-03    0.83866E+02
    0.31899E-03    0.85506E+02
    0.32544E-03    0.87179E+02
    0.33201E-03    0.88884E+02
    0.33872E-03    0.90621E+02
    0.34556E-03    0.92393E+02
    0.35254E-03    0.94199E+02
    0.35966E-03    0.96040E+02
    0.36693E-03    0.97916E+02
    0.37434E-03    0.99829E+02
    0.38190E-03    0.10178E+03
    0.38962E-03    0.10377E+03
    0.39749E-03    0.10579E+03
    0.40552E-03    0.10786E+03
    0.41371E-03    0.10996E+03
    0.42207E-03    0.11211E+03
    0.43060E-03    0.11429E+03
    0.43929E-03    0.11652E+03
    0.44817E-03    0.11879E+03
    0.45722E-03    0.12111E+03
    0.46646E-03    0.12347E+03
    0.47588E-03    0.12587E+03
    0.48550E-03    0.12832E+03
    0.49530E-03    0.13082E+03
    0.50531E-03    0.13337E+03
    0.51552E-03    0.13596E+03
    0.52593E-03    0.13860E+03
    0.53656E-03    0.14130E+03
    0.54739E-03    0.14404E+03
    0.55845E-03    0.14684E+03
    0.56973E-03    0.14969E+03
    0.58124E-03    0.15260E+03
    0.59299E-03    0.15556E+03
    0.60496E-03    0.15857E+03
    0.61719E-03    0.16165E+03
    0.62965E-03    0.16478E+03
    0.64237E-03    0.16797E+03
    0.65535E-03    0.17122E+03
    0.66859E-03    0.17453E+03
    0.68210E-03    0.17790E+03
    0.69588E-03    0.18134E+03
    0.70993E-03    0.18484E+03
    0.72427E-03    0.18840E+03
    0.73891E-03    0.19203E+03
    0.75383E-03    0.19573E+03
    0.76906E-03    0.19950E+03
    0.78460E-03    0.20334E+03
    0.80045E-03    0.20724E+03
    0.81662E-03    0.21122E+03
    0.83311E-03    0.21528E+03
    0.84994E-03    0.21940E+03
    0.86711E-03    0.22360E+03
    0.88463E-03    0.22788E+03
    0.90250E-03    0.23224E+03
    0.92073E-03    0.23667E+03
    0.93933E-03    0.24119E+03
    0.95831E-03    0.24579E+03
    0.97767E-03    0.25046E+03
    0.99742E-03    0.25523E+03
    0.10176E-02    0.26007E+03
    0.10381E-02    0.26501E+03
    0.10591E-02    0.27003E+03
    0.10805E-02    0.27514E+03
    0.11023E-02    0.28034E+03
    0.11246E-02    0.28563E+03
    0.11473E-02    0.29101E+03
    0.11705E-02    0.29648E+03
    0.11941E-02    0.30205E+03
    0.12182E-02    0.30772E+03
    0.12429E-02    0.31348E+03
    0.12680E-02    0.31934E+03
    0.12936E-02    0.32530E+03
    0.13197E-02    0.33136E+03
    0.13464E-02    0.33752E+03
    0.13736E-02    0.34378E+03
    0.14013E-02    0.35015E+03
    0.14296E-02    0.35662E+03
    0.14585E-02    0.36319E+03
    0.14880E-02    0.36988E+03
    0.15180E-02    0.37667E+03
    0.15487E-02    0.38357E+03
    0.15800E-02    0.39058E+03
    0.16119E-02    0.39771E+03
    0.16445E-02    0.40494E+03
    0.16777E-02    0.41229E+03
    0.17116E-02    0.41975E+03
    0.17462E-02    0.42732E+03
    0.17814E-02    0.43501E+03
    0.18174E-02    0.44282E+03
    0.18541E-02    0.45074E+03
    0.18916E-02    0.45878E+03
    0.19298E-02    0.46693E+03
    0.19688E-02    0.47521E+03
    0.20086E-02    0.48360E+03
    0.20491E-02    0.49211E+03
    0.20905E-02    0.50074E+03
    0.21328E-02    0.50949E+03
    0.21758E-02    0.51835E+03
    0.22198E-02    0.52734E+03
    0.22646E-02    0.53645E+03
    0.23104E-02    0.54567E+03
    0.23571E-02    0.55502E+03
    0.24047E-02    0.56448E+03
    0.24533E-02    0.57406E+03
    0.25028E-02    0.58376E+03
    0.25534E-02    0.59358E+03
    0.26050E-02    0.60351E+03
    0.26576E-02    0.61355E+03
    0.27113E-02    0.62371E+03
    0.27660E-02    0.63399E+03
    0.28219E-02    0.64437E+03
    0.28789E-02    0.65487E+03
    0.29371E-02    0.66547E+03
    0.29964E-02    0.67618E+03
    0.30569E-02    0.68700E+03
    0.31187E-02    0.69792E+03
    0.31817E-02    0.70895E+03
    0.32460E-02    0.72007E+03
    0.33115E-02    0.73129E+03
    0.33784E-02    0.74260E+03
    0.34467E-02    0.75400E+03
    0.35163E-02    0.76550E+03
    0.35874E-02    0.77708E+03
    0.36598E-02    0.78874E+03
