#           k/h    P           
    0.10000E-03    0.91050E+02
    0.10202E-03    0.92836E+02
    0.10408E-03    0.94658E+02
    0.10618E-03    0.96515E+02
    0.10833E-03    0.98409E+02
    0.11052E-03    0.10034E+03
    0.11275E-03    0.10231E+03
    0.11503E-03    0.10432E+03
    0.11735E-03    0.10636E+03
    0.11972E-03    0.10845E+03
    0.12214E-03    0.11058E+03
    0.12461E-03    0.11275E+03
    0.12712E-03    0.11496E+03
    0.12969E-03    0.11721E+03
    0.13231E-03    0.11951E+03
    0.13499E-03    0.12186E+03
    0.13771E-03    0.12425E+03
    0.14049E-03    0.12668E+03
    0.14333E-03    0.12917E+03
    0.14623E-03    0.13170E+03
    0.14918E-03    0.13429E+03
    0.15220E-03    0.13692E+03
    0.15527E-03    0.13960E+03
    0.15841E-03    0.14234E+03
    0.16161E-03    0.14513E+03
    0.16487E-03    0.14798E+03
    0.16820E-03    0.15088E+03
    0.17160E-03    0.15384E+03
    0.17507E-03    0.15686E+03
    0.17860E-03    0.15993E+03
    0.18221E-03    0.16307E+03
    0.18589E-03    0.16626E+03
    0.18965E-03    0.16952E+03
    0.19348E-03    0.17284E+03
    0.19739E-03    0.17623E+03
    0.20138E-03    0.17969E+03
    0.20544E-03    0.18321E+03
    0.20959E-03    0.18680E+03
    0.21383E-03    0.19046E+03
    0.21815E-03    0.19419E+03
    0.22255E-03    0.19799E+03
    0.22705E-03    0.20187E+03
    0.23164E-03    0.20583E+03
    0.23632E-03    0.20986E+03
    0.24109E-03    0.21397E+03
    0.24596E-03    0.21816E+03
    0.25093E-03    0.22243E+03
    0.25600E-03    0.22679E+03
    0.26117E-03    0.23123E+03
    0.26645E-03    0.23575E+03
    0.27183E-03    0.24037E+03
    0.27732E-03    0.24507E+03
    0.28292E-03    0.24987E+03
    0.28864E-03    0.25476E+03
    0.29447E-03    0.25974E+03
    0.30042E-03    0.26482E+03
    0.30649E-03    0.27000E+03
    0.31268E-03    0.27528E+03
    0.31899E-03    0.28066E+03
    0.32544E-03    0.28615E+03
    0.33201E-03    0.29174E+03
    0.33872E-03    0.29744E+03
    0.34556E-03    0.30326E+03
    0.35254E-03    0.30918E+03
    0.35966E-03    0.31522E+03
    0.36693E-03    0.32138E+03
    0.37434E-03    0.32765E+03
    0.38190E-03    0.33405E+03
    0.38962E-03    0.34056E+03
    0.39749E-03    0.34721E+03
    0.40552E-03    0.35398E+03
    0.41371E-03    0.36089E+03
    0.42207E-03    0.36792E+03
    0.43060E-03    0.37509E+03
    0.43929E-03    0.38240E+03
    0.44817E-03    0.38985E+03
    0.45722E-03    0.39744E+03
    0.46646E-03    0.40518E+03
    0.47588E-03    0.41307E+03
    0.48550E-03    0.42110E+03
    0.49530E-03    0.42929E+03
    0.50531E-03    0.43764E+03
    0.51552E-03    0.44614E+03
    0.52593E-03    0.45481E+03
    0.53656E-03    0.46364E+03
