#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.157520E+08   0.157520E+08   0.210017E+08   0.210017E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.305949E-02
   0.346343E-05   0.157520E+08   0.157520E+08   0.210017E+08   0.210017E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.312130E-02
   0.353340E-05   0.157520E+08   0.157520E+08   0.210016E+08   0.210016E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.318435E-02
   0.360478E-05   0.157520E+08   0.157520E+08   0.210016E+08   0.210016E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.324868E-02
   0.367760E-05   0.157520E+08   0.157520E+08   0.210015E+08   0.210015E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.331431E-02
   0.375189E-05   0.157520E+08   0.157520E+08   0.210015E+08   0.210015E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.338126E-02
   0.382769E-05   0.157520E+08   0.157520E+08   0.210014E+08   0.210014E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.344957E-02
   0.390501E-05   0.157520E+08   0.157520E+08   0.210014E+08   0.210014E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.351925E-02
   0.398390E-05   0.157520E+08   0.157520E+08   0.210013E+08   0.210013E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.359035E-02
   0.406438E-05   0.157520E+08   0.157520E+08   0.210013E+08   0.210013E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.366287E-02
   0.414648E-05   0.157520E+08   0.157520E+08   0.210012E+08   0.210012E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.373687E-02
   0.423025E-05   0.157520E+08   0.157520E+08   0.210012E+08   0.210012E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.381236E-02
   0.431570E-05   0.157520E+08   0.157520E+08   0.210011E+08   0.210011E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.388937E-02
   0.440289E-05   0.157520E+08   0.157520E+08   0.210010E+08   0.210010E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.396794E-02
   0.449183E-05   0.157520E+08   0.157520E+08   0.210010E+08   0.210010E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.404810E-02
   0.458257E-05   0.157520E+08   0.157520E+08   0.210009E+08   0.210009E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.412988E-02
   0.467515E-05   0.157520E+08   0.157520E+08   0.210008E+08   0.210008E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.421330E-02
   0.476959E-05   0.157520E+08   0.157520E+08   0.210008E+08   0.210008E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.429842E-02
   0.486594E-05   0.157520E+08   0.157520E+08   0.210007E+08   0.210007E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.438525E-02
   0.496424E-05   0.157520E+08   0.157520E+08   0.210006E+08   0.210006E+08   0.157522E+08   0.157520E+08   0.157520E+08   0.157577E+08  -0.536510E+00   0.114725E+08   0.114725E+08   0.447384E-02
