#           k/h    P           
    0.10000E-03    0.26935E+03
    0.10202E-03    0.27463E+03
    0.10408E-03    0.28002E+03
    0.10618E-03    0.28551E+03
    0.10833E-03    0.29112E+03
    0.11052E-03    0.29683E+03
    0.11275E-03    0.30265E+03
    0.11503E-03    0.30859E+03
    0.11735E-03    0.31464E+03
    0.11972E-03    0.32082E+03
    0.12214E-03    0.32711E+03
    0.12461E-03    0.33353E+03
    0.12712E-03    0.34007E+03
    0.12969E-03    0.34674E+03
    0.13231E-03    0.35354E+03
    0.13499E-03    0.36048E+03
    0.13771E-03    0.36755E+03
    0.14049E-03    0.37476E+03
    0.14333E-03    0.38211E+03
    0.14623E-03    0.38960E+03
    0.14918E-03    0.39724E+03
    0.15220E-03    0.40503E+03
    0.15527E-03    0.41297E+03
    0.15841E-03    0.42107E+03
    0.16161E-03    0.42933E+03
    0.16487E-03    0.43774E+03
    0.16820E-03    0.44633E+03
    0.17160E-03    0.45508E+03
    0.17507E-03    0.46400E+03
    0.17860E-03    0.47309E+03
    0.18221E-03    0.48237E+03
    0.18589E-03    0.49182E+03
    0.18965E-03    0.50146E+03
    0.19348E-03    0.51129E+03
    0.19739E-03    0.52131E+03
    0.20138E-03    0.53152E+03
    0.20544E-03    0.54194E+03
    0.20959E-03    0.55256E+03
    0.21383E-03    0.56338E+03
    0.21815E-03    0.57442E+03
    0.22255E-03    0.58567E+03
    0.22705E-03    0.59714E+03
    0.23164E-03    0.60884E+03
    0.23632E-03    0.62076E+03
    0.24109E-03    0.63292E+03
    0.24596E-03    0.64531E+03
    0.25093E-03    0.65794E+03
    0.25600E-03    0.67082E+03
    0.26117E-03    0.68395E+03
    0.26645E-03    0.69734E+03
    0.27183E-03    0.71098E+03
    0.27732E-03    0.72489E+03
    0.28292E-03    0.73908E+03
    0.28864E-03    0.75353E+03
    0.29447E-03    0.76827E+03
    0.30042E-03    0.78329E+03
    0.30649E-03    0.79861E+03
    0.31268E-03    0.81422E+03
    0.31899E-03    0.83013E+03
    0.32544E-03    0.84636E+03
    0.33201E-03    0.86289E+03
    0.33872E-03    0.87975E+03
    0.34556E-03    0.89693E+03
    0.35254E-03    0.91445E+03
    0.35966E-03    0.93230E+03
    0.36693E-03    0.95050E+03
    0.37434E-03    0.96905E+03
    0.38190E-03    0.98796E+03
    0.38962E-03    0.10072E+04
    0.39749E-03    0.10269E+04
    0.40552E-03    0.10469E+04
    0.41371E-03    0.10673E+04
    0.42207E-03    0.10881E+04
    0.43060E-03    0.11093E+04
    0.43929E-03    0.11309E+04
    0.44817E-03    0.11529E+04
    0.45722E-03    0.11754E+04
    0.46646E-03    0.11982E+04
    0.47588E-03    0.12215E+04
    0.48550E-03    0.12453E+04
    0.49530E-03    0.12695E+04
    0.50531E-03    0.12941E+04
    0.51552E-03    0.13193E+04
    0.52593E-03    0.13449E+04
    0.53656E-03    0.13710E+04
    0.54739E-03    0.13976E+04
    0.55845E-03    0.14247E+04
    0.56973E-03    0.14523E+04
    0.58124E-03    0.14804E+04
    0.59299E-03    0.15091E+04
    0.60496E-03    0.15383E+04
    0.61719E-03    0.15680E+04
    0.62965E-03    0.15983E+04
    0.64237E-03    0.16292E+04
    0.65535E-03    0.16607E+04
    0.66859E-03    0.16927E+04
    0.68210E-03    0.17253E+04
    0.69588E-03    0.17586E+04
    0.70993E-03    0.17925E+04
    0.72427E-03    0.18270E+04
    0.73891E-03    0.18621E+04
    0.75383E-03    0.18979E+04
    0.76906E-03    0.19343E+04
    0.78460E-03    0.19714E+04
    0.80045E-03    0.20092E+04
    0.81662E-03    0.20477E+04
    0.83311E-03    0.20869E+04
    0.84994E-03    0.21268E+04
    0.86711E-03    0.21675E+04
    0.88463E-03    0.22088E+04
    0.90250E-03    0.22509E+04
    0.92073E-03    0.22938E+04
    0.93933E-03    0.23375E+04
    0.95831E-03    0.23819E+04
    0.97767E-03    0.24271E+04
    0.99742E-03    0.24732E+04
    0.10176E-02    0.25200E+04
    0.10381E-02    0.25677E+04
    0.10591E-02    0.26162E+04
    0.10805E-02    0.26656E+04
    0.11023E-02    0.27159E+04
    0.11246E-02    0.27670E+04
    0.11473E-02    0.28190E+04
    0.11705E-02    0.28719E+04
    0.11941E-02    0.29257E+04
    0.12182E-02    0.29805E+04
    0.12429E-02    0.30362E+04
    0.12680E-02    0.30928E+04
    0.12936E-02    0.31504E+04
    0.13197E-02    0.32089E+04
    0.13464E-02    0.32685E+04
    0.13736E-02    0.33290E+04
    0.14013E-02    0.33905E+04
    0.14296E-02    0.34531E+04
    0.14585E-02    0.35166E+04
    0.14880E-02    0.35812E+04
    0.15180E-02    0.36469E+04
    0.15487E-02    0.37136E+04
    0.15800E-02    0.37813E+04
    0.16119E-02    0.38502E+04
    0.16445E-02    0.39201E+04
    0.16777E-02    0.39911E+04
    0.17116E-02    0.40632E+04
    0.17462E-02    0.41364E+04
    0.17814E-02    0.42107E+04
    0.18174E-02    0.42861E+04
    0.18541E-02    0.43627E+04
    0.18916E-02    0.44404E+04
    0.19298E-02    0.45192E+04
    0.19688E-02    0.45991E+04
    0.20086E-02    0.46802E+04
    0.20491E-02    0.47624E+04
    0.20905E-02    0.48458E+04
    0.21328E-02    0.49304E+04
    0.21758E-02    0.50160E+04
    0.22198E-02    0.51029E+04
    0.22646E-02    0.51908E+04
    0.23104E-02    0.52800E+04
    0.23571E-02    0.53702E+04
    0.24047E-02    0.54616E+04
    0.24533E-02    0.55542E+04
    0.25028E-02    0.56478E+04
    0.25534E-02    0.57426E+04
    0.26050E-02    0.58386E+04
    0.26576E-02    0.59356E+04
    0.27113E-02    0.60337E+04
    0.27660E-02    0.61329E+04
    0.28219E-02    0.62332E+04
    0.28789E-02    0.63345E+04
    0.29371E-02    0.64369E+04
    0.29964E-02    0.65403E+04
    0.30569E-02    0.66447E+04
    0.31187E-02    0.67501E+04
    0.31817E-02    0.68565E+04
    0.32460E-02    0.69638E+04
    0.33115E-02    0.70721E+04
    0.33784E-02    0.71812E+04
    0.34467E-02    0.72912E+04
    0.35163E-02    0.74021E+04
    0.35874E-02    0.75138E+04
    0.36598E-02    0.76263E+04
    0.37338E-02    0.77395E+04
    0.38092E-02    0.78535E+04
    0.38861E-02    0.79682E+04
    0.39646E-02    0.80835E+04
    0.40447E-02    0.81994E+04
    0.41264E-02    0.83159E+04
    0.42098E-02    0.84329E+04
    0.42948E-02    0.85504E+04
    0.43816E-02    0.86683E+04
    0.44701E-02    0.87867E+04
    0.45604E-02    0.89054E+04
    0.46525E-02    0.90243E+04
    0.47465E-02    0.91436E+04
    0.48424E-02    0.92630E+04
    0.49402E-02    0.93826E+04
    0.50400E-02    0.95022E+04
    0.51419E-02    0.96219E+04
    0.52457E-02    0.97416E+04
    0.53517E-02    0.98611E+04
    0.54598E-02    0.99805E+04
    0.55701E-02    0.10100E+05
    0.56826E-02    0.10219E+05
    0.57974E-02    0.10337E+05
    0.59145E-02    0.10455E+05
    0.60340E-02    0.10573E+05
    0.61559E-02    0.10690E+05
    0.62803E-02    0.10806E+05
    0.64072E-02    0.10922E+05
    0.65366E-02    0.11036E+05
    0.66686E-02    0.11150E+05
    0.68033E-02    0.11263E+05
    0.69408E-02    0.11375E+05
    0.70810E-02    0.11486E+05
    0.72240E-02    0.11595E+05
    0.73700E-02    0.11703E+05
    0.75189E-02    0.11810E+05
    0.76708E-02    0.11915E+05
    0.78257E-02    0.12018E+05
    0.79838E-02    0.12120E+05
    0.81451E-02    0.12220E+05
    0.83096E-02    0.12318E+05
    0.84775E-02    0.12414E+05
    0.86488E-02    0.12507E+05
    0.88235E-02    0.12599E+05
    0.90017E-02    0.12688E+05
    0.91836E-02    0.12774E+05
    0.93691E-02    0.12858E+05
    0.95583E-02    0.12939E+05
    0.97514E-02    0.13017E+05
    0.99484E-02    0.13092E+05
    0.10149E-01    0.13164E+05
    0.10354E-01    0.13233E+05
    0.10564E-01    0.13298E+05
    0.10777E-01    0.13360E+05
    0.10995E-01    0.13419E+05
    0.11217E-01    0.13473E+05
    0.11443E-01    0.13523E+05
    0.11675E-01    0.13570E+05
    0.11910E-01    0.13612E+05
    0.12151E-01    0.13650E+05
    0.12397E-01    0.13684E+05
    0.12647E-01    0.13713E+05
    0.12902E-01    0.13737E+05
    0.13163E-01    0.13757E+05
    0.13429E-01    0.13771E+05
    0.13700E-01    0.13780E+05
    0.13977E-01    0.13785E+05
    0.14259E-01    0.13784E+05
    0.14547E-01    0.13777E+05
    0.14841E-01    0.13765E+05
    0.15141E-01    0.13747E+05
    0.15447E-01    0.13724E+05
    0.15759E-01    0.13694E+05
    0.16077E-01    0.13659E+05
    0.16402E-01    0.13617E+05
    0.16734E-01    0.13570E+05
    0.17072E-01    0.13516E+05
    0.17416E-01    0.13456E+05
    0.17768E-01    0.13389E+05
    0.18127E-01    0.13317E+05
    0.18493E-01    0.13238E+05
    0.18867E-01    0.13152E+05
    0.19248E-01    0.13060E+05
    0.19637E-01    0.12962E+05
    0.20034E-01    0.12858E+05
    0.20438E-01    0.12747E+05
    0.20851E-01    0.12630E+05
    0.21272E-01    0.12507E+05
    0.21702E-01    0.12378E+05
    0.22141E-01    0.12244E+05
    0.22588E-01    0.12103E+05
    0.23044E-01    0.11957E+05
    0.23510E-01    0.11805E+05
    0.23985E-01    0.11649E+05
    0.24469E-01    0.11487E+05
    0.24964E-01    0.11321E+05
    0.25468E-01    0.11151E+05
    0.25982E-01    0.10976E+05
    0.26507E-01    0.10798E+05
    0.27043E-01    0.10616E+05
    0.27589E-01    0.10432E+05
    0.28146E-01    0.10244E+05
    0.28715E-01    0.10055E+05
    0.29295E-01    0.98640E+04
    0.29887E-01    0.96717E+04
    0.30490E-01    0.94784E+04
    0.31106E-01    0.92848E+04
    0.31735E-01    0.90913E+04
    0.32376E-01    0.88984E+04
    0.33030E-01    0.87066E+04
    0.33697E-01    0.85164E+04
    0.34378E-01    0.83282E+04
    0.35072E-01    0.81425E+04
    0.35781E-01    0.79599E+04
    0.36504E-01    0.77806E+04
    0.37241E-01    0.76052E+04
    0.37993E-01    0.74341E+04
    0.38761E-01    0.72677E+04
    0.39544E-01    0.71063E+04
    0.40343E-01    0.69503E+04
    0.41158E-01    0.67998E+04
    0.41989E-01    0.66551E+04
    0.42838E-01    0.65164E+04
    0.43703E-01    0.63838E+04
    0.44586E-01    0.62574E+04
    0.45486E-01    0.61371E+04
    0.46405E-01    0.60228E+04
    0.47343E-01    0.59145E+04
    0.48299E-01    0.58120E+04
    0.49275E-01    0.57150E+04
    0.50270E-01    0.56232E+04
    0.51286E-01    0.55362E+04
    0.52322E-01    0.54533E+04
    0.53379E-01    0.53741E+04
    0.54457E-01    0.52979E+04
    0.55557E-01    0.52241E+04
    0.56680E-01    0.51520E+04
    0.57825E-01    0.50806E+04
    0.58993E-01    0.50091E+04
    0.60184E-01    0.49367E+04
    0.61400E-01    0.48626E+04
    0.62641E-01    0.47860E+04
    0.63906E-01    0.47060E+04
    0.65197E-01    0.46220E+04
    0.66514E-01    0.45333E+04
    0.67858E-01    0.44394E+04
    0.69229E-01    0.43401E+04
    0.70627E-01    0.42353E+04
    0.72054E-01    0.41248E+04
    0.73510E-01    0.40090E+04
    0.74994E-01    0.38883E+04
    0.76509E-01    0.37635E+04
    0.78055E-01    0.36353E+04
    0.79632E-01    0.35049E+04
    0.81241E-01    0.33736E+04
    0.82882E-01    0.32425E+04
    0.84556E-01    0.31132E+04
    0.86264E-01    0.29869E+04
    0.88007E-01    0.28651E+04
    0.89785E-01    0.27490E+04
    0.91598E-01    0.26397E+04
    0.93449E-01    0.25382E+04
    0.95337E-01    0.24451E+04
    0.97263E-01    0.23609E+04
    0.99227E-01    0.22858E+04
    0.10123E+00    0.22196E+04
    0.10328E+00    0.21617E+04
    0.10536E+00    0.21116E+04
    0.10749E+00    0.20680E+04
    0.10966E+00    0.20297E+04
    0.11188E+00    0.19952E+04
    0.11414E+00    0.19627E+04
    0.11644E+00    0.19304E+04
    0.11880E+00    0.18966E+04
    0.12120E+00    0.18597E+04
    0.12365E+00    0.18183E+04
    0.12614E+00    0.17716E+04
    0.12869E+00    0.17190E+04
    0.13129E+00    0.16608E+04
    0.13394E+00    0.15975E+04
